
Automatic Data Collection:
Thu Feb 21 17:13:34 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.03179	 0.59217
0.05000	 0.03522	 0.48234
0.10000	 0.02183	 0.66883
0.15000	 -0.00611	 0.49224
0.20000	 0.02177	 0.54246
0.25000	 0.06476	 0.60833
0.30000	 0.05897	 0.60741
0.35000	 -0.00675	 0.58677
0.40000	 0.02007	 0.59032
0.45000	 0.03753	 0.55920
0.50000	 0.06034	 0.64770
0.55000	 0.01834	 0.62166
0.60000	 0.00206	 0.56631
0.65000	 0.02422	 0.59722
0.70000	 0.05097	 0.50093
0.75000	 0.01482	 0.51657
0.80000	 0.05116	 0.64721
0.85000	 0.00682	 0.57306
0.90000	 0.01256	 0.57903
0.95000	 0.05024	 0.66438
1.00000	 0.04528	 0.56232
1.05000	 0.05826	 0.54365
1.10000	 0.02813	 0.57857
1.15000	 0.05510	 0.54904
1.20000	 0.02855	 0.61612
1.25000	 0.05685	 0.72785
1.30000	 0.01419	 0.59474
1.35000	 0.03505	 0.59909
1.40000	 0.07678	 0.49216
1.45000	 0.04050	 0.59497
1.50000	 0.06256	 0.75582
1.55000	 0.04131	 0.57043
1.60000	 0.02383	 0.52191
1.65000	 0.04368	 0.61607
1.70000	 0.03292	 0.51175
1.75000	 0.03615	 0.57476
1.80000	 -0.02140	 0.67405
1.85000	 -0.02607	 0.61070
1.90000	 -0.01762	 0.56307
1.95000	 0.04032	 0.57644
2.00000	 0.04482	 0.45296
2.05000	 0.00433	 0.66559
2.10000	 0.08600	 0.65313
2.15000	 0.05542	 0.50102
2.20000	 0.04288	 0.61367
2.25000	 0.04727	 0.67169
2.30000	 0.02569	 0.58830
2.35000	 0.03067	 0.55011
2.40000	 0.03464	 0.55017
2.45000	 0.01017	 0.55819
2.50000	 0.04396	 0.55182
2.55000	 0.04756	 0.51582
2.60000	 0.03751	 0.70924
2.65000	 0.05049	 0.59396
2.70000	 0.08586	 0.49724
2.75000	 0.13302	 0.69807
2.80000	 0.07394	 0.70505
2.85000	 0.01284	 0.52113
2.90000	 0.02141	 0.61575
2.95000	 0.02109	 0.48540
