
Automatic Data Collection:
Thu Feb 21 17:11:54 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.01382	 0.44032
0.05000	 0.02194	 0.47025
0.10000	 0.02500	 0.44312
0.15000	 0.02222	 0.46468
0.20000	 0.03142	 0.41111
0.25000	 0.01670	 0.45414
0.30000	 0.02036	 0.41215
0.35000	 0.03301	 0.47469
0.40000	 0.03802	 0.46459
0.45000	 0.02953	 0.46095
0.50000	 0.03252	 0.38712
0.55000	 0.02504	 0.44664
0.60000	 0.01045	 0.48211
0.65000	 0.00163	 0.43708
0.70000	 0.02649	 0.44823
0.75000	 -0.01166	 0.43991
0.80000	 -0.00279	 0.48748
0.85000	 0.01182	 0.51250
0.90000	 0.02661	 0.44629
0.95000	 0.01754	 0.43639
1.00000	 0.00484	 0.39973
1.05000	 -0.00737	 0.43518
1.10000	 0.00768	 0.49247
1.15000	 0.01690	 0.46006
1.20000	 0.00336	 0.33794
1.25000	 0.01847	 0.36519
1.30000	 0.02283	 0.40277
1.35000	 0.00657	 0.46494
1.40000	 0.02041	 0.51937
1.45000	 0.01876	 0.47894
1.50000	 0.00623	 0.48705
1.55000	 0.00681	 0.40227
1.60000	 0.04021	 0.37315
1.65000	 0.04345	 0.38686
1.70000	 0.00591	 0.46520
1.75000	 0.02303	 0.48393
1.80000	 0.06077	 0.46222
1.85000	 0.06307	 0.47319
1.90000	 0.01741	 0.38949
1.95000	 0.01298	 0.41446
2.00000	 0.02148	 0.41047
2.05000	 0.00020	 0.45916
2.10000	 0.02478	 0.46702
2.15000	 0.00619	 0.35762
2.20000	 0.02698	 0.35254
2.25000	 0.05012	 0.41301
2.30000	 0.05575	 0.50751
2.35000	 0.00657	 0.47718
2.40000	 0.00108	 0.49207
2.45000	 0.00077	 0.34235
2.50000	 0.05838	 0.35000
2.55000	 0.03235	 0.39246
2.60000	 0.02571	 0.48809
2.65000	 0.01903	 0.47253
2.70000	 -0.01421	 0.47732
2.75000	 0.02002	 0.40692
2.80000	 0.02473	 0.35402
2.85000	 -0.00130	 0.38447
2.90000	 0.02760	 0.41928
2.95000	 0.05277	 0.41922
3.00000	 0.01776	 0.46003
3.05000	 0.02106	 0.42164
3.10000	 -0.00571	 0.41376
3.15000	 0.00398	 0.40493
3.20000	 0.01413	 0.44672
3.25000	 0.00822	 0.43968
3.30000	 0.01802	 0.48378
3.35000	 0.03176	 0.41650
3.40000	 0.03774	 0.41350
3.45000	 0.04610	 0.43198
3.50000	 0.02052	 0.46482
3.55000	 0.02464	 0.48321
3.60000	 0.02231	 0.42791
3.65000	 0.02858	 0.43457
3.70000	 0.03193	 0.35884
3.75000	 0.03481	 0.41847
3.80000	 0.04323	 0.44029
3.85000	 0.04024	 0.50494
3.90000	 0.00664	 0.42854
3.95000	 0.04733	 0.42840
4.00000	 0.04388	 0.45287
4.05000	 0.02382	 0.42793
4.10000	 0.00257	 0.41838
4.15000	 0.01258	 0.44439
4.20000	 -0.00440	 0.41642
4.25000	 0.01357	 0.46358
4.30000	 0.02635	 0.44828
4.35000	 0.04523	 0.46035
4.40000	 0.00022	 0.41601
4.45000	 0.01120	 0.44924
4.50000	 0.02802	 0.45105
4.55000	 0.05195	 0.47870
4.60000	 0.02715	 0.43567
4.65000	 0.03284	 0.43411
4.70000	 0.01420	 0.36830
4.75000	 -0.00323	 0.39584
4.80000	 0.01293	 0.40456
4.85000	 0.02472	 0.41659
