
Automatic Data Collection:
Thu Feb 21 17:10:02 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00806	 0.13564
0.05000	 0.00495	 0.14135
0.10000	 0.00523	 0.14877
0.15000	 0.00375	 0.14219
0.20000	 -0.00299	 0.14712
0.25000	 -0.00161	 0.14196
0.30000	 0.01065	 0.13442
0.35000	 0.01220	 0.13350
0.40000	 0.00580	 0.14932
0.45000	 0.00875	 0.15500
0.50000	 0.01099	 0.16487
0.55000	 0.00234	 0.14028
0.60000	 0.00682	 0.15786
0.65000	 0.01045	 0.15385
0.70000	 0.01517	 0.15402
0.75000	 0.00828	 0.12452
0.80000	 0.00861	 0.14193
0.85000	 0.00813	 0.15893
0.90000	 0.00290	 0.15598
0.95000	 0.01005	 0.14961
1.00000	 -0.00012	 0.13347
1.05000	 0.00780	 0.14386
1.10000	 0.00029	 0.15396
1.15000	 -0.00023	 0.14600
1.20000	 -0.00282	 0.13491
1.25000	 0.01251	 0.16066
1.30000	 0.01349	 0.15714
1.35000	 0.00794	 0.13517
1.40000	 -0.00209	 0.15151
1.45000	 0.00749	 0.17994
1.50000	 0.01442	 0.16040
1.55000	 0.01402	 0.13731
1.60000	 0.01081	 0.14034
1.65000	 0.01009	 0.14897
1.70000	 0.00961	 0.14787
1.75000	 0.01337	 0.12799
1.80000	 0.00377	 0.13260
1.85000	 0.00071	 0.14894
1.90000	 0.00208	 0.15217
1.95000	 0.00473	 0.15824
2.00000	 0.00411	 0.15333
2.05000	 -0.00371	 0.14083
2.10000	 0.01165	 0.12885
2.15000	 0.01828	 0.12949
2.20000	 0.00834	 0.14467
2.25000	 0.00070	 0.16421
2.30000	 0.00527	 0.16499
2.35000	 0.00785	 0.14314
2.40000	 0.00354	 0.14251
2.45000	 0.00394	 0.15119
2.50000	 0.01383	 0.15165
2.55000	 0.01092	 0.15800
2.60000	 -0.00656	 0.16493
2.65000	 -0.00484	 0.15876
2.70000	 0.00879	 0.13916
2.75000	 0.01388	 0.12464
2.80000	 0.01061	 0.14513
2.85000	 -0.00338	 0.15076
2.90000	 0.00398	 0.16473
2.95000	 0.00806	 0.14392
3.00000	 0.00657	 0.15128
3.05000	 0.00490	 0.15419
3.10000	 0.00817	 0.15495
3.15000	 0.01289	 0.13639
3.20000	 0.00513	 0.14210
3.25000	 -0.00143	 0.14900
3.30000	 0.00859	 0.15584
3.35000	 0.01132	 0.14481
3.40000	 0.01126	 0.14683
3.45000	 0.00698	 0.16115
3.50000	 0.02472	 0.16153
3.55000	 0.01369	 0.14640
3.60000	 0.00670	 0.15890
3.65000	 0.00599	 0.16857
3.70000	 0.01486	 0.16054
3.75000	 0.01306	 0.14147
3.80000	 0.00997	 0.14580
3.85000	 -0.00056	 0.16095
3.90000	 0.01883	 0.16274
3.95000	 0.02118	 0.15298
4.00000	 0.01723	 0.14891
4.05000	 0.01096	 0.15076
4.10000	 -0.00316	 0.13973
4.15000	 0.00110	 0.15512
4.20000	 -0.00051	 0.17145
4.25000	 -0.00056	 0.16695
4.30000	 -0.00394	 0.14406
4.35000	 0.01628	 0.15018
4.40000	 0.01455	 0.15627
4.45000	 0.00527	 0.15749
4.50000	 0.01486	 0.14507
4.55000	 0.01836	 0.12109
4.60000	 0.01413	 0.15417
4.65000	 0.00749	 0.17832
4.70000	 0.00423	 0.17068
4.75000	 0.00626	 0.13768
4.80000	 -0.00979	 0.14118
4.85000	 0.00143	 0.13725
4.90000	 0.00949	 0.14389
4.95000	 0.00414	 0.15258
5.00000	 0.00465	 0.16170
5.05000	 0.00144	 0.16075
5.10000	 0.00262	 0.14709
5.15000	 -0.00512	 0.14657
5.20000	 -0.01137	 0.14663
5.25000	 -0.00175	 0.13771
5.30000	 0.00284	 0.13803
5.35000	 -0.00152	 0.15451
5.40000	 0.01003	 0.18710
5.45000	 0.00501	 0.17423
5.50000	 0.00845	 0.15119
5.55000	 0.01186	 0.13376
5.60000	 0.01931	 0.15235
5.65000	 0.02120	 0.16057
5.70000	 0.01647	 0.17330
5.75000	 0.01534	 0.16161
5.80000	 0.00830	 0.16704
5.85000	 0.01065	 0.14707
5.90000	 0.01834	 0.13489
5.95000	 0.00952	 0.13139
6.00000	 0.00746	 0.15321
6.05000	 0.00851	 0.16389
6.10000	 0.01472	 0.16597
6.15000	 0.01211	 0.16715
6.20000	 -0.00375	 0.16095
6.25000	 0.01524	 0.14479
6.30000	 0.00968	 0.13203
6.35000	 0.01058	 0.14692
6.40000	 0.00507	 0.16733
6.45000	 0.00617	 0.16132
6.50000	 0.00512	 0.14981
6.55000	 0.01220	 0.15235
6.60000	 0.00448	 0.16057
6.65000	 0.01071	 0.15624
6.70000	 0.01865	 0.13844
6.75000	 0.01056	 0.15327
6.80000	 0.00608	 0.16990
6.85000	 0.00301	 0.16112
6.90000	 0.00533	 0.14562
6.95000	 -0.00036	 0.15171
7.00000	 0.00526	 0.15266
7.05000	 -0.00189	 0.15330
7.10000	 0.00504	 0.14678
7.15000	 0.00692	 0.12703
7.20000	 0.00226	 0.14845
7.25000	 0.00702	 0.15838
7.30000	 0.01441	 0.14828
7.35000	 0.00715	 0.16542
7.40000	 -0.00423	 0.15469
7.45000	 0.00467	 0.14750
7.50000	 0.00369	 0.13108
7.55000	 0.00248	 0.15116
7.60000	 -0.00338	 0.16450
7.65000	 -0.00014	 0.16384
7.70000	 0.00778	 0.14914
7.75000	 0.00301	 0.14617
7.80000	 0.00208	 0.15904
7.85000	 0.00536	 0.14735
7.90000	 0.01197	 0.14860
7.95000	 0.01589	 0.15604
8.00000	 0.00267	 0.16955
8.05000	 0.00701	 0.15229
8.10000	 0.01599	 0.14995
8.15000	 0.01482	 0.14819
8.20000	 0.00893	 0.17166
8.25000	 0.01402	 0.16499
8.30000	 0.01157	 0.16216
8.35000	 0.01045	 0.14152
8.40000	 0.01281	 0.15757
8.45000	 0.01310	 0.15318
8.50000	 0.01272	 0.14424
8.55000	 0.00476	 0.16389
8.60000	 0.00845	 0.17304
8.65000	 0.00533	 0.15844
8.70000	 0.00291	 0.13604
8.75000	 0.00254	 0.14891
8.80000	 -0.00678	 0.13751
8.85000	 0.00589	 0.14193
8.90000	 0.00661	 0.14109
8.95000	 0.00592	 0.14773
9.00000	 -0.00074	 0.15977
9.05000	 0.00772	 0.15922
9.10000	 0.00766	 0.14149
9.15000	 -0.00456	 0.14354
9.20000	 -0.00741	 0.14470
9.25000	 0.00837	 0.13679
9.30000	 0.01002	 0.12400
9.35000	 0.01847	 0.14822
9.40000	 0.01737	 0.16998
9.45000	 0.01365	 0.16450
9.50000	 0.01437	 0.14675
9.55000	 -0.00234	 0.14554
9.60000	 -0.00045	 0.14574
9.65000	 0.01285	 0.15737
9.70000	 0.00636	 0.14103
9.75000	 0.01214	 0.15526
9.80000	 0.01740	 0.16730
9.85000	 0.01689	 0.15295
9.90000	 0.01417	 0.12738
9.95000	 0.00688	 0.17457
