
Automatic Data Collection:
Thu Feb 21 17:09:42 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00054	 0.08616
0.05000	 0.00178	 0.08351
0.10000	 0.00434	 0.07577
0.15000	 0.00507	 0.06798
0.20000	 0.00033	 0.09381
0.25000	 -0.00186	 0.09266
0.30000	 0.00515	 0.07903
0.35000	 0.00603	 0.06137
0.40000	 0.00039	 0.07996
0.45000	 -0.00137	 0.08466
0.50000	 0.00346	 0.08922
0.55000	 -0.00425	 0.07505
0.60000	 -0.00685	 0.08198
0.65000	 0.00344	 0.08175
0.70000	 0.00585	 0.06605
0.75000	 0.00183	 0.08400
0.80000	 0.00278	 0.08818
0.85000	 0.00719	 0.08391
0.90000	 0.00870	 0.06579
0.95000	 0.00774	 0.08241
1.00000	 0.00588	 0.09009
1.05000	 0.00825	 0.09026
1.10000	 0.01695	 0.07577
1.15000	 0.01152	 0.07950
1.20000	 0.00033	 0.08374
1.25000	 -0.00181	 0.08435
1.30000	 0.00892	 0.07032
1.35000	 0.00335	 0.07817
1.40000	 -0.00009	 0.08631
1.45000	 0.00161	 0.08769
1.50000	 0.00960	 0.07473
1.55000	 0.00920	 0.07453
1.60000	 0.00143	 0.08994
1.65000	 0.00195	 0.09217
1.70000	 0.00555	 0.07673
1.75000	 0.00273	 0.06798
1.80000	 -0.00129	 0.08628
1.85000	 0.00591	 0.08792
1.90000	 0.00650	 0.07808
1.95000	 -0.00169	 0.08403
2.00000	 -0.00586	 0.07811
2.05000	 0.00329	 0.07286
2.10000	 0.00526	 0.07046
2.15000	 0.00250	 0.08680
2.20000	 -0.00127	 0.08847
2.25000	 0.00215	 0.07976
2.30000	 -0.00031	 0.06567
2.35000	 -0.00157	 0.07681
2.40000	 -0.00185	 0.08287
2.45000	 0.00842	 0.08994
2.50000	 0.00983	 0.06980
2.55000	 0.00068	 0.08218
2.60000	 -0.00217	 0.08790
2.65000	 0.00493	 0.09471
2.70000	 0.00679	 0.07358
2.75000	 0.00515	 0.07569
2.80000	 0.00290	 0.07707
2.85000	 0.00429	 0.08209
2.90000	 0.01047	 0.07635
2.95000	 0.00436	 0.08804
3.00000	 0.00422	 0.09090
3.05000	 0.00723	 0.08233
3.10000	 0.00585	 0.06697
3.15000	 -0.00231	 0.08443
3.20000	 -0.00244	 0.08885
3.25000	 0.01206	 0.07629
3.30000	 0.01011	 0.07081
3.35000	 0.00060	 0.08160
3.40000	 0.00225	 0.08758
3.45000	 0.01068	 0.07846
3.50000	 0.01017	 0.06255
3.55000	 0.00544	 0.07826
3.60000	 0.00400	 0.08717
3.65000	 0.00806	 0.08131
3.70000	 0.01157	 0.07540
3.75000	 0.00535	 0.08980
3.80000	 0.00433	 0.07935
3.85000	 0.00206	 0.07615
3.90000	 0.01082	 0.06654
3.95000	 0.00380	 0.08394
4.00000	 0.00211	 0.09049
4.05000	 0.00564	 0.09517
4.10000	 0.00340	 0.06974
4.15000	 0.00068	 0.07984
4.20000	 0.00169	 0.08342
4.25000	 0.00795	 0.08694
4.30000	 0.01143	 0.08169
4.35000	 0.00394	 0.09283
4.40000	 0.00496	 0.08435
4.45000	 0.00592	 0.06671
4.50000	 0.00741	 0.07058
4.55000	 0.00019	 0.08888
4.60000	 0.00788	 0.09537
4.65000	 0.00288	 0.07335
4.70000	 0.00555	 0.06700
4.75000	 0.00571	 0.08025
4.80000	 0.00386	 0.08048
4.85000	 0.00701	 0.08212
4.90000	 0.00768	 0.07165
4.95000	 0.00626	 0.08224
5.00000	 -0.00065	 0.08345
5.05000	 0.00367	 0.08068
5.10000	 0.00758	 0.06674
5.15000	 0.00588	 0.08391
5.20000	 0.00079	 0.08784
5.25000	 0.00699	 0.07990
5.30000	 0.00309	 0.06867
5.35000	 0.00217	 0.08282
5.40000	 0.00631	 0.09165
5.45000	 0.01059	 0.09035
5.50000	 0.00437	 0.07485
5.55000	 -0.00033	 0.08143
5.60000	 0.00147	 0.09116
5.65000	 0.00802	 0.07779
5.70000	 0.00307	 0.08091
5.75000	 0.00050	 0.08195
5.80000	 0.00507	 0.08166
5.85000	 0.00702	 0.07101
5.90000	 0.00014	 0.08380
5.95000	 -0.00338	 0.09572
6.00000	 -0.00507	 0.09081
6.05000	 0.00412	 0.07303
6.10000	 0.00039	 0.07162
6.15000	 -0.00285	 0.08686
6.20000	 0.00375	 0.09046
6.25000	 0.00817	 0.07520
6.30000	 0.00609	 0.06625
6.35000	 -0.00493	 0.08117
6.40000	 -0.00440	 0.09176
6.45000	 0.00622	 0.08680
6.50000	 0.00605	 0.07173
6.55000	 0.00184	 0.08530
6.60000	 0.00609	 0.07756
6.65000	 0.00637	 0.07479
6.70000	 0.00484	 0.08296
6.75000	 0.00296	 0.08844
6.80000	 0.00229	 0.08108
6.85000	 0.00490	 0.05889
6.90000	 -0.00109	 0.07687
6.95000	 -0.00132	 0.08663
7.00000	 0.00158	 0.09072
7.05000	 0.00456	 0.07482
7.10000	 0.00225	 0.08429
7.15000	 0.00050	 0.08406
7.20000	 0.00164	 0.08622
7.25000	 0.00729	 0.07078
7.30000	 0.00340	 0.08080
7.35000	 0.00442	 0.08810
7.40000	 0.00349	 0.08573
7.45000	 0.00819	 0.07049
7.50000	 0.00789	 0.07318
7.55000	 0.00229	 0.08922
7.60000	 0.00130	 0.09237
7.65000	 0.00744	 0.08010
7.70000	 -0.00251	 0.07173
7.75000	 -0.00102	 0.08489
7.80000	 0.00516	 0.08498
7.85000	 0.00383	 0.08348
7.90000	 -0.00045	 0.08634
7.95000	 -0.00485	 0.08660
8.00000	 0.00439	 0.08059
8.05000	 0.00606	 0.06717
8.10000	 -0.00124	 0.08905
8.15000	 -0.00496	 0.08983
8.20000	 0.00389	 0.08521
8.25000	 0.00833	 0.06105
8.30000	 0.00316	 0.07820
8.35000	 -0.00270	 0.08934
8.40000	 0.00091	 0.10065
8.45000	 0.00523	 0.08004
8.50000	 -0.00200	 0.09035
8.55000	 0.00029	 0.08097
8.60000	 0.00147	 0.07670
8.65000	 0.00330	 0.06610
8.70000	 0.00400	 0.07961
8.75000	 0.00493	 0.09205
8.80000	 0.00614	 0.09286
8.85000	 0.00366	 0.07505
8.90000	 0.00679	 0.07479
8.95000	 -0.00270	 0.08117
9.00000	 0.00675	 0.08192
9.05000	 0.00954	 0.07955
9.10000	 0.00149	 0.08969
9.15000	 0.00096	 0.09638
9.20000	 0.00909	 0.08322
9.25000	 0.00698	 0.06922
9.30000	 0.00098	 0.08253
9.35000	 0.00654	 0.08423
9.40000	 0.01213	 0.08091
9.45000	 0.01183	 0.07465
9.50000	 0.00419	 0.09647
9.55000	 0.00433	 0.08801
9.60000	 0.00709	 0.08339
9.65000	 0.01002	 0.06120
9.70000	 0.00040	 0.07756
9.75000	 -0.00489	 0.08665
9.80000	 -0.00166	 0.10213
9.85000	 0.00569	 0.08466
9.90000	 -0.00031	 0.09266
9.95000	 0.00369	 0.08564
