
Automatic Data Collection:
Thu Feb 21 17:08:58 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00116	 0.04928
0.05000	 -0.00219	 0.04778
0.10000	 0.00067	 0.05182
0.15000	 0.00405	 0.03392
0.20000	 0.00361	 0.04780
0.25000	 0.00034	 0.05182
0.30000	 0.00197	 0.05193
0.35000	 0.00462	 0.03611
0.40000	 -0.00028	 0.04988
0.45000	 -0.00282	 0.04561
0.50000	 0.00662	 0.05274
0.55000	 0.00288	 0.03730
0.60000	 -0.00104	 0.04500
0.65000	 -0.00051	 0.04743
0.70000	 0.00419	 0.04942
0.75000	 0.00299	 0.04703
0.80000	 0.00070	 0.04368
0.85000	 -0.00329	 0.04613
0.90000	 0.00374	 0.05167
0.95000	 0.00236	 0.04154
1.00000	 -0.00048	 0.04850
1.05000	 -0.00084	 0.04818
1.10000	 0.00392	 0.04858
1.15000	 0.00358	 0.03851
1.20000	 0.00057	 0.04538
1.25000	 -0.00361	 0.04558
1.30000	 0.00265	 0.05300
1.35000	 0.00360	 0.04070
1.40000	 0.00239	 0.04994
1.45000	 -0.00199	 0.04694
1.50000	 -0.00177	 0.05444
1.55000	 0.00335	 0.03952
1.60000	 0.00163	 0.04547
1.65000	 -0.00256	 0.05109
1.70000	 0.00363	 0.05802
1.75000	 0.00183	 0.04319
1.80000	 0.00288	 0.04249
1.85000	 0.00228	 0.04573
1.90000	 0.00538	 0.04717
1.95000	 0.00482	 0.04353
2.00000	 -0.00112	 0.05118
2.05000	 -0.00307	 0.05418
2.10000	 0.00184	 0.04587
2.15000	 0.00478	 0.03788
2.20000	 -0.00026	 0.05216
2.25000	 -0.00364	 0.05418
2.30000	 -0.00011	 0.04804
2.35000	 0.00319	 0.03459
2.40000	 -0.00355	 0.05335
2.45000	 -0.00451	 0.04760
2.50000	 0.00118	 0.04766
2.55000	 0.00760	 0.03724
2.60000	 0.00158	 0.05415
2.65000	 -0.00185	 0.05401
2.70000	 -0.00017	 0.05332
2.75000	 0.00442	 0.03825
2.80000	 0.00237	 0.04850
2.85000	 -0.00211	 0.04988
2.90000	 0.00426	 0.05554
2.95000	 0.00188	 0.04010
3.00000	 -0.00484	 0.04498
3.05000	 -0.00247	 0.04824
3.10000	 0.00354	 0.04221
3.15000	 0.00243	 0.04576
3.20000	 -0.00324	 0.04402
3.25000	 -0.00304	 0.04905
3.30000	 0.00295	 0.04235
3.35000	 0.00381	 0.04200
3.40000	 -0.00169	 0.05159
3.45000	 -0.00344	 0.04838
3.50000	 0.00127	 0.04867
3.55000	 0.00515	 0.03811
3.60000	 0.00095	 0.04316
3.65000	 -0.00133	 0.04607
3.70000	 0.00285	 0.05260
3.75000	 0.00502	 0.04047
3.80000	 0.00346	 0.04861
3.85000	 0.00056	 0.05280
3.90000	 0.00167	 0.05776
3.95000	 0.00564	 0.04143
4.00000	 0.00115	 0.04241
4.05000	 -0.00270	 0.04411
4.10000	 0.00631	 0.05211
4.15000	 0.00603	 0.04399
4.20000	 0.00231	 0.04910
4.25000	 0.00025	 0.04971
4.30000	 0.00603	 0.04853
4.35000	 0.00409	 0.04157
4.40000	 0.00096	 0.04705
4.45000	 0.00046	 0.05444
4.50000	 0.00603	 0.04887
4.55000	 0.00580	 0.04371
4.60000	 0.00146	 0.05222
4.65000	 -0.00231	 0.05871
4.70000	 0.00113	 0.04977
4.75000	 0.00054	 0.03603
4.80000	 -0.00281	 0.04853
4.85000	 -0.00271	 0.04991
4.90000	 0.00067	 0.05381
4.95000	 0.00478	 0.03609
5.00000	 -0.00050	 0.04919
5.05000	 -0.00191	 0.04977
5.10000	 0.00132	 0.05363
5.15000	 0.00510	 0.04044
