,art,bart,mlem,osem,ospml_hybrid,ospml_quad,pml_hybrid,pml_quad,sirt,tv
n_iter,[ 1  2  3  4  5  6  7  8  9 10 11],"[  1  11  21  31  41  51  61  71  81  91 101 111 121 131 141 151 161 171
 181 191 201 211 221 231 241 251]",[ 1  6 11 16 21 26 31 36 41 46 51 56 61],[ 1  6 11 16 21 26 31 36 41 46 51 56 61],"[  1  11  21  31  41  51  61  71  81  91 101 111 121 131 141 151 161 171
 181 191 201]","[  1  11  21  31  41  51  61  71  81  91 101 111 121 131 141 151 161 171
 181 191 201]",[  1  11  21  31  41  51  61  71  81  91 101 111 121 131 141],"[  1  11  21  31  41  51  61  71  81  91 101 111 121 131 141 151 161 171
 181 191 201]",[  1  21  41  61  81 101 121 141 161 181 201 221 241 261 281 301],[  1  31  61  91 121 151 181 211 241 271 301 331 361]
mse,"[7901.85980865 6432.04821395 6084.00050775 6108.29631624 6263.36595
 6392.92509235 6460.33545754 6495.30638096 6531.16787495 6580.65288038
 6641.38722639]","[125236.84303238  55005.15524486  32105.50325152  21051.93634956
  15176.56150652  11857.88375903   9893.73876694   8687.11370039
   7923.19437059   7427.61414033   7099.717433     6879.31709641
   6729.32539471   6626.29347348   6555.0654293    6505.65889144
   6471.39261722   6447.73191483   6431.56336111   6420.72693476
   6413.71126558   6409.45102074   6407.19054885   6406.39074979
   6406.66572608   6407.73820586]","[126980.43886646  37583.19487493  19256.17373342  14736.77198755
  13390.45641196  13291.74788624  13745.1334102   14465.92615982
  15322.00383595  16243.75915606  17191.71092193  18142.77318786
  19083.51914335]","[126980.43886646  37583.19487493  19256.17373342  14736.77198755
  13390.45641196  13291.74788624  13745.1334102   14465.92615982
  15322.00383595  16243.75915606  17191.71092193  18142.77318786
  19083.51914335]","[127712.22846186  20187.87740809  11268.22631689   8914.4724262
   8050.9940397    7682.80346507   7509.72543065   7421.49886013
   7373.15430402   7344.89883767   7327.42371043   7316.07315824
   7308.38351876   7302.98119366   7299.0647995    7296.14771471
   7293.9229507    7292.19121423   7290.8191641    7289.71503451
   7288.81540692]","[127712.40136737  20368.81400876  11421.89237451   9100.02932258
   8278.91909972   7941.02051287   7785.65347401   7707.07832472
   7663.90713668   7638.45341689   7622.53383846   7612.07674923
   7604.92008871   7599.84809337   7596.14414931   7593.36799873
   7591.23952845   7589.57530023   7588.25102269   7587.1822256
   7586.30716605]","[127682.02742153  19715.71411945  11605.49396713   9805.42676202
   9214.29143229   8980.69542248   8877.62123375   8826.48516099
   8797.4474942    8778.69010348   8765.33181228   8755.18974117
   8747.15617088   8740.59226286   8735.1013284 ]","[127682.02742153  19765.3902258   11282.2233999    9141.71955871
   8294.8181557    7876.75184849   7640.50658864   7492.55161471
   7392.29605311   7320.34531209   7266.55561764   7225.13376809
   7192.50271758   7166.31738269   7144.97109985   7127.32812457
   7112.56618633   7100.08022446   7089.41705985   7080.2312515
   7072.25734124]","[125236.84303238  32105.50325152  15176.56150652   9893.73876694
   7923.19437059   7099.717433     6729.32539471   6555.0654293
   6471.39261722   6431.56336111   6413.71126558   6407.19054885
   6406.66572608   6409.40779739   6414.00024506   6419.70138315]","[147286.99907509  31772.54229     14292.05880873   9189.13666231
   7324.66664444   6546.22134128   6197.88041467   6039.97260872
   5973.31555708   5952.69504063   5955.24009355   5969.83526719
   5990.62444133]"
im_best,"[[ -3.11885803  -6.01449464 -24.51499357 ...  12.74567113   1.02845132
    2.56920343]
 [-15.1046881   -2.18480102  -1.72249958 ...   1.88478481  -3.33838115
   15.43119016]
 [-16.19523222 -13.05151049 -10.74451762 ...  -0.39600998  11.33804971
    5.9091135 ]
 ...
 [  7.50015809   4.72955448   1.34176267 ...   6.20726228 -19.46059728
  -26.04807505]
 [  9.54174091   3.24840933  -6.15764947 ... -25.68142602  -0.14475285
   -5.75418097]
 [ -9.82107486  -1.29595924   1.45204128 ... -17.65182939 -26.50130535
  -13.01751355]]","[[ -8.85207319   2.17974453 -25.07859765 ...   8.91565651  -6.25366948
    0.65373733]
 [-11.51021207  -4.29819643  -1.48028019 ...  -5.29676242  -4.39688728
   28.63182576]
 [-17.60352046 -17.46122835  -9.18033641 ...  -6.09502135  16.62475955
    6.16195982]
 ...
 [ 15.04833756  11.28396208   3.3795134  ...  -8.2424586  -37.83799849
  -59.07474898]
 [ 12.48898217   4.14389022 -16.96435529 ... -40.53637184 -13.8748049
  -22.75172345]
 [ -9.03018051  -1.61590564  -1.38611642 ... -31.52735122 -48.44068835
  -25.87374931]]","[[1.00445765e-08 1.00219077e-07 9.24499024e-09 ... 4.76813189e-07
  3.98226933e-06 9.64691886e-07]
 [1.67936371e-08 6.51224659e-08 7.13203905e-08 ... 7.87625780e-07
  4.03456330e-07 6.65903118e-07]
 [1.17139263e-08 6.42967889e-09 3.71579436e-08 ... 2.42735652e-07
  3.20365052e-07 2.65944513e-07]
 ...
 [1.01435877e-06 7.24153330e-07 4.93992139e-07 ... 3.95284918e-08
  1.09765950e-08 6.77472404e-09]
 [2.64447084e-07 3.71025092e-07 1.19883566e-07 ... 1.58328876e-08
  4.07578478e-08 1.26152592e-08]
 [3.90857697e-08 4.36351199e-07 1.49711060e-07 ... 9.18527636e-09
  2.26239097e-08 3.96366861e-09]]","[[1.00445765e-08 1.00219077e-07 9.24499024e-09 ... 4.76813189e-07
  3.98226933e-06 9.64691886e-07]
 [1.67936371e-08 6.51224659e-08 7.13203905e-08 ... 7.87625780e-07
  4.03456330e-07 6.65903118e-07]
 [1.17139263e-08 6.42967889e-09 3.71579436e-08 ... 2.42735652e-07
  3.20365052e-07 2.65944513e-07]
 ...
 [1.01435877e-06 7.24153330e-07 4.93992139e-07 ... 3.95284918e-08
  1.09765950e-08 6.77472404e-09]
 [2.64447084e-07 3.71025092e-07 1.19883566e-07 ... 1.58328876e-08
  4.07578478e-08 1.26152592e-08]
 [3.90857697e-08 4.36351199e-07 1.49711060e-07 ... 9.18527636e-09
  2.26239097e-08 3.96366861e-09]]","[[-3.14781924e-14  2.44195107e-14  7.65090582e-07 ...  2.39558305e-06
  -5.55743404e-15  1.34306724e-06]
 [ 6.19977031e-15 -3.00262095e-15  1.84776198e-14 ...  1.42549403e-16
   1.71631713e-06  1.03402279e-15]
 [ 1.16912127e-06  1.69134749e-06  3.48272543e-08 ...  2.30487116e-06
   2.17473753e-06  1.10303270e-07]
 ...
 [ 1.23051040e-14  1.22080865e-06  2.94040110e-06 ...  1.56824764e-14
  -4.84984374e-14  8.41905381e-08]
 [ 9.76048209e-07 -2.87186240e-15  1.72573903e-06 ...  9.89032920e-15
  -1.12467090e-14 -6.01127498e-15]
 [ 1.28512507e-15  2.21272906e-06  2.51538569e-06 ...  1.59131463e-14
   2.20266188e-14  1.79816385e-14]]","[[ 2.31339104e-14  2.44195107e-14  7.65090582e-07 ...  2.39558275e-06
  -5.55743404e-15  1.34306724e-06]
 [ 6.19977031e-15 -1.55797981e-16  1.84776153e-14 ...  4.52023708e-17
   1.71631713e-06 -1.05572861e-15]
 [ 1.16912127e-06  1.69134749e-06  3.48273642e-08 ...  2.30487085e-06
   2.17473722e-06  1.10303357e-07]
 ...
 [ 2.01199096e-15  1.22080850e-06  2.94040080e-06 ...  1.56824741e-14
  -4.84984281e-14  8.41905477e-08]
 [ 9.76048209e-07 -2.07787129e-15  1.72573857e-06 ... -4.55158861e-15
  -1.12467066e-14  1.89716180e-15]
 [ 1.38946760e-16  2.21272891e-06  2.51538569e-06 ...  1.79460535e-14
  -9.78220033e-15  1.79816385e-14]]","[[-1.96119624e-06 -4.66405540e-06  3.56649237e-06 ...  1.53073797e-05
  -3.09994726e-06  1.45879346e-05]
 [-3.17934933e-06 -4.78087474e-07 -4.62068145e-06 ... -2.85867846e-06
   1.29177146e-05 -1.93652090e-06]
 [ 1.32193295e-05  1.41562642e-05 -1.13721308e-06 ...  1.35701790e-05
   1.42757475e-05 -1.04015884e-06]
 ...
 [-3.20231869e-06  9.22024890e-07  1.50102803e-05 ... -4.13038616e-06
  -5.11760545e-06  1.38454891e-05]
 [ 1.31964212e-05 -2.30048830e-06  1.25595155e-05 ...  6.96455525e-07
  -2.95214685e-06 -1.22766501e-07]
 [-1.99797396e-06  1.31312794e-05  1.49134703e-05 ... -2.34239671e-06
  -4.61399559e-06 -1.98266417e-06]]","[[-1.96119624e-06 -4.66405540e-06  3.56649207e-06 ...  1.53073772e-05
  -3.09994664e-06  1.45879333e-05]
 [-3.17934903e-06 -4.78087398e-07 -4.62068023e-06 ... -2.85867754e-06
   1.29177121e-05 -1.93652074e-06]
 [ 1.32193271e-05  3.96057055e-06 -1.13721277e-06 ...  1.35701778e-05
   1.42757438e-05 -1.04015877e-06]
 ...
 [-3.20231839e-06  9.22024584e-07  1.50102791e-05 ... -4.13038554e-06
  -5.11760421e-06  1.38454854e-05]
 [ 1.31964188e-05 -2.30048769e-06  1.25595130e-05 ...  6.96455447e-07
  -2.95214654e-06 -1.22766491e-07]
 [-1.99797381e-06  1.31312781e-05  1.49134678e-05 ... -2.34239671e-06
  -4.61399559e-06 -1.98266417e-06]]","[[ -8.87919822   1.93677002 -25.58667978 ...   8.8173705   -6.7763784
    0.30274703]
 [-11.82989839  -4.65883343  -1.45095529 ...  -5.72027396  -4.7096751
   28.59455641]
 [-17.70411509 -17.77099144  -9.66524331 ...  -6.50676826  16.52167717
    5.80104224]
 ...
 [ 15.04637448  11.32479216   3.35217264 ...  -8.63032552 -37.86690228
  -59.60636328]
 [ 12.70773003   4.16264424 -16.94702775 ... -41.10358565 -14.18616798
  -22.98684423]
 [ -8.91125094  -1.5681336   -1.15781819 ... -31.71709823 -49.22386217
  -26.27043413]]","[[ -8.14960184  -8.22639742  -8.28636256 ...  -4.39332566  -4.39691184
   -4.40138619]
 [ -8.17492427  -8.25509986  -8.31744578 ...  -4.40643766  -4.40915751
   -4.41316139]
 [ -8.19790196  -8.28045476  -8.34439256 ...  -4.41098408  -4.41282089
   -4.4175477 ]
 ...
 [ -1.66293189  -1.67245158  -1.67996392 ... -12.62801369 -12.62511992
  -12.62053466]
 [ -1.66200508  -1.67148129  -1.67908939 ... -12.62841834 -12.6263378
  -12.62605155]
 [ -1.66145592  -1.67085283  -1.61301971 ... -12.62866296 -12.6259917
  -12.22928345]]"
iter_best,3,231,26,26,201,201,141,201,241,271
