>>Logging Name:Logging Name
>>FROM:02-04-2019 12:51:01   TO:02-04-2019 15:04:19
>>Sample Points:4000
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	02-04-2019	12:51:01	23.8	17.3	-2.4
    2	02-04-2019	12:51:03	23.8	17.4	-2.3
    3	02-04-2019	12:51:05	23.8	17.5	-2.2
    4	02-04-2019	12:51:07	23.8	17.7	-2.1
    5	02-04-2019	12:51:09	23.8	18.1	-1.8
    6	02-04-2019	12:51:11	23.8	18.4	-1.6
    7	02-04-2019	12:51:13	23.8	18.7	-1.4
    8	02-04-2019	12:51:15	23.8	19.0	-1.1
    9	02-04-2019	12:51:17	23.8	19.2	-1.0
   10	02-04-2019	12:51:19	23.8	19.4	-0.8
   11	02-04-2019	12:51:21	23.8	19.5	-0.8
   12	02-04-2019	12:51:23	23.8	19.7	-0.6
   13	02-04-2019	12:51:25	23.8	19.9	-0.5
   14	02-04-2019	12:51:27	23.8	20.0	-0.4
   15	02-04-2019	12:51:29	23.8	20.1	-0.4
   16	02-04-2019	12:51:31	23.8	20.2	-0.3
   17	02-04-2019	12:51:33	23.8	20.4	-0.2
   18	02-04-2019	12:51:35	23.8	20.4	-0.2
   19	02-04-2019	12:51:37	23.8	20.5	-0.1
   20	02-04-2019	12:51:39	23.9	20.7	0.0
   21	02-04-2019	12:51:41	23.9	20.7	0.0
   22	02-04-2019	12:51:43	23.9	20.9	0.2
   23	02-04-2019	12:51:45	23.9	21.0	0.2
   24	02-04-2019	12:51:47	23.9	21.0	0.2
   25	02-04-2019	12:51:49	23.9	21.1	0.3
   26	02-04-2019	12:51:51	23.9	21.2	0.3
   27	02-04-2019	12:51:53	23.9	21.3	0.4
   28	02-04-2019	12:51:55	23.9	21.3	0.4
   29	02-04-2019	12:51:57	23.9	21.4	0.5
   30	02-04-2019	12:51:59	23.9	21.5	0.5
   31	02-04-2019	12:52:01	23.9	21.5	0.5
   32	02-04-2019	12:52:03	23.9	21.6	0.6
   33	02-04-2019	12:52:05	23.9	21.7	0.7
   34	02-04-2019	12:52:07	23.9	21.7	0.7
   35	02-04-2019	12:52:09	23.9	21.8	0.7
   36	02-04-2019	12:52:11	23.9	21.8	0.7
   37	02-04-2019	12:52:13	23.9	21.9	0.8
   38	02-04-2019	12:52:15	23.9	21.9	0.8
   39	02-04-2019	12:52:17	23.9	22.0	0.9
   40	02-04-2019	12:52:19	23.9	22.0	0.9
   41	02-04-2019	12:52:21	23.9	22.1	0.9
   42	02-04-2019	12:52:23	23.9	22.1	0.9
   43	02-04-2019	12:52:25	23.9	22.1	0.9
   44	02-04-2019	12:52:27	23.9	22.2	1.0
   45	02-04-2019	12:52:29	23.9	22.2	1.0
   46	02-04-2019	12:52:31	24.0	22.3	1.1
   47	02-04-2019	12:52:33	24.0	22.4	1.2
   48	02-04-2019	12:52:35	24.0	22.4	1.2
   49	02-04-2019	12:52:37	24.0	22.4	1.2
   50	02-04-2019	12:52:39	24.0	22.4	1.2
   51	02-04-2019	12:52:41	24.0	22.5	1.3
