Time,Integral 1200,Integral 7400,
1.52816e+09,50405,81233
1.52816e+09,34702,57045
1.52816e+09,39887,66698
1.52816e+09,51844,86071
1.52816e+09,51722,85254
1.52816e+09,43561,72438
1.52816e+09,63580,105208
1.52816e+09,40109,65439
1.52816e+09,61821,103966
1.52816e+09,43509,72344
1.52816e+09,82368,137886
1.52816e+09,126508,211227
1.52816e+09,45213,73351
1.52816e+09,50256,84568
1.52816e+09,73003,121663
1.52816e+09,61486,102125
1.52816e+09,36510,60733
1.52816e+09,66089,111411
1.52816e+09,61970,102792
1.52816e+09,144942,234440
1.52816e+09,44253,74368
1.52816e+09,36493,61914
1.52816e+09,43527,74351
1.52816e+09,43964,72987
1.52816e+09,66679,110480
1.52816e+09,35562,57430
1.52816e+09,52984,87801
1.52816e+09,66379,108172
1.52816e+09,33119,54867
1.52816e+09,47538,78937
1.52816e+09,53454,90418
1.52816e+09,35756,59988
1.52816e+09,36149,58256
1.52816e+09,108892,182680
1.52816e+09,39500,65172
1.52816e+09,42962,71683
1.52816e+09,40446,66445
1.52816e+09,113869,190678
1.52816e+09,40836,66738
1.52816e+09,41052,68698
1.52816e+09,34329,57369
1.52816e+09,61011,102011
1.52816e+09,117731,196656
1.52816e+09,37371,61468
1.52816e+09,56945,94201
1.52816e+09,40624,67406
1.52816e+09,43285,71216
1.52816e+09,42762,71601
1.52816e+09,69445,115489
1.52816e+09,48580,79562
1.52816e+09,36482,60145
1.52816e+09,35764,59934
1.52816e+09,89168,148487
1.52816e+09,70202,117476
1.52816e+09,41362,68689
1.52816e+09,37825,61242
1.52816e+09,34731,56789
1.52816e+09,42272,68984
1.52816e+09,43976,72045
1.52816e+09,36703,60121
1.52816e+09,98318,164198
1.52816e+09,62080,104222
1.52816e+09,172886,288739
1.52816e+09,40476,67757
1.52816e+09,54075,90987
1.52816e+09,60773,100144
1.52816e+09,60067,97604
1.52816e+09,34766,57047
1.52816e+09,42603,68182
1.52816e+09,141269,234358
1.52816e+09,44839,73804
1.52816e+09,43235,70709
1.52816e+09,146878,229195
1.52816e+09,45529,73927
1.52816e+09,35937,59341
1.52816e+09,37703,62391
1.52816e+09,48629,80469
1.52816e+09,35731,59887
1.52816e+09,72124,119214
1.52816e+09,46700,77612
1.52816e+09,134940,224257
1.52816e+09,44042,73680
1.52816e+09,49396,81583
1.52816e+09,50416,84111
1.52816e+09,38203,63293
1.52816e+09,91996,153775
1.52816e+09,79959,132238
1.52816e+09,85547,143542
1.52816e+09,41131,67710
1.52816e+09,62808,105301
1.52816e+09,65518,108533
1.52816e+09,37380,62418
1.52816e+09,45922,76926
1.52816e+09,42376,68911
1.52816e+09,41417,68165
1.52816e+09,45485,74305
1.52816e+09,52437,88954
1.52816e+09,50028,83731
1.52816e+09,38007,62114
1.52816e+09,52671,87360
1.52816e+09,34753,57829
1.52816e+09,57783,93819
1.52816e+09,45488,75691
1.52816e+09,89977,153134
1.52816e+09,74760,124426
1.52816e+09,43445,71126
1.52816e+09,40932,66980
1.52816e+09,42701,71015
1.52816e+09,50877,84392
1.52816e+09,115310,193620
1.52816e+09,42083,69657
1.52816e+09,40148,66556
1.52816e+09,37178,61010
1.52816e+09,64575,142999
1.52816e+09,57014,95287
1.52816e+09,62443,87968
1.52816e+09,93694,155429
1.52816e+09,82177,136958
1.52816e+09,45725,74657
1.52816e+09,37637,61171
1.52816e+09,92932,155208
1.52816e+09,74190,122984
1.52816e+09,40305,66443
1.52816e+09,52750,87167
1.52816e+09,46414,77252
1.52816e+09,47465,79336
1.52816e+09,44986,74117
1.52816e+09,63051,104198
1.52816e+09,39535,65576
1.52816e+09,52561,87567
1.52816e+09,35433,58136
1.52816e+09,40276,67860
1.52816e+09,44850,75306
1.52816e+09,82871,139504
1.52816e+09,104120,173690
1.52816e+09,43143,71041
1.52816e+09,40716,68627
1.52816e+09,45447,74929
1.52816e+09,80924,134329
1.52816e+09,44113,73302
1.52816e+09,40089,67557
1.52816e+09,65070,106037
1.52816e+09,40943,67364
1.52816e+09,63111,105118
1.52816e+09,56610,95039
1.52816e+09,334421,561265
1.52816e+09,68033,115514
1.52816e+09,48780,79752
1.52816e+09,37372,60478
1.52816e+09,40380,67697
1.52816e+09,63172,99857
1.52816e+09,75222,123430
1.52816e+09,57834,95645
1.52816e+09,101036,169080
1.52816e+09,160478,267647
1.52816e+09,38638,64096
1.52816e+09,38689,63460
1.52816e+09,57447,94083
1.52816e+09,46445,77384
1.52816e+09,37276,61788
1.52816e+09,43415,72774
1.52816e+09,33008,52664
1.52816e+09,34642,56392
1.52816e+09,35141,57650
1.52816e+09,41877,65629
1.52816e+09,36510,59269
1.52816e+09,45074,74738
1.52816e+09,42374,68784
1.52816e+09,144720,243813
1.52816e+09,119614,202141
1.52816e+09,105124,176010
1.52816e+09,37731,62156
1.52816e+09,48868,79870
1.52816e+09,36087,60197
1.52816e+09,53343,86788
1.52816e+09,66298,110643
1.52816e+09,72271,119995
1.52816e+09,40417,66947
1.52816e+09,39299,65327
1.52816e+09,101934,168801
1.52816e+09,58250,96150
1.52816e+09,38580,63076
1.52816e+09,201165,338579
1.52816e+09,140714,207181
1.52816e+09,88976,148414
1.52816e+09,64232,106114
1.52816e+09,66923,110991
1.52816e+09,72546,121185
1.52816e+09,41202,67300
1.52816e+09,45187,75605
1.52816e+09,58073,96116
1.52816e+09,37746,63158
1.52816e+09,48710,80105
1.52816e+09,165125,277638
1.52816e+09,69781,116458
1.52816e+09,38426,63348
1.52816e+09,292093,475903
1.52816e+09,56915,93908
1.52816e+09,63276,104814
1.52816e+09,37217,62374
1.52816e+09,32151,53417
1.52816e+09,39343,65036
1.52816e+09,39349,63924
1.52816e+09,45908,75616
1.52816e+09,100028,168613
1.52816e+09,69683,117727
1.52816e+09,47304,78784
1.52816e+09,54063,89047
1.52816e+09,41902,70024
1.52816e+09,46345,76264
1.52816e+09,52055,86282
1.52816e+09,37886,63341
1.52816e+09,36334,59823
1.52816e+09,47005,76825
1.52816e+09,42609,69827
1.52816e+09,47246,78011
1.52816e+09,37976,62127
1.52816e+09,55004,91762
1.52816e+09,52150,86867
1.52816e+09,38114,61891
1.52816e+09,38643,63474
1.52816e+09,40394,66779
1.52816e+09,39157,65711
1.52816e+09,36916,58784
1.52816e+09,36944,61783
1.52816e+09,47507,78946
1.52816e+09,39626,66191
1.52816e+09,52301,86691
1.52816e+09,36759,59733
1.52816e+09,47011,76981
1.52816e+09,108764,181175
1.52816e+09,40156,67596
1.52816e+09,44844,73830
1.52816e+09,42805,70307
1.52816e+09,42657,71190
1.52816e+09,52481,85227
1.52816e+09,48275,81082
1.52816e+09,104437,173831
1.52816e+09,46083,72436
1.52816e+09,53179,87932
1.52816e+09,43463,71396
1.52816e+09,66035,108781
1.52816e+09,67773,112411
1.52816e+09,37325,60656
1.52816e+09,76776,126335
1.52816e+09,44696,73992
1.52816e+09,36738,60203
1.52816e+09,52369,85940
1.52816e+09,35781,59615
1.52816e+09,45480,74965
1.52816e+09,61334,101902
1.52816e+09,104320,172532
1.52816e+09,276690,464263
1.52816e+09,43965,72426
1.52816e+09,54752,89687
1.52816e+09,33214,53519
1.52816e+09,35517,59998
1.52816e+09,41293,68016
1.52816e+09,116022,193983
1.52816e+09,36848,59219
1.52816e+09,212598,355103
1.52816e+09,37698,62491
1.52816e+09,89128,148575
1.52816e+09,49236,81576
1.52816e+09,37218,59641
1.52816e+09,40990,68658
1.52816e+09,226812,378598
1.52816e+09,44920,74504
1.52816e+09,59778,99632
1.52816e+09,105147,176503
1.52816e+09,41645,70095
1.52816e+09,214415,359247
1.52816e+09,185434,312153
1.52816e+09,40681,67077
1.52816e+09,46624,78004
1.52816e+09,44370,73593
1.52816e+09,39394,64844
1.52816e+09,71795,118628
1.52816e+09,39112,66682
1.52816e+09,42467,70110
1.52816e+09,59716,98204
1.52816e+09,161779,272443
1.52816e+09,39326,66039
1.52816e+09,60024,99812
1.52816e+09,58108,96869
1.52816e+09,124679,209270
1.52816e+09,84131,141577
1.52816e+09,68245,113246
1.52816e+09,63099,105268
1.52816e+09,71239,118486
1.52816e+09,185485,271138
1.52816e+09,70365,118932
1.52816e+09,54818,92953
1.52816e+09,36924,61110
1.52816e+09,36924,61166
1.52816e+09,38936,65049
1.52816e+09,36973,61255
1.52816e+09,46361,78061
1.52816e+09,65124,108589
1.52816e+09,52175,86660
1.52816e+09,46395,77415
1.52816e+09,90667,151031
1.52816e+09,49563,81802
1.52816e+09,34417,56859
1.52816e+09,73625,120116
1.52816e+09,44015,73047
1.52816e+09,90378,150995
1.52816e+09,38688,64730
1.52816e+09,79926,132808
1.52816e+09,36335,60400
1.52816e+09,38284,62962
1.52816e+09,36853,60416
1.52816e+09,50248,82982
1.52816e+09,36275,58992
1.52816e+09,53623,88504
1.52816e+09,46428,76261
1.52816e+09,45914,75908
1.52816e+09,41610,68212
1.52816e+09,86427,143599
1.52816e+09,40932,67070
1.52816e+09,39151,63624
1.52816e+09,36295,58629
1.52816e+09,55893,92234
1.52816e+09,35141,58118
1.52816e+09,39618,63635
1.52816e+09,35937,59593
1.52816e+09,44156,73160
1.52816e+09,40428,66620
1.52816e+09,109679,182879
1.52816e+09,113064,189149
1.52816e+09,80234,132588
1.52816e+09,44797,73817
1.52816e+09,40961,68420
1.52816e+09,43931,72493
1.52816e+09,38469,64887
1.52816e+09,52244,86799
1.52816e+09,53287,88048
1.52816e+09,51465,84790
1.52816e+09,41937,68251
1.52816e+09,72488,117315
1.52816e+09,35733,57865
1.52816e+09,67487,111708
1.52816e+09,49218,82430
1.52816e+09,88734,148707
1.52816e+09,42380,70918
1.52816e+09,66837,112938
1.52816e+09,50771,85094
1.52816e+09,143526,241527
1.52816e+09,42203,69152
1.52816e+09,34247,55890
1.52816e+09,44543,76006
1.52816e+09,73527,122769
1.52816e+09,42904,70457
1.52816e+09,46816,78091
1.52816e+09,46155,75881
1.52816e+09,54060,90057
1.52816e+09,47764,78302
1.52816e+09,57650,95384
1.52816e+09,63838,107389
1.52816e+09,42776,71113
1.52816e+09,132075,219033
1.52816e+09,65821,111182
1.52816e+09,44795,73527
1.52816e+09,69414,115334
1.52816e+09,180507,300569
1.52816e+09,74481,121571
1.52816e+09,98663,164163
1.52816e+09,36565,60589
1.52816e+09,49588,82172
1.52816e+09,38781,65257
1.52816e+09,56788,93984
1.52816e+09,39387,62779
1.52816e+09,55255,90770
1.52816e+09,41443,69119
1.52816e+09,49906,83741
1.52816e+09,84758,142458
1.52816e+09,40611,66958
1.52816e+09,110645,184415
1.52816e+09,86366,143175
1.52816e+09,47035,78932
1.52816e+09,54752,98906
1.52816e+09,41045,66844
1.52816e+09,58410,96604
1.52816e+09,45363,74610
1.52816e+09,81553,127280
1.52816e+09,206209,338802
1.52816e+09,42412,70284
1.52816e+09,39995,64992
1.52816e+09,50357,83459
1.52816e+09,81112,134752
1.52816e+09,76883,128473
1.52816e+09,65759,107323
1.52816e+09,45507,75838
1.52816e+09,43878,73423
1.52816e+09,44625,72936
1.52816e+09,54807,90479
1.52816e+09,49987,83575
1.52816e+09,39759,66729
1.52816e+09,36492,59323
1.52816e+09,40129,67256
1.52816e+09,41635,67771
1.52816e+09,50749,84535
1.52816e+09,97381,160404
1.52816e+09,30285,47774
1.52816e+09,41485,68385
1.52816e+09,52978,89331
1.52816e+09,58407,97963
1.52816e+09,118804,197349
1.52816e+09,87682,146775
1.52816e+09,71388,119010
1.52816e+09,45174,76272
1.52816e+09,37949,62353
1.52816e+09,42178,68546
1.52816e+09,43236,70803
1.52816e+09,34088,56018
1.52816e+09,43533,70577
1.52816e+09,155452,259604
1.52816e+09,86404,142640
1.52816e+09,48892,79675
1.52816e+09,75360,125993
1.52816e+09,40403,66218
1.52816e+09,42889,70040
1.52816e+09,51301,83297
1.52816e+09,38433,63740
1.52816e+09,138145,231979
1.52816e+09,74260,123644
1.52816e+09,36664,59725
1.52816e+09,43630,72922
1.52816e+09,48368,79498
1.52816e+09,50022,84439
1.52816e+09,392507,655878
1.52816e+09,70038,118580
1.52816e+09,47429,79930
1.52816e+09,67367,111994
1.52816e+09,68476,114305
1.52816e+09,70322,116496
1.52816e+09,53970,90453
1.52816e+09,38545,63771
1.52816e+09,36090,59647
1.52816e+09,59723,100089
1.52816e+09,51413,84084
1.52816e+09,53565,87352
1.52816e+09,35138,57413
1.52816e+09,34531,56269
1.52816e+09,38161,61860
1.52816e+09,52137,85625
1.52816e+09,44007,73669
1.52816e+09,90592,149962
1.52816e+09,91751,152495
1.52816e+09,87429,147917
1.52816e+09,44582,73847
1.52816e+09,40693,67671
1.52816e+09,44732,75416
1.52816e+09,42950,72300
1.52816e+09,51811,86929
1.52816e+09,45208,75225
1.52816e+09,46313,77815
1.52816e+09,39334,64783
1.52816e+09,41911,69292
1.52816e+09,38505,63852
1.52816e+09,61291,101427
1.52816e+09,232483,387600
1.52816e+09,40460,65875
1.52816e+09,71697,117094
1.52816e+09,38383,63795
1.52816e+09,112409,188176
1.52816e+09,38143,63086
1.52816e+09,46284,77016
1.52816e+09,39003,63163
1.52816e+09,48251,81105
1.52816e+09,44556,73960
1.52816e+09,59147,99851
1.52816e+09,42619,69580
1.52816e+09,40561,66000
1.52816e+09,39021,64360
1.52816e+09,37189,60944
1.52816e+09,54818,92116
1.52816e+09,36650,61213
1.52816e+09,35514,57074
1.52816e+09,52789,86975
1.52816e+09,83205,139462
1.52816e+09,39574,65123
1.52816e+09,104751,174523
1.52816e+09,42357,70295
1.52816e+09,125653,212586
1.52816e+09,49049,80495
1.52816e+09,44634,73929
1.52816e+09,46991,78309
1.52816e+09,36558,60326
1.52816e+09,47312,78103
1.52816e+09,52613,87766
1.52816e+09,41741,68007
1.52816e+09,38053,62946
1.52816e+09,60434,101776
1.52816e+09,44943,74555
1.52816e+09,49915,81595
1.52816e+09,57160,93777
1.52816e+09,98609,163704
1.52816e+09,45326,74514
1.52816e+09,40531,67475
1.52816e+09,47546,80725
1.52816e+09,40971,67524
1.52816e+09,41391,68305
1.52816e+09,58459,96911
1.52816e+09,55027,90366
1.52816e+09,60266,101352
1.52816e+09,54099,89649
1.52816e+09,37664,63977
1.52816e+09,132435,220626
1.52816e+09,36114,60846
1.52816e+09,39288,65286
1.52816e+09,44045,71634
1.52816e+09,39858,66314
1.52816e+09,52418,85975
1.52816e+09,43066,71090
1.52816e+09,39744,64539
1.52816e+09,62075,102620
1.52816e+09,41796,69186
1.52816e+09,53662,89795
1.52816e+09,51213,85012
1.52816e+09,184662,309142
1.52816e+09,45458,73617
1.52816e+09,57199,93881
1.52816e+09,59691,99568
1.52816e+09,40414,67911
1.52816e+09,36306,60121
1.52816e+09,68754,114944
1.52816e+09,39446,65518
1.52816e+09,65143,107447
1.52816e+09,38978,63769
1.52816e+09,67633,110222
1.52816e+09,63349,104593
1.52816e+09,45242,73431
1.52816e+09,71445,120164
1.52816e+09,103137,174593
1.52816e+09,36776,61685
1.52816e+09,236039,396041
1.52816e+09,62472,104816
1.52816e+09,57229,93222
1.52816e+09,48785,79809
1.52816e+09,70576,117914
1.52816e+09,37398,60823
1.52816e+09,147690,247086
1.52816e+09,59534,98591
1.52816e+09,52720,87139
1.52816e+09,57117,94995
1.52816e+09,46711,76198
1.52816e+09,47264,77315
1.52816e+09,41256,69221
1.52816e+09,93217,154785
1.52816e+09,41276,67860
1.52816e+09,37344,62417
1.52816e+09,39394,65650
1.52816e+09,125459,209512
1.52816e+09,39860,66537
1.52816e+09,58638,98428
1.52816e+09,54836,91955
1.52816e+09,38567,63821
1.52816e+09,58343,98089
1.52816e+09,36371,60105
1.52816e+09,33937,55726
1.52816e+09,45588,76790
1.52816e+09,42378,70204
1.52816e+09,65344,110018
1.52816e+09,47393,79352
1.52816e+09,39080,64302
1.52816e+09,123901,206938
1.52816e+09,41964,68252
1.52816e+09,32729,45136
1.52816e+09,37195,59659
1.52816e+09,45855,74890
1.52816e+09,122553,205157
1.52816e+09,47139,78639
1.52816e+09,51432,84810
1.52816e+09,36032,50719
1.52816e+09,53487,89616
1.52816e+09,43332,71768
1.52816e+09,32577,53320
1.52816e+09,72147,118734
1.52816e+09,40306,67180
1.52816e+09,37056,60318
1.52816e+09,64971,107721
1.52816e+09,38254,60749
1.52816e+09,159199,266619
1.52816e+09,494084,787244
1.52816e+09,58762,98781
1.52816e+09,53377,88647
1.52816e+09,290884,488454
1.52816e+09,48686,81099
1.52816e+09,38627,63350
1.52816e+09,36925,60852
1.52816e+09,43045,71177
1.52816e+09,51086,86494
1.52816e+09,38491,62472
1.52816e+09,37722,63154
1.52816e+09,57621,95436
1.52816e+09,75314,123809
1.52816e+09,41188,68704
1.52816e+09,90899,140943
1.52816e+09,50557,84288
1.52816e+09,50795,83045
1.52816e+09,44173,73069
1.52816e+09,36831,60796
1.52816e+09,38822,63544
1.52816e+09,37207,60397
1.52816e+09,44949,74916
1.52816e+09,203600,339205
1.52816e+09,62019,104224
1.52816e+09,55191,91861
1.52816e+09,254589,426746
1.52816e+09,52785,87739
1.52816e+09,38773,63398
1.52816e+09,41740,69071
1.52816e+09,94272,159911
1.52816e+09,413556,687664
1.52816e+09,88488,148552
1.52816e+09,37124,61542
1.52816e+09,327119,546665
1.52816e+09,45245,75879
1.52816e+09,41276,67632
1.52816e+09,102891,172801
1.52816e+09,74011,123707
1.52816e+09,67161,110378
1.52816e+09,48554,80845
1.52816e+09,42527,69099
1.52816e+09,86132,145068
1.52816e+09,86019,142361
1.52816e+09,43753,73346
1.52816e+09,44089,74348
1.52816e+09,129665,214317
1.52816e+09,105877,177234
1.52816e+09,36465,58977
1.52816e+09,45334,73752
1.52816e+09,45276,75246
1.52816e+09,60307,100170
1.52816e+09,51393,85283
1.52816e+09,39431,65314
1.52816e+09,111051,186003
1.52816e+09,354267,591406
1.52816e+09,39020,63875
1.52816e+09,40184,65749
1.52816e+09,37623,62036
1.52816e+09,49602,82711
1.52816e+09,37407,61406
1.52816e+09,55613,93196
1.52816e+09,49670,82466
1.52816e+09,57035,97410
1.52816e+09,166897,277818
1.52816e+09,44272,73672
1.52816e+09,149872,249668
1.52816e+09,106131,176430
1.52816e+09,46925,75823
1.52816e+09,54588,90513
1.52816e+09,194596,325915
1.52816e+09,68884,115500
1.52816e+09,41290,66254
1.52816e+09,49539,84580
1.52816e+09,50538,83335
1.52816e+09,87189,145681
1.52816e+09,51995,84737
1.52816e+09,40054,66024
1.52816e+09,43503,71262
1.52816e+09,38948,64207
1.52816e+09,40453,67259
1.52816e+09,112092,184348
1.52816e+09,39920,67117
1.52816e+09,40386,66191
1.52816e+09,34606,55990
1.52816e+09,89832,151621
1.52816e+09,39138,63407
1.52816e+09,55873,93167
1.52816e+09,45211,75382
1.52816e+09,38323,62973
1.52816e+09,43304,72105
1.52816e+09,45419,74491
1.52816e+09,57261,95595
1.52816e+09,45965,75871
1.52816e+09,230066,383973
1.52816e+09,76572,129718
1.52816e+09,72342,119680
1.52816e+09,39173,63080
1.52816e+09,37330,61822
1.52816e+09,54035,89444
1.52816e+09,30376,48522
1.52816e+09,39774,66518
1.52816e+09,45477,75748
1.52816e+09,36606,60497
1.52816e+09,38901,63936
1.52816e+09,48904,82224
1.52816e+09,78047,129606
1.52816e+09,39573,64812
1.52816e+09,52789,88711
1.52816e+09,62175,101672
1.52816e+09,40761,66249
1.52816e+09,58023,96083
1.52816e+09,216726,362601
1.52816e+09,50906,83579
1.52816e+09,38668,63399
1.52816e+09,41350,69104
1.52816e+09,66398,111033
1.52816e+09,41801,69577
1.52816e+09,55876,92759
1.52816e+09,68628,115163
1.52816e+09,41593,68614
1.52816e+09,61504,101529
1.52816e+09,102045,171724
1.52816e+09,42131,69837
1.52816e+09,48845,80053
1.52816e+09,40040,65162
1.52816e+09,62634,104976
1.52816e+09,120393,199298
1.52816e+09,38366,63457
1.52816e+09,177842,298064
1.52816e+09,64697,104996
1.52816e+09,43668,73725
1.52816e+09,35521,57321
1.52816e+09,43928,71632
1.52816e+09,37761,61775
1.52816e+09,55418,91615
1.52816e+09,117831,196414
1.52816e+09,39263,66642
1.52816e+09,64965,107832
1.52816e+09,35381,58119
1.52816e+09,60252,99687
1.52816e+09,92420,154880
1.52816e+09,55228,92601
1.52816e+09,65921,108114
1.52816e+09,179918,305915
1.52816e+09,176724,297136
1.52816e+09,40056,66507
1.52816e+09,73270,121604
1.52816e+09,52473,88647
1.52816e+09,41208,68523
1.52816e+09,37389,61590
1.52816e+09,86741,143413
1.52816e+09,53075,90511
1.52816e+09,56315,93727
1.52816e+09,126973,211901
1.52816e+09,78875,129711
1.52816e+09,53414,89939
1.52816e+09,46836,75423
1.52816e+09,50669,84932
1.52816e+09,209659,352430
1.52816e+09,52985,90814
1.52816e+09,70013,116434
1.52816e+09,110253,183249
1.52816e+09,48874,79482
1.52816e+09,56855,93715
1.52816e+09,37027,60327
1.52816e+09,43064,69005
1.52816e+09,35769,57905
1.52816e+09,36544,60324
1.52816e+09,41056,67235
1.52816e+09,38393,62349
1.52816e+09,54276,90824
1.52816e+09,45865,75700
1.52816e+09,46407,76672
1.52816e+09,132490,222706
1.52816e+09,58905,94311
1.52816e+09,72981,119884
1.52816e+09,40051,64623
1.52816e+09,38170,58418
1.52816e+09,62452,105755
1.52816e+09,101102,166839
1.52816e+09,47669,78238
1.52816e+09,35814,59474
1.52816e+09,38296,63205
1.52816e+09,74367,123608
1.52816e+09,57799,95014
1.52816e+09,33065,54408
1.52816e+09,42565,71261
1.52816e+09,57586,95626
1.52816e+09,86949,145549
1.52816e+09,70019,116266
1.52816e+09,50569,84056
1.52816e+09,56517,96084
1.52816e+09,51340,85569
1.52816e+09,45651,76655
1.52816e+09,48372,80082
1.52816e+09,38553,63153
1.52816e+09,39424,65256
1.52816e+09,38021,63576
1.52816e+09,192755,322432
1.52816e+09,43461,72152
1.52816e+09,38642,64149
1.52816e+09,52820,81979
1.52816e+09,46898,78689
1.52816e+09,123345,205806
