>>Logging Name:Logging Name
>>FROM:01-31-2019 14:36:37   TO:01-31-2019 16:49:55
>>Sample Points:4000
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	01-31-2019	14:36:37	24.6	30.5	6.1
    2	01-31-2019	14:36:39	24.6	30.4	6.0
    3	01-31-2019	14:36:41	24.6	30.4	6.0
    4	01-31-2019	14:36:43	24.6	30.5	6.1
    5	01-31-2019	14:36:45	24.6	30.5	6.1
    6	01-31-2019	14:36:47	24.6	30.7	6.2
    7	01-31-2019	14:36:49	24.6	30.8	6.2
    8	01-31-2019	14:36:51	24.6	30.9	6.3
    9	01-31-2019	14:36:53	24.6	31.0	6.3
   10	01-31-2019	14:36:55	24.6	31.0	6.3
   11	01-31-2019	14:36:57	24.6	31.1	6.4
   12	01-31-2019	14:36:59	24.6	31.1	6.4
   13	01-31-2019	14:37:01	24.6	31.2	6.4
   14	01-31-2019	14:37:03	24.6	31.2	6.4
   15	01-31-2019	14:37:05	24.6	31.2	6.4
   16	01-31-2019	14:37:07	24.6	31.3	6.5
   17	01-31-2019	14:37:09	24.6	31.3	6.5
   18	01-31-2019	14:37:11	24.6	31.4	6.5
   19	01-31-2019	14:37:13	24.6	31.4	6.5
   20	01-31-2019	14:37:15	24.6	31.4	6.5
   21	01-31-2019	14:37:17	24.6	31.4	6.5
   22	01-31-2019	14:37:19	24.6	31.5	6.5
   23	01-31-2019	14:37:21	24.6	31.5	6.5
   24	01-31-2019	14:37:23	24.6	31.5	6.5
   25	01-31-2019	14:37:25	24.6	31.6	6.6
   26	01-31-2019	14:37:27	24.6	31.6	6.6
   27	01-31-2019	14:37:29	24.6	31.6	6.6
   28	01-31-2019	14:37:31	24.6	31.6	6.6
   29	01-31-2019	14:37:33	24.6	31.6	6.6
   30	01-31-2019	14:37:35	24.6	31.7	6.6
   31	01-31-2019	14:37:37	24.6	31.7	6.6
   32	01-31-2019	14:37:39	24.6	31.7	6.6
   33	01-31-2019	14:37:41	24.7	31.7	6.7
   34	01-31-2019	14:37:43	24.7	31.7	6.7
   35	01-31-2019	14:37:45	24.6	31.7	6.6
   36	01-31-2019	14:37:47	24.7	31.7	6.7
