
Automatic Data Collection:
Tue Feb 26 11:39:52 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00370	 0.36848
0.05000	 0.00182	 0.37390
0.10000	 -0.01784	 0.38634
0.15000	 -0.00503	 0.34908
0.20000	 -0.00153	 0.38528
0.25000	 -0.00540	 0.37826
0.30000	 -0.02279	 0.35725
0.35000	 0.00084	 0.34120
0.40000	 -0.00050	 0.35191
0.45000	 -0.01686	 0.34331
0.50000	 -0.01406	 0.39705
0.55000	 -0.02034	 0.36438
0.60000	 -0.01288	 0.36882
0.65000	 -0.00026	 0.34432
0.70000	 0.00799	 0.37818
0.75000	 0.05627	 0.36426
0.80000	 0.01919	 0.39330
0.85000	 -0.00441	 0.36441
0.90000	 0.02454	 0.38805
0.95000	 0.01621	 0.36279
1.00000	 0.01924	 0.35858
1.05000	 0.00232	 0.36634
1.10000	 0.01665	 0.33999
1.15000	 0.01610	 0.36903
1.20000	 -0.00947	 0.34218
1.25000	 0.00709	 0.35887
1.30000	 0.00512	 0.36669
1.35000	 -0.00254	 0.36172
1.40000	 0.00526	 0.34729
1.45000	 0.00612	 0.35257
1.50000	 0.00494	 0.36943
1.55000	 -0.00782	 0.40756
1.60000	 0.02017	 0.38885
1.65000	 0.04200	 0.38259
1.70000	 -0.02069	 0.34937
1.75000	 0.02553	 0.37122
1.80000	 0.00260	 0.34357
1.85000	 -0.01364	 0.38603
1.90000	 0.01553	 0.34299
1.95000	 0.01086	 0.38764
2.00000	 -0.03957	 0.34212
2.05000	 -0.04237	 0.39821
2.10000	 -0.00306	 0.37269
2.15000	 -0.00050	 0.39731
2.20000	 0.02804	 0.41417
2.25000	 -0.00299	 0.39376
2.30000	 -0.01672	 0.37203
2.35000	 0.04726	 0.40915
2.40000	 0.03569	 0.42811
2.45000	 -0.01409	 0.32279
2.50000	 -0.01482	 0.33046
2.55000	 -0.01201	 0.31061
2.60000	 -0.01210	 0.33826
2.65000	 0.01872	 0.35061
2.70000	 -0.01452	 0.37985
2.75000	 -0.02791	 0.38903
2.80000	 -0.02043	 0.40320
2.85000	 -0.03493	 0.38961
2.90000	 0.01841	 0.35840
2.95000	 -0.02316	 0.35595
3.00000	 0.00353	 0.37463
3.05000	 -0.01538	 0.34085
3.10000	 0.00629	 0.35878
3.15000	 -0.01514	 0.34905
3.20000	 0.02043	 0.35913
3.25000	 -0.00461	 0.35708
3.30000	 -0.01252	 0.40213
3.35000	 0.02501	 0.40779
3.40000	 -0.00663	 0.39385
3.45000	 0.00672	 0.36845
3.50000	 -0.00005	 0.36461
3.55000	 -0.02034	 0.34539
3.60000	 -0.00432	 0.35566
3.65000	 0.00357	 0.35884
3.70000	 0.01201	 0.34129
3.75000	 -0.02975	 0.37858
3.80000	 -0.01978	 0.35101
3.85000	 -0.00547	 0.36074
3.90000	 -0.00040	 0.35589
3.95000	 -0.01454	 0.37278
4.00000	 -0.00737	 0.37731
4.05000	 -0.00540	 0.37685
4.10000	 0.01600	 0.37904
4.15000	 -0.02881	 0.37197
4.20000	 -0.01227	 0.36859
4.25000	 0.03060	 0.34559
4.30000	 0.02060	 0.33309
4.35000	 0.00801	 0.33803
4.40000	 0.01003	 0.33280
4.45000	 -0.01562	 0.33303
4.50000	 0.01226	 0.33984
4.55000	 0.00160	 0.37234
4.60000	 0.01012	 0.36256
4.65000	 0.00945	 0.38213
4.70000	 0.01308	 0.37258
4.75000	 -0.01294	 0.39630
4.80000	 0.00716	 0.37232
4.85000	 -0.00472	 0.40363
4.90000	 -0.00055	 0.38764
4.95000	 -0.00680	 0.38819
5.00000	 -0.01116	 0.37532
5.05000	 0.04930	 0.35208
5.10000	 0.01203	 0.34778
5.15000	 -0.02138	 0.36063
5.20000	 -0.02406	 0.34801
5.25000	 0.01105	 0.36351
5.30000	 0.00147	 0.36695
5.35000	 0.01547	 0.39163
5.40000	 0.00289	 0.39102
5.45000	 0.00671	 0.40476
5.50000	 -0.03054	 0.36348
5.55000	 0.01386	 0.37491
5.60000	 -0.02581	 0.34588
5.65000	 -0.00719	 0.35814
5.70000	 -0.00178	 0.30010
5.75000	 -0.02510	 0.29895
5.80000	 -0.00756	 0.33145
5.85000	 -0.01527	 0.35670
5.90000	 -0.02465	 0.38224
5.95000	 0.00337	 0.40124
6.00000	 0.00903	 0.41131
6.05000	 0.01325	 0.41128
6.10000	 -0.02243	 0.41085
6.15000	 -0.01131	 0.39024
6.20000	 -0.04214	 0.38331
6.25000	 -0.02305	 0.35254
6.30000	 -0.02466	 0.36444
6.35000	 0.00368	 0.36703
6.40000	 0.02897	 0.30506
6.45000	 -0.00713	 0.31895
6.50000	 -0.04230	 0.33615
6.55000	 -0.02586	 0.37503
6.60000	 -0.00663	 0.37766
6.65000	 0.01872	 0.36588
6.70000	 -0.00306	 0.36516
6.75000	 0.00568	 0.37183
