
Automatic Data Collection:
Tue Feb 26 11:40:51 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00494	 0.48439
0.05000	 -0.02076	 0.44104
0.10000	 -0.00030	 0.44895
0.15000	 0.04954	 0.49377
0.20000	 0.00286	 0.45761
0.25000	 0.03781	 0.46471
0.30000	 0.00314	 0.50304
0.35000	 0.00973	 0.44069
0.40000	 0.01016	 0.49787
0.45000	 -0.00691	 0.50082
0.50000	 0.02553	 0.49265
0.55000	 0.06259	 0.51591
0.60000	 -0.00540	 0.48861
0.65000	 -0.00475	 0.41824
0.70000	 -0.00328	 0.48422
0.75000	 0.00091	 0.49245
0.80000	 -0.00708	 0.43411
0.85000	 -0.01618	 0.44554
0.90000	 -0.00437	 0.48595
0.95000	 -0.01750	 0.42776
1.00000	 -0.01772	 0.44895
1.05000	 0.00291	 0.48312
1.10000	 0.01716	 0.49796
1.15000	 -0.01333	 0.48009
1.20000	 -0.02485	 0.51412
1.25000	 0.02150	 0.47547
1.30000	 0.02530	 0.52492
1.35000	 0.03719	 0.53790
1.40000	 0.01317	 0.48592
1.45000	 0.00945	 0.47042
1.50000	 0.00446	 0.48379
1.55000	 -0.05250	 0.45792
1.60000	 -0.02921	 0.48887
1.65000	 0.01117	 0.50223
1.70000	 0.02576	 0.50073
1.75000	 0.02127	 0.50913
1.80000	 0.02148	 0.49412
1.85000	 0.00927	 0.42675
1.90000	 -0.01600	 0.48312
1.95000	 -0.03296	 0.48200
2.00000	 -0.03904	 0.46150
2.05000	 0.05421	 0.47850
2.10000	 -0.00258	 0.41705
2.15000	 0.00164	 0.42046
2.20000	 -0.00951	 0.39010
2.25000	 0.00123	 0.43509
2.30000	 0.00782	 0.44725
2.35000	 0.01993	 0.46468
2.40000	 0.02417	 0.49804
2.45000	 0.04155	 0.50347
2.50000	 -0.00854	 0.47207
2.55000	 -0.02448	 0.48956
2.60000	 0.02519	 0.48312
2.65000	 0.03502	 0.51100
2.70000	 -0.00254	 0.49706
2.75000	 0.01082	 0.44831
2.80000	 0.03250	 0.51389
2.85000	 -0.00027	 0.49340
2.90000	 -0.01952	 0.44196
2.95000	 -0.00570	 0.46046
3.00000	 0.01807	 0.44756
3.05000	 0.00571	 0.44661
3.10000	 -0.01285	 0.45908
3.15000	 -0.02775	 0.44632
3.20000	 -0.01483	 0.45712
3.25000	 -0.01742	 0.49955
3.30000	 0.00461	 0.50575
3.35000	 0.03118	 0.50514
3.40000	 0.02283	 0.45827
3.45000	 0.00427	 0.46797
3.50000	 -0.01040	 0.46465
3.55000	 -0.00545	 0.46699
3.60000	 -0.01826	 0.52783
3.65000	 -0.00882	 0.52622
3.70000	 0.00390	 0.49981
3.75000	 0.00224	 0.49380
3.80000	 -0.03924	 0.41316
3.85000	 0.02181	 0.44958
3.90000	 0.02172	 0.45377
3.95000	 -0.01548	 0.39139
4.00000	 0.01654	 0.46153
4.05000	 0.03094	 0.48425
4.10000	 0.03995	 0.45458
4.15000	 -0.00723	 0.48921
4.20000	 -0.04636	 0.50079
4.25000	 -0.00816	 0.47758
4.30000	 -0.00854	 0.49158
4.35000	 -0.01938	 0.45764
4.40000	 -0.02729	 0.48003
4.45000	 -0.04782	 0.43238
4.50000	 -0.04405	 0.41443
4.55000	 0.01654	 0.46173
4.60000	 0.02344	 0.44849
4.65000	 0.03701	 0.46681
4.70000	 0.00598	 0.43022
4.75000	 -0.02141	 0.39186
4.80000	 0.01424	 0.48866
4.85000	 0.02237	 0.46269
4.90000	 0.00806	 0.44979
4.95000	 -0.01922	 0.47019
5.00000	 -0.00761	 0.46029
5.05000	 0.03079	 0.49778
5.10000	 0.02846	 0.51686
5.15000	 0.01122	 0.44176
5.20000	 0.00606	 0.43856
5.25000	 0.02060	 0.44237
5.30000	 0.00370	 0.40407
5.35000	 0.02434	 0.44381
5.40000	 0.03926	 0.47674
5.45000	 -0.01748	 0.47109
5.50000	 -0.00126	 0.49198
5.55000	 0.01773	 0.50056
5.60000	 -0.00004	 0.47830
5.65000	 0.02166	 0.45553
5.70000	 -0.04603	 0.44782
5.75000	 0.01756	 0.47062
5.80000	 0.00795	 0.47236
5.85000	 0.01635	 0.51271
5.90000	 -0.01305	 0.50145
5.95000	 0.02539	 0.46592
6.00000	 0.01874	 0.45452
6.05000	 0.04116	 0.41154
6.10000	 0.01280	 0.38655
6.15000	 -0.00254	 0.46505
6.20000	 -0.04154	 0.43227
6.25000	 -0.02820	 0.45553
6.30000	 0.01279	 0.46384
6.35000	 -0.02677	 0.46023
6.40000	 0.02735	 0.47793
6.45000	 -0.01645	 0.51582
6.50000	 -0.01645	 0.46615
6.55000	 -0.03346	 0.47042
6.60000	 0.01934	 0.44095
6.65000	 0.01900	 0.44944
6.70000	 -0.04937	 0.49149
6.75000	 -0.02270	 0.43547
6.80000	 0.03955	 0.46699
6.85000	 0.01068	 0.46364
6.90000	 -0.00311	 0.46303
6.95000	 0.01255	 0.49709
7.00000	 0.01922	 0.45994
7.05000	 0.00337	 0.47074
7.10000	 0.01745	 0.45276
7.15000	 0.02924	 0.42574
7.20000	 0.02545	 0.45051
7.25000	 0.02953	 0.46309
7.30000	 0.01299	 0.49709
7.35000	 -0.00713	 0.49992
7.40000	 0.01373	 0.46780
7.45000	 0.00531	 0.48318
7.50000	 0.01736	 0.51828
7.55000	 -0.01206	 0.46863
7.60000	 -0.00286	 0.45074
7.65000	 0.01051	 0.43971
7.70000	 0.02773	 0.43593
7.75000	 -0.03237	 0.41991
7.80000	 0.01060	 0.43697
7.85000	 -0.02477	 0.44332
7.90000	 0.02561	 0.49937
7.95000	 0.00306	 0.49092
8.00000	 0.03160	 0.51998
8.05000	 0.00043	 0.49848
8.10000	 -0.01421	 0.48052
