Time,Integral 1200,Integral 7400
1548439883.519592,20008.000000,26892.000000
1548439883.519186,15256.000000,19118.000000
1548439883.519592,18587.000000,23655.000000
1548439883.519874,18284.000000,22975.000000
1548439883.519922,11726.000000,14290.000000
1548439883.520801,15395.000000,20043.000000
1548439883.522596,17440.000000,23007.000000
1548439883.523719,18344.000000,22825.000000
1548439883.523791,16777.000000,21907.000000
1548439883.524878,11607.000000,13780.000000
1548439883.525161,18090.000000,23263.000000
1548439883.525334,16417.000000,23257.000000
1548439883.526175,18284.000000,23181.000000
1548439883.526560,22012.000000,30602.000000
1548439883.527068,18052.000000,21881.000000
1548439883.527218,15592.000000,19796.000000
1548439883.528039,16442.000000,20241.000000
1548439883.528111,16679.000000,21311.000000
1548439883.528562,21527.000000,27707.000000
1548439883.529467,19824.000000,26168.000000
1548439883.530355,19445.000000,25268.000000
1548439883.531472,19391.000000,25621.000000
1548439883.531542,16829.000000,22149.000000
1548439883.531751,17180.000000,24277.000000
1548439883.531780,14622.000000,19368.000000
1548439883.531946,20453.000000,26598.000000
1548439883.532066,16416.000000,21282.000000
1548439883.532091,21563.000000,29207.000000
1548439883.532212,17822.000000,21230.000000
1548439883.532329,17094.000000,21195.000000
1548439883.532371,20531.000000,28304.000000
1548439883.532995,18479.000000,23230.000000
1548439883.533770,15349.000000,19591.000000
1548439883.533956,21002.000000,30127.000000
1548439883.534319,16337.000000,19930.000000
1548439883.535266,17671.000000,22564.000000
1548439883.536151,16182.000000,18917.000000
1548439883.537867,18906.000000,26867.000000
1548439883.538598,16867.000000,21720.000000
1548439883.541345,16862.000000,22333.000000
1548439883.541777,15733.000000,19420.000000
1548439883.542423,17367.000000,22468.000000
1548439883.543213,11434.000000,14773.000000
1548439883.543259,16512.000000,23283.000000
1548439883.543570,19038.000000,23546.000000
1548439883.544128,19480.000000,25543.000000
1548439883.546489,14862.000000,18547.000000
1548439883.546618,21710.000000,28612.000000
1548439883.546823,20118.000000,26768.000000
1548439883.546971,13851.000000,15736.000000
1548439883.547559,19319.000000,25012.000000
1548439883.547858,18091.000000,23341.000000
1548439883.547992,7877.000000,16906.000000
1548439883.549098,11122.000000,13146.000000
1548439883.550574,14766.000000,18874.000000
1548439883.552476,11178.000000,14422.000000
1548439883.552748,16804.000000,22206.000000
1548439883.553734,20116.000000,26132.000000
1548439883.554018,20464.000000,25963.000000
1548439883.554045,19622.000000,24596.000000
1548439883.554115,15742.000000,28799.000000
1548439883.554167,18583.000000,23121.000000
1548439883.556216,17000.000000,22919.000000
1548439883.557514,20071.000000,26691.000000
1548439883.557918,20369.000000,26153.000000
1548439883.558079,17080.000000,21044.000000
1548439883.558475,15929.000000,19558.000000
1548439883.558626,20605.000000,28501.000000
1548439883.558968,18192.000000,23214.000000
1548439883.559119,19011.000000,27143.000000
1548439883.559203,20824.000000,26772.000000
1548439883.559303,18121.000000,23891.000000
1548439883.560228,16847.000000,20332.000000
1548439883.561746,15484.000000,19774.000000
1548439883.562752,18481.000000,23577.000000
1548439883.563833,20689.000000,28004.000000
1548439883.565459,20975.000000,28078.000000
1548439883.565538,21001.000000,27630.000000
1548439883.566365,20140.000000,27829.000000
1548439883.567188,16951.000000,47376.000000
1548439883.567225,17722.000000,24212.000000
1548439883.567662,17927.000000,23286.000000
