Time,Integral 1200,Integral 7400
1548440559.276875,15156.000000,19151.000000
1548440559.276570,17049.000000,22208.000000
1548440559.276875,16860.000000,21032.000000
1548440559.279026,21149.000000,27237.000000
1548440559.279697,19274.000000,26325.000000
1548440559.279834,16965.000000,21298.000000
1548440559.279974,16982.000000,22350.000000
1548440559.280034,23041.000000,29901.000000
1548440559.281481,16712.000000,22513.000000
1548440559.282067,19621.000000,26345.000000
1548440559.282206,14489.000000,19946.000000
1548440559.283962,16623.000000,20969.000000
1548440559.284394,19116.000000,22287.000000
1548440559.284792,13231.000000,15908.000000
1548440559.285469,17685.000000,22571.000000
1548440559.285863,-867.000000,-3990.000000
1548440559.286115,14614.000000,16456.000000
1548440559.286754,19458.000000,24788.000000
1548440559.287116,15315.000000,19872.000000
1548440559.287398,14681.000000,18469.000000
1548440559.287720,12620.000000,15745.000000
1548440559.288143,21689.000000,28171.000000
1548440559.288699,15388.000000,19479.000000
1548440559.289679,5840.000000,11796.000000
1548440559.289820,12162.000000,15276.000000
1548440559.289961,22632.000000,28874.000000
1548440559.290523,21756.000000,29441.000000
1548440559.290732,13833.000000,16234.000000
1548440559.290999,19853.000000,27475.000000
1548440559.291094,11707.000000,13119.000000
1548440559.293287,16231.000000,19588.000000
1548440559.293313,18386.000000,24791.000000
1548440559.295585,20334.000000,25871.000000
1548440559.297009,21468.000000,27987.000000
1548440559.297616,18017.000000,23220.000000
1548440559.298248,19569.000000,26706.000000
1548440559.298646,14914.000000,18781.000000
1548440559.298816,16911.000000,20212.000000
1548440559.299205,19058.000000,24346.000000
1548440559.299724,9158.000000,11853.000000
1548440559.299974,16741.000000,21433.000000
1548440559.300267,12828.000000,15572.000000
1548440559.300648,16485.000000,19807.000000
1548440559.301080,15780.000000,20213.000000
1548440559.301159,17431.000000,21938.000000
1548440559.301276,16150.000000,21165.000000
1548440559.301310,16834.000000,21903.000000
1548440559.301388,20774.000000,27893.000000
1548440559.301836,20497.000000,27355.000000
1548440559.303093,20288.000000,27202.000000
1548440559.303169,17396.000000,21846.000000
1548440559.303649,15158.000000,18979.000000
1548440559.304981,12466.000000,18345.000000
1548440559.305022,16026.000000,18405.000000
1548440559.305232,17667.000000,22999.000000
1548440559.305819,17318.000000,21403.000000
1548440559.306297,20875.000000,28242.000000
1548440559.306459,13942.000000,18621.000000
1548440559.308022,14166.000000,16424.000000
1548440559.308289,15196.000000,18341.000000
1548440559.308374,21388.000000,27562.000000
1548440559.308878,14287.000000,17490.000000
1548440559.309476,11456.000000,15279.000000
1548440559.309885,14194.000000,18032.000000
1548440559.310117,12343.000000,14665.000000
1548440559.310434,18828.000000,24984.000000
1548440559.310469,20976.000000,28243.000000
1548440559.311171,22518.000000,29954.000000
1548440559.311295,17816.000000,22362.000000
1548440559.313188,14535.000000,19352.000000
1548440559.313349,17130.000000,22634.000000
1548440559.313957,18555.000000,23244.000000
1548440559.315454,17460.000000,22169.000000
1548440559.315541,17906.000000,22654.000000
1548440559.315742,17608.000000,22876.000000
1548440559.316384,18254.000000,23521.000000
1548440559.316516,19361.000000,24890.000000
1548440559.317212,17519.000000,21040.000000
1548440559.317341,16279.000000,22744.000000
1548440559.318210,15211.000000,19817.000000
1548440559.318318,20324.000000,25876.000000
1548440559.318665,18792.000000,24478.000000
1548440559.319402,13708.000000,17237.000000
1548440559.320171,11525.000000,13723.000000
1548440559.320203,16128.000000,20540.000000
1548440559.320298,19032.000000,24673.000000
1548440559.322905,15938.000000,20949.000000
1548440559.323483,19087.000000,25745.000000
1548440559.324481,20049.000000,27117.000000
1548440559.325783,21397.000000,29292.000000
1548440559.325859,104501.000000,182758.000000
1548440559.325925,20370.000000,26552.000000
1548440559.326432,16917.000000,21900.000000
1548440559.328529,19675.000000,26698.000000
1548440559.328784,18031.000000,23292.000000
1548440559.328840,16027.000000,21622.000000
1548440559.330358,19840.000000,25827.000000
1548440559.330437,15980.000000,20180.000000
1548440559.331995,11705.000000,13363.000000
1548440559.332088,19357.000000,25876.000000
1548440559.333082,21054.000000,26015.000000
1548440559.333386,21897.000000,28481.000000
1548440559.333858,21233.000000,26998.000000
1548440559.333955,19239.000000,25981.000000
1548440559.334306,18748.000000,52691.000000
1548440559.334384,19870.000000,27187.000000
1548440559.334763,19998.000000,26730.000000
1548440559.334893,17677.000000,21454.000000
1548440559.335827,16066.000000,20226.000000
1548440559.336528,16023.000000,20272.000000
1548440559.336816,16524.000000,22793.000000
1548440559.337034,19353.000000,25093.000000
1548440559.337124,18753.000000,24367.000000
1548440559.338573,194887.000000,341121.000000
1548440559.340074,19015.000000,23515.000000
1548440559.341545,17593.000000,22324.000000
1548440559.341683,16597.000000,22654.000000
1548440559.342021,15611.000000,19691.000000
1548440559.342285,19808.000000,28486.000000
1548440559.343061,22234.000000,30597.000000
1548440559.344271,2745.000000,5278.000000
1548440559.344391,14814.000000,17867.000000
1548440559.344677,18380.000000,24147.000000
1548440559.345361,15270.000000,20103.000000
1548440559.345429,16931.000000,21817.000000
1548440559.345772,20448.000000,26304.000000
1548440559.346357,12260.000000,15654.000000
1548440559.347429,14771.000000,18218.000000
1548440559.348098,15406.000000,20901.000000
1548440559.348568,18850.000000,24838.000000
1548440559.349620,17334.000000,22069.000000
1548440559.350205,20202.000000,25051.000000
1548440559.350600,18160.000000,24178.000000
1548440559.350747,14855.000000,18541.000000
1548440559.351028,15614.000000,18249.000000
1548440559.351085,16230.000000,21232.000000
1548440559.351776,19903.000000,27433.000000
1548440559.352320,21084.000000,27304.000000
1548440559.352761,15935.000000,21022.000000
1548440559.353059,21049.000000,27130.000000
1548440559.355431,14162.000000,16482.000000
1548440559.356442,21849.000000,27714.000000
1548440559.356572,16020.000000,18570.000000
