Time,Integral 1200,Integral 7400
1548440390.210155,14231.000000,29562.000000
1548440390.210049,19777.000000,25885.000000
1548440390.210155,13943.000000,17797.000000
1548440390.210756,18664.000000,26220.000000
1548440390.210814,17461.000000,22212.000000
1548440390.211223,20754.000000,26569.000000
1548440390.212099,18712.000000,23962.000000
1548440390.212200,19893.000000,25970.000000
1548440390.212768,17874.000000,22329.000000
1548440390.214280,18907.000000,25437.000000
1548440390.215436,18409.000000,22589.000000
1548440390.216142,15700.000000,20430.000000
1548440390.216657,14859.000000,20495.000000
1548440390.216735,18050.000000,23401.000000
1548440390.217054,18955.000000,26659.000000
1548440390.217097,14916.000000,19306.000000
1548440390.218464,22299.000000,28938.000000
1548440390.218620,9039.000000,9208.000000
1548440390.218964,18021.000000,25234.000000
1548440390.219101,18405.000000,21562.000000
1548440390.219908,18296.000000,21382.000000
1548440390.220289,13505.000000,15953.000000
1548440390.220760,18655.000000,23953.000000
1548440390.221074,17559.000000,22044.000000
1548440390.222264,17826.000000,22516.000000
1548440390.222337,20504.000000,27322.000000
1548440390.222375,18331.000000,23309.000000
1548440390.222583,21227.000000,26257.000000
1548440390.223331,20471.000000,27563.000000
1548440390.223960,15216.000000,18932.000000
1548440390.224398,17612.000000,24471.000000
1548440390.225162,9824.000000,8520.000000
1548440390.225260,19546.000000,26249.000000
1548440390.226307,20746.000000,26639.000000
1548440390.227233,19590.000000,26974.000000
1548440390.227514,20186.000000,27854.000000
1548440390.227909,16222.000000,21124.000000
1548440390.228408,20271.000000,27752.000000
1548440390.229799,18913.000000,25286.000000
1548440390.229872,19700.000000,24847.000000
1548440390.230009,21212.000000,28471.000000
1548440390.230228,14542.000000,19780.000000
1548440390.230619,20879.000000,27771.000000
1548440390.232269,14697.000000,18374.000000
1548440390.232451,19719.000000,27174.000000
1548440390.232619,18494.000000,23817.000000
1548440390.232991,19246.000000,25327.000000
1548440390.233519,21238.000000,27096.000000
1548440390.234354,10169.000000,13389.000000
1548440390.235507,9909.000000,15790.000000
1548440390.236039,20049.000000,25545.000000
1548440390.238773,16494.000000,21896.000000
1548440390.239225,19698.000000,25871.000000
1548440390.239807,20216.000000,26325.000000
1548440390.240232,19980.000000,24528.000000
1548440390.241868,17375.000000,23121.000000
1548440390.243063,20103.000000,27436.000000
1548440390.244084,20297.000000,26591.000000
1548440390.244686,16860.000000,21725.000000
1548440390.245204,18549.000000,24887.000000
1548440390.245298,19496.000000,25375.000000
1548440390.245486,15797.000000,19971.000000
1548440390.245942,18546.000000,25966.000000
1548440390.246120,19460.000000,27658.000000
1548440390.247045,18142.000000,23063.000000
1548440390.247080,21256.000000,27924.000000
1548440390.247357,21712.000000,29537.000000
1548440390.248324,18245.000000,21906.000000
1548440390.248406,19218.000000,24237.000000
1548440390.249169,21418.000000,28631.000000
1548440390.250040,16240.000000,18655.000000
1548440390.250405,18802.000000,25671.000000
1548440390.251039,19874.000000,26808.000000
1548440390.251222,18349.000000,23692.000000
1548440390.251491,21890.000000,28425.000000
1548440390.252616,19925.000000,25439.000000
1548440390.252775,14383.000000,18776.000000
1548440390.254612,21473.000000,28538.000000
1548440390.255768,19223.000000,24707.000000
1548440390.257283,18446.000000,22829.000000
1548440390.257754,12766.000000,17477.000000
1548440390.257990,19240.000000,24871.000000
1548440390.258209,18951.000000,25155.000000
1548440390.260671,13936.000000,17293.000000
1548440390.261213,13550.000000,17311.000000
1548440390.261435,17063.000000,21661.000000
1548440390.261510,17168.000000,23338.000000
1548440390.261920,16044.000000,21982.000000
1548440390.261956,18287.000000,23120.000000
1548440390.261990,15785.000000,18985.000000
1548440390.263741,20146.000000,27074.000000
1548440390.265636,22152.000000,27381.000000
1548440390.265725,18376.000000,23371.000000
1548440390.267505,7167.000000,12080.000000
1548440390.267949,17300.000000,23314.000000
1548440390.269243,17688.000000,24235.000000
1548440390.270152,17954.000000,23640.000000
1548440390.271710,19039.000000,26139.000000
1548440390.271830,19765.000000,26165.000000
1548440390.272901,16599.000000,22429.000000
1548440390.272969,14341.000000,17216.000000
1548440390.273103,15814.000000,19604.000000
1548440390.275870,20558.000000,27177.000000
1548440390.277647,18496.000000,24898.000000
1548440390.279994,20187.000000,25733.000000
1548440390.280796,18801.000000,25458.000000
1548440390.281474,19292.000000,24920.000000
1548440390.281889,18384.000000,23519.000000
1548440390.281981,19326.000000,26180.000000
1548440390.282130,17269.000000,22749.000000
1548440390.282516,20477.000000,27213.000000
1548440390.282885,18414.000000,24255.000000
1548440390.284184,13215.000000,15136.000000
1548440390.284225,12710.000000,15526.000000
1548440390.284391,16616.000000,22196.000000
1548440390.284988,16935.000000,23589.000000
1548440390.285129,12855.000000,15485.000000
1548440390.285597,19591.000000,26298.000000
1548440390.285895,12230.000000,15727.000000
1548440390.286389,12822.000000,14508.000000
1548440390.286457,16647.000000,21783.000000
1548440390.286484,17894.000000,22918.000000
1548440390.286903,19091.000000,24702.000000
1548440390.287013,21773.000000,54153.000000
1548440390.287448,20530.000000,26749.000000
1548440390.288539,17944.000000,24883.000000
1548440390.289056,18840.000000,23895.000000
1548440390.289879,18812.000000,25445.000000
1548440390.290407,18042.000000,22580.000000
1548440390.291466,19272.000000,25095.000000
1548440390.292071,17983.000000,23177.000000
1548440390.292308,17557.000000,23529.000000
1548440390.292664,20482.000000,29281.000000
1548440390.293241,16311.000000,19447.000000
1548440390.294320,15664.000000,19933.000000
1548440390.295749,15267.000000,20064.000000
1548440390.296515,18222.000000,22976.000000
1548440390.296552,16159.000000,21389.000000
1548440390.298260,18399.000000,23220.000000
1548440390.299860,20937.000000,28316.000000
1548440390.301367,16963.000000,21893.000000
1548440390.301892,15740.000000,52239.000000
1548440390.302304,16678.000000,21766.000000
1548440390.302441,-1238.000000,-2791.000000
1548440390.303136,17387.000000,21811.000000
1548440390.303653,18104.000000,23066.000000
1548440390.304240,17776.000000,22830.000000
1548440390.304763,18854.000000,23579.000000
1548440390.304848,15385.000000,19262.000000
1548440390.305776,16751.000000,23392.000000
1548440390.305811,16914.000000,21919.000000
1548440390.306231,17277.000000,20333.000000
1548440390.307663,18513.000000,24362.000000
1548440390.307714,15854.000000,20620.000000
1548440390.307926,19889.000000,25550.000000
1548440390.308094,17223.000000,22934.000000
1548440390.309331,20694.000000,28402.000000
1548440390.309471,19562.000000,25937.000000
1548440390.309622,19100.000000,26159.000000
1548440390.309861,20858.000000,27152.000000
1548440390.310045,19925.000000,25613.000000
1548440390.310273,21299.000000,27497.000000
1548440390.310381,21341.000000,28642.000000
1548440390.310836,9283.000000,16445.000000
1548440390.313060,20417.000000,25369.000000
1548440390.313600,16450.000000,19854.000000
1548440390.313637,16906.000000,22998.000000
1548440390.313740,19226.000000,25797.000000
1548440390.313941,19184.000000,24648.000000
1548440390.314584,19363.000000,25871.000000
1548440390.315089,18346.000000,23317.000000
1548440390.315123,12158.000000,16177.000000
1548440390.315145,22095.000000,28857.000000
1548440390.315308,22202.000000,30271.000000
1548440390.315438,19188.000000,24290.000000
1548440390.315751,13924.000000,17126.000000
1548440390.318342,10514.000000,12701.000000
1548440390.318434,14953.000000,19598.000000
1548440390.318881,14562.000000,18270.000000
1548440390.319283,15943.000000,19400.000000
1548440390.320290,18824.000000,25164.000000
1548440390.321204,16895.000000,22664.000000
1548440390.321420,16658.000000,23562.000000
1548440390.322642,20747.000000,27273.000000
1548440390.325058,19065.000000,24693.000000
1548440390.325207,20051.000000,24527.000000
1548440390.325451,20817.000000,27108.000000
1548440390.325516,18342.000000,23256.000000
1548440390.325584,18261.000000,23379.000000
1548440390.326440,15708.000000,17854.000000
1548440390.326813,17844.000000,23265.000000
1548440390.328238,12855.000000,16974.000000
1548440390.328854,17562.000000,23530.000000
1548440390.328924,21626.000000,28684.000000
1548440390.329258,16931.000000,21958.000000
1548440390.330107,17995.000000,24440.000000
1548440390.330503,18185.000000,23448.000000
1548440390.330875,21200.000000,27682.000000
1548440390.331300,18539.000000,23837.000000
1548440390.331672,17496.000000,22197.000000
1548440390.332072,20893.000000,27530.000000
1548440390.333064,19589.000000,25049.000000
1548440390.334633,20183.000000,26625.000000
1548440390.335533,16473.000000,21763.000000
1548440390.337207,20345.000000,25597.000000
1548440390.337550,17704.000000,23673.000000
1548440390.337609,19488.000000,24625.000000
1548440390.338570,19522.000000,25473.000000
1548440390.339236,19268.000000,23819.000000
1548440390.339350,17946.000000,23551.000000
1548440390.340609,19216.000000,25003.000000
1548440390.341182,18808.000000,23552.000000
1548440390.342826,18745.000000,25531.000000
1548440390.343534,18881.000000,25431.000000
1548440390.343784,17772.000000,21918.000000
1548440390.343873,17469.000000,21533.000000
1548440390.344035,13934.000000,16268.000000
1548440390.344090,20482.000000,29226.000000
1548440390.345959,8249.000000,10112.000000
1548440390.346460,19097.000000,25226.000000
1548440390.346640,18119.000000,22712.000000
1548440390.346917,12688.000000,16969.000000
1548440390.348226,14234.000000,18416.000000
