Time,Integral 1200,Integral 7400
1548441068.028151,22109.000000,28091.000000
1548441068.026880,13041.000000,15910.000000
1548441068.028151,14349.000000,15035.000000
1548441068.031267,20704.000000,26973.000000
1548441068.031289,6776.000000,12577.000000
1548441068.031311,18881.000000,25811.000000
1548441068.031675,20241.000000,25602.000000
1548441068.032143,18672.000000,25029.000000
1548441068.032728,16352.000000,20160.000000
1548441068.033622,18136.000000,25135.000000
1548441068.034544,9240.000000,10383.000000
1548441068.035210,18196.000000,24083.000000
1548441068.037006,10735.000000,14111.000000
1548441068.037404,19071.000000,25103.000000
1548441068.037865,18135.000000,21534.000000
1548441068.038064,18044.000000,23877.000000
1548441068.038707,18803.000000,24115.000000
1548441068.038753,19759.000000,25378.000000
1548441068.039340,10628.000000,12853.000000
1548441068.039782,20900.000000,27942.000000
1548441068.040035,19777.000000,27148.000000
1548441068.041769,20033.000000,25975.000000
1548441068.041961,19718.000000,24677.000000
1548441068.042319,16012.000000,23151.000000
1548441068.044015,3746.000000,15939.000000
1548441068.044278,13071.000000,15560.000000
1548441068.045009,21861.000000,29867.000000
1548441068.046719,16320.000000,21361.000000
1548441068.047554,17145.000000,21338.000000
1548441068.048121,18183.000000,24116.000000
1548441068.048624,12431.000000,14520.000000
1548441068.049033,17891.000000,24705.000000
1548441068.049136,11825.000000,14848.000000
1548441068.050839,14080.000000,16557.000000
1548441068.050924,15796.000000,20863.000000
1548441068.051991,16299.000000,22188.000000
1548441068.052388,19693.000000,25499.000000
1548441068.052449,17643.000000,23186.000000
1548441068.052670,11278.000000,13519.000000
1548441068.052741,17635.000000,22346.000000
1548441068.052786,17529.000000,21993.000000
1548441068.052938,15262.000000,19558.000000
1548441068.056083,13667.000000,16613.000000
1548441068.056899,18190.000000,25419.000000
1548441068.058029,18527.000000,31154.000000
1548441068.058087,19098.000000,24515.000000
1548441068.058279,22633.000000,28968.000000
1548441068.059084,22596.000000,29217.000000
1548441068.059291,12308.000000,13983.000000
1548441068.060020,17119.000000,22756.000000
1548441068.061083,18687.000000,25243.000000
1548441068.061460,16322.000000,21608.000000
1548441068.061502,18518.000000,24831.000000
1548441068.062668,15657.000000,19506.000000
1548441068.063099,18881.000000,24181.000000
1548441068.063183,18118.000000,23326.000000
1548441068.063826,6302.000000,6076.000000
1548441068.064584,19175.000000,22478.000000
1548441068.065492,14852.000000,18259.000000
1548441068.067295,18470.000000,23538.000000
1548441068.071331,16947.000000,21697.000000
1548441068.073367,20160.000000,26707.000000
1548441068.073484,17835.000000,24106.000000
1548441068.073527,23018.000000,30557.000000
1548441068.074773,12860.000000,15825.000000
1548441068.075481,16324.000000,22788.000000
1548441068.076347,18129.000000,24070.000000
1548441068.076462,17031.000000,23144.000000
1548441068.077163,17782.000000,24500.000000
1548441068.077578,15797.000000,18047.000000
1548441068.077850,17761.000000,21828.000000
1548441068.078209,19838.000000,26732.000000
1548441068.078415,20602.000000,28571.000000
1548441068.079165,18263.000000,23212.000000
1548441068.079831,20568.000000,26629.000000
1548441068.080110,16633.000000,20544.000000
1548441068.080253,10195.000000,11689.000000
1548441068.080953,17116.000000,23206.000000
1548441068.081431,10525.000000,12609.000000
1548441068.082295,18996.000000,23968.000000
1548441068.082795,18050.000000,22657.000000
1548441068.083328,18370.000000,25162.000000
1548441068.083593,18891.000000,26287.000000
1548441068.084395,15562.000000,19204.000000
1548441068.084912,17284.000000,21045.000000
1548441068.087041,16479.000000,21159.000000
1548441068.087614,13061.000000,17316.000000
1548441068.090124,14299.000000,16943.000000
1548441068.090334,22216.000000,30158.000000
1548441068.090858,19146.000000,23581.000000
1548441068.091374,17173.000000,21887.000000
1548441068.093125,20509.000000,29110.000000
1548441068.093161,15515.000000,18591.000000
1548441068.095083,19277.000000,25998.000000
1548441068.096068,12415.000000,15454.000000
1548441068.096289,17340.000000,22016.000000
1548441068.096561,16279.000000,21182.000000
1548441068.097950,18805.000000,24695.000000
1548441068.098406,14707.000000,17150.000000
1548441068.101019,16158.000000,20649.000000
1548441068.103289,16560.000000,21100.000000
1548441068.103369,21614.000000,28990.000000
1548441068.103599,18327.000000,21730.000000
1548441068.103747,20753.000000,27922.000000
1548441068.103959,21335.000000,28595.000000
1548441068.104211,18847.000000,24664.000000
1548441068.106328,16788.000000,21798.000000
1548441068.108398,18016.000000,23679.000000
1548441068.109430,14012.000000,17617.000000
1548441068.110702,20733.000000,25870.000000
1548441068.110785,17192.000000,23681.000000
1548441068.110862,15372.000000,20876.000000
1548441068.111550,15867.000000,19025.000000
1548441068.112337,21254.000000,27755.000000
1548441068.117187,20546.000000,27544.000000
1548441068.117219,14284.000000,17447.000000
1548441068.118081,17678.000000,24268.000000
1548441068.118674,17260.000000,21674.000000
1548441068.120909,11968.000000,13571.000000
1548441068.121490,18340.000000,23523.000000
1548441068.121794,17802.000000,23095.000000
1548441068.121908,17231.000000,24368.000000
1548441068.122406,21641.000000,28553.000000
1548441068.122625,15888.000000,18129.000000
1548441068.122978,21869.000000,28600.000000
1548441068.123296,15154.000000,20657.000000
1548441068.123615,16032.000000,20140.000000
1548441068.123753,19117.000000,25405.000000
1548441068.124505,10900.000000,12220.000000
1548441068.124872,20566.000000,25055.000000
1548441068.124913,19137.000000,25409.000000
1548441068.125091,14776.000000,18317.000000
1548441068.125554,18197.000000,24870.000000
1548441068.125622,18270.000000,25296.000000
1548441068.127293,19850.000000,24472.000000
1548441068.127342,21678.000000,28896.000000
1548441068.128337,22149.000000,29190.000000
1548441068.128638,20222.000000,26867.000000
1548441068.128898,20461.000000,27297.000000
1548441068.129975,21769.000000,29014.000000
1548441068.133481,20785.000000,26537.000000
1548441068.133836,17217.000000,25086.000000
1548441068.134916,13255.000000,15938.000000
1548441068.135808,18508.000000,23897.000000
1548441068.136131,16416.000000,23018.000000
1548441068.137021,19838.000000,25461.000000
1548441068.137505,11723.000000,14670.000000
1548441068.138963,18028.000000,23405.000000
1548441068.139371,20499.000000,26661.000000
1548441068.139570,15770.000000,20409.000000
1548441068.139611,20906.000000,26446.000000
1548441068.139853,19927.000000,25063.000000
1548441068.140174,19008.000000,26030.000000
1548441068.140893,15631.000000,19936.000000
1548441068.140954,18628.000000,25054.000000
1548441068.141350,9210.000000,11810.000000
1548441068.142119,20984.000000,27685.000000
1548441068.143657,19345.000000,27863.000000
1548441068.143684,15606.000000,18738.000000
1548441068.144370,15625.000000,19598.000000
1548441068.144503,17988.000000,22773.000000
1548441068.144636,20621.000000,27204.000000
1548441068.144747,16341.000000,21546.000000
1548441068.145459,17917.000000,23804.000000
1548441068.146276,12981.000000,16423.000000
1548441068.146398,17878.000000,21788.000000
1548441068.146985,14463.000000,19153.000000
1548441068.147469,19116.000000,25643.000000
1548441068.147698,18283.000000,24104.000000
1548441068.148162,20181.000000,26860.000000
1548441068.148202,18337.000000,23873.000000
1548441068.149224,19251.000000,23901.000000
1548441068.150387,19976.000000,26235.000000
1548441068.150901,18671.000000,26552.000000
1548441068.151278,17013.000000,20995.000000
1548441068.151448,18475.000000,25076.000000
1548441068.152472,16991.000000,22809.000000
1548441068.153642,15012.000000,18812.000000
1548441068.153932,15109.000000,20098.000000
1548441068.154225,18054.000000,21738.000000
1548441068.155875,14279.000000,16839.000000
1548441068.156739,14794.000000,17408.000000
1548441068.156864,20076.000000,27723.000000
1548441068.157119,15985.000000,21220.000000
