
Automatic Data Collection:
Tue Feb 26 11:43:34 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00120	 0.01528
0.05000	 -0.00029	 0.01456
0.10000	 0.00010	 0.01467
0.15000	 0.00103	 0.01505
0.20000	 0.00038	 0.01288
0.25000	 -0.00122	 0.01450
0.30000	 0.00071	 0.01614
0.35000	 0.00168	 0.01202
0.40000	 0.00167	 0.01213
0.45000	 0.00004	 0.01551
0.50000	 -0.00024	 0.01738
0.55000	 -0.00001	 0.01525
0.60000	 -0.00088	 0.01046
0.65000	 -0.00114	 0.01092
0.70000	 -0.00156	 0.01421
0.75000	 0.00185	 0.01346
0.80000	 0.00033	 0.01490
0.85000	 -0.00072	 0.01196
0.90000	 0.00088	 0.01542
0.95000	 0.00114	 0.01334
1.00000	 0.00066	 0.01176
1.05000	 0.00019	 0.01634
1.10000	 -0.00036	 0.01314
1.15000	 0.00247	 0.01077
1.20000	 0.00103	 0.01115
1.25000	 -0.00064	 0.01066
1.30000	 -0.00153	 0.01559
1.35000	 -0.00035	 0.01412
1.40000	 -0.00004	 0.01155
1.45000	 -0.00193	 0.01490
1.50000	 -0.00134	 0.01776
1.55000	 0.00004	 0.01507
1.60000	 0.00083	 0.01331
1.65000	 -0.00036	 0.01126
1.70000	 -0.00193	 0.01583
1.75000	 0.00060	 0.01196
1.80000	 0.00005	 0.01531
1.85000	 0.00033	 0.00924
1.90000	 -0.00016	 0.01588
1.95000	 0.00190	 0.01375
2.00000	 -0.00035	 0.01424
2.05000	 -0.00147	 0.01095
2.10000	 -0.00218	 0.01689
2.15000	 0.00102	 0.01473
2.20000	 0.00002	 0.01369
2.25000	 -0.00057	 0.01389
2.30000	 -0.00004	 0.01317
2.35000	 0.00278	 0.01320
2.40000	 0.00326	 0.01043
2.45000	 -0.00108	 0.00965
2.50000	 -0.00157	 0.01623
2.55000	 -0.00010	 0.01253
2.60000	 0.00097	 0.01409
2.65000	 -0.00105	 0.01181
2.70000	 -0.00116	 0.01669
2.75000	 -0.00041	 0.01476
2.80000	 0.00035	 0.01372
2.85000	 -0.00094	 0.01095
2.90000	 -0.00281	 0.01453
2.95000	 -0.00057	 0.01317
3.00000	 0.00092	 0.01666
3.05000	 0.00078	 0.01178
3.10000	 0.00043	 0.01545
3.15000	 0.00165	 0.01505
3.20000	 0.00131	 0.01548
3.25000	 0.00007	 0.01311
3.30000	 -0.00140	 0.01129
3.35000	 0.00005	 0.01484
3.40000	 0.00095	 0.01294
3.45000	 -0.00050	 0.01190
3.50000	 -0.00060	 0.00898
3.55000	 -0.00060	 0.01456
3.60000	 0.00260	 0.01323
3.65000	 -0.00111	 0.01109
3.70000	 -0.00215	 0.01519
3.75000	 -0.00165	 0.01288
3.80000	 0.00091	 0.01623
3.85000	 0.00126	 0.00948
3.90000	 -0.00001	 0.01236
3.95000	 0.00162	 0.01207
4.00000	 0.00202	 0.01395
4.05000	 0.00115	 0.01112
4.10000	 -0.00108	 0.01643
4.15000	 -0.00178	 0.01603
4.20000	 -0.00001	 0.01458
4.25000	 0.00044	 0.01314
4.30000	 -0.00036	 0.01337
4.35000	 0.00053	 0.01591
4.40000	 0.00295	 0.01380
4.45000	 -0.00001	 0.01279
4.50000	 -0.00178	 0.00948
4.55000	 -0.00075	 0.01632
4.60000	 0.00058	 0.01395
4.65000	 -0.00131	 0.01138
4.70000	 -0.00133	 0.01028
4.75000	 -0.00148	 0.01585
4.80000	 0.00114	 0.01369
4.85000	 0.00176	 0.01239
4.90000	 -0.00004	 0.01294
4.95000	 -0.00099	 0.01392
5.00000	 0.00036	 0.01456
5.05000	 0.00257	 0.01271
5.10000	 -0.00116	 0.01398
5.15000	 0.00086	 0.01626
5.20000	 0.00022	 0.01424
5.25000	 0.00178	 0.01291
5.30000	 0.00010	 0.01398
5.35000	 -0.00105	 0.01383
5.40000	 -0.00071	 0.01340
5.45000	 0.00167	 0.01418
5.50000	 0.00131	 0.01112
5.55000	 0.00021	 0.01565
5.60000	 0.00151	 0.01684
5.65000	 0.00002	 0.01461
5.70000	 -0.00122	 0.01187
5.75000	 -0.00139	 0.01548
5.80000	 0.00016	 0.01710
5.85000	 0.00049	 0.01499
5.90000	 -0.00058	 0.01213
5.95000	 -0.00033	 0.01548
6.00000	 0.00126	 0.01326
6.05000	 0.00280	 0.01435
6.10000	 -0.00021	 0.01239
6.15000	 -0.00036	 0.01522
6.20000	 0.00016	 0.01513
6.25000	 0.00126	 0.01441
6.30000	 -0.00038	 0.01066
6.35000	 -0.00202	 0.01418
6.40000	 -0.00091	 0.01464
6.45000	 0.00136	 0.01282
6.50000	 0.00089	 0.01320
6.55000	 -0.00103	 0.01340
6.60000	 -0.00064	 0.01678
6.65000	 0.00112	 0.01354
6.70000	 0.00069	 0.01147
6.75000	 -0.00077	 0.01242
6.80000	 0.00173	 0.01623
6.85000	 0.00233	 0.01326
6.90000	 0.00100	 0.01406
6.95000	 -0.00080	 0.00898
7.00000	 -0.00038	 0.01640
7.05000	 0.00115	 0.01415
7.10000	 -0.00033	 0.01660
7.15000	 0.00016	 0.01712
7.20000	 0.00047	 0.01493
7.25000	 0.00306	 0.01415
7.30000	 0.00095	 0.01271
7.35000	 -0.00086	 0.01383
7.40000	 -0.00167	 0.01580
7.45000	 0.00022	 0.01444
7.50000	 0.00103	 0.01265
7.55000	 -0.00173	 0.01213
7.60000	 -0.00066	 0.01730
7.65000	 0.00022	 0.01447
7.70000	 0.00160	 0.01028
7.75000	 -0.00199	 0.01121
7.80000	 -0.00109	 0.01545
7.85000	 0.00043	 0.01378
7.90000	 0.00108	 0.01606
7.95000	 -0.00196	 0.00976
8.00000	 0.00176	 0.01519
8.05000	 0.00179	 0.01484
8.10000	 0.00131	 0.01600
8.15000	 -0.00219	 0.01109
8.20000	 -0.00215	 0.01637
8.25000	 0.00147	 0.01291
8.30000	 -0.00047	 0.01366
8.35000	 -0.00050	 0.01617
8.40000	 0.00094	 0.01712
8.45000	 0.00226	 0.01406
8.50000	 0.00308	 0.01450
8.55000	 0.00041	 0.00913
8.60000	 0.00032	 0.01262
8.65000	 0.00038	 0.01259
8.70000	 0.00187	 0.01294
8.75000	 -0.00122	 0.01063
8.80000	 -0.00167	 0.01790
8.85000	 -0.00013	 0.01516
8.90000	 0.00219	 0.01409
8.95000	 -0.00001	 0.01060
9.00000	 -0.00077	 0.01513
9.05000	 -0.00049	 0.01167
9.10000	 0.00044	 0.01533
9.15000	 0.00035	 0.01083
9.20000	 -0.00015	 0.01634
9.25000	 0.00159	 0.01510
9.30000	 0.00013	 0.01536
9.35000	 -0.00174	 0.01161
9.40000	 -0.00198	 0.01574
9.45000	 0.00052	 0.01643
9.50000	 0.00066	 0.01372
9.55000	 0.00001	 0.01046
9.60000	 -0.00032	 0.01649
9.65000	 0.00015	 0.01597
9.70000	 0.00176	 0.01369
9.75000	 -0.00061	 0.01054
9.80000	 -0.00162	 0.01727
9.85000	 -0.00023	 0.01456
9.90000	 0.00204	 0.01461
9.95000	 0.00092	 0.00936
