
Automatic Data Collection:
Tue Feb 26 11:44:18 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00209	 0.04273
0.05000	 -0.00151	 0.05456
0.10000	 -0.00081	 0.05179
0.15000	 0.00148	 0.04616
0.20000	 -0.00288	 0.03531
0.25000	 -0.00371	 0.04700
0.30000	 0.00249	 0.05476
0.35000	 0.00564	 0.04835
0.40000	 0.00370	 0.03894
0.45000	 -0.00023	 0.04740
0.50000	 0.00329	 0.04763
0.55000	 0.00553	 0.04414
0.60000	 -0.00038	 0.04922
0.65000	 0.00049	 0.05918
0.70000	 0.00055	 0.05164
0.75000	 -0.00131	 0.04703
0.80000	 -0.00711	 0.04402
0.85000	 -0.00305	 0.05511
0.90000	 -0.00123	 0.05317
0.95000	 0.00429	 0.05011
1.00000	 -0.00235	 0.03932
1.05000	 -0.00351	 0.05352
1.10000	 -0.00285	 0.05075
1.15000	 0.00272	 0.04512
1.20000	 0.00064	 0.04097
1.25000	 -0.00095	 0.04997
1.30000	 -0.00238	 0.05092
1.35000	 -0.00027	 0.04928
1.40000	 0.00013	 0.04192
1.45000	 -0.00142	 0.04628
1.50000	 0.00170	 0.05413
1.55000	 0.00423	 0.04960
1.60000	 -0.00063	 0.04374
1.65000	 0.00199	 0.04495
1.70000	 0.00221	 0.05268
1.75000	 0.00285	 0.04680
1.80000	 0.00140	 0.04313
1.85000	 -0.00078	 0.05361
1.90000	 -0.00140	 0.05164
1.95000	 0.00438	 0.04934
2.00000	 0.00342	 0.03886
2.05000	 0.00072	 0.05317
2.10000	 0.00077	 0.05029
2.15000	 0.00371	 0.04910
2.20000	 0.00393	 0.04379
2.25000	 -0.00089	 0.05366
2.30000	 -0.00237	 0.05626
2.35000	 0.00057	 0.05260
2.40000	 0.00367	 0.03987
2.45000	 0.00084	 0.04550
2.50000	 0.00001	 0.05442
2.55000	 0.00285	 0.05234
2.60000	 0.00430	 0.04789
2.65000	 -0.00012	 0.05009
2.70000	 0.00236	 0.05658
2.75000	 0.00356	 0.05211
2.80000	 0.00165	 0.04622
2.85000	 0.00174	 0.04073
2.90000	 0.00066	 0.05242
2.95000	 0.00340	 0.05006
3.00000	 0.00266	 0.04437
3.05000	 0.00243	 0.05716
3.10000	 -0.00629	 0.05219
3.15000	 -0.00153	 0.05066
3.20000	 -0.00055	 0.04039
3.25000	 -0.00494	 0.04596
3.30000	 -0.00139	 0.05341
3.35000	 0.00432	 0.04654
3.40000	 0.00367	 0.04330
3.45000	 0.00033	 0.04916
3.50000	 -0.00055	 0.05502
3.55000	 0.00010	 0.04818
3.60000	 0.00165	 0.04613
3.65000	 -0.00281	 0.04307
3.70000	 -0.00285	 0.05447
3.75000	 0.00111	 0.05147
3.80000	 0.00485	 0.04804
3.85000	 0.00029	 0.04501
3.90000	 -0.00333	 0.05286
3.95000	 0.00392	 0.04974
4.00000	 0.00218	 0.04905
4.05000	 -0.00058	 0.04120
4.10000	 -0.00157	 0.05522
4.15000	 0.00534	 0.05303
4.20000	 0.00249	 0.04134
4.25000	 -0.00216	 0.05006
4.30000	 -0.00503	 0.05534
4.35000	 -0.00280	 0.04936
4.40000	 0.00103	 0.04833
4.45000	 0.00026	 0.04714
4.50000	 -0.00147	 0.06019
4.55000	 -0.00016	 0.05485
4.60000	 0.00362	 0.04962
4.65000	 -0.00072	 0.04374
4.70000	 -0.00421	 0.05866
4.75000	 -0.00285	 0.05138
4.80000	 0.00179	 0.05265
4.85000	 0.00266	 0.04045
4.90000	 -0.00046	 0.05424
4.95000	 -0.00409	 0.05788
5.00000	 0.00167	 0.05234
5.05000	 -0.00029	 0.04241
5.10000	 -0.00102	 0.05525
5.15000	 0.00337	 0.05623
5.20000	 0.00084	 0.04772
5.25000	 -0.00165	 0.04446
5.30000	 -0.00173	 0.06157
5.35000	 -0.00018	 0.05358
5.40000	 0.00185	 0.04316
5.45000	 0.00115	 0.04195
5.50000	 -0.00007	 0.05851
5.55000	 0.00264	 0.05078
5.60000	 0.00768	 0.05387
5.65000	 0.00012	 0.04287
5.70000	 -0.00299	 0.05947
5.75000	 -0.00348	 0.06053
5.80000	 -0.00066	 0.05361
5.85000	 -0.00086	 0.03923
5.90000	 -0.00151	 0.04896
5.95000	 -0.00237	 0.05095
6.00000	 0.00289	 0.04691
6.05000	 0.00212	 0.04466
6.10000	 -0.00278	 0.04986
6.15000	 -0.00506	 0.06371
6.20000	 -0.00140	 0.05646
6.25000	 0.00306	 0.05061
6.30000	 -0.00278	 0.04483
6.35000	 -0.00243	 0.05849
6.40000	 0.00312	 0.04974
6.45000	 0.00027	 0.04509
6.50000	 -0.00190	 0.05678
6.55000	 -0.00260	 0.05465
6.60000	 0.00266	 0.05332
6.65000	 -0.00044	 0.04437
6.70000	 -0.00464	 0.05860
6.75000	 0.00084	 0.05641
6.80000	 0.00457	 0.05190
6.85000	 0.00365	 0.04001
6.90000	 0.00209	 0.04908
6.95000	 0.00035	 0.05586
7.00000	 0.00339	 0.05162
7.05000	 0.00362	 0.04974
7.10000	 -0.00111	 0.05000
7.15000	 -0.00133	 0.06016
7.20000	 0.00201	 0.05667
7.25000	 0.00387	 0.05133
7.30000	 0.00015	 0.04691
7.35000	 -0.00143	 0.05687
7.40000	 -0.00103	 0.05326
7.45000	 0.00523	 0.04974
7.50000	 -0.00067	 0.04362
7.55000	 -0.00095	 0.05387
7.60000	 0.00426	 0.05543
7.65000	 0.00477	 0.05263
7.70000	 -0.00145	 0.05713
7.75000	 -0.00005	 0.05768
7.80000	 0.00291	 0.05000
7.85000	 0.00540	 0.04255
7.90000	 -0.00064	 0.04564
7.95000	 0.00021	 0.05216
8.00000	 0.00263	 0.05185
