
Automatic Data Collection:
Tue Feb 26 11:47:47 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.01353	 0.54270
0.05000	 0.02519	 0.48139
0.10000	 0.00911	 0.50315
0.15000	 0.02870	 0.52968
0.20000	 0.04178	 0.52647
0.25000	 0.00441	 0.56157
0.30000	 0.01096	 0.58775
0.35000	 -0.00869	 0.55929
0.40000	 0.02966	 0.53340
0.45000	 0.01355	 0.47267
0.50000	 0.05551	 0.49216
0.55000	 0.03274	 0.53355
0.60000	 -0.01083	 0.47591
0.65000	 0.01204	 0.51354
0.70000	 -0.02581	 0.51326
0.75000	 -0.02925	 0.48682
0.80000	 0.04183	 0.56177
0.85000	 0.00680	 0.52587
0.90000	 0.04110	 0.53112
0.95000	 0.02426	 0.52803
1.00000	 0.00232	 0.52878
1.05000	 -0.00190	 0.45712
1.10000	 -0.01877	 0.44785
1.15000	 0.01860	 0.48018
1.20000	 0.02023	 0.50829
1.25000	 -0.01060	 0.55465
1.30000	 -0.03369	 0.52734
1.35000	 -0.01229	 0.50480
1.40000	 -0.00638	 0.50471
1.45000	 0.04185	 0.51522
1.50000	 -0.02138	 0.51444
1.55000	 0.02108	 0.51975
1.60000	 -0.02164	 0.43278
1.65000	 0.00655	 0.48708
1.70000	 -0.02018	 0.50102
1.75000	 0.02975	 0.49366
1.80000	 0.04471	 0.49063
1.85000	 0.00173	 0.47400
1.90000	 0.04935	 0.46407
1.95000	 0.00512	 0.50979
2.00000	 0.00669	 0.50538
2.05000	 -0.00018	 0.48171
2.10000	 0.01613	 0.52180
2.15000	 0.04323	 0.56893
2.20000	 -0.04999	 0.51606
2.25000	 -0.06765	 0.52235
2.30000	 0.00074	 0.52261
2.35000	 0.03487	 0.50878
2.40000	 0.02592	 0.53092
2.45000	 0.02539	 0.52116
2.50000	 0.01235	 0.46572
2.55000	 0.00337	 0.48376
2.60000	 -0.00198	 0.50099
2.65000	 0.05210	 0.44857
2.70000	 0.00871	 0.47556
2.75000	 -0.01066	 0.44505
2.80000	 0.00754	 0.52873
2.85000	 0.06843	 0.56590
2.90000	 0.03194	 0.50076
2.95000	 0.03802	 0.48970
3.00000	 -0.01441	 0.45842
3.05000	 0.02501	 0.43443
3.10000	 0.01613	 0.47995
3.15000	 0.03332	 0.51966
3.20000	 0.02997	 0.47755
3.25000	 0.02392	 0.52500
3.30000	 -0.02166	 0.52431
3.35000	 -0.02288	 0.45625
3.40000	 -0.02936	 0.53277
3.45000	 0.01885	 0.56763
3.50000	 -0.01041	 0.53407
3.55000	 0.00436	 0.57846
3.60000	 0.04515	 0.53984
3.65000	 0.06587	 0.52342
3.70000	 -0.00126	 0.54775
3.75000	 -0.06303	 0.49426
3.80000	 0.02442	 0.43255
3.85000	 -0.01235	 0.51510
3.90000	 0.05065	 0.51871
3.95000	 0.06317	 0.61970
4.00000	 0.02933	 0.56509
4.05000	 0.00244	 0.47446
4.10000	 0.02843	 0.51204
4.15000	 0.07647	 0.50240
4.20000	 0.02356	 0.46832
4.25000	 0.00162	 0.55560
4.30000	 0.05559	 0.59009
4.35000	 0.04479	 0.56056
4.40000	 -0.00095	 0.59396
4.45000	 0.07078	 0.57606
4.50000	 -0.02791	 0.49051
4.55000	 -0.02919	 0.54535
4.60000	 -0.03305	 0.54293
4.65000	 0.02412	 0.51810
4.70000	 0.03831	 0.53941
4.75000	 -0.01414	 0.52321
4.80000	 0.05041	 0.46918
4.85000	 0.01387	 0.53837
4.90000	 0.02991	 0.52056
4.95000	 0.02252	 0.46664
5.00000	 0.00271	 0.53037
5.05000	 0.00517	 0.49167
5.10000	 -0.02400	 0.47683
5.15000	 -0.01890	 0.46924
5.20000	 0.00509	 0.45527
5.25000	 0.01497	 0.50411
5.30000	 0.01613	 0.50064
5.35000	 0.03603	 0.50679
5.40000	 0.00789	 0.52673
5.45000	 0.00923	 0.47094
5.50000	 0.02766	 0.49112
5.55000	 -0.03760	 0.53790
5.60000	 -0.02591	 0.48673
5.65000	 0.03096	 0.50988
5.70000	 0.02121	 0.53995
5.75000	 0.07709	 0.55860
5.80000	 0.03284	 0.54114
5.85000	 0.03063	 0.59309
5.90000	 0.02843	 0.54062
5.95000	 -0.01100	 0.47744
6.00000	 0.05329	 0.48610
6.05000	 0.03847	 0.49305
6.10000	 0.04592	 0.46453
6.15000	 0.01600	 0.52469
6.20000	 0.00678	 0.50898
6.25000	 0.01240	 0.51141
6.30000	 0.02604	 0.53233
6.35000	 0.02753	 0.52699
6.40000	 0.06946	 0.52157
6.45000	 0.00547	 0.48511
6.50000	 0.01654	 0.50991
6.55000	 0.00759	 0.54766
6.60000	 0.03769	 0.48558
6.65000	 0.01444	 0.46130
6.70000	 0.01322	 0.50878
6.75000	 0.01029	 0.48003
6.80000	 -0.00810	 0.46445
6.85000	 -0.00609	 0.52930
6.90000	 -0.00540	 0.51167
6.95000	 0.03008	 0.51637
7.00000	 0.04228	 0.55326
7.05000	 0.03507	 0.53049
7.10000	 0.02899	 0.52552
7.15000	 0.00771	 0.57491
7.20000	 -0.04575	 0.52180
7.25000	 -0.00666	 0.50797
7.30000	 -0.00641	 0.54402
7.35000	 0.01038	 0.54223
7.40000	 0.05951	 0.46907
7.45000	 0.03325	 0.57228
7.50000	 -0.00796	 0.53427
7.55000	 -0.00803	 0.52099
7.60000	 0.04523	 0.51611
7.65000	 0.06801	 0.51917
7.70000	 0.01485	 0.52512
7.75000	 0.00571	 0.48390
7.80000	 0.01275	 0.53369
7.85000	 0.04589	 0.55831
7.90000	 0.04307	 0.54587
7.95000	 0.03575	 0.49755
8.00000	 0.02963	 0.56290
8.05000	 0.04532	 0.51969
8.10000	 0.02490	 0.47570
8.15000	 0.01226	 0.52021
8.20000	 0.03282	 0.50673
8.25000	 0.00773	 0.50731
8.30000	 -0.03003	 0.56954
8.35000	 0.00956	 0.52163
