
Automatic Data Collection:
Tue Feb 26 11:44:41 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00040	 0.07445
0.05000	 0.00292	 0.06527
0.10000	 0.00058	 0.06178
0.15000	 0.00150	 0.08215
0.20000	 0.00381	 0.08074
0.25000	 0.00499	 0.07987
0.30000	 -0.00010	 0.07055
0.35000	 -0.00480	 0.07318
0.40000	 0.00517	 0.07277
0.45000	 0.01020	 0.07332
0.50000	 0.00579	 0.06253
0.55000	 0.00252	 0.06885
0.60000	 0.00491	 0.07964
0.65000	 0.00536	 0.07878
0.70000	 0.00145	 0.07211
0.75000	 -0.00344	 0.08908
0.80000	 -0.00157	 0.07626
0.85000	 0.00449	 0.07352
0.90000	 0.00658	 0.06039
0.95000	 0.00401	 0.08293
1.00000	 0.00353	 0.07194
1.05000	 0.00497	 0.07217
1.10000	 0.00367	 0.06660
1.15000	 -0.00074	 0.08083
1.20000	 0.00263	 0.08120
1.25000	 0.00441	 0.07768
1.30000	 0.00402	 0.06406
1.35000	 0.00026	 0.06914
1.40000	 -0.00263	 0.07595
1.45000	 0.00246	 0.07306
1.50000	 0.00415	 0.06706
1.55000	 -0.00049	 0.07090
1.60000	 -0.00464	 0.08365
1.65000	 0.00689	 0.08120
1.70000	 0.00086	 0.07549
1.75000	 -0.00657	 0.06455
1.80000	 -0.00696	 0.07583
1.85000	 0.00129	 0.07185
1.90000	 0.00215	 0.07110
1.95000	 -0.00404	 0.07834
2.00000	 -0.00057	 0.07982
2.05000	 0.00111	 0.07687
2.10000	 0.00281	 0.06351
2.15000	 -0.00125	 0.06922
2.20000	 0.00002	 0.07601
2.25000	 0.00171	 0.07248
2.30000	 0.00530	 0.07038
2.35000	 0.00258	 0.06697
2.40000	 -0.00323	 0.08686
2.45000	 -0.00105	 0.08158
2.50000	 0.00709	 0.07514
2.55000	 0.00095	 0.06460
2.60000	 -0.00319	 0.07987
2.65000	 -0.00005	 0.07208
2.70000	 0.00559	 0.06815
2.75000	 0.00306	 0.06077
2.80000	 -0.00036	 0.06671
2.85000	 0.00516	 0.07332
2.90000	 0.00164	 0.07456
2.95000	 -0.00612	 0.06925
3.00000	 -0.00815	 0.07566
3.05000	 -0.00477	 0.07938
3.10000	 0.00032	 0.07448
3.15000	 -0.00097	 0.06815
3.20000	 0.00030	 0.08487
3.25000	 0.00081	 0.08120
3.30000	 0.00559	 0.06942
3.35000	 0.00286	 0.06567
3.40000	 0.00305	 0.07768
3.45000	 0.00210	 0.07592
3.50000	 0.00257	 0.07335
3.55000	 0.00285	 0.06919
3.60000	 0.00176	 0.08186
3.65000	 0.00108	 0.07999
3.70000	 -0.00049	 0.07511
3.75000	 0.00416	 0.06469
3.80000	 0.00551	 0.07228
3.85000	 0.00427	 0.07497
3.90000	 0.00410	 0.07523
3.95000	 -0.00289	 0.06865
4.00000	 0.00001	 0.07081
4.05000	 -0.00289	 0.08287
4.10000	 0.00423	 0.07990
4.15000	 0.00136	 0.06570
4.20000	 -0.00235	 0.06212
4.25000	 0.00229	 0.07756
4.30000	 0.00320	 0.07194
4.35000	 0.00185	 0.06605
4.40000	 -0.00013	 0.08036
4.45000	 -0.00302	 0.08045
4.50000	 -0.00023	 0.07462
4.55000	 0.00229	 0.06434
4.60000	 0.00244	 0.07650
4.65000	 0.00339	 0.07849
4.70000	 0.00450	 0.07644
4.75000	 0.00398	 0.07173
4.80000	 0.00354	 0.07113
4.85000	 -0.00102	 0.08178
4.90000	 -0.00399	 0.07979
4.95000	 -0.00026	 0.07104
5.00000	 -0.00085	 0.06662
5.05000	 -0.00015	 0.08227
5.10000	 0.00176	 0.07803
5.15000	 0.00072	 0.07170
5.20000	 -0.00095	 0.06792
5.25000	 -0.00067	 0.08132
5.30000	 0.00596	 0.07872
5.35000	 0.00559	 0.06916
5.40000	 -0.00119	 0.05990
5.45000	 -0.00212	 0.07237
5.50000	 -0.00030	 0.07860
5.55000	 0.00359	 0.07271
5.60000	 0.00102	 0.07116
5.65000	 0.00139	 0.08492
5.70000	 0.00643	 0.07655
5.75000	 0.00309	 0.06593
5.80000	 -0.00406	 0.06544
5.85000	 -0.00067	 0.08137
5.90000	 0.00123	 0.07953
5.95000	 0.00035	 0.07413
6.00000	 -0.00010	 0.06847
6.05000	 0.00385	 0.08891
6.10000	 -0.00103	 0.08772
6.15000	 0.00303	 0.07323
6.20000	 0.00392	 0.06582
6.25000	 -0.00046	 0.07638
6.30000	 -0.00868	 0.07930
6.35000	 0.00326	 0.07401
6.40000	 -0.00440	 0.06611
6.45000	 -0.00351	 0.06916
6.50000	 -0.00882	 0.07872
6.55000	 -0.00406	 0.07196
6.60000	 -0.00274	 0.06382
6.65000	 -0.00485	 0.06691
6.70000	 0.00199	 0.07722
6.75000	 0.00537	 0.07453
6.80000	 0.00232	 0.07194
6.85000	 0.00139	 0.09018
6.90000	 0.00213	 0.09156
6.95000	 0.00472	 0.07878
7.00000	 0.00469	 0.07173
7.05000	 0.00114	 0.07947
7.10000	 0.00117	 0.07898
7.15000	 0.00405	 0.07199
7.20000	 0.00640	 0.06515
7.25000	 0.00421	 0.07557
7.30000	 0.00086	 0.07958
7.35000	 0.00252	 0.07880
