
Automatic Data Collection:
Tue Feb 26 11:46:26 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00148	 0.38271
0.05000	 0.00213	 0.39783
0.10000	 -0.00475	 0.41099
0.15000	 0.04972	 0.41518
0.20000	 0.01110	 0.40066
0.25000	 0.03792	 0.40031
0.30000	 0.01235	 0.40040
0.35000	 0.02777	 0.42476
0.40000	 0.00666	 0.39607
0.45000	 0.00257	 0.40883
0.50000	 -0.01054	 0.41645
0.55000	 -0.00882	 0.37474
0.60000	 0.04982	 0.36802
0.65000	 0.04594	 0.38617
0.70000	 0.00139	 0.36100
0.75000	 -0.00821	 0.36983
0.80000	 0.01390	 0.35618
0.85000	 0.05158	 0.37367
0.90000	 0.03563	 0.41316
0.95000	 0.02364	 0.40736
1.00000	 -0.01316	 0.40695
1.05000	 -0.01857	 0.36374
1.10000	 0.01460	 0.38732
1.15000	 -0.02837	 0.40308
1.20000	 -0.01617	 0.39757
1.25000	 -0.01032	 0.37887
1.30000	 0.01252	 0.39619
1.35000	 0.02752	 0.39417
1.40000	 0.01513	 0.38144
1.45000	 0.02259	 0.35898
1.50000	 0.00455	 0.35373
1.55000	 0.04372	 0.36891
1.60000	 0.01680	 0.38167
1.65000	 -0.01897	 0.38929
1.70000	 -0.03006	 0.40392
1.75000	 -0.01553	 0.40715
1.80000	 0.00570	 0.40014
1.85000	 0.00649	 0.41171
1.90000	 0.00678	 0.39163
1.95000	 0.01280	 0.42329
2.00000	 -0.00131	 0.41007
2.05000	 0.00764	 0.39913
2.10000	 0.01962	 0.41515
2.15000	 -0.00402	 0.40551
2.20000	 0.04333	 0.37390
2.25000	 -0.00736	 0.37209
2.30000	 0.00040	 0.41154
2.35000	 0.02795	 0.37096
2.40000	 0.03074	 0.39976
2.45000	 0.01258	 0.39246
2.50000	 0.02333	 0.40026
2.55000	 0.00692	 0.37278
2.60000	 0.01601	 0.44191
2.65000	 -0.02059	 0.37217
2.70000	 -0.01787	 0.39347
2.75000	 0.03459	 0.39529
2.80000	 0.01710	 0.38660
2.85000	 0.00579	 0.38883
2.90000	 0.00650	 0.37509
2.95000	 0.02935	 0.40992
3.00000	 -0.00081	 0.41552
3.05000	 -0.01048	 0.38354
3.10000	 0.00604	 0.38784
3.15000	 0.05622	 0.37385
3.20000	 -0.00505	 0.38447
3.25000	 0.00754	 0.41723
3.30000	 0.00841	 0.37587
3.35000	 -0.00235	 0.38926
3.40000	 0.03944	 0.39607
3.45000	 0.02910	 0.42358
3.50000	 -0.00018	 0.38095
3.55000	 0.01325	 0.38793
3.60000	 -0.01322	 0.35901
3.65000	 -0.01793	 0.39595
3.70000	 0.00257	 0.37890
3.75000	 -0.01668	 0.37243
3.80000	 0.00314	 0.40326
3.85000	 0.01671	 0.39370
3.90000	 0.01598	 0.39645
3.95000	 -0.00339	 0.38040
