
Automatic Data Collection:
Tue Feb 26 11:50:42 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00370	 0.07442
0.05000	 -0.00100	 0.08270
0.10000	 -0.00188	 0.07191
0.15000	 -0.00978	 0.08452
0.20000	 -0.00660	 0.07534
0.25000	 -0.00392	 0.08273
0.30000	 -0.00074	 0.07196
0.35000	 -0.00660	 0.07944
0.40000	 -0.00663	 0.07791
0.45000	 0.00050	 0.08054
0.50000	 -0.00728	 0.07719
0.55000	 -0.00846	 0.08103
0.60000	 -0.00505	 0.07728
0.65000	 0.00008	 0.07918
0.70000	 -0.00713	 0.07465
0.75000	 -0.00838	 0.07647
0.80000	 -0.00821	 0.07762
0.85000	 0.00243	 0.08083
0.90000	 -0.00384	 0.07557
0.95000	 -0.00882	 0.08155
1.00000	 -0.00911	 0.07794
1.05000	 -0.00136	 0.08103
1.10000	 -0.00344	 0.07834
1.15000	 -0.00779	 0.07866
1.20000	 -0.00964	 0.07774
1.25000	 -0.00159	 0.08210
1.30000	 -0.00086	 0.07739
1.35000	 -0.00668	 0.08218
1.40000	 -0.00962	 0.07811
1.45000	 -0.00506	 0.08201
1.50000	 0.00022	 0.07869
1.55000	 -0.00530	 0.07970
1.60000	 -0.00973	 0.08111
1.65000	 -0.00078	 0.08236
1.70000	 -0.00492	 0.07990
1.75000	 -0.01165	 0.07961
1.80000	 -0.00741	 0.08140
1.85000	 -0.00179	 0.07918
1.90000	 -0.00153	 0.07927
1.95000	 -0.00933	 0.07777
2.00000	 -0.01049	 0.08328
2.05000	 0.00026	 0.08207
2.10000	 -0.00192	 0.07826
2.15000	 -0.00691	 0.07730
2.20000	 -0.00851	 0.07895
2.25000	 -0.00399	 0.07820
2.30000	 -0.00258	 0.08377
2.35000	 -0.00759	 0.07762
2.40000	 -0.00807	 0.08123
2.45000	 -0.00317	 0.08186
2.50000	 0.00012	 0.08212
2.55000	 -0.00626	 0.07739
2.60000	 -0.00931	 0.08247
2.65000	 -0.00410	 0.08033
2.70000	 -0.00035	 0.08461
2.75000	 -0.00285	 0.07355
2.80000	 -0.00931	 0.08438
2.85000	 0.00053	 0.08031
2.90000	 -0.00071	 0.08233
2.95000	 -0.00827	 0.07644
3.00000	 -0.00685	 0.08163
3.05000	 -0.00216	 0.07860
3.10000	 0.00125	 0.08051
3.15000	 -0.00703	 0.07788
3.20000	 -0.00736	 0.08068
3.25000	 -0.00420	 0.08051
3.30000	 0.00171	 0.08160
3.35000	 -0.00482	 0.07909
3.40000	 -0.00832	 0.08236
3.45000	 -0.00570	 0.08048
3.50000	 -0.00120	 0.08515
3.55000	 -0.00508	 0.07797
3.60000	 -0.00844	 0.08440
3.65000	 -0.00725	 0.07970
3.70000	 -0.00103	 0.08331
3.75000	 -0.00193	 0.07719
3.80000	 -0.00914	 0.08426
3.85000	 -0.00723	 0.07924
3.90000	 -0.00226	 0.08423
3.95000	 -0.00111	 0.07707
4.00000	 -0.00634	 0.08189
4.05000	 -0.00444	 0.08247
4.10000	 -0.00019	 0.08201
4.15000	 -0.00756	 0.08005
4.20000	 -0.00922	 0.07967
4.25000	 -0.00545	 0.08195
4.30000	 0.00050	 0.07805
4.35000	 -0.00285	 0.08371
4.40000	 -0.01086	 0.07601
4.45000	 -0.00694	 0.07641
4.50000	 -0.00179	 0.08544
4.55000	 -0.00212	 0.07508
4.60000	 -0.00973	 0.08570
4.65000	 -0.00748	 0.07586
4.70000	 -0.00399	 0.08331
4.75000	 -0.00258	 0.07846
4.80000	 -0.00630	 0.08313
4.85000	 -0.00734	 0.07979
4.90000	 -0.00148	 0.08062
4.95000	 0.00072	 0.08212
5.00000	 -0.00668	 0.07855
5.05000	 -0.01269	 0.08166
5.10000	 -0.00598	 0.07811
5.15000	 -0.00071	 0.08619
5.20000	 -0.00446	 0.07572
5.25000	 -0.00410	 0.08579
5.30000	 0.00024	 0.07930
5.35000	 -0.00371	 0.08510
5.40000	 -0.00970	 0.07439
5.45000	 -0.00553	 0.08683
5.50000	 -0.00046	 0.07621
5.55000	 -0.00148	 0.08790
5.60000	 -0.00959	 0.07424
5.65000	 -0.00651	 0.07736
5.70000	 -0.00061	 0.08703
5.75000	 -0.00088	 0.07702
5.80000	 -0.00872	 0.08706
5.85000	 -0.00848	 0.07990
5.90000	 -0.00233	 0.08316
5.95000	 0.00188	 0.07707
6.00000	 -0.00714	 0.08397
6.05000	 -0.00772	 0.08094
6.10000	 -0.00325	 0.08160
6.15000	 0.00241	 0.08354
6.20000	 -0.00550	 0.08036
6.25000	 -0.00888	 0.08438
6.30000	 -0.00604	 0.07904
6.35000	 0.00162	 0.08438
6.40000	 -0.00286	 0.07944
6.45000	 -0.00709	 0.08345
6.50000	 -0.00827	 0.08299
6.55000	 0.00002	 0.08426
6.60000	 -0.00035	 0.08207
6.65000	 -0.00944	 0.08524
6.70000	 -0.00218	 0.08233
6.75000	 -0.00055	 0.08256
6.80000	 -0.00686	 0.08230
6.85000	 -0.00799	 0.08409
6.90000	 -0.00313	 0.08094
6.95000	 0.00008	 0.08325
7.00000	 -0.00568	 0.07866
7.05000	 -0.01072	 0.08533
7.10000	 -0.00708	 0.07996
7.15000	 0.00044	 0.08261
7.20000	 -0.00381	 0.07722
7.25000	 -0.00917	 0.08426
7.30000	 -0.00792	 0.07932
7.35000	 0.00157	 0.08394
7.40000	 -0.00133	 0.07869
7.45000	 -0.00899	 0.08715
7.50000	 -0.01060	 0.08204
