
Automatic Data Collection:
Tue Feb 26 11:53:42 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.06556	 0.45830
0.05000	 0.02394	 0.50439
0.10000	 0.04808	 0.52258
0.15000	 0.01834	 0.46938
0.20000	 0.03881	 0.47490
0.25000	 0.00647	 0.51761
0.30000	 0.00562	 0.50084
0.35000	 0.02237	 0.55667
0.40000	 0.04893	 0.48569
0.45000	 0.05514	 0.48159
0.50000	 0.02583	 0.53028
0.55000	 0.02519	 0.50324
0.60000	 0.03293	 0.53337
0.65000	 0.02594	 0.51149
0.70000	 0.03682	 0.51701
0.75000	 -0.01176	 0.48644
0.80000	 0.01567	 0.56489
0.85000	 -0.03291	 0.49828
0.90000	 0.01810	 0.51505
0.95000	 0.01792	 0.44242
1.00000	 -0.00024	 0.49279
1.05000	 0.02929	 0.43564
1.10000	 0.00205	 0.51666
1.15000	 0.02235	 0.51051
1.20000	 0.01775	 0.50771
1.25000	 -0.00714	 0.51773
1.30000	 0.01671	 0.48904
1.35000	 0.04941	 0.52010
1.40000	 0.03174	 0.51432
1.45000	 0.02024	 0.51043
1.50000	 0.01966	 0.46973
1.55000	 0.02336	 0.45186
1.60000	 0.05541	 0.47019
1.65000	 -0.00691	 0.51761
1.70000	 0.04363	 0.49914
1.75000	 0.00623	 0.48341
1.80000	 0.01872	 0.47824
1.85000	 0.02347	 0.48344
1.90000	 -0.00874	 0.48220
1.95000	 -0.01840	 0.48318
2.00000	 -0.00024	 0.51505
2.05000	 -0.00730	 0.43879
2.10000	 0.00736	 0.47273
2.15000	 -0.01386	 0.52671
2.20000	 -0.01910	 0.47386
2.25000	 0.02733	 0.48032
2.30000	 0.00903	 0.48309
2.35000	 0.02688	 0.51479
2.40000	 0.06242	 0.44958
2.45000	 0.07615	 0.47490
2.50000	 0.03108	 0.48396
2.55000	 -0.02530	 0.44419
2.60000	 0.01955	 0.49449
2.65000	 0.01731	 0.48162
2.70000	 0.05320	 0.50047
2.75000	 0.03735	 0.49048
2.80000	 0.03496	 0.47902
2.85000	 0.05703	 0.52662
2.90000	 0.05940	 0.49914
2.95000	 0.00857	 0.44049
3.00000	 0.03167	 0.50006
3.05000	 0.04323	 0.47103
3.10000	 0.03561	 0.50535
3.15000	 0.05340	 0.50699
3.20000	 0.00568	 0.46993
3.25000	 0.03135	 0.49340
3.30000	 -0.00869	 0.46393
3.35000	 -0.00075	 0.48552
3.40000	 0.04704	 0.50330
3.45000	 0.04575	 0.48312
3.50000	 0.07292	 0.47103
3.55000	 0.02746	 0.46999
3.60000	 0.01151	 0.47836
3.65000	 0.03600	 0.46866
3.70000	 0.03591	 0.47123
3.75000	 0.03788	 0.48656
3.80000	 0.02040	 0.49868
3.85000	 0.02386	 0.52538
3.90000	 0.04385	 0.51447
3.95000	 0.01310	 0.45224
4.00000	 0.02197	 0.52844
4.05000	 0.05667	 0.48529
4.10000	 0.03374	 0.49741
4.15000	 0.04596	 0.47354
4.20000	 0.01919	 0.47810
4.25000	 0.04766	 0.52858
4.30000	 0.06114	 0.50116
4.35000	 0.01119	 0.49421
4.40000	 -0.00528	 0.49865
4.45000	 0.04423	 0.46127
