
Automatic Data Collection:
Tue Feb 26 11:54:25 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.02457	 0.52847
0.05000	 0.04236	 0.58550
0.10000	 0.01551	 0.54503
0.15000	 0.04057	 0.52800
0.20000	 0.05087	 0.55724
0.25000	 0.05493	 0.54307
0.30000	 0.04538	 0.57257
0.35000	 0.01956	 0.60504
0.40000	 -0.01593	 0.48673
0.45000	 0.04085	 0.54607
0.50000	 0.01601	 0.54879
0.55000	 0.03767	 0.44522
0.60000	 0.06306	 0.52085
0.65000	 0.04836	 0.58513
0.70000	 0.01328	 0.51291
0.75000	 0.01852	 0.54928
0.80000	 0.06625	 0.47819
0.85000	 0.03943	 0.51464
0.90000	 0.02245	 0.60253
0.95000	 0.01279	 0.46572
1.00000	 0.02739	 0.56570
1.05000	 -0.00647	 0.58152
1.10000	 0.05036	 0.50142
1.15000	 0.04310	 0.54893
1.20000	 0.06810	 0.57355
1.25000	 0.07989	 0.52419
1.30000	 0.04285	 0.56215
1.35000	 0.05290	 0.62320
1.40000	 0.03276	 0.49320
1.45000	 0.05087	 0.58671
1.50000	 0.06177	 0.56847
1.55000	 0.01761	 0.49882
1.60000	 -0.00294	 0.54258
1.65000	 0.04825	 0.47914
1.70000	 0.00821	 0.47022
1.75000	 0.05878	 0.58507
1.80000	 0.04302	 0.52437
1.85000	 0.05622	 0.50667
1.90000	 0.03268	 0.60521
1.95000	 0.05664	 0.52728
2.00000	 0.06032	 0.63084
2.05000	 0.04465	 0.53210
2.10000	 0.04920	 0.54651
2.15000	 0.08682	 0.58971
2.20000	 0.03228	 0.58792
2.25000	 0.01707	 0.48330
2.30000	 0.02407	 0.60371
2.35000	 0.06318	 0.54431
2.40000	 0.04654	 0.49094
2.45000	 0.03409	 0.58842
2.50000	 0.03879	 0.55216
2.55000	 0.04067	 0.51885
2.60000	 0.02682	 0.61838
2.65000	 0.04923	 0.57462
2.70000	 0.06700	 0.49011
2.75000	 0.05096	 0.58143
2.80000	 0.04149	 0.56247
2.85000	 0.04896	 0.52858
2.90000	 0.04344	 0.60995
2.95000	 0.04127	 0.55314
3.00000	 0.07934	 0.48604
3.05000	 0.03335	 0.56446
3.10000	 0.00695	 0.50890
3.15000	 0.00911	 0.54922
