
Automatic Data Collection:
Tue Feb 26 11:50:03 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00933	 0.05482
0.05000	 -0.00590	 0.05851
0.10000	 0.00184	 0.05678
0.15000	 -0.00398	 0.05566
0.20000	 -0.00688	 0.05707
0.25000	 -0.00396	 0.05727
0.30000	 -0.00030	 0.05722
0.35000	 -0.00996	 0.05488
0.40000	 -0.00744	 0.05805
0.45000	 0.00038	 0.05710
0.50000	 0.00078	 0.05684
0.55000	 -0.00616	 0.05696
0.60000	 -0.00823	 0.05511
0.65000	 -0.00728	 0.05658
0.70000	 0.00074	 0.05727
0.75000	 -0.00692	 0.05788
0.80000	 -0.00857	 0.05560
0.85000	 -0.00376	 0.05733
0.90000	 0.00300	 0.05750
0.95000	 -0.00161	 0.05860
1.00000	 -0.00968	 0.05531
1.05000	 -0.00984	 0.05863
1.10000	 0.00049	 0.05779
1.15000	 -0.00024	 0.05750
1.20000	 -0.00651	 0.05459
1.25000	 -0.00705	 0.05805
1.30000	 0.00218	 0.05629
1.35000	 0.00151	 0.05788
1.40000	 -0.00675	 0.05528
1.45000	 -0.01006	 0.05915
1.50000	 -0.00226	 0.05569
1.55000	 -0.00446	 0.05646
1.60000	 -0.00813	 0.05427
1.65000	 -0.00367	 0.05788
1.70000	 -0.00089	 0.05779
1.75000	 -0.00280	 0.05716
1.80000	 -0.00908	 0.05456
1.85000	 -0.00747	 0.05900
1.90000	 0.00150	 0.05684
1.95000	 -0.00050	 0.05450
2.00000	 -0.00660	 0.05724
2.05000	 -0.00801	 0.05828
2.10000	 -0.00240	 0.05750
2.15000	 -0.00083	 0.05664
2.20000	 -0.00860	 0.05453
2.25000	 -0.00899	 0.05707
2.30000	 -0.00097	 0.05779
2.35000	 0.00188	 0.05589
2.40000	 -0.00281	 0.05511
2.45000	 -0.01069	 0.05606
2.50000	 -0.00455	 0.05866
2.55000	 0.00005	 0.05843
2.60000	 -0.00241	 0.05563
2.65000	 -0.00765	 0.05745
2.70000	 -0.00192	 0.05773
2.75000	 -0.00258	 0.05719
2.80000	 -0.00258	 0.05693
2.85000	 -0.00891	 0.05571
2.90000	 -0.00742	 0.06019
2.95000	 -0.00106	 0.05687
3.00000	 -0.00688	 0.05863
3.05000	 -0.00821	 0.05540
3.10000	 -0.00558	 0.05903
3.15000	 -0.00170	 0.06030
3.20000	 -0.00551	 0.05658
3.25000	 -0.00928	 0.05860
3.30000	 -0.00188	 0.05641
3.35000	 0.00105	 0.06206
3.40000	 -0.00295	 0.05387
3.45000	 -0.01156	 0.05788
3.50000	 -0.00582	 0.05623
3.55000	 -0.00184	 0.05958
3.60000	 -0.00057	 0.05528
3.65000	 -0.00996	 0.05935
3.70000	 -0.00384	 0.05719
3.75000	 0.00024	 0.06091
3.80000	 0.00071	 0.05531
3.85000	 -0.00951	 0.05638
3.90000	 -0.00823	 0.05817
3.95000	 -0.00416	 0.05860
4.00000	 0.00371	 0.05560
4.05000	 -0.00764	 0.05825
4.10000	 -0.00657	 0.05566
4.15000	 0.00154	 0.05961
4.20000	 -0.00570	 0.05511
4.25000	 -0.00804	 0.05837
4.30000	 -0.00723	 0.05563
4.35000	 0.00331	 0.05678
4.40000	 -0.00204	 0.05687
4.45000	 -0.00564	 0.05462
4.50000	 -0.00934	 0.05883
4.55000	 0.00092	 0.05722
4.60000	 -0.00179	 0.05941
4.65000	 -0.00612	 0.05395
4.70000	 -0.00799	 0.05961
4.75000	 0.00050	 0.05667
4.80000	 0.00188	 0.05851
4.85000	 -0.00649	 0.05684
4.90000	 -0.01111	 0.05779
4.95000	 -0.00399	 0.05747
5.00000	 0.00170	 0.05727
5.05000	 -0.00410	 0.05571
5.10000	 -0.00860	 0.05797
5.15000	 -0.00632	 0.05808
5.20000	 -0.00027	 0.05618
5.25000	 -0.00288	 0.05525
5.30000	 -0.00992	 0.05580
5.35000	 0.00153	 0.05938
5.40000	 0.00083	 0.05837
5.45000	 -0.00733	 0.05817
5.50000	 -0.01069	 0.05620
5.55000	 -0.00288	 0.05612
5.60000	 0.00018	 0.05903
5.65000	 -0.00513	 0.05381
5.70000	 -0.00937	 0.06071
5.75000	 -0.00229	 0.05716
5.80000	 0.00097	 0.05947
5.85000	 -0.00466	 0.05416
5.90000	 -0.00894	 0.05938
5.95000	 -0.00485	 0.05626
6.00000	 0.00264	 0.05823
6.05000	 -0.00159	 0.05421
6.10000	 -0.00982	 0.06048
6.15000	 -0.00758	 0.05681
6.20000	 -0.00241	 0.05849
6.25000	 -0.00060	 0.05693
6.30000	 -0.00840	 0.05745
6.35000	 -0.00809	 0.05765
6.40000	 -0.00125	 0.05987
6.45000	 0.00240	 0.05548
6.50000	 -0.00562	 0.05707
6.55000	 -0.00424	 0.05655
6.60000	 0.00102	 0.05924
6.65000	 -0.00348	 0.05759
6.70000	 -0.00841	 0.05563
6.75000	 -0.00354	 0.05903
6.80000	 0.00019	 0.05773
6.85000	 -0.00308	 0.05514
6.90000	 -0.01170	 0.05938
6.95000	 -0.00851	 0.05747
7.00000	 0.00027	 0.05817
7.05000	 -0.00054	 0.05606
7.10000	 -0.00781	 0.05869
7.15000	 -0.01094	 0.05825
7.20000	 -0.00354	 0.05747
7.25000	 -0.00055	 0.05981
7.30000	 -0.00736	 0.05722
7.35000	 -0.00978	 0.05849
7.40000	 -0.00170	 0.05661
7.45000	 0.00288	 0.05895
7.50000	 -0.00406	 0.05603
7.55000	 -0.01052	 0.05745
7.60000	 -0.00492	 0.05825
7.65000	 0.00199	 0.05727
7.70000	 -0.00077	 0.05672
7.75000	 -0.00871	 0.06022
7.80000	 -0.00218	 0.05820
7.85000	 -0.00102	 0.05707
7.90000	 -0.00827	 0.05693
7.95000	 -0.01007	 0.05693
8.00000	 0.00035	 0.05736
8.05000	 0.00133	 0.05747
8.10000	 -0.00469	 0.05808
8.15000	 -0.01217	 0.05834
8.20000	 -0.00497	 0.05739
8.25000	 0.00044	 0.05701
8.30000	 -0.00443	 0.05661
8.35000	 -0.00975	 0.05765
8.40000	 -0.00351	 0.05889
8.45000	 0.00196	 0.05825
8.50000	 -0.00288	 0.05655
8.55000	 -0.01071	 0.06036
8.60000	 -0.00708	 0.05918
8.65000	 0.00061	 0.05733
8.70000	 -0.00071	 0.05649
8.75000	 -0.00674	 0.05736
8.80000	 -0.00911	 0.05860
8.85000	 -0.00306	 0.05756
8.90000	 -0.00026	 0.05909
8.95000	 -0.01012	 0.05597
9.00000	 -0.00147	 0.05889
9.05000	 0.00178	 0.05678
9.10000	 -0.00330	 0.06022
9.15000	 -0.01179	 0.05895
9.20000	 -0.00319	 0.05814
9.25000	 0.00078	 0.05950
9.30000	 -0.00126	 0.05482
9.35000	 -0.01069	 0.06071
9.40000	 -0.00508	 0.05739
9.45000	 -0.00134	 0.05900
9.50000	 -0.00033	 0.05531
9.55000	 -0.00965	 0.05851
9.60000	 -0.00879	 0.05892
9.65000	 -0.00064	 0.05719
9.70000	 0.00142	 0.05788
9.75000	 -0.00626	 0.05696
9.80000	 -0.01097	 0.05817
9.85000	 -0.00592	 0.05719
9.90000	 0.00221	 0.05874
9.95000	 -0.00578	 0.05681
