
Automatic Data Collection:
Tue Feb 26 11:52:54 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.02153	 0.43610
0.05000	 0.06166	 0.41806
0.10000	 0.03370	 0.38170
0.15000	 0.03892	 0.40103
0.20000	 0.02682	 0.40101
0.25000	 0.03012	 0.42055
0.30000	 0.02637	 0.42277
0.35000	 0.01047	 0.39180
0.40000	 0.03864	 0.43065
0.45000	 0.04422	 0.42095
0.50000	 0.02795	 0.39772
0.55000	 0.01378	 0.42312
0.60000	 0.01682	 0.41789
0.65000	 0.04202	 0.43443
0.70000	 0.01209	 0.41030
0.75000	 0.03578	 0.39633
0.80000	 0.01026	 0.43411
0.85000	 0.02356	 0.37330
0.90000	 0.03623	 0.42011
0.95000	 0.01344	 0.37460
1.00000	 0.01465	 0.42987
1.05000	 0.03617	 0.41772
1.10000	 0.03352	 0.40034
1.15000	 0.05262	 0.41717
1.20000	 0.03026	 0.41870
1.25000	 0.03415	 0.42297
1.30000	 0.01783	 0.43688
1.35000	 0.03012	 0.41959
1.40000	 0.03067	 0.40314
1.45000	 0.02080	 0.41619
1.50000	 0.02390	 0.42138
1.55000	 0.03316	 0.42776
1.60000	 0.00531	 0.40707
1.65000	 0.03636	 0.40718
1.70000	 0.01869	 0.42017
1.75000	 0.01393	 0.40995
1.80000	 0.02702	 0.40805
1.85000	 0.03184	 0.42130
1.90000	 0.02200	 0.42909
1.95000	 0.05647	 0.42791
2.00000	 0.03312	 0.39235
2.05000	 0.03682	 0.41327
2.10000	 0.03781	 0.39292
2.15000	 0.04095	 0.43677
2.20000	 0.04065	 0.41662
2.25000	 0.03834	 0.42782
2.30000	 0.03067	 0.40611
2.35000	 0.04101	 0.44228
2.40000	 0.02581	 0.40663
2.45000	 0.04844	 0.40303
2.50000	 0.04520	 0.39826
2.55000	 0.00978	 0.42366
2.60000	 0.02649	 0.42811
2.65000	 0.02750	 0.40536
2.70000	 0.02738	 0.40516
2.75000	 0.00934	 0.38037
2.80000	 0.01834	 0.43316
2.85000	 0.01503	 0.39896
2.90000	 0.01601	 0.39748
2.95000	 0.04796	 0.42831
3.00000	 0.03553	 0.41599
3.05000	 0.05635	 0.43714
3.10000	 0.06162	 0.41705
3.15000	 0.01652	 0.42421
