
Automatic Data Collection:
Tue Feb 26 11:50:24 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00009	 0.07168
0.05000	 -0.00466	 0.06579
0.10000	 -0.00986	 0.07479
0.15000	 -0.00852	 0.06703
0.20000	 -0.00092	 0.07370
0.25000	 -0.00266	 0.06613
0.30000	 -0.01063	 0.07269
0.35000	 -0.00313	 0.06426
0.40000	 -0.00142	 0.07069
0.45000	 -0.00942	 0.06475
0.50000	 -0.00865	 0.07075
0.55000	 -0.00399	 0.06986
0.60000	 0.00022	 0.06651
0.65000	 -0.00703	 0.06636
0.70000	 -0.00872	 0.06980
0.75000	 -0.00232	 0.06888
0.80000	 0.00057	 0.06968
0.85000	 -0.00795	 0.06914
0.90000	 -0.01001	 0.06902
0.95000	 -0.00354	 0.06896
1.00000	 0.00057	 0.07061
1.05000	 -0.00584	 0.06587
1.10000	 -0.01072	 0.07061
1.15000	 -0.00754	 0.07061
1.20000	 0.00058	 0.07133
1.25000	 -0.00342	 0.06740
1.30000	 -0.00941	 0.07237
1.35000	 -0.00708	 0.06919
1.40000	 0.00004	 0.06963
1.45000	 -0.00012	 0.06738
1.50000	 -0.00914	 0.07165
1.55000	 -0.00482	 0.07170
1.60000	 0.00055	 0.06810
1.65000	 -0.00634	 0.07234
1.70000	 -0.00803	 0.07049
1.75000	 -0.01507	 0.08114
1.80000	 0.00624	 0.07629
1.85000	 -0.00824	 0.07823
1.90000	 -0.01227	 0.06738
1.95000	 -0.01193	 0.07583
2.00000	 0.00171	 0.06792
2.05000	 -0.00337	 0.07621
2.10000	 -0.00793	 0.07364
2.15000	 -0.01186	 0.08403
2.20000	 0.00112	 0.07220
2.25000	 -0.00599	 0.08417
2.30000	 -0.00739	 0.07188
2.35000	 -0.01458	 0.08273
2.40000	 -0.00058	 0.06743
2.45000	 -0.00308	 0.08438
2.50000	 -0.00663	 0.06639
2.55000	 -0.01527	 0.09023
2.60000	 -0.00348	 0.07142
2.65000	 -0.00302	 0.09133
2.70000	 -0.00595	 0.06613
2.75000	 -0.00658	 0.08995
2.80000	 -0.00437	 0.06564
2.85000	 -0.00148	 0.08663
2.90000	 -0.01597	 0.06423
2.95000	 -0.00509	 0.06778
3.00000	 -0.00468	 0.08977
3.05000	 0.00167	 0.06700
3.10000	 -0.01378	 0.08703
3.15000	 -0.00420	 0.06983
3.20000	 -0.00793	 0.08596
3.25000	 0.00150	 0.06902
3.30000	 -0.01274	 0.08299
3.35000	 -0.00686	 0.07217
3.40000	 -0.00882	 0.08126
3.45000	 -0.00067	 0.07387
3.50000	 -0.01046	 0.07875
3.55000	 -0.00964	 0.07745
3.60000	 -0.00519	 0.07762
3.65000	 0.00071	 0.07707
3.70000	 -0.00697	 0.07514
3.75000	 -0.00848	 0.07912
3.80000	 -0.00525	 0.07364
3.85000	 0.00044	 0.07970
3.90000	 -0.00440	 0.07289
3.95000	 -0.00677	 0.08068
4.00000	 -0.00012	 0.07269
4.05000	 -0.00131	 0.08354
4.10000	 -0.00947	 0.07101
4.15000	 -0.00785	 0.07372
4.20000	 -0.00269	 0.08111
4.25000	 -0.00032	 0.06971
4.30000	 -0.00917	 0.08259
4.35000	 -0.00768	 0.07390
4.40000	 -0.00297	 0.08039
4.45000	 0.00449	 0.07303
4.50000	 -0.00669	 0.08256
4.55000	 -0.00596	 0.07323
4.60000	 -0.00295	 0.08181
4.65000	 0.00294	 0.07430
4.70000	 -0.00576	 0.07820
4.75000	 -0.00731	 0.07335
4.80000	 -0.00741	 0.08036
4.85000	 0.00367	 0.07595
4.90000	 -0.00257	 0.07603
4.95000	 -0.00691	 0.07517
5.00000	 -0.00627	 0.07846
5.05000	 0.00292	 0.07459
5.10000	 -0.00261	 0.07733
5.15000	 -0.00919	 0.07476
5.20000	 0.00109	 0.07777
5.25000	 -0.00041	 0.07240
5.30000	 -0.00443	 0.07935
5.35000	 -0.01065	 0.08013
5.40000	 -0.00007	 0.07306
5.45000	 -0.00119	 0.07829
5.50000	 -0.00455	 0.07430
5.55000	 -0.01122	 0.07699
5.60000	 -0.00313	 0.07355
5.65000	 0.00066	 0.07918
5.70000	 -0.00306	 0.07194
5.75000	 -0.01041	 0.07863
5.80000	 -0.00624	 0.07540
5.85000	 0.00001	 0.07554
5.90000	 -0.00209	 0.07306
5.95000	 -0.00785	 0.07762
6.00000	 -0.00882	 0.07609
6.05000	 -0.00272	 0.07661
6.10000	 -0.00125	 0.07624
6.15000	 -0.00809	 0.07676
6.20000	 -0.00879	 0.07811
6.25000	 -0.00193	 0.07078
6.30000	 0.00047	 0.07751
6.35000	 -0.00816	 0.07023
6.40000	 -0.00320	 0.07878
6.45000	 -0.00026	 0.07352
6.50000	 -0.00511	 0.08097
6.55000	 -0.00908	 0.08025
6.60000	 -0.00466	 0.07199
6.65000	 0.00098	 0.07941
6.70000	 -0.00255	 0.07020
6.75000	 -0.00851	 0.08080
6.80000	 -0.00644	 0.07055
6.85000	 -0.00204	 0.08097
6.90000	 -0.00148	 0.07289
6.95000	 -0.00942	 0.07984
