
Automatic Data Collection:
Tue Feb 26 11:26:08 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.05188	 0.35820
0.05000	 -0.02936	 0.39171
0.10000	 -0.01607	 0.34570
0.15000	 -0.00739	 0.37263
0.20000	 0.01672	 0.34184
0.25000	 0.00882	 0.34712
0.30000	 -0.00126	 0.33534
0.35000	 0.01317	 0.34669
0.40000	 -0.02873	 0.41861
0.45000	 -0.02631	 0.38894
0.50000	 -0.00027	 0.40545
0.55000	 -0.00948	 0.33667
0.60000	 -0.01451	 0.24803
0.65000	 -0.00030	 0.25666
0.70000	 -0.00370	 0.24936
0.75000	 0.01012	 0.28310
0.80000	 0.01651	 0.31300
0.85000	 0.01576	 0.33197
0.90000	 -0.05160	 0.38204
0.95000	 -0.02046	 0.35240
1.00000	 -0.00303	 0.32397
1.05000	 -0.01038	 0.35081
1.10000	 0.00444	 0.31814
1.15000	 -0.00855	 0.36172
1.20000	 -0.00427	 0.34853
1.25000	 -0.02747	 0.38173
1.30000	 -0.00987	 0.37641
1.35000	 0.00689	 0.32680
1.40000	 0.00084	 0.32253
1.45000	 0.00616	 0.28974
1.50000	 -0.01727	 0.36527
1.55000	 -0.01128	 0.33742
1.60000	 0.01961	 0.35050
1.65000	 -0.02668	 0.34720
1.70000	 -0.04295	 0.31944
1.75000	 -0.03175	 0.35298
1.80000	 -0.01190	 0.37131
1.85000	 -0.00999	 0.36553
1.90000	 -0.02705	 0.36917
1.95000	 -0.00227	 0.33898
2.00000	 0.00329	 0.32400
2.05000	 0.00495	 0.35208
2.10000	 -0.02938	 0.30893
2.15000	 -0.03327	 0.38401
2.20000	 -0.01359	 0.34045
2.25000	 0.00903	 0.33707
2.30000	 -0.00469	 0.32605
2.35000	 -0.01213	 0.32287
2.40000	 -0.02240	 0.36597
2.45000	 -0.04839	 0.37367
2.50000	 -0.02252	 0.41564
2.55000	 -0.00317	 0.40730
2.60000	 -0.01120	 0.39575
2.65000	 -0.03077	 0.36556
2.70000	 -0.01207	 0.33188
2.75000	 -0.03113	 0.34888
2.80000	 -0.02943	 0.33889
2.85000	 -0.01855	 0.39858
2.90000	 -0.04191	 0.37197
2.95000	 -0.01829	 0.36799
3.00000	 -0.01277	 0.36397
3.05000	 -0.01829	 0.33837
3.10000	 -0.05455	 0.40912
3.15000	 -0.00407	 0.39414
3.20000	 0.00927	 0.35728
3.25000	 0.00356	 0.34703
3.30000	 -0.01300	 0.34250
3.35000	 -0.02451	 0.34715
3.40000	 -0.01441	 0.37419
3.45000	 0.00633	 0.35809
3.50000	 -0.02056	 0.37656
3.55000	 -0.00959	 0.34657
3.60000	 -0.02259	 0.35832
3.65000	 -0.00691	 0.34331
3.70000	 -0.01071	 0.31924
3.75000	 0.02649	 0.30454
3.80000	 0.01123	 0.29860
3.85000	 0.00827	 0.33982
3.90000	 -0.00438	 0.31710
3.95000	 -0.01063	 0.34415
4.00000	 0.01724	 0.37361
4.05000	 -0.00323	 0.35581
4.10000	 -0.04030	 0.38828
4.15000	 0.00449	 0.33759
4.20000	 -0.00843	 0.36911
4.25000	 0.00564	 0.33067
4.30000	 0.00621	 0.35696
4.35000	 -0.05211	 0.34657
4.40000	 -0.02549	 0.36657
4.45000	 -0.00370	 0.35228
4.50000	 0.01872	 0.35633
4.55000	 -0.00029	 0.33820
4.60000	 -0.02705	 0.36167
4.65000	 0.00789	 0.30991
4.70000	 0.01502	 0.30518
4.75000	 -0.02721	 0.34368
4.80000	 -0.05808	 0.34819
4.85000	 -0.02643	 0.37627
4.90000	 -0.03640	 0.32775
4.95000	 -0.01046	 0.31828
5.00000	 -0.00964	 0.36325
5.05000	 -0.01327	 0.38317
5.10000	 -0.01507	 0.36539
5.15000	 -0.03470	 0.34259
5.20000	 0.02015	 0.37535
5.25000	 0.00392	 0.35881
5.30000	 -0.00947	 0.37884
5.35000	 -0.02848	 0.36103
5.40000	 -0.05780	 0.32700
5.45000	 -0.01952	 0.31133
5.50000	 0.00939	 0.31485
5.55000	 0.01905	 0.30983
5.60000	 0.01928	 0.34380
5.65000	 0.00874	 0.32657
5.70000	 -0.00606	 0.36123
5.75000	 0.01161	 0.37171
5.80000	 0.00700	 0.37174
5.85000	 -0.02324	 0.40138
