
Automatic Data Collection:
Tue Feb 26 11:24:16 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00351	 0.05540
0.05000	 -0.00238	 0.07084
0.10000	 -0.00522	 0.06354
0.15000	 -0.00064	 0.05424
0.20000	 0.00047	 0.05329
0.25000	 -0.00044	 0.07606
0.30000	 -0.00216	 0.06619
0.35000	 -0.00156	 0.05620
0.40000	 -0.00578	 0.04489
0.45000	 -0.00564	 0.06533
0.50000	 -0.00340	 0.07029
0.55000	 -0.00040	 0.05655
0.60000	 -0.00393	 0.06333
0.65000	 -0.00013	 0.06437
0.70000	 0.00027	 0.05569
0.75000	 0.00086	 0.04654
0.80000	 -0.00375	 0.06140
0.85000	 -0.00454	 0.07398
0.90000	 -0.00192	 0.06654
0.95000	 0.00193	 0.05747
1.00000	 -0.00092	 0.05485
1.05000	 0.00503	 0.06954
1.10000	 0.00364	 0.05785
1.15000	 -0.00213	 0.05315
1.20000	 -0.00116	 0.05228
1.25000	 -0.00447	 0.06928
1.30000	 -0.00289	 0.06928
1.35000	 0.00254	 0.06348
1.40000	 0.00378	 0.05121
1.45000	 -0.00317	 0.06218
1.50000	 -0.00894	 0.05794
1.55000	 0.00224	 0.05300
1.60000	 -0.00463	 0.05242
1.65000	 -0.00882	 0.06238
1.70000	 -0.01108	 0.05857
1.75000	 -0.00278	 0.05315
1.80000	 -0.00464	 0.05589
1.85000	 -0.00351	 0.06827
1.90000	 0.00098	 0.06111
1.95000	 0.00361	 0.05661
2.00000	 0.00464	 0.06157
2.05000	 0.00481	 0.07716
2.10000	 -0.00027	 0.06212
2.15000	 -0.00013	 0.05208
2.20000	 0.00331	 0.04625
2.25000	 -0.00232	 0.06674
2.30000	 -0.00249	 0.06128
2.35000	 -0.00089	 0.05840
2.40000	 -0.00601	 0.04928
2.45000	 -0.00613	 0.07300
2.50000	 -0.00609	 0.07638
2.55000	 -0.00094	 0.06299
2.60000	 0.00167	 0.05066
2.65000	 -0.00649	 0.06140
2.70000	 0.00440	 0.06766
2.75000	 0.00337	 0.05932
