
Automatic Data Collection:
Tue Feb 26 11:26:49 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.05363	 0.38164
0.05000	 -0.02476	 0.37030
0.10000	 0.02773	 0.39852
0.15000	 0.02325	 0.38499
0.20000	 -0.00241	 0.36490
0.25000	 -0.00778	 0.44658
0.30000	 -0.00962	 0.38880
0.35000	 0.02536	 0.42537
0.40000	 0.00329	 0.37760
0.45000	 0.00483	 0.41454
0.50000	 -0.02870	 0.39396
0.55000	 -0.01913	 0.35407
0.60000	 -0.00609	 0.39342
0.65000	 0.01835	 0.39506
0.70000	 -0.03380	 0.39194
0.75000	 0.01750	 0.41368
0.80000	 0.01916	 0.38834
0.85000	 0.02342	 0.41905
0.90000	 0.02110	 0.44038
0.95000	 0.01103	 0.35355
1.00000	 -0.01213	 0.39243
1.05000	 -0.01027	 0.35304
1.10000	 -0.03853	 0.42375
1.15000	 -0.01592	 0.43506
1.20000	 -0.00948	 0.37956
1.25000	 0.00858	 0.35321
1.30000	 0.00109	 0.41610
1.35000	 0.00202	 0.43659
1.40000	 0.02113	 0.49334
1.45000	 -0.02662	 0.46635
1.50000	 -0.02375	 0.41601
1.55000	 0.01738	 0.33523
1.60000	 0.00317	 0.29190
1.65000	 -0.01565	 0.37252
1.70000	 -0.00947	 0.36397
1.75000	 -0.01246	 0.42704
1.80000	 -0.05472	 0.50711
1.85000	 -0.03353	 0.49129
1.90000	 -0.04058	 0.44323
1.95000	 -0.00240	 0.40401
2.00000	 -0.02487	 0.35203
2.05000	 -0.01469	 0.40418
2.10000	 -0.03464	 0.36507
2.15000	 -0.04473	 0.40049
2.20000	 -0.04403	 0.51874
2.25000	 -0.05120	 0.44182
2.30000	 -0.01826	 0.43472
2.35000	 -0.01668	 0.42167
2.40000	 -0.03287	 0.37921
2.45000	 -0.01581	 0.41604
2.50000	 -0.01662	 0.37139
2.55000	 -0.02795	 0.36680
2.60000	 0.00111	 0.43833
2.65000	 0.00143	 0.43740
2.70000	 -0.00398	 0.41258
2.75000	 -0.00807	 0.37809
2.80000	 -0.03357	 0.38011
2.85000	 -0.02501	 0.38911
2.90000	 -0.02176	 0.38363
2.95000	 -0.03865	 0.40199
3.00000	 -0.02510	 0.35309
3.05000	 0.00046	 0.38129
3.10000	 0.00835	 0.41694
3.15000	 -0.01420	 0.37107
3.20000	 0.00940	 0.39587
3.25000	 0.01934	 0.44410
3.30000	 0.00219	 0.38288
3.35000	 0.01292	 0.40975
3.40000	 0.00920	 0.40513
3.45000	 -0.02090	 0.39327
3.50000	 0.00801	 0.43111
3.55000	 -0.01671	 0.40741
3.60000	 -0.04236	 0.38741
3.65000	 0.00303	 0.39844
3.70000	 -0.01080	 0.34873
3.75000	 -0.00071	 0.36602
3.80000	 0.00281	 0.37321
3.85000	 0.01699	 0.34718
3.90000	 0.01705	 0.41154
3.95000	 0.00559	 0.41371
4.00000	 0.01727	 0.39151
4.05000	 -0.00899	 0.45201
4.10000	 -0.01826	 0.40181
4.15000	 -0.00441	 0.44176
4.20000	 -0.01744	 0.43890
4.25000	 0.02152	 0.46289
4.30000	 -0.03264	 0.46182
4.35000	 -0.04886	 0.41114
4.40000	 -0.01907	 0.44586
4.45000	 0.01579	 0.34218
4.50000	 0.01762	 0.38403
4.55000	 0.03008	 0.40978
4.60000	 -0.02197	 0.35454
4.65000	 -0.03662	 0.35558
4.70000	 -0.00632	 0.36735
4.75000	 -0.00609	 0.33075
4.80000	 -0.03005	 0.40854
4.85000	 -0.00255	 0.40294
4.90000	 0.01291	 0.44130
4.95000	 -0.06906	 0.48301
5.00000	 -0.04976	 0.40900
5.05000	 -0.02076	 0.40669
5.10000	 -0.00942	 0.45833
5.15000	 0.00864	 0.40242
5.20000	 -0.00643	 0.46797
5.25000	 -0.04962	 0.43919
5.30000	 -0.03667	 0.37145
5.35000	 -0.00342	 0.38923
5.40000	 0.00998	 0.36438
5.45000	 -0.00088	 0.43515
5.50000	 -0.02220	 0.40115
5.55000	 -0.02259	 0.42352
5.60000	 0.02105	 0.44442
5.65000	 -0.01838	 0.42011
5.70000	 -0.01733	 0.42522
5.75000	 -0.09442	 0.36750
5.80000	 -0.00482	 0.36343
5.85000	 -0.01690	 0.38227
5.90000	 0.01204	 0.35416
5.95000	 -0.01148	 0.35725
6.00000	 -0.02778	 0.41812
6.05000	 -0.02335	 0.40089
6.10000	 -0.05016	 0.39561
6.15000	 0.01893	 0.45452
6.20000	 0.00109	 0.43299
6.25000	 0.02234	 0.52754
6.30000	 -0.02569	 0.45325
6.35000	 -0.04023	 0.43504
6.40000	 -0.04161	 0.50872
6.45000	 -0.00987	 0.44877
6.50000	 -0.01798	 0.41558
6.55000	 -0.03740	 0.36842
6.60000	 0.00361	 0.43792
6.65000	 -0.03650	 0.40271
6.70000	 -0.06460	 0.40461
6.75000	 0.01810	 0.43717
6.80000	 -0.00063	 0.42127
6.85000	 -0.04287	 0.43313
6.90000	 -0.03664	 0.46375
6.95000	 -0.02186	 0.36718
7.00000	 0.00165	 0.37766
7.05000	 0.01903	 0.37402
7.10000	 0.04554	 0.35583
7.15000	 0.01075	 0.44774
7.20000	 0.02206	 0.43013
7.25000	 0.00281	 0.44372
7.30000	 -0.01288	 0.48119
7.35000	 0.02558	 0.40935
7.40000	 -0.01801	 0.47827
7.45000	 -0.01697	 0.45775
7.50000	 0.00201	 0.41931
7.55000	 -0.04772	 0.41284
7.60000	 0.00331	 0.41246
7.65000	 -0.01393	 0.35953
7.70000	 -0.00731	 0.38418
7.75000	 0.00275	 0.40952
7.80000	 0.00046	 0.44649
7.85000	 0.02570	 0.43521
7.90000	 0.01297	 0.46673
7.95000	 0.02131	 0.42851
8.00000	 0.00221	 0.32642
8.05000	 -0.00494	 0.37973
8.10000	 -0.02429	 0.37945
8.15000	 0.01510	 0.39163
8.20000	 -0.01165	 0.46560
8.25000	 0.00995	 0.38259
8.30000	 -0.00798	 0.37999
8.35000	 -0.00495	 0.43541
8.40000	 -0.02384	 0.44534
8.45000	 -0.03451	 0.51709
8.50000	 -0.00958	 0.45977
8.55000	 0.01441	 0.41957
8.60000	 0.01196	 0.41665
8.65000	 -0.00548	 0.36522
8.70000	 0.04121	 0.40995
8.75000	 0.00071	 0.45758
8.80000	 0.02603	 0.42439
8.85000	 -0.01553	 0.44260
8.90000	 -0.04774	 0.40545
8.95000	 -0.04907	 0.40311
9.00000	 -0.02761	 0.37881
9.05000	 -0.00689	 0.37356
9.10000	 -0.01170	 0.42649
9.15000	 -0.02195	 0.48358
9.20000	 -0.00407	 0.49487
9.25000	 0.00534	 0.49830
9.30000	 -0.04411	 0.40297
9.35000	 -0.01776	 0.37797
9.40000	 -0.01032	 0.36542
9.45000	 -0.02977	 0.36963
9.50000	 -0.02488	 0.43527
9.55000	 -0.01044	 0.40952
9.60000	 -0.01531	 0.41821
9.65000	 0.03350	 0.46321
9.70000	 -0.01834	 0.41145
9.75000	 0.01761	 0.41685
9.80000	 -0.00198	 0.47620
9.85000	 -0.05228	 0.41042
9.90000	 0.00756	 0.39838
9.95000	 0.01192	 0.35855
