
Automatic Data Collection:
Tue Feb 26 11:23:47 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00660	 0.04275
0.05000	 -0.00237	 0.03811
0.10000	 -0.00464	 0.03303
0.15000	 -0.00756	 0.05361
0.20000	 -0.00460	 0.05280
0.25000	 0.00019	 0.04590
0.30000	 -0.00139	 0.03274
0.35000	 0.00026	 0.04506
0.40000	 0.00390	 0.05144
0.45000	 0.00154	 0.04639
0.50000	 -0.00102	 0.03470
0.55000	 -0.00373	 0.04682
0.60000	 -0.00179	 0.05476
0.65000	 0.00075	 0.04576
0.70000	 -0.00134	 0.04215
0.75000	 -0.00154	 0.06212
0.80000	 0.00064	 0.04645
0.85000	 0.00285	 0.03744
0.90000	 -0.00122	 0.03926
0.95000	 0.00060	 0.05583
1.00000	 0.00254	 0.05205
1.05000	 0.00432	 0.04400
1.10000	 -0.00178	 0.03320
1.15000	 -0.00002	 0.05462
1.20000	 -0.00333	 0.04994
1.25000	 -0.00023	 0.04376
1.30000	 -0.00418	 0.03280
1.35000	 -0.00478	 0.05124
1.40000	 -0.00210	 0.05040
1.45000	 0.00278	 0.04769
1.50000	 -0.00092	 0.03493
1.55000	 -0.00134	 0.04590
1.60000	 -0.00050	 0.05586
1.65000	 0.00339	 0.04463
1.70000	 -0.00061	 0.03883
1.75000	 -0.00161	 0.04241
1.80000	 -0.00089	 0.05416
1.85000	 0.00258	 0.04524
1.90000	 0.00122	 0.04238
1.95000	 -0.00040	 0.05869
2.00000	 -0.00443	 0.04275
2.05000	 -0.00069	 0.03834
2.10000	 -0.00649	 0.03502
2.15000	 -0.00423	 0.05456
2.20000	 -0.00519	 0.04916
2.25000	 -0.00207	 0.04454
2.30000	 -0.00013	 0.03594
2.35000	 -0.00131	 0.05442
2.40000	 -0.00060	 0.05043
2.45000	 0.00091	 0.04270
2.50000	 -0.00067	 0.03404
2.55000	 -0.00558	 0.05162
2.60000	 -0.00689	 0.05554
2.65000	 0.00156	 0.04440
2.70000	 -0.00071	 0.03427
2.75000	 -0.00054	 0.04215
2.80000	 0.00112	 0.05511
2.85000	 0.00209	 0.04495
2.90000	 -0.00057	 0.03179
2.95000	 -0.00280	 0.03840
3.00000	 0.00199	 0.05442
3.05000	 0.00027	 0.04789
3.10000	 -0.00043	 0.03655
3.15000	 -0.00340	 0.05283
3.20000	 -0.00426	 0.04411
3.25000	 -0.00109	 0.03793
3.30000	 -0.00309	 0.03288
3.35000	 -0.00500	 0.05583
3.40000	 -0.00506	 0.04962
3.45000	 0.00064	 0.04561
3.50000	 -0.00266	 0.03020
3.55000	 -0.00164	 0.04792
3.60000	 0.00210	 0.05343
3.65000	 0.00376	 0.04605
3.70000	 0.00356	 0.03854
3.75000	 0.00136	 0.05130
3.80000	 -0.00268	 0.05216
3.85000	 -0.00190	 0.04117
3.90000	 0.00064	 0.03398
3.95000	 0.00002	 0.03880
4.00000	 -0.00581	 0.05649
4.05000	 -0.00085	 0.04558
4.10000	 0.00033	 0.03845
4.15000	 -0.00182	 0.04229
