
Automatic Data Collection:
Tue Feb 26 11:24:41 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00120	 0.05978
0.05000	 0.00049	 0.04729
0.10000	 0.00100	 0.03900
0.15000	 -0.00097	 0.04538
0.20000	 -0.00229	 0.05369
0.25000	 -0.00207	 0.04740
0.30000	 0.00157	 0.03767
0.35000	 -0.00674	 0.03620
0.40000	 -0.00682	 0.05283
0.45000	 -0.00117	 0.04264
0.50000	 0.00018	 0.03941
0.55000	 -0.00294	 0.05505
0.60000	 0.00081	 0.04726
0.65000	 0.00199	 0.04651
0.70000	 0.00108	 0.03609
0.75000	 0.00115	 0.05716
0.80000	 -0.00210	 0.05450
0.85000	 0.00246	 0.04371
0.90000	 -0.00094	 0.03412
0.95000	 -0.00268	 0.04596
1.00000	 -0.00145	 0.05398
1.05000	 0.00066	 0.04850
1.10000	 0.00246	 0.03952
1.15000	 0.00271	 0.04732
1.20000	 -0.00288	 0.05563
1.25000	 0.00050	 0.04544
1.30000	 0.00005	 0.04353
1.35000	 -0.00069	 0.04200
1.40000	 -0.00170	 0.05799
1.45000	 -0.00206	 0.05289
1.50000	 -0.00143	 0.04446
1.55000	 -0.00010	 0.03762
1.60000	 0.00187	 0.05788
1.65000	 0.00004	 0.04928
1.70000	 -0.00178	 0.03995
1.75000	 -0.00351	 0.05216
1.80000	 -0.00421	 0.04489
1.85000	 0.00086	 0.04065
1.90000	 0.00043	 0.02994
1.95000	 0.00106	 0.05216
2.00000	 0.00162	 0.05831
2.05000	 0.00288	 0.04743
2.10000	 0.00021	 0.03597
2.15000	 -0.00029	 0.04913
2.20000	 0.00064	 0.05768
2.25000	 0.00137	 0.04446
2.30000	 0.00148	 0.03926
2.35000	 0.00002	 0.04385
2.40000	 -0.00509	 0.05794
2.45000	 -0.00122	 0.04841
2.50000	 0.00252	 0.04062
2.55000	 0.00238	 0.03539
2.60000	 0.00250	 0.05375
2.65000	 -0.00024	 0.05280
2.70000	 0.00126	 0.04388
2.75000	 -0.00336	 0.03462
2.80000	 -0.00142	 0.05202
2.85000	 0.00281	 0.04887
2.90000	 0.00368	 0.04307
2.95000	 -0.00147	 0.04997
3.00000	 -0.00508	 0.05239
3.05000	 0.00115	 0.04876
3.10000	 0.00109	 0.03487
3.15000	 -0.00085	 0.04688
3.20000	 -0.00353	 0.04974
3.25000	 -0.00145	 0.04140
3.30000	 0.00102	 0.03603
3.35000	 -0.00171	 0.04088
3.40000	 -0.00123	 0.05144
3.45000	 0.00098	 0.04457
3.50000	 0.00378	 0.03721
3.55000	 0.00148	 0.03759
3.60000	 -0.00325	 0.05557
3.65000	 -0.00128	 0.04452
3.70000	 -0.00063	 0.03805
3.75000	 -0.00184	 0.03277
3.80000	 -0.00330	 0.05378
3.85000	 -0.00153	 0.04665
3.90000	 -0.00032	 0.04203
3.95000	 -0.00157	 0.03008
4.00000	 0.00061	 0.04882
4.05000	 0.00125	 0.04351
4.10000	 -0.00010	 0.03972
4.15000	 -0.00168	 0.04928
4.20000	 -0.00311	 0.05410
4.25000	 0.00080	 0.04749
4.30000	 0.00078	 0.03565
4.35000	 0.00002	 0.04616
4.40000	 -0.00054	 0.05658
4.45000	 -0.00066	 0.04411
4.50000	 0.00181	 0.03638
4.55000	 -0.00148	 0.03915
4.60000	 -0.00266	 0.05626
4.65000	 0.00097	 0.05017
4.70000	 0.00227	 0.03995
4.75000	 -0.00227	 0.03404
4.80000	 -0.00156	 0.05341
4.85000	 -0.00140	 0.04974
4.90000	 -0.00052	 0.04267
4.95000	 -0.00145	 0.03883
5.00000	 -0.00102	 0.05840
5.05000	 -0.00319	 0.05228
5.10000	 -0.00229	 0.04345
5.15000	 -0.00362	 0.03329
5.20000	 -0.00472	 0.04916
5.25000	 -0.00114	 0.05413
5.30000	 0.00103	 0.04177
5.35000	 -0.00044	 0.05138
5.40000	 -0.00447	 0.05283
5.45000	 -0.00044	 0.04564
5.50000	 -0.00116	 0.03418
5.55000	 -0.00148	 0.04120
5.60000	 -0.00100	 0.05439
5.65000	 0.00043	 0.04619
5.70000	 -0.00035	 0.03854
5.75000	 -0.00210	 0.04434
5.80000	 -0.00685	 0.05739
5.85000	 -0.00582	 0.04908
5.90000	 -0.00122	 0.04105
5.95000	 -0.00099	 0.03366
6.00000	 -0.00012	 0.05739
6.05000	 -0.00083	 0.04778
6.10000	 0.00159	 0.04642
6.15000	 0.00052	 0.03718
6.20000	 -0.00266	 0.05620
6.25000	 -0.00216	 0.05257
6.30000	 0.00044	 0.04154
6.35000	 -0.00112	 0.02847
6.40000	 0.00027	 0.04954
6.45000	 0.00398	 0.05453
6.50000	 0.00364	 0.04717
6.55000	 -0.00165	 0.04752
6.60000	 -0.00610	 0.05580
6.65000	 -0.00260	 0.04694
6.70000	 0.00119	 0.04229
6.75000	 -0.00066	 0.04206
6.80000	 -0.00075	 0.05675
6.85000	 -0.00269	 0.04720
6.90000	 0.00069	 0.03998
6.95000	 -0.00531	 0.03854
7.00000	 -0.00376	 0.05202
7.05000	 -0.00213	 0.04587
7.10000	 0.00102	 0.04489
7.15000	 -0.00185	 0.03704
7.20000	 -0.00097	 0.05496
7.25000	 -0.00243	 0.05127
7.30000	 -0.00285	 0.03993
7.35000	 0.00044	 0.03265
7.40000	 -0.00134	 0.04997
7.45000	 -0.00485	 0.04760
7.50000	 0.00008	 0.04772
7.55000	 -0.00176	 0.03565
7.60000	 -0.00319	 0.05320
7.65000	 -0.00219	 0.05869
7.70000	 -0.00029	 0.04351
7.75000	 -0.00249	 0.04503
7.80000	 -0.00167	 0.05574
7.85000	 0.00026	 0.04593
7.90000	 0.00111	 0.04045
7.95000	 -0.00122	 0.03967
8.00000	 -0.00134	 0.05750
8.05000	 0.00150	 0.04538
8.10000	 0.00376	 0.04319
8.15000	 -0.00150	 0.03326
8.20000	 -0.00413	 0.05462
8.25000	 -0.00440	 0.05087
8.30000	 -0.00202	 0.04394
8.35000	 -0.00387	 0.03571
8.40000	 -0.00249	 0.05851
8.45000	 -0.00247	 0.05113
8.50000	 0.00071	 0.04154
8.55000	 -0.00102	 0.03228
8.60000	 -0.00089	 0.04674
8.65000	 -0.00095	 0.05338
8.70000	 0.00153	 0.04948
8.75000	 0.00046	 0.04027
8.80000	 -0.00061	 0.04749
8.85000	 -0.00342	 0.05234
8.90000	 -0.00511	 0.04353
8.95000	 -0.00392	 0.04599
9.00000	 -0.00435	 0.05797
9.05000	 -0.00212	 0.04558
9.10000	 -0.00145	 0.04021
9.15000	 -0.00075	 0.03661
9.20000	 -0.00319	 0.05378
9.25000	 -0.00038	 0.04362
9.30000	 0.00165	 0.03883
9.35000	 0.00126	 0.03661
9.40000	 -0.00137	 0.05981
9.45000	 -0.00196	 0.05058
9.50000	 -0.00040	 0.04146
9.55000	 -0.00216	 0.03271
9.60000	 -0.00092	 0.05416
9.65000	 -0.00139	 0.05511
9.70000	 -0.00035	 0.04492
9.75000	 -0.00274	 0.03412
9.80000	 -0.00443	 0.04772
9.85000	 -0.00471	 0.05519
9.90000	 -0.00142	 0.04527
9.95000	 -0.00123	 0.03609
