Time,Integral 1200,Integral 7400
1548369833.219191,21757.000000,29368.000000
1548369833.215836,17943.000000,23626.000000
1548369833.216920,19914.000000,25871.000000
1548369833.217192,19908.000000,27045.000000
1548369833.218346,20861.000000,28008.000000
1548369833.218752,22230.000000,28632.000000
1548369833.219191,18884.000000,22271.000000
1548369833.219423,20450.000000,26570.000000
1548369833.220160,16500.000000,20552.000000
1548369833.220289,20506.000000,25084.000000
1548369833.220640,32916.000000,47231.000000
1548369833.221052,20535.000000,26064.000000
1548369833.221384,17831.000000,22242.000000
1548369833.222501,18146.000000,20510.000000
1548369833.223596,17248.000000,20540.000000
1548369833.223711,22284.000000,29711.000000
1548369833.223830,18109.000000,22754.000000
1548369833.225726,18013.000000,22672.000000
1548369833.225922,10591.000000,14727.000000
1548369833.225956,19977.000000,27118.000000
1548369833.226819,19467.000000,24279.000000
1548369833.226913,17143.000000,21590.000000
1548369833.227168,16671.000000,20080.000000
1548369833.228482,19264.000000,25858.000000
1548369833.228760,20020.000000,26489.000000
1548369833.229290,16921.000000,20143.000000
1548369833.230181,21509.000000,29004.000000
1548369833.230413,18623.000000,24577.000000
1548369833.230659,21441.000000,29492.000000
1548369833.232244,14484.000000,15130.000000
1548369833.232272,18233.000000,24923.000000
1548369833.232306,11687.000000,13201.000000
1548369833.232927,17700.000000,20994.000000
1548369833.233448,18076.000000,23283.000000
1548369833.235169,17549.000000,22613.000000
1548369833.236731,20240.000000,25826.000000
1548369833.237247,30238.000000,42939.000000
1548369833.237343,16159.000000,18934.000000
1548369833.239075,22088.000000,27806.000000
1548369833.239793,21488.000000,27700.000000
1548369833.239967,9022.000000,15986.000000
1548369833.240025,17405.000000,20161.000000
1548369833.240252,19584.000000,25950.000000
1548369833.241374,22212.000000,28923.000000
1548369833.241780,17211.000000,21315.000000
1548369833.242105,20508.000000,27603.000000
1548369833.244137,20832.000000,26368.000000
1548369833.244392,15877.000000,19899.000000
1548369833.244516,22443.000000,28914.000000
1548369833.244557,13328.000000,14212.000000
1548369833.245311,18799.000000,23576.000000
1548369833.247044,19860.000000,23832.000000
1548369833.247372,20720.000000,27704.000000
1548369833.248251,21589.000000,27137.000000
1548369833.251204,18325.000000,24579.000000
1548369833.251440,20280.000000,25924.000000
1548369833.252252,18259.000000,22072.000000
1548369833.253048,16857.000000,19285.000000
1548369833.253153,16234.000000,19373.000000
1548369833.253783,18986.000000,23103.000000
1548369833.254652,21434.000000,27128.000000
1548369833.254972,21947.000000,25638.000000
1548369833.255731,16789.000000,20952.000000
1548369833.255839,18782.000000,22897.000000
1548369833.256619,18374.000000,25455.000000
1548369833.256901,20246.000000,23946.000000
1548369833.258466,14795.000000,18565.000000
1548369833.259340,20410.000000,26893.000000
1548369833.259911,20628.000000,26600.000000
1548369833.260094,14278.000000,18111.000000
1548369833.261040,14457.000000,16118.000000
1548369833.261089,20814.000000,28024.000000
1548369833.261427,15483.000000,20076.000000
1548369833.261979,19478.000000,22959.000000
1548369833.262521,20648.000000,27347.000000
1548369833.262606,16562.000000,18742.000000
1548369833.262840,21449.000000,28579.000000
1548369833.263262,23078.000000,29094.000000
1548369833.263351,15604.000000,20131.000000
1548369833.263511,17901.000000,20181.000000
1548369833.263772,9197.000000,15638.000000
1548369833.263896,16876.000000,20192.000000
1548369833.264204,18699.000000,25105.000000
1548369833.264379,16304.000000,19643.000000
1548369833.264555,17637.000000,23536.000000
1548369833.265636,20847.000000,26491.000000
1548369833.265925,19449.000000,23597.000000
1548369833.266343,21878.000000,53359.000000
1548369833.266794,17089.000000,20163.000000
1548369833.267957,16824.000000,20540.000000
1548369833.267991,20434.000000,27241.000000
1548369833.268087,19981.000000,24567.000000
1548369833.268194,22793.000000,31270.000000
