Time,Integral 1200,Integral 7400
1548369843.316055,19090.000000,24001.000000
1548369843.310150,19684.000000,27176.000000
1548369843.310677,18683.000000,23532.000000
1548369843.313925,38605.000000,55062.000000
1548369843.314454,19457.000000,25743.000000
1548369843.315722,19748.000000,25277.000000
1548369843.316055,20397.000000,26275.000000
1548369843.316782,15363.000000,17809.000000
1548369843.317308,20360.000000,25062.000000
1548369843.317415,12015.000000,13034.000000
1548369843.318616,15933.000000,18738.000000
1548369843.319022,19150.000000,22762.000000
1548369843.319168,222069.000000,377883.000000
1548369843.319983,15776.000000,17951.000000
1548369843.320766,19590.000000,24698.000000
1548369843.320961,19332.000000,24176.000000
1548369843.322462,18678.000000,23993.000000
1548369843.322721,19342.000000,24513.000000
1548369843.323085,20622.000000,26754.000000
1548369843.323148,21110.000000,26468.000000
1548369843.323716,21475.000000,26922.000000
1548369843.323756,14190.000000,16191.000000
1548369843.323942,18620.000000,23595.000000
1548369843.324122,21731.000000,27537.000000
1548369843.325193,22174.000000,29883.000000
1548369843.325378,21339.000000,27204.000000
1548369843.325946,22916.000000,29581.000000
1548369843.326027,17643.000000,22430.000000
1548369843.327994,14674.000000,18760.000000
1548369843.328270,22796.000000,31920.000000
1548369843.328807,15066.000000,18368.000000
1548369843.328847,19274.000000,23905.000000
1548369843.329560,21162.000000,28043.000000
1548369843.329867,23557.000000,31078.000000
1548369843.329925,15723.000000,20383.000000
1548369843.330248,16285.000000,20525.000000
1548369843.330819,17094.000000,19806.000000
1548369843.331879,21014.000000,27849.000000
1548369843.332518,22177.000000,29197.000000
1548369843.333215,17708.000000,20793.000000
1548369843.333532,18103.000000,23974.000000
1548369843.333688,14580.000000,17014.000000
1548369843.333827,17007.000000,21232.000000
1548369843.335263,22974.000000,29900.000000
1548369843.336149,18455.000000,21718.000000
1548369843.336269,11471.000000,11929.000000
1548369843.336709,15809.000000,18277.000000
1548369843.337053,18489.000000,22736.000000
1548369843.337470,18408.000000,27218.000000
1548369843.339332,9248.000000,15242.000000
1548369843.340298,16679.000000,19119.000000
1548369843.340715,16131.000000,20696.000000
1548369843.340883,20559.000000,25280.000000
1548369843.340947,15944.000000,18374.000000
1548369843.341036,15416.000000,19682.000000
1548369843.341428,20049.000000,23914.000000
1548369843.341830,18818.000000,21985.000000
1548369843.342228,18174.000000,22236.000000
1548369843.343168,19613.000000,23618.000000
1548369843.343939,14801.000000,18663.000000
1548369843.343999,17285.000000,21846.000000
1548369843.344494,20851.000000,25522.000000
1548369843.344792,19454.000000,25079.000000
1548369843.345585,18096.000000,20792.000000
1548369843.346226,17161.000000,20650.000000
1548369843.346557,17220.000000,20925.000000
1548369843.346987,20253.000000,27314.000000
1548369843.347578,17244.000000,19656.000000
1548369843.348242,13091.000000,16275.000000
1548369843.348803,17549.000000,22788.000000
1548369843.348861,17206.000000,20497.000000
1548369843.349551,17876.000000,23326.000000
1548369843.350839,16376.000000,19788.000000
1548369843.351753,19150.000000,24394.000000
1548369843.352284,19288.000000,24461.000000
1548369843.353261,21141.000000,27231.000000
1548369843.353626,19828.000000,24318.000000
1548369843.354908,19333.000000,23696.000000
