Time,Integral 1200,Integral 7400
1548369853.431208,20252.000000,25338.000000
1548369853.430059,15267.000000,17059.000000
1548369853.430116,22530.000000,29665.000000
1548369853.430220,21104.000000,27662.000000
1548369853.430464,13970.000000,16878.000000
1548369853.430691,20730.000000,26087.000000
1548369853.431208,19677.000000,27785.000000
1548369853.433089,19423.000000,24435.000000
1548369853.433437,20640.000000,26410.000000
1548369853.433993,19363.000000,24167.000000
1548369853.434482,16956.000000,22268.000000
1548369853.435024,18971.000000,23958.000000
1548369853.436876,16385.000000,21245.000000
1548369853.437277,21422.000000,27674.000000
1548369853.437541,20093.000000,25435.000000
1548369853.437619,18847.000000,22035.000000
1548369853.438110,422.000000,1939.000000
1548369853.438430,19291.000000,24624.000000
1548369853.439573,20608.000000,25725.000000
1548369853.440859,22331.000000,29070.000000
1548369853.441151,18303.000000,21656.000000
1548369853.441307,17468.000000,21929.000000
1548369853.441512,9688.000000,11739.000000
1548369853.442274,16995.000000,20403.000000
1548369853.443251,18965.000000,23346.000000
1548369853.443319,21438.000000,28142.000000
1548369853.445266,21046.000000,27806.000000
1548369853.449549,20805.000000,27413.000000
1548369853.450622,22506.000000,31246.000000
1548369853.450660,18738.000000,24078.000000
1548369853.451076,40882.000000,66797.000000
1548369853.451291,14526.000000,17812.000000
1548369853.451805,18776.000000,23800.000000
1548369853.452911,19551.000000,24678.000000
1548369853.453658,19735.000000,23720.000000
1548369853.453828,20454.000000,27748.000000
1548369853.454228,18224.000000,22319.000000
1548369853.456128,18984.000000,23872.000000
1548369853.458340,21437.000000,26654.000000
1548369853.458525,19377.000000,23872.000000
1548369853.459468,12551.000000,14597.000000
1548369853.459940,18664.000000,25914.000000
1548369853.460568,36374.000000,55273.000000
1548369853.461027,17031.000000,21085.000000
1548369853.461831,20171.000000,24568.000000
1548369853.462275,22004.000000,27965.000000
1548369853.463178,17298.000000,21469.000000
1548369853.463275,21465.000000,26411.000000
1548369853.463845,22074.000000,28044.000000
1548369853.464164,18761.000000,21221.000000
1548369853.464247,22760.000000,30091.000000
1548369853.464297,23042.000000,28620.000000
1548369853.464407,20772.000000,24758.000000
1548369853.465088,16981.000000,20748.000000
1548369853.465412,17007.000000,20866.000000
1548369853.465908,21885.000000,28355.000000
1548369853.466074,17534.000000,21628.000000
1548369853.466164,16566.000000,21271.000000
1548369853.468047,8594.000000,13325.000000
1548369853.468662,18667.000000,22444.000000
1548369853.470215,21193.000000,24088.000000
1548369853.470352,19603.000000,26683.000000
1548369853.470462,20204.000000,22164.000000
1548369853.470491,19466.000000,24972.000000
1548369853.470836,21031.000000,28174.000000
1548369853.471405,14673.000000,18157.000000
1548369853.472119,15874.000000,17559.000000
1548369853.473816,17146.000000,19619.000000
1548369853.473881,20682.000000,24894.000000
1548369853.474249,17728.000000,20488.000000
1548369853.474552,18830.000000,23379.000000
1548369853.475773,20438.000000,25613.000000
1548369853.476478,16830.000000,20729.000000
1548369853.476595,18841.000000,23006.000000
1548369853.477006,18283.000000,23241.000000
1548369853.477373,18752.000000,22993.000000
1548369853.478235,14197.000000,17708.000000
1548369853.478301,20313.000000,24730.000000
1548369853.479638,20302.000000,26575.000000
1548369853.480480,12740.000000,13463.000000
1548369853.480787,18901.000000,23129.000000
1548369853.481927,19214.000000,23843.000000
1548369853.482878,18597.000000,24095.000000
1548369853.483559,14492.000000,17424.000000
1548369853.483592,17608.000000,23475.000000
1548369853.484043,18314.000000,24001.000000
1548369853.484180,19745.000000,25334.000000
1548369853.485044,18998.000000,25574.000000
1548369853.485752,17413.000000,21749.000000
1548369853.486564,22728.000000,28574.000000
1548369853.487074,19364.000000,25147.000000
1548369853.487652,17275.000000,21569.000000
1548369853.488133,19468.000000,23871.000000
1548369853.488895,21512.000000,27748.000000
1548369853.489462,17822.000000,21004.000000
1548369853.489525,19674.000000,23706.000000
1548369853.489615,20289.000000,24682.000000
1548369853.490246,17740.000000,20435.000000
1548369853.491024,20258.000000,25237.000000
1548369853.493289,19551.000000,24848.000000
