Time,Integral 1200,Integral 7400
1548369823.099440,18149.000000,22745.000000
1548369823.098069,19676.000000,25058.000000
1548369823.098353,20880.000000,26759.000000
1548369823.098480,22532.000000,33434.000000
1548369823.098523,20062.000000,24602.000000
1548369823.098880,20912.000000,26448.000000
1548369823.099440,20992.000000,29508.000000
1548369823.100398,22207.000000,29564.000000
1548369823.101145,14828.000000,18474.000000
1548369823.101610,16596.000000,20560.000000
1548369823.101708,21369.000000,25445.000000
1548369823.102059,21422.000000,28013.000000
1548369823.102220,17906.000000,22326.000000
1548369823.102422,15240.000000,17709.000000
1548369823.103278,20572.000000,28030.000000
1548369823.103464,17260.000000,21624.000000
1548369823.104813,16861.000000,20581.000000
1548369823.104952,14074.000000,17025.000000
1548369823.105714,15372.000000,17860.000000
1548369823.105802,17990.000000,22571.000000
1548369823.106445,15140.000000,17624.000000
1548369823.106566,19966.000000,25316.000000
1548369823.107160,17861.000000,21759.000000
1548369823.108128,18314.000000,22649.000000
1548369823.108219,19475.000000,24919.000000
1548369823.108897,10536.000000,12330.000000
1548369823.109027,19886.000000,25791.000000
1548369823.109113,21602.000000,28679.000000
1548369823.109801,17285.000000,20767.000000
1548369823.110506,17789.000000,21319.000000
1548369823.112108,20462.000000,25575.000000
1548369823.112696,8517.000000,8769.000000
1548369823.113138,19954.000000,25407.000000
1548369823.114196,19218.000000,23769.000000
1548369823.116118,20426.000000,24324.000000
1548369823.116639,18335.000000,23656.000000
1548369823.116709,13039.000000,14609.000000
1548369823.116789,16893.000000,21408.000000
1548369823.117877,18263.000000,22905.000000
1548369823.118145,19063.000000,22153.000000
1548369823.119125,19510.000000,53665.000000
1548369823.119488,20261.000000,51172.000000
1548369823.119638,19284.000000,26045.000000
1548369823.119690,18945.000000,22640.000000
1548369823.119835,22526.000000,30684.000000
1548369823.120552,18237.000000,22593.000000
1548369823.121356,20505.000000,25408.000000
1548369823.121498,19872.000000,23934.000000
1548369823.122449,17376.000000,21779.000000
1548369823.123336,17839.000000,21518.000000
1548369823.123952,18900.000000,23814.000000
1548369823.124463,19238.000000,25180.000000
1548369823.124546,17558.000000,21436.000000
1548369823.124784,-2274.000000,-4533.000000
