Time,Integral 1200,Integral 7400
1548369813.004597,15137.000000,18540.000000
1548369813.000532,17272.000000,49141.000000
1548369813.001164,22777.000000,29571.000000
1548369813.002884,20875.000000,26475.000000
1548369813.003335,19448.000000,25432.000000
1548369813.003557,15861.000000,17847.000000
1548369813.004597,16228.000000,19451.000000
1548369813.005175,21357.000000,26565.000000
1548369813.005237,17559.000000,21279.000000
1548369813.005312,19178.000000,25239.000000
1548369813.005569,20037.000000,26258.000000
1548369813.008060,22216.000000,29707.000000
1548369813.008350,21901.000000,27738.000000
1548369813.008380,20042.000000,24213.000000
1548369813.008744,12040.000000,14708.000000
1548369813.009941,20406.000000,24984.000000
1548369813.010426,18243.000000,22702.000000
1548369813.010773,21013.000000,27095.000000
1548369813.011131,17944.000000,20503.000000
1548369813.011311,19831.000000,24636.000000
1548369813.011626,6866.000000,9707.000000
1548369813.012074,14996.000000,19482.000000
1548369813.012804,20285.000000,25601.000000
1548369813.014334,15634.000000,20192.000000
1548369813.014987,18707.000000,23550.000000
1548369813.015955,20727.000000,27171.000000
1548369813.017313,21659.000000,27412.000000
1548369813.017926,18457.000000,24819.000000
1548369813.018444,23614.000000,31821.000000
1548369813.019041,17470.000000,21798.000000
1548369813.019440,22539.000000,31331.000000
1548369813.019792,17686.000000,22443.000000
1548369813.020683,24959.000000,32304.000000
1548369813.021195,22492.000000,29307.000000
1548369813.021360,17728.000000,20792.000000
1548369813.022564,18969.000000,25668.000000
1548369813.022747,18768.000000,23079.000000
1548369813.023717,16864.000000,19985.000000
1548369813.023990,19183.000000,26344.000000
1548369813.025245,15533.000000,17773.000000
1548369813.025383,16529.000000,19416.000000
1548369813.025559,18214.000000,21331.000000
1548369813.026689,23228.000000,30409.000000
1548369813.027154,16602.000000,18229.000000
1548369813.027366,16585.000000,20363.000000
1548369813.028994,23921.000000,31726.000000
1548369813.030490,22010.000000,28523.000000
1548369813.030643,18560.000000,22816.000000
1548369813.030952,16908.000000,21706.000000
1548369813.031116,16804.000000,20015.000000
1548369813.031337,19290.000000,23868.000000
1548369813.031601,9553.000000,9295.000000
1548369813.032360,21995.000000,28865.000000
1548369813.032998,19579.000000,25248.000000
1548369813.033533,19734.000000,24462.000000
1548369813.034220,19442.000000,26730.000000
1548369813.034561,22899.000000,28797.000000
1548369813.034708,14680.000000,17622.000000
1548369813.034881,19244.000000,22509.000000
1548369813.038151,17531.000000,20766.000000
1548369813.038980,19063.000000,25753.000000
1548369813.039155,16572.000000,19907.000000
1548369813.039690,18186.000000,22859.000000
1548369813.040953,22757.000000,28974.000000
1548369813.042392,17849.000000,22796.000000
1548369813.042503,21400.000000,26895.000000
1548369813.042990,20218.000000,26751.000000
1548369813.043051,22874.000000,31059.000000
1548369813.043769,20709.000000,55730.000000
1548369813.044758,21662.000000,29197.000000
1548369813.044906,16198.000000,19481.000000
1548369813.045609,16108.000000,18452.000000
1548369813.045658,18631.000000,22832.000000
1548369813.047273,20226.000000,24655.000000
1548369813.047516,18293.000000,24131.000000
1548369813.052171,19294.000000,25066.000000
1548369813.052350,16259.000000,21488.000000
1548369813.052770,7557.000000,12609.000000
1548369813.053105,16758.000000,21414.000000
1548369813.053168,19227.000000,24088.000000
1548369813.053215,21705.000000,27849.000000
1548369813.053442,21971.000000,28483.000000
1548369813.054204,18355.000000,22910.000000
1548369813.054315,19597.000000,25301.000000
1548369813.054921,22634.000000,31567.000000
