Time,Integral 1200,Integral 7400
1548369802.903131,20871.000000,25953.000000
1548369802.901433,17561.000000,22287.000000
1548369802.901584,18020.000000,22688.000000
1548369802.901625,17457.000000,23084.000000
1548369802.901864,18373.000000,23779.000000
1548369802.902110,19814.000000,26205.000000
1548369802.903131,18316.000000,22849.000000
1548369802.903393,20840.000000,27132.000000
1548369802.903475,16510.000000,21460.000000
1548369802.903647,17579.000000,20348.000000
1548369802.903901,22775.000000,27636.000000
1548369802.904621,18500.000000,23510.000000
1548369802.904656,20523.000000,51774.000000
1548369802.905818,13332.000000,16990.000000
1548369802.905910,16888.000000,20950.000000
1548369802.906784,18508.000000,22950.000000
1548369802.906872,20397.000000,26697.000000
1548369802.906980,15088.000000,17691.000000
1548369802.907446,19669.000000,24112.000000
1548369802.907663,16871.000000,21075.000000
1548369802.907773,19811.000000,27279.000000
1548369802.908434,18435.000000,24084.000000
1548369802.908942,21611.000000,29237.000000
1548369802.911227,17071.000000,22048.000000
1548369802.911889,19714.000000,25453.000000
1548369802.913200,17969.000000,21341.000000
1548369802.914767,14446.000000,16255.000000
1548369802.915223,16024.000000,18508.000000
1548369802.916114,20643.000000,25153.000000
1548369802.916164,18436.000000,21952.000000
1548369802.917696,11196.000000,13385.000000
1548369802.918281,18274.000000,21669.000000
1548369802.918460,17621.000000,20561.000000
1548369802.918616,21209.000000,26354.000000
1548369802.918711,17437.000000,21121.000000
1548369802.919749,16947.000000,20026.000000
1548369802.919803,9816.000000,16905.000000
1548369802.920448,15822.000000,21163.000000
1548369802.920605,18263.000000,22016.000000
1548369802.921224,23378.000000,29988.000000
1548369802.921322,18949.000000,24064.000000
1548369802.921714,19282.000000,24149.000000
1548369802.922194,16986.000000,21555.000000
1548369802.922316,20089.000000,24998.000000
1548369802.922621,18412.000000,22937.000000
1548369802.922993,17294.000000,20506.000000
1548369802.924286,19658.000000,23420.000000
1548369802.924379,22630.000000,28676.000000
1548369802.924525,21729.000000,28640.000000
1548369802.924889,19416.000000,25537.000000
1548369802.925916,23052.000000,31206.000000
1548369802.926003,16354.000000,20865.000000
1548369802.928299,15657.000000,20425.000000
