>>Logging Name:Logging Name
>>FROM:01-15-2019 09:14:04   TO:01-15-2019 09:47:22
>>Sample Points:1000
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	01-15-2019	09:14:04	23.9	30.5	5.5
    2	01-15-2019	09:14:06	23.9	32.9	6.6
    3	01-15-2019	09:14:08	23.9	34.8	7.4
    4	01-15-2019	09:14:10	23.9	36.0	7.9
    5	01-15-2019	09:14:12	23.9	36.5	8.1
    6	01-15-2019	09:14:14	23.9	36.3	8.0
    7	01-15-2019	09:14:16	23.9	35.6	7.7
    8	01-15-2019	09:14:18	23.9	35.0	7.5
    9	01-15-2019	09:14:20	23.9	34.6	7.3
   10	01-15-2019	09:14:22	23.9	34.2	7.1
   11	01-15-2019	09:14:24	23.9	33.8	7.0
   12	01-15-2019	09:14:26	23.9	33.3	6.7
   13	01-15-2019	09:14:28	23.9	32.9	6.6
   14	01-15-2019	09:14:30	23.9	32.5	6.4
   15	01-15-2019	09:14:32	23.9	32.1	6.2
   16	01-15-2019	09:14:34	23.9	31.8	6.1
   17	01-15-2019	09:14:36	23.9	31.5	5.9
   18	01-15-2019	09:14:38	23.9	31.2	5.8
   19	01-15-2019	09:14:40	23.9	31.0	5.7
   20	01-15-2019	09:14:42	23.9	30.8	5.6
   21	01-15-2019	09:14:44	23.9	30.6	5.5
   22	01-15-2019	09:14:46	23.9	30.5	5.5
   23	01-15-2019	09:14:48	23.9	30.3	5.4
   24	01-15-2019	09:14:50	23.9	30.1	5.3
   25	01-15-2019	09:14:52	23.9	30.0	5.2
   26	01-15-2019	09:14:54	23.9	29.9	5.2
   27	01-15-2019	09:14:56	23.9	29.8	5.1
   28	01-15-2019	09:14:58	23.9	29.7	5.1
   29	01-15-2019	09:15:00	23.9	29.6	5.0
   30	01-15-2019	09:15:02	23.9	29.5	5.0
   31	01-15-2019	09:15:04	23.9	29.4	4.9
   32	01-15-2019	09:15:06	24.0	29.3	5.0
   33	01-15-2019	09:15:08	24.0	29.2	4.9
   34	01-15-2019	09:15:10	24.0	29.2	4.9
   35	01-15-2019	09:15:12	24.0	29.1	4.9
   36	01-15-2019	09:15:14	24.0	29.0	4.8
   37	01-15-2019	09:15:16	24.0	28.9	4.8
   38	01-15-2019	09:15:18	24.0	28.9	4.8
   39	01-15-2019	09:15:20	24.0	28.8	4.7
   40	01-15-2019	09:15:22	24.0	28.7	4.7
   41	01-15-2019	09:15:24	24.0	28.7	4.7
   42	01-15-2019	09:15:26	24.0	28.6	4.6
   43	01-15-2019	09:15:28	24.0	28.6	4.6
   44	01-15-2019	09:15:30	24.0	28.5	4.6
   45	01-15-2019	09:15:32	24.0	28.5	4.6
   46	01-15-2019	09:15:34	24.0	28.4	4.5
   47	01-15-2019	09:15:36	24.0	28.4	4.5
   48	01-15-2019	09:15:38	24.0	28.3	4.5
   49	01-15-2019	09:15:40	24.0	28.3	4.5
   50	01-15-2019	09:15:42	24.0	28.2	4.4
   51	01-15-2019	09:15:44	24.0	28.2	4.4
   52	01-15-2019	09:15:46	24.0	28.1	4.4
   53	01-15-2019	09:15:48	24.0	28.1	4.4
   54	01-15-2019	09:15:50	24.0	28.1	4.4
   55	01-15-2019	09:15:52	24.0	28.0	4.3
   56	01-15-2019	09:15:54	24.0	28.0	4.3
   57	01-15-2019	09:15:56	24.0	27.9	4.3
   58	01-15-2019	09:15:58	24.0	27.9	4.3
   59	01-15-2019	09:16:00	24.0	27.9	4.3
   60	01-15-2019	09:16:02	24.0	27.8	4.2
   61	01-15-2019	09:16:04	24.0	27.8	4.2
   62	01-15-2019	09:16:06	24.0	27.7	4.2
   63	01-15-2019	09:16:08	24.0	27.7	4.2
   64	01-15-2019	09:16:10	24.0	27.7	4.2
   65	01-15-2019	09:16:12	24.1	27.6	4.2
   66	01-15-2019	09:16:14	24.1	27.6	4.2
   67	01-15-2019	09:16:16	24.1	27.5	4.2
   68	01-15-2019	09:16:18	24.1	27.5	4.2
   69	01-15-2019	09:16:20	24.1	27.5	4.2
   70	01-15-2019	09:16:22	24.1	27.4	4.1
   71	01-15-2019	09:16:24	24.1	27.4	4.1
   72	01-15-2019	09:16:26	24.1	27.4	4.1
   73	01-15-2019	09:16:28	24.1	27.4	4.1
   74	01-15-2019	09:16:30	24.1	27.3	4.1
   75	01-15-2019	09:16:32	24.1	27.3	4.1
   76	01-15-2019	09:16:34	24.1	27.2	4.0
   77	01-15-2019	09:16:36	24.1	27.2	4.0
   78	01-15-2019	09:16:38	24.1	27.2	4.0
   79	01-15-2019	09:16:40	24.1	27.1	4.0
   80	01-15-2019	09:16:42	24.1	27.1	4.0
   81	01-15-2019	09:16:44	24.1	27.1	4.0
   82	01-15-2019	09:16:46	24.1	27.1	4.0
   83	01-15-2019	09:16:48	24.1	27.0	3.9
   84	01-15-2019	09:16:50	24.1	27.0	3.9
   85	01-15-2019	09:16:52	24.1	27.0	3.9
   86	01-15-2019	09:16:54	24.1	26.9	3.8
   87	01-15-2019	09:16:56	24.1	26.9	3.8
   88	01-15-2019	09:16:58	24.1	26.9	3.8
   89	01-15-2019	09:17:00	24.2	26.9	3.9
   90	01-15-2019	09:17:02	24.1	26.8	3.8
   91	01-15-2019	09:17:04	24.1	26.8	3.8
   92	01-15-2019	09:17:06	24.1	26.8	3.8
   93	01-15-2019	09:17:08	24.2	26.8	3.9
   94	01-15-2019	09:17:10	24.1	26.7	3.7
   95	01-15-2019	09:17:12	24.1	26.7	3.7
   96	01-15-2019	09:17:14	24.2	26.7	3.8
   97	01-15-2019	09:17:16	24.2	26.6	3.8
   98	01-15-2019	09:17:18	24.2	26.6	3.8
   99	01-15-2019	09:17:20	24.2	26.6	3.8
  100	01-15-2019	09:17:22	24.2	26.6	3.8
  101	01-15-2019	09:17:24	24.2	26.6	3.8
  102	01-15-2019	09:17:26	24.2	26.5	3.7
  103	01-15-2019	09:17:28	24.2	26.5	3.7
  104	01-15-2019	09:17:30	24.2	26.5	3.7
  105	01-15-2019	09:17:32	24.2	26.4	3.7
  106	01-15-2019	09:17:34	24.2	26.4	3.7
  107	01-15-2019	09:17:36	24.2	26.4	3.7
  108	01-15-2019	09:17:38	24.2	26.4	3.7
  109	01-15-2019	09:17:40	24.2	26.4	3.7
  110	01-15-2019	09:17:42	24.2	26.4	3.7
  111	01-15-2019	09:17:44	24.2	26.3	3.6
  112	01-15-2019	09:17:46	24.2	26.3	3.6
  113	01-15-2019	09:17:48	24.2	26.3	3.6
  114	01-15-2019	09:17:50	24.2	26.3	3.6
  115	01-15-2019	09:17:52	24.2	26.3	3.6
  116	01-15-2019	09:17:54	24.2	26.2	3.6
  117	01-15-2019	09:17:56	24.2	26.2	3.6
  118	01-15-2019	09:17:58	24.2	26.2	3.6
  119	01-15-2019	09:18:00	24.2	26.1	3.5
  120	01-15-2019	09:18:02	24.2	26.1	3.5
  121	01-15-2019	09:18:04	24.2	26.1	3.5
  122	01-15-2019	09:18:06	24.2	26.1	3.5
  123	01-15-2019	09:18:08	24.2	26.1	3.5
  124	01-15-2019	09:18:10	24.3	26.1	3.6
  125	01-15-2019	09:18:12	24.2	26.1	3.5
  126	01-15-2019	09:18:14	24.2	26.0	3.5
  127	01-15-2019	09:18:16	24.3	26.0	3.5
  128	01-15-2019	09:18:18	24.2	26.0	3.5
  129	01-15-2019	09:18:20	24.3	26.0	3.5
  130	01-15-2019	09:18:22	24.3	25.9	3.5
  131	01-15-2019	09:18:24	24.3	25.9	3.5
  132	01-15-2019	09:18:26	24.3	25.9	3.5
