Time,Integral 1200,Integral 7400
1547576298.308949,19987.000000,26384.000000
1547576298.302364,20011.000000,25153.000000
1547576298.304171,18336.000000,23227.000000
1547576298.305959,18744.000000,24907.000000
1547576298.308193,19909.000000,27088.000000
1547576298.308637,17501.000000,23143.000000
1547576298.308949,18822.000000,23490.000000
1547576298.309025,16720.000000,21025.000000
1547576298.309508,18029.000000,22335.000000
1547576298.309663,19779.000000,24249.000000
1547576298.310283,17113.000000,22044.000000
1547576298.310306,19639.000000,23993.000000
1547576298.310683,16452.000000,17758.000000
1547576298.311217,18865.000000,23551.000000
1547576298.312031,16980.000000,21137.000000
1547576298.313856,16307.000000,20404.000000
1547576298.314405,21180.000000,27929.000000
1547576298.314533,18329.000000,21347.000000
1547576298.314748,20857.000000,26102.000000
1547576298.314954,18858.000000,23748.000000
1547576298.315216,17228.000000,20563.000000
1547576298.316850,16122.000000,20005.000000
1547576298.316899,16558.000000,21206.000000
1547576298.317170,7002.000000,11832.000000
1547576298.317212,18292.000000,23244.000000
1547576298.317293,19883.000000,24664.000000
1547576298.318776,16384.000000,18225.000000
1547576298.319108,19215.000000,25408.000000
1547576298.319385,15489.000000,17837.000000
1547576298.320379,17579.000000,19787.000000
1547576298.321619,16137.000000,20458.000000
1547576298.322366,23487.000000,29983.000000
1547576298.322599,15972.000000,19438.000000
1547576298.322936,15494.000000,18732.000000
1547576298.322959,18146.000000,20969.000000
1547576298.323000,10057.000000,16109.000000
1547576298.323339,20667.000000,26008.000000
1547576298.323523,20756.000000,26056.000000
1547576298.323585,17037.000000,20229.000000
1547576298.324185,17849.000000,23008.000000
1547576298.324399,19626.000000,24377.000000
1547576298.326149,3716.000000,6526.000000
1547576298.326251,21035.000000,26485.000000
1547576298.326340,14613.000000,15769.000000
1547576298.326883,16621.000000,20697.000000
1547576298.326994,17913.000000,21785.000000
1547576298.327592,19439.000000,25240.000000
1547576298.328354,17951.000000,21462.000000
1547576298.329023,17407.000000,22267.000000
1547576298.329364,19683.000000,24874.000000
1547576298.329708,13901.000000,22502.000000
1547576298.330093,18978.000000,24096.000000
1547576298.330296,17247.000000,21916.000000
1547576298.330781,20202.000000,24749.000000
1547576298.331245,15525.000000,19921.000000
1547576298.331881,10879.000000,11987.000000
1547576298.333151,18512.000000,20729.000000
1547576298.333191,17986.000000,22385.000000
1547576298.333273,21578.000000,29522.000000
1547576298.334134,19353.000000,24552.000000
1547576298.335656,13808.000000,15581.000000
1547576298.337929,21065.000000,26041.000000
1547576298.338099,18764.000000,22485.000000
1547576298.338304,18026.000000,21377.000000
1547576298.338965,19812.000000,23627.000000
1547576298.338996,17876.000000,21113.000000
1547576298.340158,23002.000000,29305.000000
1547576298.341469,10507.000000,12267.000000
1547576298.341762,15394.000000,18127.000000
1547576298.342436,21492.000000,28291.000000
1547576298.343074,18002.000000,22168.000000
1547576298.344092,20086.000000,25189.000000
1547576298.344803,21187.000000,27708.000000
1547576298.345011,21313.000000,29302.000000
1547576298.345407,17821.000000,20365.000000
1547576298.345654,13347.000000,16032.000000
1547576298.346663,15659.000000,17617.000000
1547576298.346688,18351.000000,21842.000000
1547576298.347533,24737.000000,42806.000000
1547576298.348607,13537.000000,16463.000000
1547576298.349423,18349.000000,22325.000000
1547576298.349991,17575.000000,20601.000000
1547576298.350274,18098.000000,21586.000000
1547576298.350954,20656.000000,27565.000000
1547576298.351568,19996.000000,24083.000000
1547576298.351640,20421.000000,27535.000000
1547576298.352853,21579.000000,28219.000000
1547576298.352982,20881.000000,26779.000000
1547576298.353424,14619.000000,18383.000000
1547576298.353523,21548.000000,27953.000000
1547576298.353952,16637.000000,22357.000000
1547576298.354090,20332.000000,24732.000000
1547576298.354536,11535.000000,14643.000000
1547576298.354805,12442.000000,14903.000000
1547576298.354883,20531.000000,26505.000000
1547576298.355514,19488.000000,26008.000000
1547576298.356283,20609.000000,27344.000000
1547576298.356339,20554.000000,27187.000000
1547576298.356519,18909.000000,25704.000000
1547576298.356889,19183.000000,24905.000000
1547576298.357411,2238.000000,2888.000000
1547576298.358143,20058.000000,26454.000000
1547576298.358472,17869.000000,22388.000000
1547576298.358883,21886.000000,27876.000000
1547576298.358949,18116.000000,23252.000000
1547576298.359732,15811.000000,20082.000000
1547576298.359802,20314.000000,25382.000000
1547576298.361030,18442.000000,23583.000000
1547576298.361552,16810.000000,20632.000000
1547576298.361814,19419.000000,23928.000000
1547576298.363343,18102.000000,22240.000000
1547576298.363575,22164.000000,26908.000000
1547576298.363837,11600.000000,13127.000000
1547576298.364902,353383.000000,585271.000000
1547576298.365117,15972.000000,16258.000000
1547576298.365151,17962.000000,21056.000000
1547576298.365427,17770.000000,20942.000000
1547576298.365998,16352.000000,19857.000000
1547576298.366130,21827.000000,28851.000000
1547576298.367103,19834.000000,25639.000000
1547576298.367512,20529.000000,25531.000000
1547576298.368965,16718.000000,20033.000000
1547576298.369219,16795.000000,20339.000000
1547576298.369262,18480.000000,21986.000000
1547576298.370281,16728.000000,20172.000000
1547576298.371144,19018.000000,23760.000000
1547576298.372289,22501.000000,29219.000000
