>>Logging Name:Logging Name
>>FROM:01-30-2019 15:20:55   TO:01-30-2019 17:19:53
>>Sample Points:3570
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	01-30-2019	15:20:55	21.2	35.7	5.4
    2	01-30-2019	15:20:57	21.2	36.8	5.8
    3	01-30-2019	15:20:59	21.2	37.2	6.0
    4	01-30-2019	15:21:01	21.2	37.2	6.0
    5	01-30-2019	15:21:03	21.3	37.0	6.0
    6	01-30-2019	15:21:05	21.3	36.7	5.9
    7	01-30-2019	15:21:07	21.3	36.3	5.7
    8	01-30-2019	15:21:09	21.3	35.9	5.5
    9	01-30-2019	15:21:11	21.4	35.5	5.5
   10	01-30-2019	15:21:13	21.4	35.1	5.3
   11	01-30-2019	15:21:15	21.4	34.8	5.2
   12	01-30-2019	15:21:17	21.4	34.5	5.1
   13	01-30-2019	15:21:19	21.4	34.2	4.9
   14	01-30-2019	15:21:21	21.4	34.0	4.9
   15	01-30-2019	15:21:23	21.5	33.8	4.9
   16	01-30-2019	15:21:25	21.5	33.7	4.8
   17	01-30-2019	15:21:27	21.5	33.5	4.7
   18	01-30-2019	15:21:29	21.5	33.4	4.7
   19	01-30-2019	15:21:31	21.5	33.3	4.6
   20	01-30-2019	15:21:33	21.6	33.1	4.6
   21	01-30-2019	15:21:35	21.6	33.1	4.6
   22	01-30-2019	15:21:37	21.6	33.0	4.6
   23	01-30-2019	15:21:39	21.6	32.9	4.6
   24	01-30-2019	15:21:41	21.6	32.9	4.6
   25	01-30-2019	15:21:43	21.7	32.8	4.6
   26	01-30-2019	15:21:45	21.7	32.7	4.6
   27	01-30-2019	15:21:47	21.7	32.6	4.5
   28	01-30-2019	15:21:49	21.7	32.6	4.5
   29	01-30-2019	15:21:51	21.7	32.5	4.5
   30	01-30-2019	15:21:53	21.7	32.5	4.5
   31	01-30-2019	15:21:55	21.7	32.4	4.4
   32	01-30-2019	15:21:57	21.7	32.4	4.4
   33	01-30-2019	15:21:59	21.8	32.3	4.5
   34	01-30-2019	15:22:01	21.8	32.3	4.5
   35	01-30-2019	15:22:03	21.8	32.3	4.5
   36	01-30-2019	15:22:05	21.8	32.2	4.4
   37	01-30-2019	15:22:07	21.8	32.2	4.4
   38	01-30-2019	15:22:09	21.8	32.1	4.4
   39	01-30-2019	15:22:11	21.8	32.1	4.4
   40	01-30-2019	15:22:13	21.8	32.1	4.4
   41	01-30-2019	15:22:15	21.9	32.1	4.5
   42	01-30-2019	15:22:17	21.9	32.0	4.4
   43	01-30-2019	15:22:19	21.9	32.0	4.4
   44	01-30-2019	15:22:21	21.9	32.0	4.4
   45	01-30-2019	15:22:23	21.9	31.9	4.4
   46	01-30-2019	15:22:25	21.9	31.9	4.4
   47	01-30-2019	15:22:27	21.9	31.8	4.3
   48	01-30-2019	15:22:29	21.9	31.8	4.3
   49	01-30-2019	15:22:31	21.9	31.8	4.3
   50	01-30-2019	15:22:33	22.0	31.8	4.4
   51	01-30-2019	15:22:35	22.0	31.8	4.4
   52	01-30-2019	15:22:37	22.0	31.8	4.4
   53	01-30-2019	15:22:39	22.0	31.7	4.4
   54	01-30-2019	15:22:41	22.0	31.7	4.4
   55	01-30-2019	15:22:43	22.0	31.7	4.4
   56	01-30-2019	15:22:45	22.0	31.7	4.4
   57	01-30-2019	15:22:47	22.0	31.6	4.3
   58	01-30-2019	15:22:49	22.1	31.6	4.4
   59	01-30-2019	15:22:51	22.1	31.6	4.4
   60	01-30-2019	15:22:53	22.1	31.6	4.4
   61	01-30-2019	15:22:55	22.1	31.6	4.4
   62	01-30-2019	15:22:57	22.1	31.6	4.4
   63	01-30-2019	15:22:59	22.1	31.6	4.4
   64	01-30-2019	15:23:01	22.1	31.5	4.4
   65	01-30-2019	15:23:03	22.1	31.5	4.4
   66	01-30-2019	15:23:05	22.1	31.5	4.4
   67	01-30-2019	15:23:07	22.1	31.5	4.4
   68	01-30-2019	15:23:09	22.1	31.4	4.3
   69	01-30-2019	15:23:11	22.1	31.5	4.4
   70	01-30-2019	15:23:13	22.2	31.4	4.4
   71	01-30-2019	15:23:15	22.2	31.4	4.4
   72	01-30-2019	15:23:17	22.2	31.4	4.4
   73	01-30-2019	15:23:19	22.2	31.4	4.4
   74	01-30-2019	15:23:21	22.2	31.4	4.4
   75	01-30-2019	15:23:23	22.2	31.4	4.4
   76	01-30-2019	15:23:25	22.2	31.4	4.4
   77	01-30-2019	15:23:27	22.2	31.4	4.4
   78	01-30-2019	15:23:29	22.2	31.3	4.4
   79	01-30-2019	15:23:31	22.2	31.3	4.4
   80	01-30-2019	15:23:33	22.2	31.3	4.4
   81	01-30-2019	15:23:35	22.3	31.3	4.5
   82	01-30-2019	15:23:37	22.3	31.3	4.5
   83	01-30-2019	15:23:39	22.3	31.3	4.5
   84	01-30-2019	15:23:41	22.3	31.3	4.5
   85	01-30-2019	15:23:43	22.3	31.2	4.4
   86	01-30-2019	15:23:45	22.3	31.2	4.4
   87	01-30-2019	15:23:47	22.3	31.3	4.5
   88	01-30-2019	15:23:49	22.3	31.3	4.5
   89	01-30-2019	15:23:51	22.3	31.3	4.5
   90	01-30-2019	15:23:53	22.3	31.3	4.5
   91	01-30-2019	15:23:55	22.3	31.3	4.5
   92	01-30-2019	15:23:57	22.3	31.2	4.4
   93	01-30-2019	15:23:59	22.4	31.2	4.5
   94	01-30-2019	15:24:01	22.4	31.2	4.5
   95	01-30-2019	15:24:03	22.4	31.2	4.5
   96	01-30-2019	15:24:05	22.4	31.2	4.5
   97	01-30-2019	15:24:07	22.4	31.2	4.5
   98	01-30-2019	15:24:09	22.4	31.2	4.5
   99	01-30-2019	15:24:11	22.4	31.2	4.5
  100	01-30-2019	15:24:13	22.4	31.2	4.5
  101	01-30-2019	15:24:15	22.4	31.1	4.5
  102	01-30-2019	15:24:17	22.4	31.1	4.5
  103	01-30-2019	15:24:19	22.4	31.1	4.5
  104	01-30-2019	15:24:21	22.4	31.1	4.5
  105	01-30-2019	15:24:23	22.5	31.1	4.5
  106	01-30-2019	15:24:25	22.5	31.1	4.5
  107	01-30-2019	15:24:27	22.4	31.1	4.5
  108	01-30-2019	15:24:29	22.5	31.1	4.5
  109	01-30-2019	15:24:31	22.5	31.1	4.5
  110	01-30-2019	15:24:33	22.5	31.1	4.5
  111	01-30-2019	15:24:35	22.5	31.1	4.5
  112	01-30-2019	15:24:37	22.5	31.1	4.5
  113	01-30-2019	15:24:39	22.5	31.1	4.5
  114	01-30-2019	15:24:41	22.5	31.1	4.5
  115	01-30-2019	15:24:43	22.5	31.1	4.5
  116	01-30-2019	15:24:45	22.5	31.0	4.5
  117	01-30-2019	15:24:47	22.5	31.0	4.5
