>>Logging Name:Logging Name
>>FROM:01-30-2019 08:39:02   TO:01-30-2019 08:54:18
>>Sample Points:459
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	01-30-2019	08:39:02	20.4	36.0	4.8
    2	01-30-2019	08:39:04	20.4	36.3	4.9
    3	01-30-2019	08:39:06	20.4	36.5	5.0
    4	01-30-2019	08:39:08	20.4	36.9	5.1
    5	01-30-2019	08:39:10	20.4	37.2	5.3
    6	01-30-2019	08:39:12	20.4	37.3	5.3
    7	01-30-2019	08:39:14	20.4	37.3	5.3
    8	01-30-2019	08:39:16	20.4	37.1	5.2
    9	01-30-2019	08:39:18	20.4	36.9	5.1
   10	01-30-2019	08:39:20	20.4	36.7	5.1
   11	01-30-2019	08:39:22	20.5	36.5	5.1
   12	01-30-2019	08:39:24	20.5	36.3	5.0
   13	01-30-2019	08:39:26	20.5	36.1	4.9
   14	01-30-2019	08:39:28	20.5	35.9	4.8
   15	01-30-2019	08:39:30	20.5	35.7	4.8
   16	01-30-2019	08:39:32	20.5	35.5	4.7
   17	01-30-2019	08:39:34	20.5	35.4	4.6
   18	01-30-2019	08:39:36	20.5	35.2	4.6
   19	01-30-2019	08:39:38	20.5	35.1	4.5
   20	01-30-2019	08:39:40	20.5	35.0	4.5
   21	01-30-2019	08:39:42	20.5	34.9	4.4
   22	01-30-2019	08:39:44	20.5	34.8	4.4
   23	01-30-2019	08:39:46	20.5	34.7	4.4
   24	01-30-2019	08:39:48	20.5	34.6	4.3
   25	01-30-2019	08:39:50	20.5	34.5	4.3
   26	01-30-2019	08:39:52	20.5	34.4	4.2
   27	01-30-2019	08:39:54	20.5	34.4	4.2
   28	01-30-2019	08:39:56	20.5	34.3	4.2
   29	01-30-2019	08:39:58	20.5	34.2	4.1
   30	01-30-2019	08:40:00	20.6	34.2	4.2
   31	01-30-2019	08:40:02	20.6	34.1	4.2
   32	01-30-2019	08:40:04	20.6	34.1	4.2
   33	01-30-2019	08:40:06	20.6	34.0	4.2
   34	01-30-2019	08:40:08	20.6	34.0	4.2
   35	01-30-2019	08:40:10	20.6	33.9	4.1
   36	01-30-2019	08:40:12	20.6	33.9	4.1
   37	01-30-2019	08:40:14	20.6	33.9	4.1
   38	01-30-2019	08:40:16	20.6	33.8	4.1
   39	01-30-2019	08:40:18	20.6	33.8	4.1
   40	01-30-2019	08:40:20	20.6	33.8	4.1
   41	01-30-2019	08:40:22	20.6	33.7	4.0
   42	01-30-2019	08:40:24	20.6	33.7	4.0
   43	01-30-2019	08:40:26	20.6	33.7	4.0
   44	01-30-2019	08:40:28	20.6	33.7	4.0
   45	01-30-2019	08:40:30	20.6	33.6	4.0
   46	01-30-2019	08:40:32	20.6	33.6	4.0
   47	01-30-2019	08:40:34	20.6	33.6	4.0
   48	01-30-2019	08:40:36	20.6	33.5	3.9
   49	01-30-2019	08:40:38	20.6	33.5	3.9
   50	01-30-2019	08:40:40	20.6	33.5	3.9
   51	01-30-2019	08:40:42	20.6	33.5	3.9
   52	01-30-2019	08:40:44	20.6	33.5	3.9
   53	01-30-2019	08:40:46	20.6	33.5	3.9
   54	01-30-2019	08:40:48	20.6	33.4	3.9
   55	01-30-2019	08:40:50	20.6	33.4	3.9
   56	01-30-2019	08:40:52	20.6	33.4	3.9
   57	01-30-2019	08:40:54	20.6	33.4	3.9
   58	01-30-2019	08:40:56	20.6	33.3	3.9
   59	01-30-2019	08:40:58	20.6	33.3	3.9
   60	01-30-2019	08:41:00	20.6	33.3	3.9
   61	01-30-2019	08:41:02	20.6	33.3	3.9
   62	01-30-2019	08:41:04	20.6	33.3	3.9
   63	01-30-2019	08:41:06	20.6	33.3	3.9
   64	01-30-2019	08:41:08	20.6	33.3	3.9
   65	01-30-2019	08:41:10	20.6	33.3	3.9
   66	01-30-2019	08:41:12	20.6	33.2	3.8
   67	01-30-2019	08:41:14	20.6	33.2	3.8
   68	01-30-2019	08:41:16	20.6	33.2	3.8
   69	01-30-2019	08:41:18	20.6	33.2	3.8
   70	01-30-2019	08:41:20	20.7	33.2	3.9
   71	01-30-2019	08:41:22	20.6	33.1	3.8
   72	01-30-2019	08:41:24	20.6	33.1	3.8
   73	01-30-2019	08:41:26	20.6	33.1	3.8
   74	01-30-2019	08:41:28	20.6	33.1	3.8
   75	01-30-2019	08:41:30	20.6	33.1	3.8
   76	01-30-2019	08:41:32	20.6	33.1	3.8
   77	01-30-2019	08:41:34	20.6	33.1	3.8
   78	01-30-2019	08:41:36	20.7	33.1	3.9
   79	01-30-2019	08:41:38	20.7	33.1	3.9
   80	01-30-2019	08:41:40	20.6	33.1	3.8
   81	01-30-2019	08:41:42	20.6	33.0	3.7
   82	01-30-2019	08:41:44	20.6	33.0	3.7
   83	01-30-2019	08:41:46	20.6	33.0	3.7
   84	01-30-2019	08:41:48	20.6	33.0	3.7
   85	01-30-2019	08:41:50	20.7	33.0	3.8
   86	01-30-2019	08:41:52	20.6	33.0	3.7
   87	01-30-2019	08:41:54	20.7	33.0	3.8
   88	01-30-2019	08:41:56	20.7	33.0	3.8
   89	01-30-2019	08:41:58	20.7	33.0	3.8
   90	01-30-2019	08:42:00	20.6	33.0	3.7
   91	01-30-2019	08:42:02	20.7	32.9	3.8
   92	01-30-2019	08:42:04	20.6	32.9	3.7
   93	01-30-2019	08:42:06	20.7	32.9	3.8
   94	01-30-2019	08:42:08	20.6	32.9	3.7
   95	01-30-2019	08:42:10	20.6	32.8	3.6
   96	01-30-2019	08:42:12	20.6	32.9	3.7
   97	01-30-2019	08:42:14	20.6	32.8	3.6
   98	01-30-2019	08:42:16	20.6	32.8	3.6
   99	01-30-2019	08:42:18	20.6	32.8	3.6
  100	01-30-2019	08:42:20	20.6	32.8	3.6
  101	01-30-2019	08:42:22	20.6	32.8	3.6
  102	01-30-2019	08:42:24	20.6	32.8	3.6
  103	01-30-2019	08:42:26	20.6	32.8	3.6
  104	01-30-2019	08:42:28	20.6	32.8	3.6
  105	01-30-2019	08:42:30	20.6	32.8	3.6
  106	01-30-2019	08:42:32	20.6	32.8	3.6
  107	01-30-2019	08:42:34	20.6	32.8	3.6
  108	01-30-2019	08:42:36	20.6	32.8	3.6
  109	01-30-2019	08:42:38	20.6	32.8	3.6
  110	01-30-2019	08:42:40	20.6	32.8	3.6
  111	01-30-2019	08:42:42	20.7	32.8	3.7
  112	01-30-2019	08:42:44	20.7	32.8	3.7
  113	01-30-2019	08:42:46	20.6	32.8	3.6
  114	01-30-2019	08:42:48	20.6	32.7	3.6
  115	01-30-2019	08:42:50	20.7	32.7	3.7
  116	01-30-2019	08:42:52	20.7	32.7	3.7
  117	01-30-2019	08:42:54	20.6	32.7	3.6
  118	01-30-2019	08:42:56	20.6	32.7	3.6
  119	01-30-2019	08:42:58	20.6	32.7	3.6
  120	01-30-2019	08:43:00	20.6	32.7	3.6
  121	01-30-2019	08:43:02	20.6	32.7	3.6
  122	01-30-2019	08:43:04	20.6	32.7	3.6
  123	01-30-2019	08:43:06	20.6	32.7	3.6
  124	01-30-2019	08:43:08	20.6	32.7	3.6
  125	01-30-2019	08:43:10	20.7	32.7	3.7
  126	01-30-2019	08:43:12	20.7	32.7	3.7
  127	01-30-2019	08:43:14	20.6	32.7	3.6
  128	01-30-2019	08:43:16	20.6	32.7	3.6
  129	01-30-2019	08:43:18	20.6	32.6	3.6
  130	01-30-2019	08:43:20	20.6	32.6	3.6
  131	01-30-2019	08:43:22	20.6	32.6	3.6
  132	01-30-2019	08:43:24	20.6	32.6	3.6
  133	01-30-2019	08:43:26	20.6	32.6	3.6
  134	01-30-2019	08:43:28	20.6	32.6	3.6
  135	01-30-2019	08:43:30	20.7	32.6	3.6
  136	01-30-2019	08:43:32	20.6	32.6	3.6
  137	01-30-2019	08:43:34	20.6	32.6	3.6
  138	01-30-2019	08:43:36	20.7	32.6	3.6
  139	01-30-2019	08:43:38	20.6	32.6	3.6
  140	01-30-2019	08:43:40	20.6	32.6	3.6
  141	01-30-2019	08:43:42	20.6	32.6	3.6
  142	01-30-2019	08:43:44	20.6	32.6	3.6
  143	01-30-2019	08:43:46	20.6	32.6	3.6
  144	01-30-2019	08:43:48	20.6	32.6	3.6
  145	01-30-2019	08:43:50	20.6	32.6	3.6
  146	01-30-2019	08:43:52	20.6	32.6	3.6
  147	01-30-2019	08:43:54	20.6	32.6	3.6
  148	01-30-2019	08:43:56	20.6	32.5	3.5
  149	01-30-2019	08:43:58	20.6	32.6	3.6
  150	01-30-2019	08:44:00	20.6	32.6	3.6
  151	01-30-2019	08:44:02	20.6	32.6	3.6
  152	01-30-2019	08:44:04	20.6	32.5	3.5
  153	01-30-2019	08:44:06	20.6	32.6	3.6
  154	01-30-2019	08:44:08	20.6	32.5	3.5
  155	01-30-2019	08:44:10	20.6	32.5	3.5
  156	01-30-2019	08:44:12	20.7	32.5	3.6
  157	01-30-2019	08:44:14	20.6	32.5	3.5
  158	01-30-2019	08:44:16	20.7	32.5	3.6
  159	01-30-2019	08:44:18	20.7	32.5	3.6
  160	01-30-2019	08:44:20	20.7	32.5	3.6
  161	01-30-2019	08:44:22	20.7	32.5	3.6
  162	01-30-2019	08:44:24	20.6	32.5	3.5
  163	01-30-2019	08:44:26	20.6	32.5	3.5
  164	01-30-2019	08:44:28	20.6	32.5	3.5
  165	01-30-2019	08:44:30	20.6	32.5	3.5
  166	01-30-2019	08:44:32	20.6	32.5	3.5
  167	01-30-2019	08:44:34	20.6	32.5	3.5
