
Automatic Data Collection:
Thu Feb 21 16:12:11 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00895	 0.04965
0.05000	 -0.00279	 0.06319
0.10000	 -0.00388	 0.07860
0.15000	 0.00264	 0.07430
0.20000	 0.00389	 0.05998
0.25000	 0.00122	 0.06931
0.30000	 -0.00580	 0.06605
0.35000	 0.00307	 0.05219
0.40000	 0.00428	 0.05941
0.45000	 -0.00194	 0.07606
0.50000	 -0.00490	 0.08244
0.55000	 -0.00321	 0.06899
0.60000	 0.00631	 0.04928
0.65000	 0.00282	 0.05906
0.70000	 -0.00231	 0.06564
0.75000	 0.00377	 0.05952
0.80000	 -0.00050	 0.05892
0.85000	 -0.00886	 0.06864
0.90000	 -0.00730	 0.08437
0.95000	 0.00324	 0.04856
1.00000	 0.00321	 0.04249
1.05000	 0.00015	 0.07520
1.10000	 -0.00428	 0.07491
1.15000	 -0.00149	 0.06255
1.20000	 0.00129	 0.05430
1.25000	 -0.00436	 0.06146
1.30000	 -0.00385	 0.06509
1.35000	 0.00509	 0.05557
1.40000	 0.00879	 0.05820
1.45000	 -0.00312	 0.07791
1.50000	 -0.01034	 0.07652
1.55000	 -0.00355	 0.06255
1.60000	 -0.00183	 0.04881
1.65000	 -0.00392	 0.06203
1.70000	 -0.00496	 0.07225
1.75000	 -0.00248	 0.06824
1.80000	 0.00591	 0.05167
1.85000	 0.00459	 0.05701
1.90000	 0.00326	 0.06957
1.95000	 0.00963	 0.06512
2.00000	 0.00231	 0.04809
2.05000	 -0.00699	 0.05436
2.10000	 -0.00329	 0.07970
2.15000	 0.00243	 0.05975
2.20000	 -0.00250	 0.04856
2.25000	 -0.00347	 0.06235
2.30000	 -0.00782	 0.06235
2.35000	 -0.00389	 0.05407
2.40000	 -0.00132	 0.05580
2.45000	 -0.00566	 0.06362
2.50000	 -0.00614	 0.06348
2.55000	 0.00093	 0.05990
2.60000	 0.00245	 0.05421
2.65000	 -0.00199	 0.06925
2.70000	 -0.00547	 0.06659
2.75000	 -0.00147	 0.05566
2.80000	 0.00327	 0.05006
2.85000	 -0.00174	 0.07104
2.90000	 -0.00315	 0.08146
2.95000	 0.00381	 0.07029
3.00000	 0.01037	 0.05496
3.05000	 0.00431	 0.04957
3.10000	 0.00124	 0.07153
3.15000	 0.00450	 0.07447
3.20000	 0.00160	 0.06218
3.25000	 -0.00586	 0.05629
3.30000	 -0.00234	 0.06988
3.35000	 0.00485	 0.05456
3.40000	 0.00918	 0.04737
3.45000	 0.00231	 0.06478
3.50000	 0.00157	 0.07378
3.55000	 0.00526	 0.06403
3.60000	 0.00116	 0.06948
3.65000	 -0.00614	 0.07471
3.70000	 -0.00200	 0.06965
3.75000	 0.00637	 0.05430
3.80000	 0.00681	 0.04353
3.85000	 -0.00361	 0.06013
3.90000	 -0.00865	 0.08094
3.95000	 -0.00516	 0.07222
4.00000	 -0.00329	 0.05389
4.05000	 -0.00040	 0.04775
4.10000	 -0.00794	 0.06074
4.15000	 -0.00718	 0.06605
4.20000	 0.00143	 0.06172
4.25000	 -0.00368	 0.06980
4.30000	 -0.00980	 0.07852
