
Automatic Data Collection:
Thu Feb 21 16:13:03 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.01749	 0.16744
0.05000	 -0.01994	 0.18456
0.10000	 -0.01242	 0.19584
0.15000	 0.00412	 0.18138
0.20000	 0.01582	 0.16034
0.25000	 0.00369	 0.15157
0.30000	 0.00307	 0.17593
0.35000	 -0.01622	 0.17783
0.40000	 -0.01402	 0.16173
0.45000	 -0.00813	 0.15959
0.50000	 0.00166	 0.16785
0.55000	 -0.00022	 0.17232
0.60000	 -0.00656	 0.14158
0.65000	 -0.00025	 0.16314
0.70000	 -0.01000	 0.20751
0.75000	 -0.01020	 0.18771
0.80000	 -0.01003	 0.12978
0.85000	 -0.00368	 0.13131
0.90000	 0.00121	 0.15330
0.95000	 0.00293	 0.18444
1.00000	 0.00464	 0.18615
1.05000	 0.00461	 0.17772
1.10000	 -0.01042	 0.15979
1.15000	 -0.00414	 0.16995
1.20000	 -0.00591	 0.15572
1.25000	 -0.01518	 0.17096
1.30000	 -0.00887	 0.16115
1.35000	 -0.00042	 0.15220
1.40000	 0.00540	 0.13812
1.45000	 -0.00606	 0.17489
1.50000	 -0.01444	 0.20095
1.55000	 -0.01044	 0.18274
1.60000	 -0.01064	 0.17798
1.65000	 0.00175	 0.13483
1.70000	 0.00951	 0.13826
1.75000	 0.01320	 0.15910
1.80000	 0.00265	 0.15691
1.85000	 -0.00242	 0.19143
1.90000	 -0.01766	 0.19004
1.95000	 -0.00951	 0.16135
2.00000	 -0.00476	 0.15578
2.05000	 -0.01545	 0.16464
2.10000	 -0.01596	 0.19229
2.15000	 -0.01667	 0.17301
2.20000	 -0.00318	 0.15766
2.25000	 -0.00620	 0.15751
2.30000	 -0.01852	 0.14542
2.35000	 -0.00685	 0.19330
2.40000	 0.00291	 0.15662
2.45000	 -0.00563	 0.16487
2.50000	 0.00239	 0.16063
2.55000	 -0.00045	 0.16594
2.60000	 -0.00333	 0.13581
2.65000	 -0.02294	 0.15428
2.70000	 -0.01762	 0.18695
2.75000	 -0.01241	 0.18456
2.80000	 -0.00577	 0.17772
2.85000	 0.00687	 0.15316
2.90000	 -0.01005	 0.13968
2.95000	 0.00899	 0.15925
3.00000	 -0.00337	 0.17336
3.05000	 -0.00354	 0.19810
3.10000	 -0.00014	 0.19356
3.15000	 -0.00743	 0.15457
