
Automatic Data Collection:
Thu Feb 21 16:12:36 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.01242	 0.13209
0.05000	 -0.01000	 0.12854
0.10000	 -0.00220	 0.12395
0.15000	 0.00492	 0.14571
0.20000	 -0.00447	 0.15290
0.25000	 -0.00853	 0.14530
0.30000	 0.00338	 0.12960
0.35000	 0.00192	 0.10706
0.40000	 -0.00144	 0.12357
0.45000	 -0.00214	 0.14764
0.50000	 -0.00340	 0.14028
0.55000	 -0.00237	 0.11887
0.60000	 -0.01247	 0.12753
0.65000	 -0.00941	 0.13408
0.70000	 0.00008	 0.12908
0.75000	 -0.00119	 0.11555
0.80000	 -0.00530	 0.11231
0.85000	 -0.00851	 0.14320
0.90000	 -0.00434	 0.14378
0.95000	 -0.01329	 0.14903
1.00000	 -0.00661	 0.13676
1.05000	 0.00453	 0.12317
1.10000	 -0.01081	 0.11656
1.15000	 -0.00509	 0.13102
1.20000	 -0.01126	 0.15988
1.25000	 -0.00727	 0.16635
1.30000	 -0.00858	 0.15076
1.35000	 -0.00278	 0.11243
1.40000	 -0.00321	 0.11760
1.45000	 -0.00154	 0.13766
1.50000	 0.00074	 0.14251
1.55000	 -0.00357	 0.15780
1.60000	 -0.00168	 0.16687
1.65000	 -0.00730	 0.15682
1.70000	 -0.00310	 0.11514
1.75000	 -0.00121	 0.10712
1.80000	 -0.00858	 0.12900
1.85000	 -0.00968	 0.14880
1.90000	 -0.00608	 0.15959
1.95000	 0.00062	 0.13818
2.00000	 0.00402	 0.12848
2.05000	 0.00443	 0.12692
2.10000	 0.00521	 0.13376
2.15000	 -0.00186	 0.13347
2.20000	 -0.01478	 0.15018
2.25000	 -0.01121	 0.15876
2.30000	 -0.00470	 0.10452
2.35000	 0.00533	 0.10977
2.40000	 0.00237	 0.13486
2.45000	 -0.00104	 0.15425
2.50000	 0.00169	 0.15763
2.55000	 0.00096	 0.15041
2.60000	 -0.00985	 0.13743
2.65000	 -0.00938	 0.12579
2.70000	 -0.00140	 0.12499
2.75000	 -0.00124	 0.12224
2.80000	 -0.01348	 0.12940
2.85000	 -0.01662	 0.14637
2.90000	 -0.00875	 0.13618
2.95000	 0.00716	 0.14857
3.00000	 -0.00233	 0.13301
3.05000	 -0.00244	 0.15402
3.10000	 -0.00465	 0.13924
3.15000	 0.00012	 0.12522
3.20000	 -0.00006	 0.13777
3.25000	 -0.00617	 0.14375
3.30000	 -0.00061	 0.14170
3.35000	 -0.00434	 0.13665
3.40000	 -0.01090	 0.11846
3.45000	 -0.01166	 0.13402
3.50000	 -0.00667	 0.13399
3.55000	 -0.00231	 0.13526
3.60000	 -0.00774	 0.14048
3.65000	 -0.01149	 0.13185
3.70000	 0.00039	 0.11159
3.75000	 -0.00194	 0.12458
3.80000	 -0.00321	 0.13569
3.85000	 -0.00079	 0.16499
3.90000	 -0.00092	 0.14253
3.95000	 -0.00135	 0.14724
4.00000	 -0.00278	 0.12337
4.05000	 -0.00509	 0.14213
4.10000	 0.00192	 0.13555
4.15000	 0.00036	 0.12493
4.20000	 -0.00299	 0.14207
4.25000	 -0.01028	 0.15642
4.30000	 -0.00565	 0.14932
4.35000	 -0.00192	 0.12452
4.40000	 -0.00158	 0.12135
4.45000	 -0.01515	 0.14747
4.50000	 0.00285	 0.13165
4.55000	 -0.00459	 0.12905
4.60000	 -0.00341	 0.14421
4.65000	 0.00932	 0.15821
4.70000	 -0.00164	 0.13979
4.75000	 0.00335	 0.13846
4.80000	 -0.00592	 0.15191
4.85000	 -0.00755	 0.13356
4.90000	 0.00264	 0.13708
4.95000	 -0.00461	 0.12937
5.00000	 -0.00267	 0.14929
5.05000	 -0.00284	 0.16427
5.10000	 -0.01501	 0.13266
5.15000	 0.00355	 0.13789
5.20000	 0.00068	 0.11878
5.25000	 -0.00578	 0.14606
5.30000	 0.00431	 0.14759
5.35000	 0.00037	 0.13569
5.40000	 -0.01087	 0.13240
5.45000	 -0.01281	 0.15186
5.50000	 -0.00298	 0.12582
5.55000	 -0.00354	 0.11162
5.60000	 -0.00088	 0.11474
5.65000	 -0.01991	 0.12836
5.70000	 -0.00149	 0.14851
5.75000	 0.00580	 0.14522
5.80000	 -0.00397	 0.12008
5.85000	 -0.00518	 0.13145
5.90000	 0.00772	 0.13985
5.95000	 0.00416	 0.14103
6.00000	 -0.00433	 0.16655
6.05000	 -0.00186	 0.17746
6.10000	 0.00547	 0.15717
6.15000	 0.01118	 0.13439
6.20000	 -0.00351	 0.10443
6.25000	 -0.01645	 0.11312
6.30000	 -0.00898	 0.13861
6.35000	 -0.00810	 0.14949
6.40000	 -0.00403	 0.15440
6.45000	 -0.01295	 0.16196
6.50000	 -0.00788	 0.13024
6.55000	 0.00231	 0.11283
6.60000	 0.00019	 0.11742
6.65000	 -0.00513	 0.15861
6.70000	 -0.00856	 0.16231
6.75000	 0.00107	 0.15922
6.80000	 -0.00397	 0.12169
6.85000	 -0.01047	 0.14637
6.90000	 0.00400	 0.13783
6.95000	 0.00955	 0.14473
7.00000	 0.00138	 0.15480
7.05000	 -0.00171	 0.15694
7.10000	 -0.00417	 0.13763
7.15000	 -0.00898	 0.11517
7.20000	 -0.00968	 0.13122
7.25000	 -0.00606	 0.13838
7.30000	 -0.01017	 0.15665
7.35000	 -0.00468	 0.14479
7.40000	 -0.00678	 0.14582
7.45000	 -0.01292	 0.15734
7.50000	 -0.00363	 0.14926
7.55000	 -0.00439	 0.13711
7.60000	 -0.00057	 0.12631
7.65000	 -0.00668	 0.14100
7.70000	 -0.00223	 0.15243
7.75000	 0.00310	 0.15370
7.80000	 0.00256	 0.12305
7.85000	 -0.01417	 0.13711
7.90000	 -0.00544	 0.13569
7.95000	 -0.00980	 0.12992
8.00000	 -0.00403	 0.12978
8.05000	 -0.00678	 0.15393
8.10000	 0.00153	 0.14712
8.15000	 -0.00521	 0.13347
8.20000	 -0.00543	 0.11615
8.25000	 0.00231	 0.11996
8.30000	 -0.00451	 0.16487
8.35000	 0.00015	 0.15717
8.40000	 -0.01193	 0.14845
8.45000	 -0.01193	 0.14453
8.50000	 -0.01103	 0.11203
8.55000	 0.00034	 0.11078
8.60000	 -0.01323	 0.12686
8.65000	 -0.01489	 0.17437
8.70000	 -0.01238	 0.18687
8.75000	 -0.01358	 0.17189
8.80000	 -0.02095	 0.12409
8.85000	 -0.00323	 0.10934
8.90000	 -0.00095	 0.12386
8.95000	 0.00087	 0.16490
9.00000	 0.00521	 0.17555
9.05000	 -0.00726	 0.17076
9.10000	 -0.00309	 0.15001
9.15000	 0.00657	 0.11240
9.20000	 0.01006	 0.08963
9.25000	 -0.01107	 0.12602
9.30000	 -0.00017	 0.16378
9.35000	 0.01087	 0.16909
9.40000	 -0.01065	 0.14152
9.45000	 -0.00716	 0.13691
9.50000	 -0.00861	 0.14395
9.55000	 -0.00061	 0.13587
9.60000	 -0.00177	 0.12995
9.65000	 -0.00796	 0.15350
9.70000	 -0.00192	 0.14822
9.75000	 0.00436	 0.14152
9.80000	 -0.00385	 0.12490
9.85000	 -0.01757	 0.14334
9.90000	 -0.01196	 0.15007
9.95000	 -0.00409	 0.13968
