
Automatic Data Collection:
Thu Feb 21 16:15:27 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.03226	 0.53467
0.05000	 -0.01659	 0.47541
0.10000	 -0.01900	 0.50234
0.15000	 0.03235	 0.57514
0.20000	 0.02897	 0.56480
0.25000	 0.03937	 0.48355
0.30000	 0.01865	 0.51435
0.35000	 -0.01407	 0.59641
0.40000	 -0.00427	 0.44701
0.45000	 -0.03202	 0.48052
0.50000	 -0.01250	 0.55086
0.55000	 -0.00746	 0.53435
0.60000	 -0.03759	 0.54368
0.65000	 -0.08382	 0.51222
0.70000	 -0.00926	 0.44384
0.75000	 -0.01683	 0.48546
0.80000	 -0.01301	 0.60654
0.85000	 0.02371	 0.54151
0.90000	 -0.05065	 0.50610
0.95000	 -0.03333	 0.54269
1.00000	 0.04179	 0.46759
1.05000	 -0.01020	 0.56844
1.10000	 0.02376	 0.46606
1.15000	 -0.07124	 0.50621
1.20000	 -0.00606	 0.45299
1.25000	 0.00524	 0.45703
1.30000	 0.03168	 0.52653
1.35000	 0.00313	 0.54558
1.40000	 0.00552	 0.44952
1.45000	 -0.01121	 0.52538
1.50000	 -0.00247	 0.58016
1.55000	 0.01408	 0.46921
1.60000	 0.01151	 0.54353
1.65000	 -0.02179	 0.50376
1.70000	 -0.00234	 0.43143
1.75000	 -0.04187	 0.56492
1.80000	 -0.01717	 0.50309
1.85000	 -0.00071	 0.50486
1.90000	 0.00036	 0.51779
1.95000	 0.01540	 0.48661
2.00000	 -0.02266	 0.51845
2.05000	 -0.01236	 0.57560
2.10000	 -0.07265	 0.50737
2.15000	 -0.04793	 0.48107
2.20000	 -0.06387	 0.50116
2.25000	 -0.06814	 0.48413
2.30000	 0.04559	 0.48762
2.35000	 0.01881	 0.59918
2.40000	 -0.03033	 0.65668
2.45000	 -0.00721	 0.50055
2.50000	 0.00588	 0.44401
2.55000	 -0.01269	 0.38880
2.60000	 -0.10742	 0.58244
2.65000	 -0.04896	 0.42744
2.70000	 0.01228	 0.54650
2.75000	 -0.07059	 0.57586
2.80000	 -0.01000	 0.50341
2.85000	 -0.03404	 0.48592
2.90000	 -0.05955	 0.53611
2.95000	 -0.03512	 0.48044
3.00000	 -0.02621	 0.48748
3.05000	 -0.02264	 0.54489
3.10000	 -0.01171	 0.48454
3.15000	 -0.01720	 0.47645
3.20000	 -0.04207	 0.53271
3.25000	 -0.03120	 0.43486
3.30000	 0.03452	 0.49605
3.35000	 0.00893	 0.67160
3.40000	 -0.08072	 0.50465
3.45000	 -0.02824	 0.49712
3.50000	 0.00011	 0.46794
3.55000	 0.00205	 0.46872
3.60000	 -0.00168	 0.51637
3.65000	 -0.02399	 0.57294
3.70000	 0.01175	 0.50211
3.75000	 0.00693	 0.58553
3.80000	 -0.05607	 0.48679
3.85000	 -0.00489	 0.51657
3.90000	 -0.02270	 0.53724
3.95000	 0.02556	 0.48534
4.00000	 -0.02995	 0.46577
4.05000	 -0.02213	 0.53978
4.10000	 0.01974	 0.48537
4.15000	 0.00661	 0.51063
4.20000	 0.02017	 0.58408
4.25000	 -0.00168	 0.47077
4.30000	 0.00822	 0.51813
4.35000	 -0.04736	 0.46121
4.40000	 -0.00499	 0.50364
4.45000	 -0.00734	 0.48047
4.50000	 -0.00903	 0.63385
4.55000	 -0.02354	 0.48350
4.60000	 0.00259	 0.56769
4.65000	 -0.01225	 0.62983
4.70000	 -0.01264	 0.42285
4.75000	 -0.01382	 0.45501
4.80000	 0.04165	 0.59043
4.85000	 -0.02097	 0.43400
4.90000	 0.02269	 0.55600
4.95000	 -0.00693	 0.54209
5.00000	 -0.06401	 0.51095
5.05000	 -0.00937	 0.52924
5.10000	 -0.04958	 0.47767
5.15000	 -0.00906	 0.52035
5.20000	 -0.01686	 0.48350
5.25000	 -0.00907	 0.42672
5.30000	 -0.03454	 0.50838
5.35000	 0.01534	 0.61012
5.40000	 0.00707	 0.49972
5.45000	 0.01600	 0.54873
5.50000	 -0.00448	 0.52852
5.55000	 0.02923	 0.48736
5.60000	 -0.01586	 0.46491
5.65000	 -0.05215	 0.54500
5.70000	 -0.04065	 0.45573
5.75000	 -0.03776	 0.49426
5.80000	 0.05680	 0.56758
5.85000	 0.02017	 0.56654
5.90000	 0.00188	 0.56192
5.95000	 0.04340	 0.52714
6.00000	 0.02579	 0.53559
6.05000	 -0.01438	 0.59754
6.10000	 -0.03041	 0.44716
6.15000	 -0.02680	 0.50647
6.20000	 -0.04793	 0.51617
6.25000	 -0.00137	 0.44014
6.30000	 -0.03889	 0.49273
6.35000	 -0.09027	 0.50090
6.40000	 -0.02329	 0.47484
6.45000	 -0.03267	 0.52855
6.50000	 -0.07123	 0.43183
