
Automatic Data Collection:
Thu Feb 21 16:14:14 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.03396	 0.45030
0.05000	 0.02680	 0.43351
0.10000	 -0.05628	 0.36097
0.15000	 -0.01326	 0.42381
0.20000	 -0.04265	 0.40987
0.25000	 -0.04299	 0.50803
0.30000	 0.00428	 0.41446
0.35000	 0.01075	 0.44491
0.40000	 -0.02683	 0.42981
0.45000	 0.04925	 0.41220
0.50000	 0.00428	 0.43027
0.55000	 -0.03951	 0.48979
0.60000	 -0.02630	 0.37353
0.65000	 -0.07572	 0.45585
0.70000	 -0.00070	 0.37901
0.75000	 -0.01830	 0.44993
0.80000	 -0.03015	 0.47596
0.85000	 -0.08329	 0.39870
0.90000	 -0.03734	 0.42756
0.95000	 0.02390	 0.46702
1.00000	 -0.01531	 0.45264
1.05000	 0.01769	 0.47287
1.10000	 -0.02870	 0.46947
1.15000	 -0.00963	 0.41555
1.20000	 0.00067	 0.42952
1.25000	 0.00820	 0.51467
1.30000	 -0.00523	 0.47775
1.35000	 -0.01037	 0.45215
1.40000	 0.00163	 0.46918
1.45000	 -0.03531	 0.44554
1.50000	 -0.05141	 0.45408
1.55000	 -0.05448	 0.39214
1.60000	 -0.04800	 0.42003
1.65000	 0.00262	 0.43971
1.70000	 -0.02864	 0.46863
1.75000	 -0.01146	 0.44222
1.80000	 0.02818	 0.43590
1.85000	 -0.00991	 0.48243
1.90000	 -0.00760	 0.45114
1.95000	 -0.04953	 0.45948
2.00000	 -0.03142	 0.48500
2.05000	 -0.04820	 0.42453
2.10000	 -0.00791	 0.44421
2.15000	 -0.03027	 0.43616
2.20000	 -0.02644	 0.44918
2.25000	 -0.00569	 0.42184
2.30000	 0.00547	 0.44231
2.35000	 0.01437	 0.43593
2.40000	 0.01572	 0.43841
2.45000	 0.01330	 0.47495
2.50000	 -0.02767	 0.44410
2.55000	 -0.03940	 0.47787
2.60000	 -0.06057	 0.35993
2.65000	 -0.04821	 0.40383
2.70000	 -0.03055	 0.45579
2.75000	 -0.00625	 0.42167
