
Automatic Data Collection:
Thu Feb 21 16:35:46 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00191	 0.08824
0.05000	 0.00636	 0.08700
0.10000	 0.00391	 0.07260
0.15000	 -0.00397	 0.08671
0.20000	 -0.00729	 0.09684
0.25000	 0.00064	 0.09283
0.30000	 0.00268	 0.07525
0.35000	 -0.00411	 0.08215
0.40000	 -0.00226	 0.08423
0.45000	 0.00504	 0.08253
0.50000	 0.00938	 0.07563
0.55000	 0.00099	 0.08891
0.60000	 -0.00453	 0.10210
0.65000	 -0.00047	 0.09335
0.70000	 0.00893	 0.07598
0.75000	 0.00572	 0.07462
0.80000	 -0.00006	 0.08778
0.85000	 -0.00118	 0.09474
0.90000	 0.00476	 0.08163
0.95000	 -0.00242	 0.07294
1.00000	 -0.00830	 0.08175
1.05000	 0.00296	 0.08348
1.10000	 0.00045	 0.07566
1.15000	 -0.00178	 0.07182
1.20000	 -0.00271	 0.08888
1.25000	 0.00372	 0.09399
1.30000	 -0.00200	 0.08400
1.35000	 -0.00609	 0.08741
1.40000	 -0.00568	 0.09191
1.45000	 -0.00144	 0.07929
1.50000	 0.00215	 0.06558
1.55000	 -0.00082	 0.08123
1.60000	 -0.00208	 0.09612
1.65000	 -0.00006	 0.09794
1.70000	 0.00324	 0.08059
1.75000	 0.00132	 0.08703
1.80000	 -0.00368	 0.08665
1.85000	 0.00084	 0.07955
1.90000	 0.00738	 0.07081
1.95000	 0.00495	 0.08033
2.00000	 -0.00440	 0.09439
2.05000	 -0.00521	 0.09632
2.10000	 0.00233	 0.07520
2.15000	 -0.00512	 0.06599
2.20000	 -0.00471	 0.08218
2.25000	 -0.00406	 0.08328
2.30000	 -0.00031	 0.07361
2.35000	 -0.00375	 0.07219
2.40000	 -0.00333	 0.09462
2.45000	 0.00372	 0.09751
2.50000	 0.00245	 0.08963
2.55000	 -0.00673	 0.09214
2.60000	 -0.00383	 0.08284
2.65000	 0.00140	 0.07722
2.70000	 0.00215	 0.06784
2.75000	 -0.00206	 0.08608
2.80000	 -0.00648	 0.09537
2.85000	 -0.00071	 0.09298
2.90000	 0.00355	 0.07263
2.95000	 -0.00177	 0.08149
3.00000	 -0.00772	 0.09003
3.05000	 -0.00594	 0.08437
3.10000	 0.00229	 0.07303
3.15000	 0.00248	 0.07436
3.20000	 0.00222	 0.08994
3.25000	 -0.00261	 0.09693
3.30000	 0.00073	 0.08082
3.35000	 -0.00710	 0.07017
3.40000	 0.00203	 0.09072
3.45000	 0.00612	 0.08795
3.50000	 0.00155	 0.06939
3.55000	 -0.00326	 0.06642
3.60000	 -0.00434	 0.08971
3.65000	 -0.00529	 0.10013
3.70000	 -0.00264	 0.09384
