
Automatic Data Collection:
Thu Feb 21 16:36:13 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00312	 0.05251
0.05000	 0.00209	 0.05768
0.10000	 0.00426	 0.06276
0.15000	 0.00322	 0.06235
0.20000	 -0.00287	 0.05135
0.25000	 -0.00805	 0.06887
0.30000	 -0.00000	 0.06495
0.35000	 0.00285	 0.05418
0.40000	 -0.00078	 0.06108
0.45000	 -0.00250	 0.05701
0.50000	 0.00361	 0.06258
0.55000	 0.00701	 0.04974
0.60000	 0.00291	 0.06354
0.65000	 -0.00323	 0.06622
0.70000	 0.00043	 0.06659
0.75000	 0.00273	 0.05245
0.80000	 -0.00309	 0.05791
0.85000	 -0.00482	 0.06050
0.90000	 -0.00262	 0.06088
0.95000	 0.00729	 0.05156
1.00000	 0.00268	 0.05597
1.05000	 -0.00763	 0.06928
1.10000	 0.00208	 0.06668
1.15000	 0.00150	 0.05516
1.20000	 -0.00383	 0.05476
1.25000	 -0.00357	 0.07061
1.30000	 0.00319	 0.06937
1.35000	 -0.00003	 0.05404
1.40000	 -0.00450	 0.04365
1.45000	 -0.00425	 0.06365
1.50000	 0.00175	 0.06466
1.55000	 0.00482	 0.05185
1.60000	 0.00284	 0.05802
1.65000	 -0.00247	 0.06905
1.70000	 0.00144	 0.06506
1.75000	 -0.00056	 0.04587
1.80000	 -0.00461	 0.06391
1.85000	 -0.00675	 0.06784
1.90000	 -0.00352	 0.06908
1.95000	 0.00366	 0.05441
2.00000	 -0.00025	 0.05369
2.05000	 -0.00544	 0.06429
2.10000	 -0.00257	 0.06931
2.15000	 0.00076	 0.05427
2.20000	 0.00150	 0.05947
2.25000	 -0.00380	 0.06642
2.30000	 0.00341	 0.06847
2.35000	 0.00478	 0.05851
2.40000	 -0.00036	 0.05375
2.45000	 -0.00222	 0.05998
2.50000	 0.00212	 0.06671
2.55000	 0.00426	 0.06022
2.60000	 0.00256	 0.05312
2.65000	 0.00040	 0.07064
2.70000	 0.00741	 0.06584
2.75000	 0.00417	 0.05297
2.80000	 -0.00306	 0.06059
2.85000	 -0.00312	 0.05903
2.90000	 0.00033	 0.05993
2.95000	 0.00588	 0.04792
3.00000	 0.00457	 0.06290
3.05000	 -0.00240	 0.07058
3.10000	 -0.00302	 0.06625
3.15000	 0.00354	 0.04630
3.20000	 -0.00050	 0.05236
3.25000	 -0.00693	 0.05955
3.30000	 -0.00011	 0.05918
3.35000	 0.00611	 0.04705
3.40000	 0.00119	 0.05537
3.45000	 -0.00225	 0.06991
3.50000	 0.00554	 0.07499
3.55000	 0.00267	 0.06019
3.60000	 -0.00374	 0.05251
3.65000	 -0.00501	 0.07165
3.70000	 0.00186	 0.06657
3.75000	 0.00453	 0.05574
3.80000	 0.00064	 0.04189
3.85000	 -0.00161	 0.06027
3.90000	 0.00220	 0.06957
3.95000	 0.00020	 0.04896
4.00000	 -0.00318	 0.05869
4.05000	 -0.00541	 0.06573
4.10000	 -0.00009	 0.06149
4.15000	 0.00206	 0.04873
4.20000	 0.00194	 0.06102
4.25000	 -0.00304	 0.06587
4.30000	 -0.00030	 0.07064
4.35000	 0.00245	 0.05721
4.40000	 -0.00005	 0.05222
4.45000	 -0.00692	 0.06169
4.50000	 -0.00495	 0.06697
4.55000	 0.00242	 0.04856
4.60000	 0.00046	 0.05144
4.65000	 -0.00378	 0.06169
4.70000	 0.00115	 0.06535
4.75000	 0.00194	 0.05649
4.80000	 -0.00315	 0.05190
4.85000	 -0.00338	 0.06221
4.90000	 0.00267	 0.06905
4.95000	 0.00248	 0.05854
5.00000	 -0.00636	 0.05000
5.05000	 -0.00693	 0.06108
5.10000	 -0.00158	 0.05949
5.15000	 -0.00031	 0.04700
5.20000	 -0.00355	 0.06267
5.25000	 -0.00482	 0.06264
5.30000	 0.00119	 0.05623
5.35000	 0.00636	 0.04931
5.40000	 0.00462	 0.07075
5.45000	 -0.00141	 0.07219
5.50000	 0.00174	 0.06665
5.55000	 0.00509	 0.04746
5.60000	 -0.00250	 0.05540
5.65000	 -0.00577	 0.05923
5.70000	 0.00341	 0.06163
5.75000	 0.00640	 0.05089
5.80000	 0.00527	 0.05398
5.85000	 -0.00164	 0.06694
5.90000	 0.00299	 0.06417
5.95000	 0.00202	 0.04581
6.00000	 -0.00219	 0.04385
6.05000	 -0.00203	 0.06633
6.10000	 0.00612	 0.07494
6.15000	 0.00665	 0.06169
6.20000	 0.00009	 0.05340
6.25000	 -0.00337	 0.06844
6.30000	 0.00077	 0.05141
6.35000	 0.00600	 0.04056
6.40000	 0.00254	 0.06010
6.45000	 -0.00240	 0.06469
6.50000	 0.00140	 0.06654
6.55000	 0.00313	 0.05153
6.60000	 -0.00090	 0.06616
6.65000	 -0.00599	 0.06478
