
Automatic Data Collection:
Thu Feb 21 16:39:23 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.01228	 0.57785
0.05000	 0.00647	 0.66767
0.10000	 -0.00123	 0.52624
0.15000	 0.01250	 0.57519
0.20000	 0.00322	 0.55519
0.25000	 -0.00247	 0.43140
0.30000	 -0.01636	 0.52494
0.35000	 -0.03644	 0.52015
0.40000	 0.01385	 0.39924
0.45000	 -0.04931	 0.57739
0.50000	 -0.02304	 0.64796
0.55000	 0.00496	 0.48982
0.60000	 0.02478	 0.50087
0.65000	 0.03582	 0.50774
0.70000	 -0.02582	 0.42868
0.75000	 0.00101	 0.61800
0.80000	 0.04925	 0.48938
0.85000	 0.00442	 0.56250
0.90000	 0.04807	 0.64297
0.95000	 -0.03958	 0.51424
1.00000	 -0.02543	 0.61286
1.05000	 -0.02070	 0.58798
1.10000	 -0.05012	 0.52258
1.15000	 -0.01872	 0.57756
1.20000	 -0.02453	 0.46144
1.25000	 0.04401	 0.44185
1.30000	 0.04235	 0.60706
1.35000	 -0.00216	 0.61384
1.40000	 0.03188	 0.54700
1.45000	 0.03413	 0.60666
1.50000	 -0.01055	 0.52082
1.55000	 0.00158	 0.47438
1.60000	 0.00881	 0.60123
1.65000	 0.01130	 0.58218
1.70000	 -0.05341	 0.62109
1.75000	 -0.03857	 0.66346
1.80000	 -0.02678	 0.47062
1.85000	 -0.02807	 0.48751
1.90000	 0.01451	 0.59098
1.95000	 0.01593	 0.58645
2.00000	 0.02464	 0.61563
2.05000	 -0.03702	 0.45469
2.10000	 -0.01988	 0.45535
2.15000	 0.01852	 0.56506
2.20000	 -0.00693	 0.50142
2.25000	 0.01482	 0.53406
2.30000	 0.00147	 0.67930
2.35000	 -0.00113	 0.57586
2.40000	 -0.03002	 0.55133
2.45000	 -0.05652	 0.52841
2.50000	 0.01461	 0.42231
2.55000	 -0.00098	 0.52359
2.60000	 -0.02573	 0.57595
2.65000	 -0.01222	 0.46116
2.70000	 -0.05179	 0.56685
2.75000	 0.00541	 0.58740
2.80000	 -0.01963	 0.59661
2.85000	 0.00826	 0.59984
2.90000	 0.03985	 0.43711
2.95000	 0.00340	 0.46248
3.00000	 0.01138	 0.63942
3.05000	 -0.06091	 0.58616
3.10000	 -0.03965	 0.44338
3.15000	 -0.06152	 0.50774
3.20000	 -0.04337	 0.44606
3.25000	 -0.04502	 0.68029
3.30000	 -0.04167	 0.67887
3.35000	 -0.03123	 0.52261
3.40000	 -0.00937	 0.60071
3.45000	 -0.01810	 0.53482
3.50000	 -0.04615	 0.39971
3.55000	 -0.01335	 0.62236
3.60000	 0.02355	 0.59609
3.65000	 0.04330	 0.55955
3.70000	 -0.01245	 0.58660
3.75000	 0.01285	 0.56255
3.80000	 -0.01129	 0.48722
3.85000	 -0.05090	 0.58983
3.90000	 -0.04472	 0.54573
3.95000	 -0.00307	 0.52396
4.00000	 0.00692	 0.62201
4.05000	 0.03475	 0.38005
4.10000	 0.00955	 0.46041
4.15000	 0.00564	 0.64542
4.20000	 0.04202	 0.57932
4.25000	 -0.00743	 0.63465
4.30000	 0.01295	 0.67258
4.35000	 -0.00523	 0.49487
4.40000	 0.00371	 0.59745
4.45000	 -0.01546	 0.50151
4.50000	 0.01186	 0.57164
4.55000	 -0.04562	 0.66785
4.60000	 0.02005	 0.56815
4.65000	 -0.02701	 0.57476
4.70000	 -0.00206	 0.56760
4.75000	 -0.02348	 0.34642
4.80000	 0.02011	 0.46124
4.85000	 -0.00003	 0.62065
4.90000	 -0.00425	 0.56986
4.95000	 -0.03244	 0.58521
5.00000	 -0.05403	 0.45844
5.05000	 -0.04652	 0.38686
5.10000	 0.00392	 0.55964
5.15000	 -0.06245	 0.68944
5.20000	 -0.06245	 0.56671
5.25000	 -0.01410	 0.51522
5.30000	 -0.00451	 0.45345
5.35000	 0.00862	 0.49155
5.40000	 0.02697	 0.61970
5.45000	 -0.01526	 0.65936
5.50000	 0.01551	 0.56414
5.55000	 -0.00208	 0.55594
5.60000	 0.00701	 0.48425
5.65000	 0.02507	 0.64325
5.70000	 -0.02886	 0.56674
5.75000	 -0.02039	 0.54850
5.80000	 -0.05319	 0.56325
5.85000	 -0.02886	 0.44644
5.90000	 -0.02585	 0.37549
5.95000	 0.01273	 0.51190
6.00000	 -0.01205	 0.62885
6.05000	 0.02056	 0.60313
6.10000	 -0.00414	 0.59930
6.15000	 0.04254	 0.42265
6.20000	 0.02645	 0.49911
6.25000	 0.01966	 0.63771
6.30000	 0.05714	 0.62845
6.35000	 -0.02960	 0.57494
6.40000	 0.01741	 0.58048
6.45000	 0.00789	 0.37777
6.50000	 -0.02094	 0.48090
6.55000	 -0.01642	 0.56700
6.60000	 -0.00329	 0.58573
6.65000	 -0.00087	 0.62957
6.70000	 -0.02377	 0.56905
6.75000	 0.05035	 0.52673
