
Automatic Data Collection:
Thu Feb 21 16:19:31 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00132	 0.01121
0.05000	 -0.00237	 0.01100
0.10000	 0.00023	 0.01129
0.15000	 0.00395	 0.01095
0.20000	 0.00220	 0.01245
0.25000	 -0.00270	 0.01328
0.30000	 -0.00307	 0.01401
0.35000	 0.00322	 0.00685
0.40000	 0.00352	 0.01051
0.45000	 0.00112	 0.01126
0.50000	 -0.00011	 0.01704
0.55000	 0.00295	 0.01011
0.60000	 0.00363	 0.00786
0.65000	 -0.00071	 0.01438
0.70000	 -0.00150	 0.01502
0.75000	 0.00088	 0.01427
0.80000	 0.00381	 0.01285
0.85000	 0.00057	 0.00956
0.90000	 -0.00093	 0.02157
0.95000	 0.00343	 0.01450
1.00000	 0.00001	 0.00587
1.05000	 -0.00416	 0.00895
1.10000	 -0.00019	 0.01738
1.15000	 0.00372	 0.02139
1.20000	 0.00186	 0.01181
1.25000	 -0.00171	 0.01069
1.30000	 -0.00195	 0.01383
1.35000	 0.00229	 0.01447
1.40000	 0.00349	 0.01450
1.45000	 -0.00107	 0.01369
1.50000	 -0.00016	 0.01857
1.55000	 0.00322	 0.01672
1.60000	 0.00412	 0.01487
1.65000	 0.00108	 0.01510
1.70000	 -0.00140	 0.02506
1.75000	 0.00253	 0.01311
1.80000	 0.00371	 0.00858
1.85000	 0.00045	 0.01744
1.90000	 -0.00261	 0.01911
1.95000	 0.00008	 0.01473
2.00000	 0.00259	 0.01473
2.05000	 -0.00019	 0.01525
2.10000	 -0.00257	 0.01900
2.15000	 0.00312	 0.02160
2.20000	 0.00180	 0.01756
2.25000	 -0.00392	 0.01233
2.30000	 -0.00074	 0.02431
2.35000	 0.00104	 0.02053
2.40000	 0.00175	 0.02197
2.45000	 0.00045	 0.01629
2.50000	 0.00056	 0.01175
2.55000	 0.00550	 0.00728
2.60000	 0.00473	 0.00610
2.65000	 -0.00071	 0.02238
2.70000	 -0.00133	 0.02292
2.75000	 0.00172	 0.02099
2.80000	 0.00555	 0.00867
2.85000	 0.00093	 0.01790
2.90000	 -0.00217	 0.01963
2.95000	 0.00155	 0.02336
3.00000	 0.00357	 0.01747
3.05000	 -0.00005	 0.02012
3.10000	 -0.00321	 0.03332
3.15000	 0.00073	 0.02985
3.20000	 0.00397	 0.00921
3.25000	 0.00341	 0.01594
3.30000	 0.00133	 0.01297
3.35000	 0.00502	 0.02108
3.40000	 0.00231	 0.01842
3.45000	 -0.00478	 0.02769
3.50000	 -0.00301	 0.02489
3.55000	 0.00243	 0.03112
3.60000	 0.00422	 0.01253
3.65000	 0.00107	 0.01435
3.70000	 0.00012	 0.02466
3.75000	 0.00231	 0.01883
3.80000	 0.00178	 0.02203
3.85000	 -0.00137	 0.02171
3.90000	 -0.00323	 0.01704
3.95000	 0.00020	 0.02720
4.00000	 0.00434	 0.02434
4.05000	 0.00149	 0.02053
4.10000	 -0.00234	 0.03378
4.15000	 0.00076	 0.02321
4.20000	 0.00566	 0.01758
4.25000	 0.00285	 0.01799
4.30000	 -0.00270	 0.02258
4.35000	 -0.00061	 0.02463
4.40000	 0.00358	 0.01669
4.45000	 0.00076	 0.02621
4.50000	 -0.00087	 0.02310
4.55000	 0.00361	 0.01909
4.60000	 0.00223	 0.01453
4.65000	 -0.00250	 0.01900
4.70000	 -0.00256	 0.01972
4.75000	 0.00248	 0.03802
4.80000	 0.00296	 0.01415
4.85000	 0.00008	 0.01571
4.90000	 -0.00166	 0.02520
4.95000	 0.00336	 0.02512
5.00000	 0.00394	 0.02353
5.05000	 -0.00200	 0.02691
5.10000	 -0.00366	 0.02812
5.15000	 0.00127	 0.02396
5.20000	 0.00518	 0.01331
5.25000	 0.00229	 0.02564
5.30000	 -0.00330	 0.03106
5.35000	 0.00042	 0.03207
5.40000	 0.00267	 0.01741
5.45000	 0.00026	 0.02460
5.50000	 -0.00378	 0.02795
5.55000	 -0.00135	 0.02434
