
Automatic Data Collection:
Thu Feb 21 16:23:40 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.05809	 0.58111
0.05000	 0.00135	 0.43518
0.10000	 -0.02587	 0.46964
0.15000	 -0.00850	 0.55014
0.20000	 -0.03078	 0.44797
0.25000	 0.00733	 0.55987
0.30000	 -0.02672	 0.51715
0.35000	 -0.04227	 0.49524
0.40000	 -0.00654	 0.49767
0.45000	 -0.00698	 0.55837
0.50000	 0.01468	 0.48358
0.55000	 0.04112	 0.54596
0.60000	 -0.03339	 0.56385
0.65000	 -0.05553	 0.46303
0.70000	 -0.04804	 0.54930
0.75000	 -0.03353	 0.46525
0.80000	 -0.03261	 0.51920
0.85000	 -0.03331	 0.53591
0.90000	 0.03750	 0.50182
0.95000	 -0.00837	 0.53184
1.00000	 0.02221	 0.66842
1.05000	 0.02619	 0.50298
1.10000	 -0.02405	 0.47706
1.15000	 -0.05317	 0.54414
1.20000	 -0.00623	 0.50217
1.25000	 -0.01250	 0.54457
1.30000	 0.00104	 0.55208
1.35000	 -0.02349	 0.50341
1.40000	 -0.03633	 0.53750
1.45000	 -0.00326	 0.54509
1.50000	 0.00735	 0.48993
1.55000	 -0.06743	 0.50390
1.60000	 -0.01051	 0.55519
1.65000	 0.01941	 0.49726
1.70000	 -0.04192	 0.56859
1.75000	 -0.02593	 0.50448
1.80000	 -0.01551	 0.49383
1.85000	 -0.02570	 0.56628
1.90000	 -0.01193	 0.51343
1.95000	 -0.06175	 0.53946
2.00000	 0.00319	 0.59266
2.05000	 -0.01030	 0.50373
2.10000	 -0.02086	 0.50716
2.15000	 -0.02075	 0.40813
2.20000	 -0.01548	 0.47406
2.25000	 -0.01886	 0.61315
2.30000	 0.00219	 0.53060
2.35000	 0.01366	 0.50194
2.40000	 -0.04821	 0.49891
2.45000	 -0.02799	 0.46182
2.50000	 -0.03198	 0.51975
2.55000	 -0.09504	 0.57193
2.60000	 -0.02791	 0.55733
2.65000	 0.01811	 0.48933
2.70000	 -0.02905	 0.55949
2.75000	 -0.03990	 0.52168
2.80000	 -0.01816	 0.43977
2.85000	 -0.00569	 0.49308
2.90000	 -0.01979	 0.54295
2.95000	 -0.01286	 0.53346
3.00000	 -0.03685	 0.57398
3.05000	 -0.01776	 0.44719
3.10000	 -0.01786	 0.60097
3.15000	 -0.01417	 0.62011
3.20000	 -0.07518	 0.45968
3.25000	 -0.00264	 0.49406
3.30000	 0.01515	 0.50384
3.35000	 -0.03247	 0.45596
3.40000	 -0.06907	 0.51565
3.45000	 0.00964	 0.56345
3.50000	 0.02815	 0.58535
3.55000	 -0.01714	 0.60510
3.60000	 -0.02931	 0.48621
3.65000	 0.00479	 0.38704
3.70000	 0.00191	 0.57961
3.75000	 -0.02021	 0.59930
3.80000	 -0.02560	 0.57531
3.85000	 -0.06039	 0.45960
3.90000	 0.01254	 0.45004
3.95000	 0.02976	 0.55560
4.00000	 0.01116	 0.63347
4.05000	 0.01816	 0.50711
4.10000	 0.00084	 0.50815
4.15000	 -0.04316	 0.60758
4.20000	 -0.09934	 0.43414
4.25000	 0.00602	 0.28942
4.30000	 0.01988	 0.51123
