
Automatic Data Collection:
Thu Feb 21 16:28:51 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00386	 0.09202
0.05000	 0.00054	 0.08850
0.10000	 0.00301	 0.07788
0.15000	 -0.00344	 0.07895
0.20000	 -0.00073	 0.10114
0.25000	 0.00769	 0.09046
0.30000	 0.00799	 0.07225
0.35000	 -0.00129	 0.08588
0.40000	 -0.00571	 0.08648
0.45000	 0.00496	 0.08738
0.50000	 0.00271	 0.08065
0.55000	 -0.00436	 0.09961
0.60000	 -0.00234	 0.09266
0.65000	 -0.00611	 0.07040
0.70000	 -0.00163	 0.06463
0.75000	 -0.00944	 0.07479
0.80000	 -0.01010	 0.08833
0.85000	 -0.00442	 0.08862
0.90000	 0.00302	 0.07820
0.95000	 -0.00020	 0.08472
1.00000	 -0.00580	 0.08715
1.05000	 0.00437	 0.07932
1.10000	 0.00634	 0.07326
1.15000	 -0.00941	 0.08224
1.20000	 -0.00285	 0.09474
1.25000	 0.00977	 0.09272
1.30000	 0.00706	 0.07341
1.35000	 -0.00302	 0.07517
1.40000	 0.00025	 0.09459
1.45000	 0.00270	 0.08885
1.50000	 -0.00062	 0.08293
1.55000	 -0.00343	 0.08940
1.60000	 -0.00872	 0.08313
1.65000	 0.00050	 0.06960
1.70000	 -0.00064	 0.06769
1.75000	 -0.00205	 0.10120
1.80000	 -0.00622	 0.09892
1.85000	 0.00037	 0.08010
1.90000	 0.00315	 0.07442
1.95000	 -0.00609	 0.08360
2.00000	 -0.00631	 0.09101
2.05000	 0.00064	 0.09107
2.10000	 0.00398	 0.08406
2.15000	 0.00564	 0.10334
2.20000	 0.00526	 0.10426
2.25000	 0.00310	 0.07785
2.30000	 0.00329	 0.06469
2.35000	 -0.00814	 0.07560
2.40000	 -0.00440	 0.09000
2.45000	 0.00239	 0.09410
2.50000	 -0.00755	 0.07508
2.55000	 -0.00715	 0.08267
2.60000	 0.00333	 0.09768
2.65000	 0.00507	 0.08853
2.70000	 0.00254	 0.07283
2.75000	 0.00113	 0.09309
2.80000	 0.00654	 0.08512
2.85000	 0.00864	 0.07658
2.90000	 0.00220	 0.08634
2.95000	 -0.00312	 0.10568
3.00000	 0.00070	 0.10002
3.05000	 0.00171	 0.07159
3.10000	 -0.00369	 0.07078
3.15000	 -0.00915	 0.07903
3.20000	 -0.01189	 0.08397
3.25000	 -0.00189	 0.07722
3.30000	 -0.00205	 0.07892
3.35000	 -0.00757	 0.09722
3.40000	 -0.00364	 0.09217
3.45000	 0.00355	 0.07468
3.50000	 -0.00330	 0.06786
3.55000	 -0.00520	 0.08712
3.60000	 -0.00093	 0.08267
3.65000	 -0.00005	 0.08163
3.70000	 -0.00330	 0.07684
3.75000	 -0.00316	 0.09234
3.80000	 -0.00254	 0.09586
3.85000	 0.00127	 0.08807
3.90000	 -0.00428	 0.08391
3.95000	 -0.00349	 0.08062
4.00000	 -0.00157	 0.07849
4.05000	 0.00591	 0.07136
4.10000	 -0.00282	 0.08406
4.15000	 -0.00487	 0.08896
4.20000	 -0.00301	 0.08397
4.25000	 0.00186	 0.07514
4.30000	 -0.00454	 0.08435
4.35000	 -0.00858	 0.09381
4.40000	 0.00118	 0.09309
4.45000	 0.00879	 0.07323
4.50000	 0.00443	 0.07955
4.55000	 -0.00434	 0.08827
4.60000	 -0.00547	 0.08758
4.65000	 0.00009	 0.07488
4.70000	 -0.00766	 0.07901
4.75000	 -0.00281	 0.08207
4.80000	 0.00364	 0.08602
4.85000	 -0.00008	 0.08163
4.90000	 -0.00898	 0.07393
4.95000	 -0.00935	 0.09150
5.00000	 0.00113	 0.09162
5.05000	 -0.00019	 0.08440
5.10000	 -0.00766	 0.09012
5.15000	 -0.00453	 0.09044
5.20000	 0.00408	 0.07678
5.25000	 0.00447	 0.06798
5.30000	 -0.00318	 0.08686
5.35000	 -0.00693	 0.08816
5.40000	 0.00084	 0.08461
5.45000	 -0.00110	 0.07170
5.50000	 -0.00078	 0.09329
5.55000	 0.00085	 0.09321
5.60000	 0.00631	 0.07566
5.65000	 0.01090	 0.06694
5.70000	 -0.00039	 0.08111
5.75000	 -0.00265	 0.09020
5.80000	 0.00045	 0.08772
5.85000	 0.00492	 0.07877
5.90000	 -0.00062	 0.08215
5.95000	 0.00259	 0.08512
6.00000	 0.00816	 0.07725
6.05000	 0.00127	 0.07026
6.10000	 -0.00360	 0.08175
6.15000	 -0.00166	 0.10135
6.20000	 0.00313	 0.09632
6.25000	 0.00233	 0.08472
6.30000	 -0.00126	 0.07026
6.35000	 -0.00220	 0.08313
6.40000	 0.00253	 0.07681
6.45000	 -0.00470	 0.07075
6.50000	 -0.00870	 0.08954
6.55000	 -0.01011	 0.08495
6.60000	 -0.00565	 0.07906
6.65000	 -0.00287	 0.07583
6.70000	 -0.00695	 0.09127
6.75000	 -0.00656	 0.09032
6.80000	 0.00088	 0.07139
6.85000	 0.00141	 0.06114
6.90000	 -0.00450	 0.08553
6.95000	 -0.01349	 0.09020
7.00000	 -0.00265	 0.08645
7.05000	 0.00575	 0.08951
7.10000	 -0.00267	 0.09364
7.15000	 0.00657	 0.09176
7.20000	 0.00803	 0.06605
7.25000	 0.00326	 0.05294
7.30000	 -0.00458	 0.07693
7.35000	 -0.00065	 0.09130
7.40000	 0.00678	 0.09528
7.45000	 0.00433	 0.08498
7.50000	 -0.00405	 0.08458
7.55000	 -0.00392	 0.08212
7.60000	 0.00022	 0.06377
7.65000	 0.00101	 0.07716
7.70000	 -0.00413	 0.09280
7.75000	 -0.00496	 0.09676
7.80000	 0.00437	 0.08391
7.85000	 -0.00178	 0.07635
7.90000	 -0.00616	 0.07797
7.95000	 -0.00181	 0.08677
8.00000	 -0.00028	 0.06258
8.05000	 0.00468	 0.06795
8.10000	 -0.00380	 0.09225
8.15000	 -0.00462	 0.08911
8.20000	 0.00338	 0.07814
8.25000	 0.00661	 0.07635
8.30000	 -0.00220	 0.08553
8.35000	 0.00319	 0.08440
8.40000	 0.01039	 0.08504
8.45000	 0.00614	 0.07043
8.50000	 0.00051	 0.09234
8.55000	 0.00416	 0.08888
8.60000	 0.00599	 0.08258
8.65000	 -0.00262	 0.07736
8.70000	 -0.00631	 0.09375
8.75000	 -0.00205	 0.08322
8.80000	 0.00625	 0.06368
8.85000	 0.00116	 0.07598
8.90000	 -0.00937	 0.07808
8.95000	 -0.00378	 0.07727
9.00000	 0.00386	 0.07508
9.05000	 0.00126	 0.07574
9.10000	 -0.00746	 0.08639
9.15000	 -0.00757	 0.08992
9.20000	 0.00068	 0.07416
9.25000	 0.00279	 0.06758
9.30000	 -0.00064	 0.09687
9.35000	 -0.00282	 0.08510
9.40000	 -0.00034	 0.07817
9.45000	 0.00105	 0.07456
9.50000	 -0.00437	 0.08475
9.55000	 0.00405	 0.07875
9.60000	 0.00989	 0.08212
9.65000	 0.00026	 0.07309
9.70000	 -0.00203	 0.08816
9.75000	 0.00411	 0.08839
9.80000	 0.00631	 0.08235
9.85000	 -0.00164	 0.06743
9.90000	 -0.00501	 0.09312
9.95000	 0.00071	 0.08994
