
Automatic Data Collection:
Thu Feb 21 16:27:34 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00275	 0.04235
0.05000	 0.00070	 0.04593
0.10000	 0.00341	 0.02711
0.15000	 0.00087	 0.03756
0.20000	 -0.00140	 0.04108
0.25000	 -0.00205	 0.04506
0.30000	 0.00278	 0.02936
0.35000	 0.00001	 0.03239
0.40000	 -0.00372	 0.03819
0.45000	 -0.00219	 0.04428
0.50000	 0.00062	 0.03121
0.55000	 -0.00163	 0.03562
0.60000	 -0.00230	 0.03915
0.65000	 -0.00684	 0.04235
0.70000	 0.00119	 0.03141
0.75000	 -0.00008	 0.02948
0.80000	 -0.00050	 0.04085
0.85000	 0.00009	 0.04362
0.90000	 -0.00006	 0.03900
0.95000	 -0.00140	 0.03741
1.00000	 -0.00602	 0.03961
1.05000	 0.00181	 0.03678
1.10000	 0.00408	 0.03078
1.15000	 -0.00070	 0.03889
1.20000	 -0.00478	 0.04509
1.25000	 0.00270	 0.04786
1.30000	 0.00422	 0.03623
1.35000	 -0.00087	 0.03698
1.40000	 -0.00797	 0.04154
1.45000	 -0.00366	 0.04558
1.50000	 0.00146	 0.03181
1.55000	 0.00048	 0.03943
1.60000	 -0.00496	 0.04454
1.65000	 -0.00084	 0.04798
1.70000	 0.00352	 0.03958
1.75000	 0.00129	 0.04039
1.80000	 -0.00427	 0.04550
1.85000	 -0.00355	 0.04552
1.90000	 0.00470	 0.03288
1.95000	 -0.00178	 0.03369
2.00000	 -0.00389	 0.04348
2.05000	 -0.00019	 0.04873
2.10000	 0.00166	 0.04226
2.15000	 -0.00273	 0.04682
2.20000	 -0.00361	 0.05124
2.25000	 0.00184	 0.03929
2.30000	 0.00248	 0.03277
2.35000	 -0.00430	 0.04131
2.40000	 -0.00734	 0.04639
2.45000	 -0.00146	 0.03929
2.50000	 0.00226	 0.03023
2.55000	 0.00059	 0.03886
2.60000	 -0.00361	 0.04645
2.65000	 0.00009	 0.04942
2.70000	 0.00354	 0.03672
2.75000	 0.00119	 0.04368
2.80000	 -0.00372	 0.04570
2.85000	 0.00042	 0.04287
2.90000	 0.00487	 0.03308
2.95000	 0.00237	 0.04281
3.00000	 -0.00163	 0.04316
3.05000	 -0.00233	 0.04910
3.10000	 -0.00109	 0.03300
3.15000	 -0.00230	 0.03687
3.20000	 -0.00205	 0.04258
3.25000	 0.00673	 0.04091
3.30000	 0.00349	 0.04013
3.35000	 -0.00332	 0.04180
3.40000	 -0.00299	 0.04864
3.45000	 0.00171	 0.03790
3.50000	 0.00215	 0.03427
3.55000	 -0.00346	 0.04145
3.60000	 -0.00312	 0.04356
3.65000	 0.00136	 0.03952
3.70000	 0.00278	 0.03675
3.75000	 -0.00292	 0.03935
3.80000	 -0.00575	 0.04385
3.85000	 -0.00141	 0.03603
3.90000	 0.00189	 0.02728
3.95000	 -0.00315	 0.03704
4.00000	 -0.00726	 0.04319
4.05000	 -0.00254	 0.04743
4.10000	 0.00057	 0.03098
4.15000	 -0.00382	 0.03306
4.20000	 -0.00409	 0.04411
4.25000	 -0.00031	 0.04434
4.30000	 0.00296	 0.03251
4.35000	 -0.00330	 0.03718
4.40000	 -0.00276	 0.04818
4.45000	 0.00555	 0.04939
4.50000	 0.00245	 0.03764
4.55000	 -0.00513	 0.04394
4.60000	 -0.00582	 0.04345
4.65000	 0.00112	 0.03401
4.70000	 0.00327	 0.03484
4.75000	 0.00071	 0.04322
4.80000	 -0.00264	 0.05260
4.85000	 0.00229	 0.04050
4.90000	 0.00098	 0.03796
4.95000	 -0.00315	 0.05017
5.00000	 -0.00271	 0.05075
5.05000	 0.00240	 0.04013
5.10000	 0.00561	 0.02870
5.15000	 0.00149	 0.04039
5.20000	 -0.00316	 0.04896
5.25000	 0.00068	 0.04604
5.30000	 -0.00065	 0.03990
5.35000	 -0.00408	 0.04910
5.40000	 -0.00619	 0.04835
5.45000	 -0.00202	 0.04183
5.50000	 0.00056	 0.02734
5.55000	 -0.00295	 0.04030
5.60000	 -0.00098	 0.04535
5.65000	 0.00113	 0.04700
5.70000	 -0.00057	 0.04293
5.75000	 -0.00580	 0.04264
5.80000	 -0.00386	 0.04636
5.85000	 0.00253	 0.02824
5.90000	 0.00009	 0.03542
5.95000	 -0.00406	 0.04466
6.00000	 -0.00175	 0.04515
6.05000	 0.00372	 0.03401
6.10000	 0.00211	 0.03499
6.15000	 -0.00662	 0.03759
6.20000	 -0.00785	 0.04264
6.25000	 -0.00095	 0.04096
6.30000	 0.00146	 0.03470
6.35000	 -0.00338	 0.04183
6.40000	 -0.00475	 0.04754
6.45000	 0.00192	 0.04339
6.50000	 0.00288	 0.03606
6.55000	 -0.00039	 0.04001
6.60000	 -0.00378	 0.04466
6.65000	 0.00211	 0.04521
6.70000	 0.00076	 0.03502
6.75000	 -0.00530	 0.04079
6.80000	 -0.00130	 0.04509
6.85000	 0.00530	 0.04420
6.90000	 0.00347	 0.03738
6.95000	 -0.00191	 0.04847
7.00000	 -0.00386	 0.05251
7.05000	 0.00070	 0.03707
7.10000	 0.00105	 0.03600
7.15000	 -0.00476	 0.04307
7.20000	 -0.00160	 0.05040
7.25000	 0.00478	 0.03551
7.30000	 0.00371	 0.03609
7.35000	 -0.00433	 0.04622
7.40000	 -0.00403	 0.05020
7.45000	 0.00056	 0.03790
7.50000	 0.00412	 0.03779
7.55000	 -0.00042	 0.04449
7.60000	 -0.00320	 0.04766
7.65000	 0.00312	 0.03995
7.70000	 0.00166	 0.02922
7.75000	 -0.00326	 0.04714
7.80000	 -0.00507	 0.04968
7.85000	 -0.00144	 0.04518
7.90000	 -0.00199	 0.03187
7.95000	 -0.00425	 0.04143
8.00000	 -0.00014	 0.04480
8.05000	 0.00140	 0.04197
8.10000	 -0.00115	 0.04105
8.15000	 -0.00338	 0.04319
8.20000	 -0.00068	 0.04111
8.25000	 0.00312	 0.03262
8.30000	 0.00254	 0.03730
8.35000	 -0.00113	 0.04454
8.40000	 -0.00074	 0.04873
8.45000	 0.00457	 0.03568
8.50000	 0.00155	 0.03912
8.55000	 -0.00394	 0.04428
8.60000	 -0.00578	 0.04489
8.65000	 0.00183	 0.03412
8.70000	 0.00127	 0.03513
8.75000	 -0.00219	 0.04648
8.80000	 -0.00132	 0.04959
8.85000	 0.00428	 0.03828
8.90000	 0.00457	 0.03669
8.95000	 -0.00002	 0.04137
9.00000	 -0.00329	 0.04550
9.05000	 0.00087	 0.03865
9.10000	 -0.00079	 0.03144
9.15000	 -0.00175	 0.04466
9.20000	 0.00076	 0.05187
9.25000	 0.00208	 0.04483
9.30000	 -0.00056	 0.04091
9.35000	 -0.00560	 0.04451
9.40000	 0.00160	 0.04596
9.45000	 0.00561	 0.03926
9.50000	 0.00290	 0.04333
9.55000	 -0.00040	 0.04700
9.60000	 -0.00419	 0.04997
9.65000	 0.00051	 0.04232
9.70000	 0.00214	 0.04252
9.75000	 -0.00520	 0.04417
9.80000	 -0.00690	 0.05011
9.85000	 -0.00112	 0.03479
9.90000	 0.00085	 0.03574
9.95000	 -0.00192	 0.04547
