
Automatic Data Collection:
Thu Feb 21 16:31:09 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.01772	 0.40808
0.05000	 -0.02464	 0.56835
0.10000	 -0.01152	 0.61814
0.15000	 -0.00228	 0.48093
0.20000	 0.02842	 0.49178
0.25000	 0.00750	 0.46413
0.30000	 0.03376	 0.46338
0.35000	 -0.00746	 0.44964
0.40000	 0.00637	 0.53103
0.45000	 -0.00855	 0.55219
0.50000	 0.00108	 0.46745
0.55000	 0.02863	 0.48249
0.60000	 0.01396	 0.34057
0.65000	 0.00357	 0.52209
0.70000	 0.03342	 0.58677
0.75000	 -0.00715	 0.44958
0.80000	 -0.02261	 0.46355
0.85000	 -0.01546	 0.42158
0.90000	 -0.04753	 0.48280
0.95000	 -0.00650	 0.58027
1.00000	 -0.01994	 0.43417
1.05000	 0.00510	 0.48468
1.10000	 0.02255	 0.45876
1.15000	 -0.02089	 0.49510
1.20000	 -0.01535	 0.57323
1.25000	 -0.02674	 0.44482
1.30000	 -0.01850	 0.43737
1.35000	 -0.00461	 0.58882
1.40000	 0.00240	 0.48249
1.45000	 0.00048	 0.53158
1.50000	 -0.00986	 0.40222
1.55000	 -0.05688	 0.56071
1.60000	 -0.01109	 0.52298
1.65000	 -0.00727	 0.64196
1.70000	 -0.02522	 0.52708
1.75000	 -0.05500	 0.37765
1.80000	 0.02115	 0.39737
1.85000	 0.01634	 0.44162
1.90000	 0.02159	 0.59935
1.95000	 -0.01937	 0.65884
2.00000	 0.01124	 0.48021
2.05000	 -0.00284	 0.53092
2.10000	 -0.01965	 0.35289
2.15000	 0.00160	 0.40329
2.20000	 0.00405	 0.51675
2.25000	 -0.01679	 0.42176
2.30000	 -0.01901	 0.57222
2.35000	 -0.01693	 0.56296
2.40000	 -0.00444	 0.38475
2.45000	 0.01003	 0.46234
2.50000	 0.00546	 0.38458
2.55000	 0.01196	 0.55236
2.60000	 0.00752	 0.51859
2.65000	 -0.01072	 0.45261
2.70000	 -0.03683	 0.55935
2.75000	 -0.00478	 0.50731
2.80000	 -0.01168	 0.47103
2.85000	 -0.02238	 0.45720
2.90000	 -0.04303	 0.57525
2.95000	 -0.00960	 0.52844
3.00000	 -0.00192	 0.49695
3.05000	 -0.02985	 0.56148
3.10000	 -0.01348	 0.37301
3.15000	 -0.02839	 0.44205
3.20000	 -0.00537	 0.48205
3.25000	 0.02802	 0.47198
3.30000	 0.02149	 0.59309
3.35000	 -0.02832	 0.47282
3.40000	 -0.01286	 0.50656
3.45000	 -0.02230	 0.46650
3.50000	 0.02115	 0.38297
3.55000	 -0.00110	 0.51152
3.60000	 -0.00172	 0.47339
3.65000	 -0.03097	 0.42972
3.70000	 -0.01433	 0.46748
3.75000	 -0.02281	 0.38998
3.80000	 -0.05567	 0.54486
3.85000	 -0.01098	 0.44713
3.90000	 -0.00378	 0.65662
3.95000	 0.02355	 0.47360
4.00000	 0.01914	 0.45911
4.05000	 0.00988	 0.47236
4.10000	 0.00775	 0.43071
4.15000	 -0.01605	 0.56755
4.20000	 -0.02157	 0.46297
4.25000	 0.02509	 0.39324
4.30000	 -0.02366	 0.46569
4.35000	 -0.02856	 0.43498
4.40000	 -0.01497	 0.58971
4.45000	 -0.04440	 0.51118
4.50000	 0.01017	 0.40305
4.55000	 0.03706	 0.50191
4.60000	 -0.00451	 0.50973
4.65000	 -0.00484	 0.56824
4.70000	 -0.01652	 0.58328
4.75000	 -0.02086	 0.40987
4.80000	 -0.01095	 0.44508
4.85000	 0.00360	 0.35148
4.90000	 -0.01155	 0.38504
4.95000	 0.01751	 0.53790
5.00000	 -0.03703	 0.46176
5.05000	 -0.00847	 0.49513
5.10000	 0.02097	 0.37745
5.15000	 -0.01413	 0.52428
5.20000	 -0.00070	 0.45665
5.25000	 0.01709	 0.53969
5.30000	 -0.03714	 0.54053
5.35000	 -0.01306	 0.40906
5.40000	 0.00395	 0.54656
5.45000	 0.02954	 0.51409
5.50000	 -0.01545	 0.43140
5.55000	 0.01278	 0.56674
5.60000	 0.00611	 0.55433
5.65000	 0.00825	 0.53935
5.70000	 0.02154	 0.48676
5.75000	 0.02773	 0.38773
5.80000	 -0.01248	 0.50139
5.85000	 0.00394	 0.45908
5.90000	 -0.00606	 0.49253
5.95000	 -0.00957	 0.60614
6.00000	 -0.00375	 0.44459
6.05000	 0.03208	 0.49810
6.10000	 0.00910	 0.49363
6.15000	 0.00211	 0.40698
6.20000	 -0.05429	 0.61200
6.25000	 -0.02461	 0.49643
6.30000	 -0.02252	 0.47022
6.35000	 0.02118	 0.36409
6.40000	 -0.03826	 0.45103
6.45000	 0.01199	 0.46465
6.50000	 0.02332	 0.51461
6.55000	 0.05378	 0.58974
6.60000	 -0.00343	 0.44283
6.65000	 -0.05699	 0.53271
6.70000	 -0.05959	 0.38672
6.75000	 -0.03070	 0.38302
6.80000	 -0.03585	 0.51611
6.85000	 -0.03176	 0.44317
6.90000	 -0.02850	 0.56151
6.95000	 -0.04899	 0.47810
7.00000	 -0.00975	 0.38522
7.05000	 -0.00737	 0.41991
7.10000	 -0.00997	 0.48699
7.15000	 -0.02940	 0.41252
7.20000	 -0.00245	 0.51014
7.25000	 0.02166	 0.39999
7.30000	 -0.00817	 0.50139
7.35000	 -0.01892	 0.46468
7.40000	 -0.01979	 0.37041
7.45000	 -0.02963	 0.52015
7.50000	 0.00738	 0.45919
7.55000	 0.00461	 0.48811
7.60000	 -0.00082	 0.43296
7.65000	 0.00467	 0.54206
7.70000	 0.00043	 0.51574
7.75000	 0.01793	 0.37731
7.80000	 -0.01250	 0.53499
7.85000	 -0.01467	 0.45674
7.90000	 -0.03681	 0.51464
7.95000	 -0.01901	 0.54855
8.00000	 0.01053	 0.50309
8.05000	 0.01267	 0.51680
8.10000	 0.04930	 0.47155
8.15000	 0.02050	 0.45813
8.20000	 -0.01225	 0.54772
8.25000	 -0.00242	 0.35904
8.30000	 0.02799	 0.50514
8.35000	 0.03790	 0.52509
8.40000	 -0.01075	 0.47573
8.45000	 0.00785	 0.54218
8.50000	 0.03198	 0.38389
8.55000	 -0.01010	 0.45204
8.60000	 -0.00146	 0.53917
8.65000	 -0.04044	 0.43247
8.70000	 -0.00119	 0.45178
8.75000	 0.00417	 0.44880
8.80000	 -0.01107	 0.58824
8.85000	 0.01906	 0.52038
8.90000	 -0.00675	 0.44104
8.95000	 0.02787	 0.41867
9.00000	 0.02458	 0.32051
9.05000	 -0.00954	 0.48762
9.10000	 -0.00016	 0.50497
9.15000	 -0.00240	 0.54630
9.20000	 -0.00678	 0.52945
9.25000	 0.00226	 0.42170
9.30000	 -0.01135	 0.48632
9.35000	 -0.00276	 0.49634
9.40000	 -0.00116	 0.46147
9.45000	 0.03757	 0.52515
9.50000	 0.01776	 0.40845
9.55000	 0.01050	 0.52769
9.60000	 -0.02746	 0.57944
9.65000	 -0.01577	 0.41391
9.70000	 -0.00696	 0.49732
9.75000	 -0.03202	 0.49674
9.80000	 -0.01625	 0.45723
9.85000	 -0.04666	 0.51822
9.90000	 -0.05209	 0.48869
9.95000	 -0.04429	 0.47885
