
Automatic Data Collection:
Thu Feb 21 16:27:58 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00088	 0.06804
0.05000	 -0.00458	 0.07069
0.10000	 -0.00025	 0.06252
0.15000	 -0.00459	 0.04238
0.20000	 -0.00358	 0.04653
0.25000	 0.00042	 0.06792
0.30000	 0.00012	 0.05375
0.35000	 -0.00324	 0.05713
0.40000	 -0.00820	 0.06558
0.45000	 -0.00245	 0.06371
0.50000	 0.00189	 0.05147
0.55000	 0.00006	 0.05066
0.60000	 -0.00566	 0.06818
0.65000	 -0.00439	 0.06954
0.70000	 0.00031	 0.05462
0.75000	 -0.00220	 0.05245
0.80000	 -0.00772	 0.06255
0.85000	 -0.00654	 0.05788
0.90000	 0.00202	 0.04763
0.95000	 0.00301	 0.04968
1.00000	 -0.00411	 0.06677
1.05000	 -0.00318	 0.07156
1.10000	 -0.00144	 0.06328
1.15000	 -0.00084	 0.05649
1.20000	 -0.00293	 0.06019
1.25000	 -0.00279	 0.05499
1.30000	 0.00429	 0.04804
1.35000	 -0.00189	 0.04928
1.40000	 -0.00315	 0.07202
1.45000	 0.00133	 0.07182
1.50000	 0.00492	 0.04616
1.55000	 -0.00057	 0.05805
1.60000	 -0.00627	 0.06429
1.65000	 -0.00219	 0.06117
1.70000	 0.00461	 0.04379
1.75000	 0.00110	 0.04968
1.80000	 -0.00864	 0.06333
1.85000	 -0.00451	 0.06651
1.90000	 0.00105	 0.05352
1.95000	 0.00135	 0.05332
2.00000	 -0.00451	 0.06478
2.05000	 -0.00236	 0.06980
2.10000	 0.00471	 0.05338
2.15000	 -0.00157	 0.04832
2.20000	 -0.00780	 0.06235
2.25000	 -0.00560	 0.07012
2.30000	 0.00492	 0.05846
2.35000	 0.00394	 0.04948
2.40000	 -0.00084	 0.06469
2.45000	 -0.00076	 0.06928
2.50000	 0.00346	 0.06175
2.55000	 -0.00250	 0.05225
2.60000	 -0.00496	 0.06160
