
Automatic Data Collection:
Thu Feb 21 16:28:26 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00233	 0.09306
0.05000	 0.00273	 0.07329
0.10000	 -0.00310	 0.08247
0.15000	 -0.01044	 0.08449
0.20000	 -0.00363	 0.07485
0.25000	 0.00059	 0.05929
0.30000	 -0.00271	 0.07456
0.35000	 -0.00026	 0.08931
0.40000	 0.00209	 0.08787
0.45000	 0.00478	 0.07782
0.50000	 -0.00056	 0.08487
0.55000	 -0.00374	 0.08622
0.60000	 -0.00137	 0.07941
0.65000	 0.00557	 0.06659
0.70000	 -0.00150	 0.07234
0.75000	 -0.00687	 0.08853
0.80000	 -0.00656	 0.08328
0.85000	 0.00160	 0.07525
0.90000	 0.00057	 0.06642
0.95000	 -0.00754	 0.09061
1.00000	 -0.00585	 0.08637
1.05000	 0.00364	 0.07228
1.10000	 -0.00560	 0.06001
1.15000	 -0.00366	 0.07546
1.20000	 0.00377	 0.08178
1.25000	 0.00369	 0.07346
1.30000	 -0.00164	 0.09283
1.35000	 -0.00340	 0.09075
1.40000	 0.00527	 0.07958
1.45000	 0.00155	 0.06316
1.50000	 -0.00237	 0.07750
1.55000	 -0.00478	 0.08922
1.60000	 0.00011	 0.09266
1.65000	 0.00628	 0.07979
1.70000	 0.00022	 0.08198
1.75000	 -0.01011	 0.08564
1.80000	 -0.00355	 0.07419
1.85000	 0.00719	 0.06379
1.90000	 0.00126	 0.06942
1.95000	 -0.00583	 0.08614
2.00000	 -0.00333	 0.07872
2.05000	 0.00340	 0.07165
2.10000	 -0.00239	 0.07794
2.15000	 -0.00923	 0.08876
2.20000	 -0.00565	 0.09041
2.25000	 0.00439	 0.06988
2.30000	 -0.00222	 0.06925
2.35000	 -0.00059	 0.08207
2.40000	 0.00631	 0.08097
2.45000	 0.00747	 0.06501
2.50000	 -0.00420	 0.08484
2.55000	 -0.00684	 0.08980
2.60000	 0.00186	 0.08279
2.65000	 0.00129	 0.06683
2.70000	 -0.00521	 0.08189
2.75000	 -0.00292	 0.07828
2.80000	 0.00768	 0.06579
2.85000	 0.00564	 0.06079
2.90000	 -0.00872	 0.08045
2.95000	 -0.00512	 0.09381
3.00000	 0.00219	 0.09621
3.05000	 0.00523	 0.07710
3.10000	 0.00471	 0.08230
3.15000	 0.00090	 0.08143
3.20000	 0.00409	 0.06697
3.25000	 0.00746	 0.05851
3.30000	 -0.00186	 0.08019
3.35000	 -0.00777	 0.09895
3.40000	 -0.00806	 0.08697
3.45000	 -0.00383	 0.06795
3.50000	 -0.00841	 0.05900
3.55000	 -0.00892	 0.07938
3.60000	 0.00020	 0.07139
3.65000	 -0.00385	 0.06633
3.70000	 -0.00611	 0.08573
3.75000	 -0.00287	 0.07525
3.80000	 0.00299	 0.07445
3.85000	 0.00178	 0.06893
3.90000	 0.00217	 0.08836
3.95000	 -0.00540	 0.08596
4.00000	 -0.00459	 0.06948
4.05000	 0.00028	 0.06169
4.10000	 -0.00661	 0.07237
4.15000	 -0.00831	 0.08417
4.20000	 -0.00138	 0.07837
4.25000	 -0.00130	 0.07286
4.30000	 -0.00501	 0.09081
4.35000	 -0.00462	 0.09153
4.40000	 -0.00061	 0.07918
4.45000	 0.00084	 0.06608
4.50000	 -0.00749	 0.08114
4.55000	 -0.00975	 0.08614
4.60000	 -0.00414	 0.08345
4.65000	 -0.00265	 0.05742
4.70000	 -0.00834	 0.06963
4.75000	 -0.00279	 0.08270
4.80000	 0.00115	 0.08576
4.85000	 -0.00211	 0.07349
4.90000	 -0.00478	 0.09306
4.95000	 0.00197	 0.08515
5.00000	 0.00349	 0.06446
5.05000	 0.00060	 0.07214
5.10000	 -0.00935	 0.09277
5.15000	 -0.00464	 0.08461
5.20000	 0.00557	 0.07436
5.25000	 0.00346	 0.08562
5.30000	 -0.01027	 0.09041
5.35000	 -0.00537	 0.08388
5.40000	 0.00737	 0.07072
5.45000	 0.01282	 0.06934
5.50000	 0.00203	 0.08651
5.55000	 -0.00758	 0.08331
5.60000	 -0.00104	 0.08495
5.65000	 0.00158	 0.07242
5.70000	 0.00065	 0.08856
5.75000	 -0.00141	 0.08862
5.80000	 0.00547	 0.08146
5.85000	 0.00426	 0.06700
5.90000	 -0.00730	 0.08345
5.95000	 -0.00357	 0.09176
6.00000	 -0.00651	 0.08264
6.05000	 -0.01193	 0.07465
6.10000	 -0.00779	 0.08622
6.15000	 0.00350	 0.07540
6.20000	 0.00451	 0.07075
6.25000	 -0.00264	 0.07358
6.30000	 -0.00447	 0.08455
6.35000	 -0.00703	 0.08755
6.40000	 0.00490	 0.07387
6.45000	 -0.00155	 0.07854
