>>Logging Name:Logging Name
>>FROM:01-16-2019 14:29:52   TO:01-16-2019 15:02:04
>>Sample Points:967
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	01-16-2019	14:29:52	24.2	30.6	5.8
    2	01-16-2019	14:29:54	24.2	30.4	5.7
    3	01-16-2019	14:29:56	24.2	30.1	5.5
    4	01-16-2019	14:29:58	24.2	29.8	5.4
    5	01-16-2019	14:30:00	24.2	29.5	5.3
    6	01-16-2019	14:30:02	24.2	29.2	5.1
    7	01-16-2019	14:30:04	24.2	28.9	5.0
    8	01-16-2019	14:30:06	24.2	28.6	4.8
    9	01-16-2019	14:30:08	24.2	28.4	4.7
   10	01-16-2019	14:30:10	24.2	28.2	4.6
   11	01-16-2019	14:30:12	24.2	28.0	4.5
   12	01-16-2019	14:30:14	24.2	27.9	4.5
   13	01-16-2019	14:30:16	24.2	27.7	4.4
   14	01-16-2019	14:30:18	24.2	27.6	4.3
   15	01-16-2019	14:30:20	24.2	27.4	4.2
   16	01-16-2019	14:30:22	24.2	27.3	4.1
   17	01-16-2019	14:30:24	24.2	27.2	4.1
   18	01-16-2019	14:30:26	24.2	27.1	4.0
   19	01-16-2019	14:30:28	24.2	27.0	4.0
   20	01-16-2019	14:30:30	24.2	26.9	3.9
   21	01-16-2019	14:30:32	24.3	26.9	4.0
   22	01-16-2019	14:30:34	24.3	26.8	4.0
   23	01-16-2019	14:30:36	24.3	26.7	3.9
   24	01-16-2019	14:30:38	24.3	26.7	3.9
   25	01-16-2019	14:30:40	24.3	26.6	3.9
   26	01-16-2019	14:30:42	24.3	26.5	3.8
   27	01-16-2019	14:30:44	24.3	26.4	3.8
   28	01-16-2019	14:30:46	24.3	26.4	3.8
   29	01-16-2019	14:30:48	24.3	26.4	3.8
   30	01-16-2019	14:30:50	24.3	26.4	3.8
   31	01-16-2019	14:30:52	24.3	26.3	3.7
   32	01-16-2019	14:30:54	24.3	26.3	3.7
   33	01-16-2019	14:30:56	24.3	26.2	3.6
   34	01-16-2019	14:30:58	24.3	26.2	3.6
   35	01-16-2019	14:31:00	24.3	26.2	3.6
   36	01-16-2019	14:31:02	24.3	26.1	3.6
   37	01-16-2019	14:31:04	24.3	26.1	3.6
   38	01-16-2019	14:31:06	24.4	26.1	3.7
   39	01-16-2019	14:31:08	24.4	26.0	3.6
   40	01-16-2019	14:31:10	24.4	26.0	3.6
   41	01-16-2019	14:31:12	24.4	26.0	3.6
   42	01-16-2019	14:31:14	24.4	25.9	3.6
   43	01-16-2019	14:31:16	24.4	25.9	3.6
   44	01-16-2019	14:31:18	24.4	25.9	3.6
   45	01-16-2019	14:31:20	24.4	25.9	3.6
   46	01-16-2019	14:31:22	24.4	25.9	3.6
   47	01-16-2019	14:31:24	24.4	25.9	3.6
   48	01-16-2019	14:31:26	24.4	25.8	3.5
   49	01-16-2019	14:31:28	24.4	25.8	3.5
   50	01-16-2019	14:31:30	24.4	25.8	3.5
   51	01-16-2019	14:31:32	24.4	25.8	3.5
   52	01-16-2019	14:31:34	24.4	25.7	3.5
   53	01-16-2019	14:31:36	24.4	25.7	3.5
   54	01-16-2019	14:31:38	24.4	25.7	3.5
   55	01-16-2019	14:31:40	24.4	25.7	3.5
   56	01-16-2019	14:31:42	24.5	25.7	3.5
   57	01-16-2019	14:31:44	24.5	25.7	3.5
   58	01-16-2019	14:31:46	24.5	25.7	3.5
   59	01-16-2019	14:31:48	24.5	25.6	3.5
   60	01-16-2019	14:31:50	24.5	25.6	3.5
   61	01-16-2019	14:31:52	24.5	25.6	3.5
   62	01-16-2019	14:31:54	24.5	25.5	3.4
   63	01-16-2019	14:31:56	24.5	25.5	3.4
   64	01-16-2019	14:31:58	24.5	25.5	3.4
   65	01-16-2019	14:32:00	24.5	25.5	3.4
   66	01-16-2019	14:32:02	24.5	25.4	3.4
   67	01-16-2019	14:32:04	24.5	25.4	3.4
   68	01-16-2019	14:32:06	24.5	25.4	3.4
   69	01-16-2019	14:32:08	24.5	25.4	3.4
   70	01-16-2019	14:32:10	24.5	25.4	3.4
   71	01-16-2019	14:32:12	24.5	25.4	3.4
   72	01-16-2019	14:32:14	24.5	25.4	3.4
   73	01-16-2019	14:32:16	24.6	25.3	3.4
   74	01-16-2019	14:32:18	24.6	25.3	3.4
   75	01-16-2019	14:32:20	24.6	25.3	3.4
   76	01-16-2019	14:32:22	24.6	25.2	3.3
   77	01-16-2019	14:32:24	24.6	25.2	3.3
   78	01-16-2019	14:32:26	24.6	25.2	3.3
   79	01-16-2019	14:32:28	24.6	25.2	3.3
   80	01-16-2019	14:32:30	24.6	25.2	3.3
   81	01-16-2019	14:32:32	24.6	25.2	3.3
   82	01-16-2019	14:32:34	24.6	25.2	3.3
   83	01-16-2019	14:32:36	24.6	25.1	3.3
   84	01-16-2019	14:32:38	24.6	25.1	3.3
   85	01-16-2019	14:32:40	24.6	25.1	3.3
   86	01-16-2019	14:32:42	24.6	25.1	3.3
   87	01-16-2019	14:32:44	24.6	25.1	3.3
   88	01-16-2019	14:32:46	24.6	25.0	3.2
   89	01-16-2019	14:32:48	24.7	25.0	3.3
   90	01-16-2019	14:32:50	24.7	25.0	3.3
   91	01-16-2019	14:32:52	24.7	24.9	3.3
   92	01-16-2019	14:32:54	24.7	24.9	3.3
   93	01-16-2019	14:32:56	24.7	24.9	3.3
   94	01-16-2019	14:32:58	24.7	24.9	3.3
   95	01-16-2019	14:33:00	24.7	24.9	3.3
   96	01-16-2019	14:33:02	24.7	24.9	3.3
   97	01-16-2019	14:33:04	24.7	24.9	3.3
   98	01-16-2019	14:33:06	24.7	24.8	3.2
   99	01-16-2019	14:33:08	24.7	24.8	3.2
  100	01-16-2019	14:33:10	24.7	24.8	3.2
  101	01-16-2019	14:33:12	24.7	24.8	3.2
  102	01-16-2019	14:33:14	24.7	24.8	3.2
  103	01-16-2019	14:33:16	24.7	24.7	3.1
  104	01-16-2019	14:33:18	24.7	24.7	3.1
  105	01-16-2019	14:33:20	24.7	24.7	3.1
  106	01-16-2019	14:33:22	24.7	24.7	3.1
  107	01-16-2019	14:33:24	24.8	24.7	3.2
  108	01-16-2019	14:33:26	24.7	24.7	3.1
  109	01-16-2019	14:33:28	24.8	24.7	3.2
  110	01-16-2019	14:33:30	24.8	24.6	3.2
  111	01-16-2019	14:33:32	24.8	24.6	3.2
  112	01-16-2019	14:33:34	24.8	24.6	3.2
  113	01-16-2019	14:33:36	24.8	24.6	3.2
  114	01-16-2019	14:33:38	24.8	24.5	3.1
  115	01-16-2019	14:33:40	24.8	24.5	3.1
  116	01-16-2019	14:33:42	24.8	24.5	3.1
  117	01-16-2019	14:33:44	24.8	24.5	3.1
  118	01-16-2019	14:33:46	24.8	24.5	3.1
  119	01-16-2019	14:33:48	24.8	24.5	3.1
  120	01-16-2019	14:33:50	24.8	24.5	3.1
  121	01-16-2019	14:33:52	24.8	24.5	3.1
  122	01-16-2019	14:33:54	24.8	24.5	3.1
  123	01-16-2019	14:33:56	24.9	24.4	3.1
  124	01-16-2019	14:33:58	24.9	24.4	3.1
  125	01-16-2019	14:34:00	24.9	24.4	3.1
  126	01-16-2019	14:34:02	24.9	24.4	3.1
  127	01-16-2019	14:34:04	24.9	24.4	3.1
  128	01-16-2019	14:34:06	24.9	24.3	3.1
  129	01-16-2019	14:34:08	24.9	24.3	3.1
  130	01-16-2019	14:34:10	24.9	24.3	3.1
  131	01-16-2019	14:34:12	24.9	24.3	3.1
  132	01-16-2019	14:34:14	24.9	24.3	3.1
  133	01-16-2019	14:34:16	24.9	24.2	3.0
  134	01-16-2019	14:34:18	24.9	24.2	3.0
  135	01-16-2019	14:34:20	24.9	24.2	3.0
  136	01-16-2019	14:34:22	24.9	24.2	3.0
  137	01-16-2019	14:34:24	24.9	24.2	3.0
  138	01-16-2019	14:34:26	25.0	24.2	3.1
  139	01-16-2019	14:34:28	24.9	24.2	3.0
  140	01-16-2019	14:34:30	25.0	24.2	3.1
  141	01-16-2019	14:34:32	25.0	24.1	3.1
  142	01-16-2019	14:34:34	25.0	24.1	3.1
  143	01-16-2019	14:34:36	25.0	24.1	3.1
  144	01-16-2019	14:34:38	25.0	24.1	3.1
  145	01-16-2019	14:34:40	25.0	24.1	3.1
  146	01-16-2019	14:34:42	25.0	24.0	3.0
  147	01-16-2019	14:34:44	25.0	24.0	3.0
  148	01-16-2019	14:34:46	25.0	24.0	3.0
  149	01-16-2019	14:34:48	25.0	24.0	3.0
  150	01-16-2019	14:34:50	25.0	24.0	3.0
  151	01-16-2019	14:34:52	25.0	24.0	3.0
  152	01-16-2019	14:34:54	25.0	24.0	3.0
  153	01-16-2019	14:34:56	25.0	24.0	3.0
  154	01-16-2019	14:34:58	25.0	23.9	2.9
  155	01-16-2019	14:35:00	25.0	23.9	2.9
  156	01-16-2019	14:35:02	25.1	23.9	3.0
  157	01-16-2019	14:35:04	25.1	23.9	3.0
  158	01-16-2019	14:35:06	25.1	23.9	3.0
  159	01-16-2019	14:35:08	25.1	23.8	3.0
  160	01-16-2019	14:35:10	25.1	23.8	3.0
  161	01-16-2019	14:35:12	25.1	23.8	3.0
  162	01-16-2019	14:35:14	25.1	23.8	3.0
  163	01-16-2019	14:35:16	25.1	23.8	3.0
  164	01-16-2019	14:35:18	25.1	23.8	3.0
  165	01-16-2019	14:35:20	25.1	23.8	3.0
  166	01-16-2019	14:35:22	25.1	23.8	3.0
  167	01-16-2019	14:35:24	25.1	23.7	2.9
  168	01-16-2019	14:35:26	25.1	23.7	2.9
  169	01-16-2019	14:35:28	25.1	23.7	2.9
  170	01-16-2019	14:35:30	25.1	23.7	2.9
  171	01-16-2019	14:35:32	25.1	23.7	2.9
  172	01-16-2019	14:35:34	25.2	23.7	3.0
  173	01-16-2019	14:35:36	25.2	23.7	3.0
  174	01-16-2019	14:35:38	25.2	23.7	3.0
  175	01-16-2019	14:35:40	25.2	23.7	3.0
  176	01-16-2019	14:35:42	25.2	23.6	2.9
  177	01-16-2019	14:35:44	25.2	23.6	2.9
  178	01-16-2019	14:35:46	25.2	23.6	2.9
  179	01-16-2019	14:35:48	25.2	23.6	2.9
  180	01-16-2019	14:35:50	25.2	23.6	2.9
  181	01-16-2019	14:35:52	25.2	23.5	2.9
  182	01-16-2019	14:35:54	25.2	23.6	2.9
  183	01-16-2019	14:35:56	25.2	23.5	2.9
  184	01-16-2019	14:35:58	25.2	23.5	2.9
  185	01-16-2019	14:36:00	25.2	23.5	2.9
  186	01-16-2019	14:36:02	25.2	23.5	2.9
  187	01-16-2019	14:36:04	25.2	23.5	2.9
  188	01-16-2019	14:36:06	25.3	23.5	3.0
  189	01-16-2019	14:36:08	25.3	23.5	3.0
  190	01-16-2019	14:36:10	25.3	23.5	3.0
  191	01-16-2019	14:36:12	25.3	23.5	3.0
  192	01-16-2019	14:36:14	25.3	23.4	2.9
  193	01-16-2019	14:36:16	25.3	23.4	2.9
  194	01-16-2019	14:36:18	25.3	23.4	2.9
  195	01-16-2019	14:36:20	25.3	23.4	2.9
  196	01-16-2019	14:36:22	25.3	23.4	2.9
  197	01-16-2019	14:36:24	25.3	23.4	2.9
  198	01-16-2019	14:36:26	25.3	23.4	2.9
  199	01-16-2019	14:36:28	25.3	23.3	2.8
  200	01-16-2019	14:36:30	25.3	23.3	2.8
  201	01-16-2019	14:36:32	25.3	23.3	2.8
  202	01-16-2019	14:36:34	25.3	23.3	2.8
  203	01-16-2019	14:36:36	25.3	23.3	2.8
  204	01-16-2019	14:36:38	25.4	23.3	2.9
  205	01-16-2019	14:36:40	25.4	23.3	2.9
  206	01-16-2019	14:36:42	25.4	23.2	2.9
  207	01-16-2019	14:36:44	25.4	23.2	2.9
  208	01-16-2019	14:36:46	25.4	23.2	2.9
  209	01-16-2019	14:36:48	25.4	23.2	2.9
  210	01-16-2019	14:36:50	25.4	23.2	2.9
  211	01-16-2019	14:36:52	25.4	23.2	2.9
  212	01-16-2019	14:36:54	25.4	23.2	2.9
  213	01-16-2019	14:36:56	25.4	23.2	2.9
  214	01-16-2019	14:36:58	25.4	23.2	2.9
  215	01-16-2019	14:37:00	25.4	23.2	2.9
  216	01-16-2019	14:37:02	25.4	23.1	2.8
  217	01-16-2019	14:37:04	25.4	23.1	2.8
  218	01-16-2019	14:37:06	25.4	23.1	2.8
  219	01-16-2019	14:37:08	25.4	23.1	2.8
  220	01-16-2019	14:37:10	25.5	23.1	2.9
  221	01-16-2019	14:37:12	25.5	23.1	2.9
  222	01-16-2019	14:37:14	25.5	23.1	2.9
  223	01-16-2019	14:37:16	25.5	23.0	2.8
  224	01-16-2019	14:37:18	25.5	23.1	2.9
  225	01-16-2019	14:37:20	25.5	23.0	2.8
  226	01-16-2019	14:37:22	25.5	23.0	2.8
  227	01-16-2019	14:37:24	25.5	23.0	2.8
  228	01-16-2019	14:37:26	25.5	23.0	2.8
  229	01-16-2019	14:37:28	25.5	23.0	2.8
  230	01-16-2019	14:37:30	25.5	23.0	2.8
  231	01-16-2019	14:37:32	25.5	23.0	2.8
  232	01-16-2019	14:37:34	25.5	23.0	2.8
  233	01-16-2019	14:37:36	25.5	23.0	2.8
  234	01-16-2019	14:37:38	25.5	23.0	2.8
  235	01-16-2019	14:37:40	25.5	23.0	2.8
  236	01-16-2019	14:37:42	25.5	23.0	2.8
  237	01-16-2019	14:37:44	25.5	22.9	2.8
  238	01-16-2019	14:37:46	25.5	22.9	2.8
