>>Logging Name:Logging Name
>>FROM:01-16-2019 13:55:33   TO:01-16-2019 14:27:19
>>Sample Points:954
>>Sample Rate:2 sec.
>>Temperature Unit:Celsius
>>Temperature(LowAlarm:0.0-HighAlarm:40.0)   Relative Humidity(LowAlarm:35.0-HighAlarm:75.0)
----------------------------------------------------------------------------------------------
NO.	DATE	TIME	TEMPERATURE	RELATIVE-HUMIDITY	DEW-POINT
    1	01-16-2019	13:55:33	21.9	33.5	5.1
    2	01-16-2019	13:55:35	21.9	33.1	4.9
    3	01-16-2019	13:55:37	21.9	32.7	4.7
    4	01-16-2019	13:55:39	21.9	32.3	4.6
    5	01-16-2019	13:55:41	21.9	32.1	4.5
    6	01-16-2019	13:55:43	22.0	31.8	4.4
    7	01-16-2019	13:55:45	22.0	31.5	4.3
    8	01-16-2019	13:55:47	22.0	31.2	4.2
    9	01-16-2019	13:55:49	22.0	31.0	4.1
   10	01-16-2019	13:55:51	22.0	30.8	4.0
   11	01-16-2019	13:55:53	22.0	30.6	3.9
   12	01-16-2019	13:55:55	22.0	30.4	3.8
   13	01-16-2019	13:55:57	22.0	30.2	3.7
   14	01-16-2019	13:55:59	22.0	30.1	3.6
   15	01-16-2019	13:56:01	22.0	29.9	3.5
   16	01-16-2019	13:56:03	22.0	29.7	3.5
   17	01-16-2019	13:56:05	22.0	29.6	3.4
   18	01-16-2019	13:56:07	22.0	29.5	3.4
   19	01-16-2019	13:56:09	22.0	29.4	3.3
   20	01-16-2019	13:56:11	22.0	29.3	3.3
   21	01-16-2019	13:56:13	22.0	29.2	3.2
   22	01-16-2019	13:56:15	22.0	29.0	3.1
   23	01-16-2019	13:56:17	22.0	28.9	3.1
   24	01-16-2019	13:56:19	22.0	28.8	3.0
   25	01-16-2019	13:56:21	22.0	28.8	3.0
   26	01-16-2019	13:56:23	22.0	28.6	2.9
   27	01-16-2019	13:56:25	22.0	28.5	2.9
   28	01-16-2019	13:56:27	22.0	28.5	2.9
   29	01-16-2019	13:56:29	22.0	28.4	2.8
   30	01-16-2019	13:56:31	22.0	28.3	2.8
   31	01-16-2019	13:56:33	22.0	28.3	2.8
   32	01-16-2019	13:56:35	22.0	28.2	2.7
   33	01-16-2019	13:56:37	22.0	28.1	2.7
   34	01-16-2019	13:56:39	22.0	28.1	2.7
   35	01-16-2019	13:56:41	22.0	28.0	2.6
   36	01-16-2019	13:56:43	22.0	27.9	2.6
   37	01-16-2019	13:56:45	22.0	27.8	2.5
   38	01-16-2019	13:56:47	22.0	27.8	2.5
   39	01-16-2019	13:56:49	22.0	27.7	2.5
   40	01-16-2019	13:56:51	22.0	27.7	2.5
   41	01-16-2019	13:56:53	22.0	27.6	2.4
   42	01-16-2019	13:56:55	22.0	27.6	2.4
   43	01-16-2019	13:56:57	22.0	27.5	2.4
   44	01-16-2019	13:56:59	22.1	27.4	2.4
   45	01-16-2019	13:57:01	22.0	27.4	2.3
   46	01-16-2019	13:57:03	22.0	27.3	2.3
   47	01-16-2019	13:57:05	22.0	27.3	2.3
   48	01-16-2019	13:57:07	22.0	27.2	2.2
   49	01-16-2019	13:57:09	22.0	27.2	2.2
   50	01-16-2019	13:57:11	22.0	27.1	2.2
   51	01-16-2019	13:57:13	22.0	27.1	2.2
   52	01-16-2019	13:57:15	22.0	27.0	2.1
   53	01-16-2019	13:57:17	22.0	27.0	2.1
   54	01-16-2019	13:57:19	22.0	26.9	2.1
   55	01-16-2019	13:57:21	22.0	26.9	2.1
   56	01-16-2019	13:57:23	22.0	26.8	2.0
   57	01-16-2019	13:57:25	22.0	26.8	2.0
   58	01-16-2019	13:57:27	22.0	26.8	2.0
   59	01-16-2019	13:57:29	22.0	26.7	2.0
   60	01-16-2019	13:57:31	22.0	26.7	2.0
   61	01-16-2019	13:57:33	22.0	26.6	1.9
   62	01-16-2019	13:57:35	22.0	26.6	1.9
   63	01-16-2019	13:57:37	22.0	26.6	1.9
   64	01-16-2019	13:57:39	22.0	26.6	1.9
   65	01-16-2019	13:57:41	22.0	26.5	1.9
   66	01-16-2019	13:57:43	22.0	26.4	1.8
   67	01-16-2019	13:57:45	22.0	26.4	1.8
   68	01-16-2019	13:57:47	22.0	26.3	1.7
   69	01-16-2019	13:57:49	22.0	26.3	1.7
   70	01-16-2019	13:57:51	22.0	26.3	1.7
   71	01-16-2019	13:57:53	22.0	26.3	1.7
   72	01-16-2019	13:57:55	22.0	26.2	1.7
   73	01-16-2019	13:57:57	22.0	26.1	1.6
   74	01-16-2019	13:57:59	22.0	26.1	1.6
   75	01-16-2019	13:58:01	22.0	26.1	1.6
   76	01-16-2019	13:58:03	22.0	26.1	1.6
   77	01-16-2019	13:58:05	22.0	26.1	1.6
   78	01-16-2019	13:58:07	22.0	26.0	1.6
   79	01-16-2019	13:58:09	22.0	26.0	1.6
   80	01-16-2019	13:58:11	22.0	25.9	1.5
   81	01-16-2019	13:58:13	22.0	25.8	1.5
   82	01-16-2019	13:58:15	22.0	25.8	1.5
   83	01-16-2019	13:58:17	22.0	25.8	1.5
   84	01-16-2019	13:58:19	22.0	25.8	1.5
   85	01-16-2019	13:58:21	22.0	25.8	1.5
   86	01-16-2019	13:58:23	22.0	25.7	1.4
   87	01-16-2019	13:58:25	22.0	25.7	1.4
   88	01-16-2019	13:58:27	22.0	25.7	1.4
   89	01-16-2019	13:58:29	22.0	25.6	1.4
   90	01-16-2019	13:58:31	22.0	25.6	1.4
   91	01-16-2019	13:58:33	22.0	25.6	1.4
   92	01-16-2019	13:58:35	22.0	25.5	1.3
   93	01-16-2019	13:58:37	22.0	25.5	1.3
   94	01-16-2019	13:58:39	22.0	25.5	1.3
   95	01-16-2019	13:58:41	22.0	25.4	1.3
   96	01-16-2019	13:58:43	22.0	25.4	1.3
   97	01-16-2019	13:58:45	22.0	25.4	1.3
   98	01-16-2019	13:58:47	22.0	25.3	1.2
   99	01-16-2019	13:58:49	22.0	25.3	1.2
  100	01-16-2019	13:58:51	22.0	25.3	1.2
  101	01-16-2019	13:58:53	22.0	25.3	1.2
  102	01-16-2019	13:58:55	22.0	25.2	1.1
  103	01-16-2019	13:58:57	22.0	25.2	1.1
  104	01-16-2019	13:58:59	22.0	25.2	1.1
  105	01-16-2019	13:59:01	22.0	25.2	1.1
  106	01-16-2019	13:59:03	22.0	25.1	1.1
  107	01-16-2019	13:59:05	22.0	25.1	1.1
  108	01-16-2019	13:59:07	22.0	25.0	1.0
  109	01-16-2019	13:59:09	22.0	25.0	1.0
  110	01-16-2019	13:59:11	22.0	25.0	1.0
  111	01-16-2019	13:59:13	22.0	25.0	1.0
  112	01-16-2019	13:59:15	22.0	25.0	1.0
  113	01-16-2019	13:59:17	22.0	25.0	1.0
  114	01-16-2019	13:59:19	22.0	24.9	1.0
  115	01-16-2019	13:59:21	22.0	24.9	1.0
  116	01-16-2019	13:59:23	22.0	24.9	1.0
  117	01-16-2019	13:59:25	22.0	24.8	0.9
  118	01-16-2019	13:59:27	22.0	24.8	0.9
  119	01-16-2019	13:59:29	22.0	24.8	0.9
  120	01-16-2019	13:59:31	22.0	24.8	0.9
  121	01-16-2019	13:59:33	22.0	24.8	0.9
  122	01-16-2019	13:59:35	22.0	24.8	0.9
  123	01-16-2019	13:59:37	22.0	24.7	0.9
  124	01-16-2019	13:59:39	22.0	24.7	0.9
  125	01-16-2019	13:59:41	22.0	24.6	0.8
  126	01-16-2019	13:59:43	22.0	24.6	0.8
  127	01-16-2019	13:59:45	22.0	24.6	0.8
  128	01-16-2019	13:59:47	22.0	24.6	0.8
  129	01-16-2019	13:59:49	22.0	24.6	0.8
  130	01-16-2019	13:59:51	22.0	24.5	0.8
  131	01-16-2019	13:59:53	22.0	24.5	0.8
  132	01-16-2019	13:59:55	22.0	24.5	0.8
  133	01-16-2019	13:59:57	22.0	24.5	0.8
  134	01-16-2019	13:59:59	22.0	24.5	0.8
  135	01-16-2019	14:00:01	22.0	24.5	0.8
  136	01-16-2019	14:00:03	22.0	24.4	0.7
  137	01-16-2019	14:00:05	22.0	24.4	0.7
  138	01-16-2019	14:00:07	22.0	24.4	0.7
  139	01-16-2019	14:00:09	22.0	24.4	0.7
  140	01-16-2019	14:00:11	22.0	24.3	0.6
  141	01-16-2019	14:00:13	22.0	24.3	0.6
  142	01-16-2019	14:00:15	22.0	24.3	0.6
  143	01-16-2019	14:00:17	22.0	24.3	0.6
  144	01-16-2019	14:00:19	22.0	24.3	0.6
  145	01-16-2019	14:00:21	22.0	24.3	0.6
  146	01-16-2019	14:00:23	22.0	24.2	0.6
  147	01-16-2019	14:00:25	22.0	24.2	0.6
  148	01-16-2019	14:00:27	22.0	24.2	0.6
  149	01-16-2019	14:00:29	22.0	24.2	0.6
  150	01-16-2019	14:00:31	22.0	24.2	0.6
  151	01-16-2019	14:00:33	22.0	24.1	0.5
  152	01-16-2019	14:00:35	22.0	24.1	0.5
  153	01-16-2019	14:00:37	22.0	24.1	0.5
  154	01-16-2019	14:00:39	22.0	24.1	0.5
  155	01-16-2019	14:00:41	22.0	24.1	0.5
  156	01-16-2019	14:00:43	22.0	24.0	0.5
  157	01-16-2019	14:00:45	22.0	24.0	0.5
  158	01-16-2019	14:00:47	22.0	24.0	0.5
  159	01-16-2019	14:00:49	22.0	24.0	0.5
  160	01-16-2019	14:00:51	22.0	24.0	0.5
  161	01-16-2019	14:00:53	22.0	24.0	0.5
  162	01-16-2019	14:00:55	22.0	24.0	0.5
  163	01-16-2019	14:00:57	22.0	24.0	0.5
  164	01-16-2019	14:00:59	22.0	23.9	0.4
  165	01-16-2019	14:01:01	22.0	23.9	0.4
  166	01-16-2019	14:01:03	22.0	23.9	0.4
  167	01-16-2019	14:01:05	22.0	23.9	0.4
  168	01-16-2019	14:01:07	22.0	23.8	0.4
  169	01-16-2019	14:01:09	22.0	23.8	0.4
  170	01-16-2019	14:01:11	22.0	23.8	0.4
  171	01-16-2019	14:01:13	22.0	23.8	0.4
  172	01-16-2019	14:01:15	22.0	23.8	0.4
  173	01-16-2019	14:01:17	22.0	23.8	0.4
  174	01-16-2019	14:01:19	22.0	23.7	0.3
  175	01-16-2019	14:01:21	22.0	23.8	0.4
  176	01-16-2019	14:01:23	22.0	23.7	0.3
  177	01-16-2019	14:01:25	22.0	23.8	0.4
  178	01-16-2019	14:01:27	22.0	23.7	0.3
  179	01-16-2019	14:01:29	22.0	23.7	0.3
  180	01-16-2019	14:01:31	22.0	23.7	0.3
  181	01-16-2019	14:01:33	22.0	23.7	0.3
  182	01-16-2019	14:01:35	22.1	23.7	0.4
  183	01-16-2019	14:01:37	22.1	23.6	0.3
  184	01-16-2019	14:01:39	22.1	23.6	0.3
  185	01-16-2019	14:01:41	22.0	23.6	0.2
  186	01-16-2019	14:01:43	22.1	23.6	0.3
  187	01-16-2019	14:01:45	22.1	23.6	0.3
  188	01-16-2019	14:01:47	22.1	23.5	0.3
  189	01-16-2019	14:01:49	22.1	23.5	0.3
  190	01-16-2019	14:01:51	22.1	23.5	0.3
  191	01-16-2019	14:01:53	22.1	23.5	0.3
  192	01-16-2019	14:01:55	22.1	23.5	0.3
  193	01-16-2019	14:01:57	22.1	23.5	0.3
  194	01-16-2019	14:01:59	22.1	23.5	0.3
  195	01-16-2019	14:02:01	22.1	23.5	0.3
  196	01-16-2019	14:02:03	22.1	23.5	0.3
  197	01-16-2019	14:02:05	22.1	23.5	0.3
  198	01-16-2019	14:02:07	22.1	23.5	0.3
  199	01-16-2019	14:02:09	22.1	23.5	0.3
  200	01-16-2019	14:02:11	22.1	23.4	0.2
  201	01-16-2019	14:02:13	22.1	23.4	0.2
  202	01-16-2019	14:02:15	22.1	23.4	0.2
  203	01-16-2019	14:02:17	22.1	23.4	0.2
  204	01-16-2019	14:02:19	22.1	23.4	0.2
  205	01-16-2019	14:02:21	22.1	23.4	0.2
  206	01-16-2019	14:02:23	22.1	23.4	0.2
  207	01-16-2019	14:02:25	22.1	23.3	0.2
  208	01-16-2019	14:02:27	22.1	23.3	0.2
  209	01-16-2019	14:02:29	22.1	23.3	0.2
