
Automatic Data Collection:
Tue Feb 26 11:58:09 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00257	 0.13532
0.05000	 0.00900	 0.13976
0.10000	 0.01097	 0.14510
0.15000	 0.00525	 0.13650
0.20000	 0.00989	 0.12499
0.25000	 0.01229	 0.14900
0.30000	 0.01730	 0.14040
0.35000	 0.01182	 0.13428
0.40000	 0.00533	 0.13128
0.45000	 0.00514	 0.14181
0.50000	 0.01514	 0.13171
0.55000	 0.00246	 0.12758
0.60000	 0.00764	 0.14863
0.65000	 0.00942	 0.14395
0.70000	 0.01327	 0.14510
0.75000	 0.01108	 0.13015
0.80000	 0.00971	 0.14995
0.85000	 0.00468	 0.13740
0.90000	 0.00612	 0.13621
0.95000	 0.00919	 0.12620
1.00000	 0.00909	 0.13425
1.05000	 0.00858	 0.14141
1.10000	 0.01193	 0.13064
1.15000	 0.01499	 0.12331
1.20000	 0.00376	 0.13506
1.25000	 0.01431	 0.14920
1.30000	 0.01105	 0.14479
1.35000	 0.00917	 0.15076
1.40000	 0.00027	 0.14199
1.45000	 0.00326	 0.14606
1.50000	 0.00592	 0.14698
1.55000	 0.01494	 0.13864
1.60000	 0.01455	 0.14083
1.65000	 0.01696	 0.14453
1.70000	 0.00561	 0.13988
1.75000	 0.00176	 0.12152
1.80000	 0.00584	 0.12692
1.85000	 0.00502	 0.13085
1.90000	 0.00661	 0.12692
1.95000	 0.00364	 0.12450
2.00000	 0.00874	 0.15163
2.05000	 0.00255	 0.14623
2.10000	 0.01381	 0.14170
2.15000	 0.01417	 0.12836
2.20000	 0.01803	 0.14412
2.25000	 0.01378	 0.14141
2.30000	 0.01601	 0.14213
2.35000	 0.00934	 0.12891
2.40000	 0.01527	 0.13541
2.45000	 0.01330	 0.14894
2.50000	 0.00874	 0.14663
2.55000	 0.00395	 0.12744
2.60000	 0.00348	 0.12259
2.65000	 0.01669	 0.13933
2.70000	 0.00632	 0.12984
2.75000	 0.01370	 0.13543
2.80000	 0.00674	 0.12975
2.85000	 0.01361	 0.14750
2.90000	 0.01649	 0.14992
2.95000	 0.01440	 0.13183
3.00000	 0.00081	 0.14199
3.05000	 0.00246	 0.13246
3.10000	 0.01708	 0.13304
3.15000	 0.01220	 0.12458
3.20000	 0.01463	 0.13598
3.25000	 0.00222	 0.13598
3.30000	 0.00002	 0.13624
3.35000	 0.00861	 0.12666
3.40000	 0.01877	 0.13821
3.45000	 0.00713	 0.13910
3.50000	 0.01089	 0.13685
3.55000	 0.01886	 0.12233
3.60000	 0.02324	 0.13350
3.65000	 0.01646	 0.13520
3.70000	 0.01006	 0.12525
3.75000	 0.01258	 0.11823
3.80000	 0.01485	 0.12810
3.85000	 0.00502	 0.13529
3.90000	 0.01277	 0.13396
3.95000	 0.01907	 0.12631
4.00000	 0.01207	 0.12262
4.05000	 0.01137	 0.15001
4.10000	 0.01220	 0.14317
