
Automatic Data Collection:
Tue Feb 26 11:57:07 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.00077	 0.04160
0.05000	 0.00013	 0.05237
0.10000	 0.00209	 0.05421
0.15000	 0.00548	 0.05003
0.20000	 0.00457	 0.04501
0.25000	 -0.00086	 0.04706
0.30000	 0.00095	 0.05517
0.35000	 0.00407	 0.04919
0.40000	 -0.00033	 0.04856
0.45000	 -0.00238	 0.05863
0.50000	 0.00244	 0.05398
0.55000	 0.00429	 0.05032
0.60000	 0.00257	 0.04327
0.65000	 0.00013	 0.05687
0.70000	 0.00244	 0.05378
0.75000	 0.00533	 0.05084
0.80000	 -0.00033	 0.04209
0.85000	 -0.00050	 0.05488
0.90000	 0.00162	 0.05407
0.95000	 0.00585	 0.05346
1.00000	 0.00728	 0.04226
1.05000	 0.00342	 0.05808
1.10000	 0.00133	 0.05468
1.15000	 0.00761	 0.05395
1.20000	 0.00623	 0.05078
1.25000	 0.00089	 0.05742
1.30000	 0.00303	 0.05658
1.35000	 0.00140	 0.05491
1.40000	 -0.00235	 0.04541
1.45000	 0.00222	 0.05118
1.50000	 0.00295	 0.05410
1.55000	 0.01057	 0.04607
1.60000	 0.00326	 0.05190
1.65000	 -0.00192	 0.05846
1.70000	 0.00165	 0.05707
1.75000	 0.00726	 0.05011
1.80000	 0.00215	 0.05130
1.85000	 -0.00116	 0.06232
1.90000	 0.00353	 0.05811
1.95000	 0.00328	 0.04954
2.00000	 0.00404	 0.05162
2.05000	 -0.00021	 0.05906
2.10000	 0.00267	 0.05488
2.15000	 0.00568	 0.05268
2.20000	 0.00460	 0.04538
2.25000	 0.00337	 0.06001
2.30000	 0.00511	 0.05869
2.35000	 0.00837	 0.05087
2.40000	 0.00595	 0.04801
2.45000	 0.00320	 0.05866
2.50000	 -0.00075	 0.05681
2.55000	 0.00454	 0.05987
2.60000	 0.00275	 0.04986
2.65000	 0.00094	 0.05990
2.70000	 0.00167	 0.06103
2.75000	 0.00556	 0.05476
2.80000	 0.00404	 0.04512
2.85000	 -0.00116	 0.05771
2.90000	 0.00936	 0.05632
2.95000	 0.00922	 0.05153
3.00000	 0.00199	 0.05110
3.05000	 0.00123	 0.06123
3.10000	 0.00654	 0.05675
3.15000	 0.00744	 0.04685
3.20000	 0.00174	 0.04867
3.25000	 0.00019	 0.05773
3.30000	 0.00010	 0.05355
3.35000	 0.00540	 0.05214
3.40000	 0.00320	 0.04668
3.45000	 0.00353	 0.06293
3.50000	 0.00410	 0.05684
3.55000	 0.00395	 0.05493
3.60000	 0.00342	 0.04723
3.65000	 -0.00218	 0.06224
3.70000	 0.00071	 0.05773
3.75000	 0.00353	 0.05779
3.80000	 0.00373	 0.04703
3.85000	 -0.00001	 0.05886
3.90000	 0.00708	 0.05745
3.95000	 0.00612	 0.05505
4.00000	 -0.00198	 0.04501
4.05000	 -0.00241	 0.05623
4.10000	 0.00700	 0.05667
4.15000	 0.00666	 0.04850
4.20000	 -0.00041	 0.05444
4.25000	 0.00134	 0.06163
4.30000	 0.00199	 0.05485
4.35000	 0.00222	 0.04833
4.40000	 -0.00159	 0.05107
4.45000	 0.00176	 0.05753
4.50000	 0.00506	 0.06027
4.55000	 0.00526	 0.05620
4.60000	 0.00533	 0.05369
4.65000	 0.00390	 0.06411
4.70000	 0.00592	 0.05823
4.75000	 0.00801	 0.05442
4.80000	 0.00342	 0.04948
4.85000	 0.00570	 0.06062
4.90000	 -0.00168	 0.05644
4.95000	 0.00604	 0.05271
5.00000	 0.00089	 0.04697
