
Automatic Data Collection:
Tue Feb 26 12:00:40 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.03569	 0.54899
0.05000	 0.00927	 0.59407
0.10000	 0.03974	 0.54798
0.15000	 0.02955	 0.59277
0.20000	 0.02822	 0.57690
0.25000	 0.08643	 0.54968
0.30000	 0.06503	 0.58513
0.35000	 0.04417	 0.57652
0.40000	 0.08204	 0.50220
0.45000	 0.04155	 0.54659
0.50000	 0.00215	 0.54272
0.55000	 0.03499	 0.59765
0.60000	 0.08392	 0.57753
0.65000	 0.04416	 0.50145
0.70000	 0.00061	 0.55747
0.75000	 0.01562	 0.54555
0.80000	 0.00971	 0.49207
0.85000	 0.03583	 0.59453
0.90000	 0.04634	 0.55450
0.95000	 0.02302	 0.51776
1.00000	 0.02693	 0.51761
1.05000	 0.03439	 0.52165
1.10000	 0.02361	 0.53000
1.15000	 0.05963	 0.57208
1.20000	 0.09978	 0.52053
1.25000	 0.06888	 0.51877
1.30000	 0.05138	 0.54163
1.35000	 0.04185	 0.54218
1.40000	 0.02880	 0.56527
1.45000	 0.05086	 0.64118
1.50000	 0.04073	 0.56648
1.55000	 0.01034	 0.57580
1.60000	 0.00436	 0.60804
1.65000	 0.02428	 0.59275
1.70000	 0.05728	 0.49934
1.75000	 0.04092	 0.52015
1.80000	 0.04796	 0.52584
1.85000	 0.03156	 0.59338
1.90000	 0.05194	 0.50064
1.95000	 0.02958	 0.51357
2.00000	 0.06515	 0.60455
2.05000	 0.02195	 0.55906
2.10000	 0.00858	 0.54304
2.15000	 0.04178	 0.67275
2.20000	 0.03282	 0.61633
2.25000	 0.01410	 0.61102
2.30000	 0.05734	 0.59644
2.35000	 0.04045	 0.54353
2.40000	 0.03150	 0.58261
2.45000	 0.02916	 0.59231
2.50000	 0.04720	 0.52255
2.55000	 0.07322	 0.56723
2.60000	 0.06162	 0.58905
2.65000	 0.04678	 0.52815
2.70000	 0.05332	 0.67192
2.75000	 0.01221	 0.62328
2.80000	 0.04513	 0.57941
2.85000	 0.04296	 0.61462
2.90000	 0.04582	 0.65564
2.95000	 0.06308	 0.64819
3.00000	 0.05036	 0.62464
3.05000	 0.04419	 0.57869
3.10000	 0.05059	 0.67169
3.15000	 0.04090	 0.61246
3.20000	 0.03240	 0.55118
3.25000	 0.02452	 0.59826
3.30000	 0.03101	 0.49002
3.35000	 0.05704	 0.53057
3.40000	 0.05960	 0.61298
3.45000	 0.00047	 0.56299
3.50000	 -0.01857	 0.55211
3.55000	 0.01393	 0.59863
3.60000	 0.00399	 0.54818
3.65000	 -0.02198	 0.49372
3.70000	 0.03600	 0.56100
3.75000	 0.04617	 0.51533
3.80000	 0.05278	 0.54475
3.85000	 0.05011	 0.59133
3.90000	 0.02853	 0.54001
3.95000	 0.05489	 0.58195
4.00000	 0.02510	 0.65232
4.05000	 0.03955	 0.56336
4.10000	 0.03722	 0.60949
4.15000	 -0.01972	 0.57852
4.20000	 0.00976	 0.57892
4.25000	 0.05106	 0.59081
4.30000	 0.05467	 0.54174
4.35000	 0.02214	 0.56636
4.40000	 0.05987	 0.58388
4.45000	 0.04654	 0.49986
4.50000	 0.01801	 0.55372
4.55000	 0.05310	 0.58270
4.60000	 0.04242	 0.50783
4.65000	 0.06599	 0.59211
4.70000	 0.03595	 0.56059
4.75000	 0.05244	 0.55369
4.80000	 0.09794	 0.59549
4.85000	 0.09356	 0.57286
4.90000	 0.09212	 0.57756
4.95000	 0.05233	 0.60703
5.00000	 0.00588	 0.60011
5.05000	 0.01803	 0.57572
5.10000	 0.04200	 0.57017
5.15000	 -0.00610	 0.50298
5.20000	 0.07423	 0.48979
5.25000	 0.09015	 0.51505
5.30000	 0.03105	 0.51265
5.35000	 0.07334	 0.48895
5.40000	 0.05988	 0.51718
5.45000	 0.04123	 0.45619
5.50000	 0.02620	 0.46797
5.55000	 0.04504	 0.51432
5.60000	 0.04743	 0.51262
5.65000	 0.03339	 0.60850
5.70000	 0.03981	 0.56818
5.75000	 0.02814	 0.53326
5.80000	 0.02010	 0.59705
5.85000	 0.03650	 0.57941
5.90000	 0.02851	 0.54125
5.95000	 0.04436	 0.61803
6.00000	 -0.00702	 0.51981
6.05000	 0.02699	 0.56608
6.10000	 0.09283	 0.58804
6.15000	 0.07947	 0.55854
6.20000	 -0.01009	 0.56478
6.25000	 0.08378	 0.58547
6.30000	 0.06692	 0.54365
6.35000	 0.08620	 0.56968
6.40000	 0.06543	 0.57647
6.45000	 0.00619	 0.49501
6.50000	 0.11006	 0.49092
6.55000	 0.08247	 0.57802
6.60000	 0.06523	 0.53340
6.65000	 0.08144	 0.56564
6.70000	 0.06894	 0.58894
6.75000	 0.10398	 0.57110
6.80000	 0.04079	 0.57297
6.85000	 0.03563	 0.51556
6.90000	 0.04005	 0.56720
6.95000	 0.05940	 0.59653
7.00000	 -0.02908	 0.54264
7.05000	 -0.02266	 0.58553
7.10000	 0.04934	 0.58282
7.15000	 0.02941	 0.58827
7.20000	 0.02060	 0.61402
7.25000	 0.03172	 0.57580
7.30000	 0.04600	 0.56111
7.35000	 0.01643	 0.59765
7.40000	 0.04886	 0.56374
7.45000	 0.07452	 0.52114
7.50000	 0.02158	 0.55531
7.55000	 0.06422	 0.51262
7.60000	 0.03426	 0.56434
7.65000	 0.04026	 0.57245
7.70000	 0.04369	 0.47039
7.75000	 0.07978	 0.49571
7.80000	 0.05579	 0.53216
7.85000	 0.05318	 0.50665
7.90000	 0.06315	 0.50110
7.95000	 0.08449	 0.52206
8.00000	 0.01959	 0.52405
8.05000	 0.06630	 0.58181
8.10000	 0.06915	 0.57320
8.15000	 0.00595	 0.59526
8.20000	 0.01685	 0.59396
8.25000	 0.03584	 0.54723
8.30000	 0.06990	 0.57453
8.35000	 0.06135	 0.56501
8.40000	 0.03687	 0.54030
8.45000	 0.02308	 0.53511
8.50000	 -0.02677	 0.53046
8.55000	 0.00289	 0.48006
8.60000	 0.02392	 0.54252
8.65000	 0.02437	 0.57551
8.70000	 0.02558	 0.55418
8.75000	 0.03895	 0.62461
8.80000	 0.04019	 0.63708
8.85000	 0.02789	 0.53609
8.90000	 0.06289	 0.57182
8.95000	 0.06737	 0.50708
9.00000	 0.04395	 0.43804
9.05000	 0.01739	 0.54466
9.10000	 -0.01013	 0.51756
9.15000	 0.03223	 0.61032
9.20000	 0.04347	 0.59194
9.25000	 0.03829	 0.55055
9.30000	 0.04530	 0.59393
9.35000	 0.08285	 0.59263
9.40000	 0.05445	 0.55470
9.45000	 0.02145	 0.60273
9.50000	 0.04958	 0.56859
9.55000	 0.03352	 0.53101
9.60000	 0.05186	 0.58977
9.65000	 0.02397	 0.56974
9.70000	 0.06968	 0.55765
9.75000	 0.05290	 0.59451
9.80000	 -0.00801	 0.50442
9.85000	 0.02907	 0.53594
9.90000	 0.05051	 0.59901
9.95000	 0.08044	 0.55846
