
Automatic Data Collection:
Tue Feb 26 11:59:32 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.04667	 0.46728
0.05000	 0.07061	 0.51825
0.10000	 0.04409	 0.48292
0.15000	 0.03257	 0.46341
0.20000	 0.02621	 0.43088
0.25000	 0.01893	 0.48722
0.30000	 0.02552	 0.44626
0.35000	 0.03643	 0.46477
0.40000	 0.02781	 0.47983
0.45000	 0.03555	 0.46070
0.50000	 0.03766	 0.51323
0.55000	 0.03299	 0.47686
0.60000	 0.01244	 0.48229
0.65000	 0.01719	 0.51048
0.70000	 0.03350	 0.49654
0.75000	 0.04093	 0.47992
0.80000	 0.08956	 0.48076
0.85000	 0.06304	 0.49651
0.90000	 0.04816	 0.51173
0.95000	 0.05144	 0.44488
1.00000	 0.01744	 0.51005
1.05000	 0.02728	 0.46990
1.10000	 0.03614	 0.47426
1.15000	 0.00303	 0.50766
1.20000	 0.03527	 0.47741
1.25000	 0.03921	 0.50543
1.30000	 0.03470	 0.49262
1.35000	 0.02440	 0.50564
1.40000	 0.04188	 0.46537
1.45000	 0.01582	 0.50766
1.50000	 -0.01859	 0.45250
1.55000	 0.05411	 0.48511
1.60000	 0.05452	 0.47839
1.65000	 0.04879	 0.45062
1.70000	 0.05728	 0.50976
1.75000	 0.03363	 0.46959
1.80000	 0.04930	 0.49239
1.85000	 0.05143	 0.49735
1.90000	 0.02522	 0.46234
1.95000	 0.02266	 0.48052
2.00000	 -0.01601	 0.41780
2.05000	 0.01308	 0.46909
2.10000	 0.01462	 0.46329
2.15000	 0.01874	 0.44701
2.20000	 0.05093	 0.49501
2.25000	 0.01753	 0.49184
2.30000	 0.09442	 0.47008
2.35000	 0.02876	 0.46699
2.40000	 0.03391	 0.45354
2.45000	 0.06157	 0.49683
2.50000	 0.03605	 0.50774
2.55000	 0.04402	 0.45671
2.60000	 -0.00514	 0.44898
2.65000	 0.00179	 0.46078
2.70000	 0.05455	 0.45172
2.75000	 0.04459	 0.48635
2.80000	 0.01876	 0.47712
2.85000	 -0.00047	 0.43827
2.90000	 -0.04878	 0.42975
2.95000	 0.02277	 0.45639
3.00000	 0.03192	 0.46765
3.05000	 0.03752	 0.48644
3.10000	 0.04307	 0.45351
3.15000	 0.03924	 0.48514
3.20000	 0.03946	 0.47083
3.25000	 0.04261	 0.49259
3.30000	 0.03003	 0.50890
3.35000	 0.05766	 0.47062
3.40000	 0.04786	 0.51349
3.45000	 0.03857	 0.47218
3.50000	 0.03240	 0.53054
3.55000	 0.05773	 0.50154
3.60000	 0.05047	 0.51542
3.65000	 0.00832	 0.51903
3.70000	 0.03338	 0.51112
3.75000	 0.02088	 0.51331
3.80000	 0.03735	 0.54679
3.85000	 0.04394	 0.53513
3.90000	 0.02691	 0.49383
3.95000	 0.04502	 0.48641
4.00000	 0.01069	 0.46846
4.05000	 0.07294	 0.51429
4.10000	 0.05549	 0.48913
4.15000	 0.05169	 0.46448
4.20000	 0.03933	 0.51274
4.25000	 0.03023	 0.49409
4.30000	 0.01967	 0.46214
4.35000	 0.03415	 0.50108
4.40000	 0.04324	 0.48096
4.45000	 0.07390	 0.49351
4.50000	 0.06605	 0.46332
4.55000	 0.07232	 0.48471
4.60000	 0.01660	 0.50359
4.65000	 0.03315	 0.45922
4.70000	 0.06325	 0.46474
4.75000	 0.05179	 0.46289
4.80000	 0.02594	 0.52584
4.85000	 -0.00923	 0.56957
4.90000	 0.00660	 0.56229
4.95000	 0.02970	 0.54746
5.00000	 0.02539	 0.55245
5.05000	 0.05369	 0.53101
5.10000	 0.05501	 0.51086
5.15000	 0.02547	 0.55693
5.20000	 0.02566	 0.47671
5.25000	 0.01154	 0.48817
5.30000	 0.04732	 0.48145
5.35000	 0.07849	 0.50408
5.40000	 0.01903	 0.53118
5.45000	 0.00826	 0.47735
5.50000	 0.05176	 0.50018
5.55000	 0.03302	 0.45553
5.60000	 0.02941	 0.49426
5.65000	 0.07004	 0.49663
5.70000	 0.00564	 0.47060
5.75000	 0.02859	 0.47239
5.80000	 -0.00122	 0.41795
5.85000	 0.01299	 0.43556
5.90000	 0.07111	 0.46982
5.95000	 0.03842	 0.45354
6.00000	 0.05735	 0.48050
6.05000	 0.03144	 0.48373
6.10000	 0.06644	 0.51285
6.15000	 0.04890	 0.50754
6.20000	 0.05236	 0.50861
6.25000	 0.02970	 0.48214
6.30000	 0.04313	 0.51493
6.35000	 0.02984	 0.48598
6.40000	 0.02429	 0.49051
6.45000	 0.07689	 0.52913
6.50000	 0.04247	 0.50021
6.55000	 -0.01119	 0.47062
6.60000	 -0.00596	 0.46797
6.65000	 0.02052	 0.42430
6.70000	 0.06032	 0.49675
6.75000	 0.05069	 0.45937
6.80000	 0.01814	 0.46953
6.85000	 0.00148	 0.49236
6.90000	 0.03564	 0.47741
6.95000	 0.02604	 0.46826
7.00000	 0.05120	 0.49490
7.05000	 -0.00283	 0.50959
7.10000	 0.02496	 0.52252
7.15000	 0.00833	 0.48670
7.20000	 -0.00387	 0.53392
7.25000	 0.02949	 0.47221
7.30000	 0.05842	 0.48269
7.35000	 0.03008	 0.46197
7.40000	 0.06506	 0.50558
7.45000	 0.03893	 0.42465
7.50000	 0.05642	 0.46935
7.55000	 0.04934	 0.42511
7.60000	 0.03319	 0.45065
7.65000	 0.06956	 0.51548
7.70000	 0.08238	 0.44782
7.75000	 0.08043	 0.51225
7.80000	 0.00373	 0.47380
7.85000	 0.05931	 0.48327
7.90000	 0.02553	 0.50027
7.95000	 0.01037	 0.46618
8.00000	 0.02361	 0.51167
8.05000	 0.02428	 0.49014
8.10000	 0.00168	 0.44875
8.15000	 0.00902	 0.50038
8.20000	 0.00751	 0.47796
8.25000	 0.03755	 0.53528
8.30000	 0.05515	 0.49193
8.35000	 0.03105	 0.48884
8.40000	 0.04499	 0.53889
8.45000	 0.04830	 0.45461
8.50000	 0.01872	 0.52261
8.55000	 0.04079	 0.53352
8.60000	 0.03581	 0.57346
8.65000	 0.02144	 0.47943
8.70000	 0.01499	 0.54125
8.75000	 0.04946	 0.49270
8.80000	 0.06160	 0.50235
8.85000	 0.04886	 0.50214
8.90000	 0.04713	 0.44621
8.95000	 0.05442	 0.55987
9.00000	 0.04354	 0.47247
9.05000	 0.03578	 0.51450
9.10000	 0.04524	 0.53386
9.15000	 0.05571	 0.49288
9.20000	 0.01520	 0.54322
9.25000	 0.01852	 0.47368
9.30000	 0.05104	 0.44979
9.35000	 0.03186	 0.46197
9.40000	 0.03682	 0.43997
9.45000	 0.05340	 0.49574
9.50000	 0.00987	 0.44753
9.55000	 0.02770	 0.44857
9.60000	 0.06311	 0.44843
9.65000	 0.08099	 0.44488
9.70000	 0.04279	 0.46378
9.75000	 0.05107	 0.48814
9.80000	 0.05228	 0.52220
9.85000	 0.04220	 0.50538
9.90000	 0.02491	 0.52085
9.95000	 0.02285	 0.46566
