
Automatic Data Collection:
Tue Feb 26 11:58:29 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 0.01444	 0.18678
0.05000	 0.01058	 0.20104
0.10000	 0.01427	 0.21146
0.15000	 0.00731	 0.19968
0.20000	 0.02544	 0.19336
0.25000	 0.02004	 0.20035
0.30000	 0.00742	 0.19458
0.35000	 0.01646	 0.20650
0.40000	 0.01544	 0.19613
0.45000	 0.01488	 0.20220
0.50000	 0.00584	 0.22638
0.55000	 0.01824	 0.22269
0.60000	 0.01364	 0.20976
0.65000	 0.02558	 0.22913
0.70000	 0.01657	 0.23270
0.75000	 0.01407	 0.22713
0.80000	 0.01415	 0.21083
0.85000	 0.01762	 0.21389
0.90000	 -0.00029	 0.20162
0.95000	 -0.00223	 0.20318
1.00000	 0.02012	 0.20433
1.05000	 0.02288	 0.19510
1.10000	 0.02071	 0.21922
1.15000	 0.03205	 0.21637
1.20000	 0.02266	 0.21565
1.25000	 0.01173	 0.21100
1.30000	 0.01790	 0.21573
1.35000	 0.02625	 0.21816
1.40000	 0.01775	 0.22006
1.45000	 0.01297	 0.20696
1.50000	 0.02113	 0.19821
1.55000	 0.02387	 0.21337
1.60000	 0.02147	 0.21207
1.65000	 0.00781	 0.20629
1.70000	 0.02308	 0.20528
1.75000	 0.03170	 0.21071
1.80000	 0.02412	 0.19942
1.85000	 0.01654	 0.20707
1.90000	 0.01324	 0.20459
1.95000	 0.02158	 0.19302
2.00000	 0.01976	 0.19212
2.05000	 0.01510	 0.19758
2.10000	 -0.00844	 0.19850
2.15000	 0.01046	 0.21544
2.20000	 0.00607	 0.20901
2.25000	 0.01364	 0.21117
2.30000	 0.01243	 0.22390
2.35000	 0.01800	 0.20257
2.40000	 0.02530	 0.21022
2.45000	 0.01522	 0.20015
2.50000	 0.03446	 0.21435
2.55000	 0.02293	 0.20751
2.60000	 0.02001	 0.20474
2.65000	 0.01775	 0.20580
2.70000	 0.03119	 0.22624
2.75000	 0.00940	 0.23198
2.80000	 0.01902	 0.22087
2.85000	 0.00809	 0.21836
2.90000	 0.01047	 0.20635
2.95000	 0.03161	 0.21146
3.00000	 0.01919	 0.19065
3.05000	 0.02271	 0.20990
3.10000	 0.02485	 0.23319
3.15000	 0.01195	 0.21972
3.20000	 0.01686	 0.21412
3.25000	 0.01893	 0.21005
3.30000	 0.02051	 0.20110
3.35000	 0.01600	 0.21002
3.40000	 0.01958	 0.21885
3.45000	 0.01818	 0.20289
3.50000	 0.02220	 0.22257
3.55000	 0.00694	 0.22107
3.60000	 0.00661	 0.21440
3.65000	 0.01488	 0.20231
3.70000	 0.01057	 0.20043
3.75000	 0.00495	 0.19940
3.80000	 0.02153	 0.19657
3.85000	 0.03063	 0.20370
3.90000	 0.02513	 0.21253
3.95000	 0.01127	 0.22015
4.00000	 0.00899	 0.20644
4.05000	 0.01001	 0.21236
4.10000	 0.02400	 0.21034
4.15000	 0.00677	 0.22353
4.20000	 0.01693	 0.21085
4.25000	 0.01424	 0.20855
4.30000	 -0.00347	 0.20794
4.35000	 0.01455	 0.20878
4.40000	 0.00849	 0.19143
4.45000	 0.01556	 0.20150
4.50000	 0.02347	 0.22032
4.55000	 0.01806	 0.21928
4.60000	 0.03160	 0.21478
4.65000	 0.04447	 0.21530
4.70000	 0.03046	 0.21279
4.75000	 0.00883	 0.21143
4.80000	 0.01127	 0.19068
4.85000	 0.02085	 0.19460
4.90000	 0.02989	 0.20315
4.95000	 0.01251	 0.21227
5.00000	 0.01742	 0.22026
5.05000	 0.02100	 0.21654
5.10000	 0.02231	 0.19703
5.15000	 0.01299	 0.20606
5.20000	 0.02389	 0.20782
5.25000	 0.02121	 0.19062
5.30000	 0.01116	 0.18745
5.35000	 0.02699	 0.21764
5.40000	 0.01365	 0.21342
5.45000	 0.01798	 0.22078
5.50000	 0.00717	 0.20834
5.55000	 0.00764	 0.20748
5.60000	 0.01534	 0.20748
5.65000	 0.02308	 0.19660
5.70000	 0.00506	 0.20355
5.75000	 0.00576	 0.19357
5.80000	 0.01973	 0.21129
5.85000	 0.01643	 0.20121
5.90000	 0.01829	 0.21100
5.95000	 0.01311	 0.21593
6.00000	 0.01065	 0.22379
6.05000	 0.00610	 0.21617
6.10000	 0.00971	 0.21022
6.15000	 0.02291	 0.23187
6.20000	 0.01221	 0.20710
6.25000	 0.01688	 0.18909
6.30000	 0.02604	 0.18219
6.35000	 0.01665	 0.20993
6.40000	 0.01189	 0.21729
6.45000	 0.02483	 0.21085
6.50000	 0.00989	 0.20872
6.55000	 0.01736	 0.21917
6.60000	 0.01077	 0.19550
6.65000	 0.02305	 0.20699
6.70000	 0.02394	 0.20907
6.75000	 0.01147	 0.21922
6.80000	 0.00244	 0.22205
6.85000	 0.02631	 0.21492
6.90000	 0.02268	 0.21674
6.95000	 0.01558	 0.21764
7.00000	 0.02156	 0.21899
7.05000	 0.01482	 0.22448
7.10000	 0.01423	 0.21801
7.15000	 0.00590	 0.21657
7.20000	 0.02131	 0.22618
7.25000	 0.00647	 0.19180
7.30000	 0.00894	 0.19062
7.35000	 0.01361	 0.19847
7.40000	 0.03298	 0.19974
7.45000	 0.02626	 0.21749
7.50000	 0.00370	 0.19680
7.55000	 0.00325	 0.20370
7.60000	 0.00455	 0.21513
7.65000	 0.01317	 0.21772
