
Automatic Data Collection:
Tue Feb 26 11:31:16 2019
Data points are recorded 50.000000 ms apart

time (s)	Lift (N)	Drag (N)
0.00000	 -0.00094	 0.07765
0.05000	 -0.00632	 0.07863
0.10000	 -0.00430	 0.08065
0.15000	 -0.00466	 0.07419
0.20000	 -0.00427	 0.07924
0.25000	 -0.00330	 0.07170
0.30000	 -0.00308	 0.08264
0.35000	 0.00078	 0.07260
0.40000	 -0.00443	 0.08137
0.45000	 -0.00820	 0.07248
0.50000	 -0.00638	 0.08513
0.55000	 -0.00576	 0.08163
0.60000	 -0.00240	 0.06622
0.65000	 -0.00663	 0.08446
0.70000	 -0.00632	 0.07733
0.75000	 -0.00460	 0.08129
0.80000	 -0.00193	 0.06971
0.85000	 -0.00308	 0.08406
0.90000	 -0.00464	 0.07563
0.95000	 -0.00426	 0.08201
1.00000	 -0.00244	 0.07523
1.05000	 -0.00437	 0.08158
1.10000	 -0.00277	 0.07820
1.15000	 -0.00558	 0.07956
1.20000	 -0.00187	 0.07101
1.25000	 -0.00761	 0.07782
1.30000	 -0.00221	 0.07901
1.35000	 0.00043	 0.07823
1.40000	 -0.00421	 0.07889
1.45000	 -0.00722	 0.07878
1.50000	 -0.00830	 0.08169
1.55000	 -0.00415	 0.08048
1.60000	 -0.00123	 0.08120
1.65000	 -0.00381	 0.07505
1.70000	 -0.00322	 0.07396
1.75000	 -0.00060	 0.07488
1.80000	 -0.00354	 0.07577
1.85000	 -0.00770	 0.08342
1.90000	 -0.01021	 0.08123
1.95000	 -0.00925	 0.07811
2.00000	 -0.00339	 0.07384
2.05000	 -0.00427	 0.07849
2.10000	 -0.00767	 0.08417
2.15000	 -0.00571	 0.07352
2.20000	 0.00277	 0.08080
2.25000	 -0.00492	 0.07491
2.30000	 -0.01099	 0.08452
2.35000	 -0.00675	 0.07624
2.40000	 -0.00133	 0.08091
2.45000	 -0.00478	 0.07499
2.50000	 -0.00641	 0.08513
2.55000	 0.00103	 0.07456
2.60000	 -0.00212	 0.07889
2.65000	 -0.00767	 0.07462
2.70000	 -0.00598	 0.08709
2.75000	 -0.00244	 0.07719
2.80000	 0.00105	 0.07800
2.85000	 -0.00485	 0.07075
2.90000	 -0.00556	 0.08166
2.95000	 -0.00561	 0.08054
3.00000	 -0.00133	 0.07863
3.05000	 -0.01046	 0.07967
3.10000	 -0.01051	 0.07762
3.15000	 -0.00981	 0.08192
3.20000	 -0.00204	 0.07779
3.25000	 -0.00133	 0.07497
3.30000	 -0.00451	 0.08158
3.35000	 -0.00294	 0.07658
3.40000	 -0.00151	 0.07829
3.45000	 -0.00683	 0.07840
3.50000	 -0.00880	 0.08772
3.55000	 -0.00762	 0.07872
3.60000	 0.00162	 0.07829
3.65000	 -0.00401	 0.07240
3.70000	 -0.00889	 0.08109
3.75000	 -0.00542	 0.07852
3.80000	 0.00060	 0.07932
3.85000	 0.00066	 0.07811
3.90000	 -0.00624	 0.07967
3.95000	 -0.00409	 0.07681
4.00000	 -0.00063	 0.07831
4.05000	 -0.00392	 0.07626
4.10000	 -0.00551	 0.08016
4.15000	 -0.00305	 0.07704
4.20000	 0.00212	 0.07502
4.25000	 -0.00353	 0.07745
4.30000	 -0.00010	 0.08487
4.35000	 -0.00224	 0.07768
4.40000	 0.00354	 0.08007
4.45000	 -0.00485	 0.07361
4.50000	 -0.00281	 0.08334
4.55000	 -0.00058	 0.07837
4.60000	 -0.00106	 0.07857
4.65000	 -0.00382	 0.07583
4.70000	 -0.00950	 0.08709
4.75000	 -0.00917	 0.07774
4.80000	 -0.00499	 0.07863
4.85000	 -0.00283	 0.07702
4.90000	 -0.00458	 0.08227
4.95000	 -0.00846	 0.08077
5.00000	 -0.00567	 0.08163
5.05000	 -0.00592	 0.07381
5.10000	 -0.00734	 0.07932
5.15000	 -0.00616	 0.08521
5.20000	 0.00126	 0.08039
5.25000	 -0.00804	 0.07823
5.30000	 -0.00838	 0.08501
5.35000	 -0.00468	 0.07976
5.40000	 -0.00019	 0.07753
5.45000	 -0.00379	 0.07508
5.50000	 -0.00489	 0.08386
5.55000	 -0.00593	 0.07696
5.60000	 -0.00223	 0.07725
5.65000	 -0.00105	 0.07678
5.70000	 -0.00716	 0.08299
5.75000	 -0.00854	 0.08221
5.80000	 -0.00075	 0.08097
5.85000	 -0.00621	 0.08036
5.90000	 -0.01161	 0.07973
5.95000	 -0.00506	 0.08163
6.00000	 -0.00178	 0.07728
6.05000	 -0.00071	 0.07921
6.10000	 -0.00523	 0.07546
6.15000	 -0.00703	 0.08227
6.20000	 -0.00533	 0.07557
6.25000	 -0.00302	 0.08810
6.30000	 -0.00809	 0.07904
6.35000	 -0.00126	 0.08550
6.40000	 -0.00046	 0.06974
6.45000	 -0.00393	 0.08106
6.50000	 -0.00654	 0.09035
6.55000	 -0.00474	 0.07676
6.60000	 0.00159	 0.08406
6.65000	 -0.00485	 0.07289
6.70000	 -0.00775	 0.08429
6.75000	 -0.00494	 0.07638
6.80000	 0.00001	 0.08435
6.85000	 -0.00109	 0.07398
6.90000	 -0.00756	 0.08611
6.95000	 -0.00785	 0.08033
7.00000	 -0.00340	 0.08126
7.05000	 -0.00505	 0.08022
7.10000	 -0.00996	 0.08380
7.15000	 -0.00899	 0.07901
7.20000	 -0.00331	 0.07837
7.25000	 0.00139	 0.07736
7.30000	 -0.00401	 0.07673
7.35000	 -0.00751	 0.08354
7.40000	 -0.00700	 0.07779
7.45000	 0.00255	 0.07973
7.50000	 -0.00696	 0.07641
7.55000	 -0.00319	 0.08175
7.60000	 -0.00128	 0.08068
7.65000	 -0.00415	 0.08120
7.70000	 -0.00865	 0.08377
7.75000	 -0.00674	 0.07725
7.80000	 -0.00575	 0.07702
7.85000	 -0.00567	 0.07667
7.90000	 -0.00869	 0.08207
7.95000	 -0.00598	 0.07904
8.00000	 0.00040	 0.07658
8.05000	 0.00154	 0.08019
8.10000	 -0.00787	 0.07736
8.15000	 -0.00581	 0.08186
8.20000	 -0.00263	 0.07612
8.25000	 -0.00433	 0.08195
8.30000	 -0.00767	 0.07644
8.35000	 -0.01125	 0.08668
8.40000	 -0.00548	 0.07742
8.45000	 -0.00640	 0.08230
8.50000	 -0.00570	 0.07404
8.55000	 -0.00973	 0.08495
8.60000	 -0.00579	 0.07220
8.65000	 -0.00469	 0.08126
8.70000	 -0.01074	 0.07231
8.75000	 -0.00616	 0.08657
8.80000	 -0.00097	 0.07257
8.85000	 -0.00415	 0.08123
8.90000	 -0.00875	 0.08608
8.95000	 -0.01038	 0.07869
9.00000	 -0.00340	 0.07964
9.05000	 -0.00482	 0.07805
9.10000	 -0.00613	 0.08074
9.15000	 -0.00519	 0.08103
9.20000	 -0.00711	 0.07898
9.25000	 0.00043	 0.08039
9.30000	 -0.00367	 0.07572
9.35000	 -0.00468	 0.07947
9.40000	 -0.00215	 0.07753
9.45000	 0.00016	 0.08204
9.50000	 -0.00488	 0.07702
9.55000	 -0.00382	 0.08172
9.60000	 -0.00150	 0.07315
9.65000	 0.00224	 0.07777
9.70000	 -0.00302	 0.07803
9.75000	 -0.00539	 0.08432
9.80000	 -0.00313	 0.07930
9.85000	 0.00004	 0.07956
9.90000	 -0.00660	 0.07243
9.95000	 -0.00798	 0.07875
